name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
NormalizedIncome,"147,799,595.917","832,502","43,829,856.958","40,019,320","62,720,250","18,906,828","44,882,230","27,995,965","28,783,317","1,392,060","9,253,810","18,911,530","27,787,565","14,990,808","42,344,601.576","24,369,060","32,457,565","47,325,520","-77,113,200","56,115,224","49,441,374","11,432,675","234,975,800","44,454,604.152","76,298,200","7,699,808","29,568,000","35,712,568.049","36,472,927.146","3,183,400"
InterestExpense,"77,465,000","18,354,000","20,874,000","19,377,000","18,860,000","18,455,000","20,336,000","18,784,000","19,076,000","16,604,000","18,059,000","17,571,000","18,492,000","17,656,000","18,986,000","18,341,000","17,830,000","15,661,000","17,395,000","17,200,000","17,547,000","26,892,000","24,691,000","18,547,000","18,167,000","17,011,000","21,736,000","17,917,000","11,476,000","11,156,000"
NetInterestIncome,"-77,465,000","-18,354,000","-20,874,000","-19,377,000","-18,860,000","-18,455,000","-20,336,000","-18,784,000","-19,076,000","-16,604,000","-18,059,000","-17,571,000","-18,492,000","-17,656,000","-18,986,000","-18,341,000","-17,830,000","-15,661,000","-17,395,000","-17,200,000","-17,547,000","-26,892,000","-23,865,000","-18,547,000","-18,167,000","-17,011,000","-20,083,000","-17,917,000","-11,476,000","-11,156,000"
EBIT,"245,267,000","17,638,000","68,727,000","56,973,000","101,929,000","54,299,000","61,095,000","60,233,000","52,576,000","17,571,000","37,899,000","57,113,000","53,034,000","44,546,000","63,135,000","15,620,000","76,471,000","51,169,000","28,301,000","80,442,000","80,955,000","35,091,000","37,391,000","78,464,000","70,262,000","24,274,000","28,695,000","60,658,000","54,507,000","4,380,000"
EBITDA,"380,869,000"
ReconciledCostOfRevenue,"3,907,732,000","967,724,000","1,067,597,000","918,513,000","953,898,000","856,444,000","907,305,000","867,972,000","773,675,000","784,818,000","868,155,000","868,168,000","878,768,000","802,458,000","863,793,000","895,160,000","923,690,000","740,326,000","770,311,000","763,196,000","712,998,000","661,816,000","754,620,000","721,887,000","751,874,000","638,424,000","720,157,000","690,800,000","695,428,000","608,740,000"
ReconciledDepreciation,"135,602,000","32,565,000","33,911,000","33,661,000","35,465,000","34,210,000","34,868,000","33,538,000","32,771,000","33,446,000","34,220,000","34,921,000","33,930,000","30,898,000","34,821,000","31,248,000","30,572,000","28,459,000","30,670,000","27,551,000","25,990,000","27,062,000","29,272,000","25,469,000","26,357,000","25,692,000","25,403,000","23,183,000","23,573,000","23,037,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"142,809,000","-528,000","42,085,000","40,542,000","60,710,000","25,485,000","43,239,000","25,480,000","23,097,000","-230,000","7,796,000","17,042,000","22,356,000","16,569,000","39,705,000","28,879,000","35,511,000","40,265,000","-93,690,000","51,275,000","46,778,000","6,428,000","233,477,000","46,757,000","74,779,000","5,822,000","21,120,000","42,221,000","31,053,000","-620,000"
TotalUnusualItemsExcludingGoodwill,"-5,864,000","-1,846,000","-1,984,000","716,000","-2,750,000","9,252,000","-2,251,000","-4,091,000","-8,253,000","-2,222,000","-1,997,000","-2,561,000","-8,395,000","2,562,000","-2,938,000","6,178,000","5,047,000","-7,960,000","-27,628,000","-6,096,000","-3,694,000","-6,903,000","-2,498,000","3,028,000","-2,532,000","-2,698,000","-14,080,000","6,690,000","-7,655,000","-6,339,000"
TotalUnusualItems,"-5,864,000","-1,846,000","-1,984,000","716,000","-2,750,000","9,252,000","-2,251,000","-4,091,000","-8,253,000","-2,222,000","-1,997,000","-2,561,000","-8,395,000","2,562,000","-2,938,000","6,178,000","5,047,000","-7,960,000","-27,628,000","-6,096,000","-3,694,000","-6,903,000","-2,498,000","3,028,000","-2,532,000","-2,698,000","-14,080,000","6,690,000","-7,655,000","-6,339,000"
NormalizedEBITDA,"386,733,000","52,049,000","104,622,000","89,918,000","140,144,000","79,257,000","98,214,000","97,862,000","93,600,000","53,239,000","74,116,000","94,595,000","95,359,000","72,882,000","100,894,000","40,690,000","101,996,000","87,588,000","86,599,000","114,089,000","110,639,000","69,056,000","69,161,000","100,905,000","99,151,000","52,664,000","68,178,000","77,151,000","85,735,000","33,756,000"
TaxRateForCalcs,"0.149","0.263","0.121","0.27","0.269","0.289","0.27","0.385","0.311","0.27","0.27","0.27","0.353","0.384","0.102","0.27","0.395","0.113","0.4","0.206","0.279","0.275","0.4","0.24","0.4","0.304","0.4","0.027","0.292","0.4"
TaxEffectOfUnusualItems,"-873,404.083","-485,498","-239,143.042","193,320","-739,750","2,673,828","-607,770","-1,575,035","-2,566,683","-599,940","-539,190","-691,470","-2,963,435","983,808","-298,398.424","1,668,060","1,993,565","-899,480","-11,051,200","-1,255,776","-1,030,626","-1,898,325","-999,200","725,604.152","-1,012,800","-820,192","-5,632,000","181,568.049","-2,235,072.854","-2,535,600"
