name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
		OtherNonCurrentAssets,"2,578,000","2,578,000","2,578,000","2,578,000","878,000","900,000","878,000","878,000","878,000","878,000"
TotalLiabilitiesNetMinorityInterest,"107,908,000","110,635,000","100,527,000","95,872,000","38,560,000","36,536,000","38,156,000","573,427,000","34,844,000","573,506,000"
	CurrentLiabilities,"41,690,000","24,321,000","28,517,000","25,385,000","16,083,000","13,632,000","15,666,000","12,765,000","11,544,000","11,986,000"
		PayablesAndAccruedExpenses,"23,270,000","21,644,000","26,418,000","23,276,000","14,460,000","11,914,000","14,233,000","11,395,000","10,038,000","10,404,000"
			Payables,"8,053,000","8,276,000","6,316,000","7,871,000","5,593,000","6,351,000","4,553,000","2,830,000","3,958,000","6,991,000"
				AccountsPayable,"8,053,000","8,276,000","6,316,000","7,871,000","5,593,000","6,351,000","4,553,000","2,830,000","3,958,000","6,991,000"
			CurrentAccruedExpenses,"15,217,000","13,368,000","20,102,000","15,405,000","8,867,000","5,563,000","9,680,000","8,565,000","6,080,000","3,413,000"
		CurrentDebtAndCapitalLeaseObligation,"1,922,000","1,844,000","1,768,000","1,695,000","1,623,000","1,521,000","1,433,000","1,370,000","1,308,000","1,249,000"
			CurrentCapitalLeaseObligation,"1,922,000","1,844,000","1,768,000","1,695,000","1,623,000","1,521,000","1,433,000","1,370,000","1,308,000","1,249,000"
		CurrentDeferredLiabilities,"166,000","248,000","331,000","414,000",,,,,,
			CurrentDeferredRevenue,"166,000","248,000","331,000","414,000",,,,,,
		OtherCurrentLiabilities,"16,332,000","585,000",,,,"197,000",,,"198,000","333,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"66,218,000","86,314,000","72,010,000","70,487,000","22,477,000","22,904,000","22,490,000","560,662,000","23,300,000","561,520,000"
		LongTermDebtAndCapitalLeaseObligation,"20,555,000","21,056,000","21,545,000","22,022,000","22,477,000","22,901,000","22,484,000","22,872,000","23,242,000","23,583,000"
			LongTermCapitalLeaseObligation,"20,555,000","21,056,000","21,545,000","22,022,000","22,477,000","22,901,000","22,484,000","22,872,000","23,242,000","23,583,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0",,"537,781,000","0","537,781,000"
		RestrictedCommonStock,,"0","0","0","0","3,000","6,000","9,000","58,000","156,000"
		OtherNonCurrentLiabilities,"45,663,000","65,258,000","50,465,000","48,465,000",,,,"9,000","58,000",
TotalEquityGrossMinorityInterest,"841,970,000","897,808,000","571,088,000","618,529,000","732,786,000","763,293,000","713,525,000","-225,392,000","335,430,000","-180,438,000"
	StockholdersEquity,"841,970,000","897,808,000","571,088,000","618,529,000","732,786,000","763,293,000","713,525,000","-225,392,000","335,430,000","-180,438,000"
		CapitalStock,"109,000","109,000","92,000","92,000","90,000","90,000","90,000","5,000","66,000","4,000"
			PreferredStock,"0","0","0","0","0","0","0",,"0","0"
			CommonStock,"109,000","109,000","92,000","92,000","90,000","90,000","90,000","5,000","66,000","4,000"
		AdditionalPaidInCapital,"1,681,225,000","1,666,887,000","1,271,630,000","1,258,312,000","1,179,096,000","1,167,367,000","1,152,763,000","15,064,000","548,338,000","8,715,000"
		RetainedEarnings,"-830,146,000","-768,100,000","-700,644,000","-639,811,000","-446,412,000","-404,228,000","-439,504,000","-241,092,000","-214,368,000","-189,482,000"
		GainsLossesNotAffectingRetainedEarnings,"-9,218,000","-1,088,000","10,000","-64,000","12,000","64,000","176,000","631,000","1,394,000","325,000"
			OtherEquityAdjustments,"-9,218,000","-1,088,000","10,000","-64,000","12,000","64,000","176,000","631,000","1,394,000","325,000"
TotalCapitalization,"841,970,000","897,808,000","571,088,000","618,529,000","732,786,000","763,293,000","713,525,000","-225,392,000","335,430,000","-180,438,000"
CommonStockEquity,"841,970,000","897,808,000","571,088,000","618,529,000","732,786,000","763,293,000","713,525,000","-225,392,000","335,430,000","-180,438,000"
CapitalLeaseObligations,"22,477,000","22,900,000","23,313,000","23,717,000","24,100,000","24,422,000","23,917,000","24,242,000","24,550,000","24,832,000"
NetTangibleAssets,"839,670,000","895,508,000","568,788,000","616,229,000","732,786,000","763,293,000","713,525,000","-225,392,000","335,430,000","-180,438,000"
WorkingCapital,"874,097,000","951,921,000","610,742,000","655,891,000","726,351,000","756,468,000","706,184,000","303,100,000","327,118,000","348,550,000"
InvestedCapital,"841,970,000","897,808,000","571,088,000","618,529,000","732,786,000","763,293,000","713,525,000","-225,392,000","335,430,000","-180,438,000"
TangibleBookValue,"839,670,000","895,508,000","568,788,000","616,229,000","732,786,000","763,293,000","713,525,000","-225,392,000","335,430,000","-180,438,000"
TotalDebt,"22,477,000","22,900,000","23,313,000","23,717,000","24,100,000","24,422,000","23,917,000","24,242,000","24,550,000","24,832,000"
ShareIssued,"108,433,350","108,210,318","92,800,072","92,552,645","90,428,554","89,906,835","89,803,785","81,575,742","81,575,742","81,575,742"
OrdinarySharesNumber,"108,433,350","108,210,318","92,800,072","92,552,645","90,428,554","89,906,835","89,803,785","81,575,742","81,575,742","81,575,742"
