name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,586,000","9,409,000","2,551,000","8,998,000",,,,,,"4,555,000","6,722,000",,,,,
		PrepaidAssets,"44,400,000","30,600,000","31,200,000","38,200,000","39,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,"34,200,000","31,200,000","26,900,000","25,000,000","22,500,000","21,100,000","18,600,000","17,600,000","17,100,000","16,900,000","15,800,000","13,500,000","16,100,000","14,800,000","14,200,000","14,900,000","16,700,000",,,,,,,,,,"10,500,000","10,500,000","10,800,000","9,000,000","7,524,000","6,437,000","4,381,000","3,892,000","3,155,000","3,590,000","3,343,000","3,741,000","2,156,000","4,898,000","4,570,000","5,104,000","3,814,000","2,787,000","2,648,000","2,860,000","1,081,000","1,464,000","1,081,000","1,109,000","5,542,000","3,766,000","3,660,000","3,538,000",,,,,,,,,"61,000",,,,"1,848,000","1,993,000","2,157,000","2,373,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,500,000","10,500,000","10,800,000","9,000,000","7,524,000","6,437,000","4,381,000","3,892,000","3,155,000","3,590,000","3,343,000","3,741,000","2,156,000","4,898,000","4,570,000","5,104,000","3,814,000","2,787,000","2,648,000","2,860,000","1,081,000","1,464,000","1,081,000","1,109,000","5,542,000","3,766,000","3,660,000","3,538,000",,,,,,,,,"61,000",,,,"1,848,000","1,993,000","2,157,000","2,373,000"
		OtherCurrentAssets,"2,900,000","1,900,000","1,700,000","1,600,000","5,700,000","37,400,000","32,100,000","31,300,000","24,400,000","24,000,000","23,700,000","22,200,000","18,000,000","16,900,000","22,800,000","28,000,000","19,400,000","28,300,000","25,700,000","24,200,000","26,300,000","22,200,000","23,700,000","25,500,000","25,600,000","22,000,000","22,500,000","22,400,000","22,300,000","22,596,000","23,619,000","21,565,000","25,124,000","26,361,000","26,229,000","26,874,000","28,091,000","20,823,000","22,546,000","22,288,000","20,864,000","15,980,000","16,076,000","16,497,000","15,450,000","17,654,000","14,316,000","12,550,000","12,627,000","12,564,000","12,534,000","13,469,000","13,212,000","13,891,000","15,677,000","14,961,000","15,202,000","13,163,000","12,460,000","8,856,000","10,275,000","8,557,000","6,777,000","6,911,000","6,378,000","5,495,000","4,555,000","4,705,000","4,201,000","4,250,000"
	TotalNonCurrentAssets,"1,966,600,000","1,975,100,000","1,947,400,000","1,952,800,000","1,944,500,000","1,966,000,000","1,940,400,000","1,737,400,000","1,711,300,000","1,767,700,000","1,721,800,000","952,400,000","965,100,000","852,200,000","855,600,000","861,100,000","886,800,000","875,900,000","885,800,000","868,600,000","869,500,000","878,900,000","646,400,000","643,000,000","632,300,000","619,100,000","603,500,000","612,200,000","607,300,000","619,508,000","631,831,000","648,638,000","582,475,000","583,775,000","584,750,000","576,672,000","565,371,000","567,342,000","568,447,000","563,788,000","572,355,000","560,051,000","560,868,000","577,644,000","582,250,000","579,022,000","567,267,000","524,921,000","465,040,000","475,486,000","416,482,000","414,988,000","384,550,000","390,204,000","355,300,000","343,900,000","336,832,000","281,746,000","279,297,000","282,634,000","278,135,000","210,354,000","207,908,000","169,947,000","172,938,000","90,096,000","85,401,000","86,673,000","87,251,000","77,607,000"
		NetPPE,"321,900,000","321,000,000","293,500,000","294,700,000","295,600,000","302,800,000","303,300,000","300,400,000","296,500,000","299,500,000","289,700,000","252,200,000","261,500,000","143,500,000","144,500,000","146,100,000","147,400,000","147,400,000","151,200,000","153,900,000","149,800,000","152,100,000","150,000,000","141,300,000","134,000,000","134,500,000","124,300,000","122,600,000","121,400,000","117,561,000","112,584,000","109,900,000","107,438,000","104,986,000","99,007,000","95,550,000","91,815,000","84,022,000","77,873,000","77,376,000","73,576,000","68,196,000","63,703,000","62,062,000","62,364,000","62,105,000","57,716,000","56,453,000","57,561,000","59,828,000","60,751,000","60,367,000","60,104,000","58,822,000","52,291,000","35,951,000","25,300,000","19,108,000","18,909,000","17,656,000","15,692,000","15,869,000","16,102,000","17,040,000","17,483,000","17,355,000","15,131,000","15,851,000","16,521,000","17,521,000"
			GrossPPE,"871,900,000","850,200,000","807,200,000","788,300,000","767,700,000","755,100,000","734,400,000","715,600,000","691,200,000","676,800,000","690,400,000","635,500,000","631,700,000","495,200,000","477,600,000","462,300,000","447,700,000","432,100,000","414,600,000","400,400,000","380,300,000","366,900,000","353,900,000","332,300,000","303,800,000","304,300,000","284,400,000","273,600,000","261,400,000","250,494,000","239,033,000","229,759,000","220,235,000","211,152,000","200,053,000",,,"171,532,000",,,,"138,945,000",,,,"130,673,000",,,,"114,598,000",,,,"102,724,000","109,595,000","103,752,000","90,940,000","76,412,000","74,980,000","71,605,000","65,512,000","64,125,000","62,484,000","61,336,000","60,036,000","58,042,000","54,669,000","53,526,000","52,420,000","51,532,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"27,308,000",,,,"25,659,000",,,,"18,281,000",,,,"0",,,,"0",,,,"0",,,,"0"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,655,000",,,,"13,034,000",,,,"13,565,000",,,,"8,725,000"
				MachineryFurnitureEquipment,,"589,300,000",,,,"502,800,000",,,,"434,400,000",,,,"410,000,000",,,,"350,700,000",,,,"288,000,000",,,,"230,700,000",,,,"166,304,000",,,,"123,481,000",,,,"106,710,000",,,,"82,910,000",,,,"57,689,000",,,,"49,163,000",,,,"47,495,000",,,,"35,391,000",,,,"28,717,000",,,,"23,781,000",,,,"42,511,000"
				OtherProperties,"871,900,000","149,200,000","807,200,000","788,300,000","767,700,000","147,700,000","734,400,000","715,600,000","691,200,000","144,800,000","690,400,000","635,500,000","631,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,989,000",,,,"21,612,000",,,,"20,696,000",,,,"296,000"
				ConstructionInProgress,,"11,000,000",,,,"8,600,000",,,,"5,500,000",,,,"7,900,000",,,,"8,900,000",,,,"9,900,000",,,,"11,700,000",,,,"29,870,000",,,,"35,159,000",,,,"13,489,000",,,,"8,993,000",,,,"1,545,000",,,,"560,000",,,,"2,109,000",,,,"2,377,000",,,,"762,000",,,,,,,,
				Leases,,"100,700,000",,,,"96,000,000",,,,"92,100,000",,,,"77,300,000",,,,"72,500,000",,,,"69,000,000",,,,"61,900,000",,,,"54,320,000",,,,"52,512,000",,,,"51,333,000",,,,"47,042,000",,,,"44,131,000",,,,"39,216,000",,,,"34,839,000",,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-550,000,000","-529,200,000","-513,700,000","-493,600,000","-472,100,000","-452,300,000","-431,100,000","-415,200,000","-394,700,000","-377,300,000","-400,700,000","-383,300,000","-370,200,000","-351,700,000","-333,100,000","-316,200,000","-300,300,000","-284,700,000","-263,400,000","-246,500,000","-230,500,000","-214,800,000","-203,900,000","-191,000,000","-169,800,000","-169,800,000","-160,100,000","-151,000,000","-140,000,000","-132,933,000","-126,449,000","-119,859,000","-112,797,000","-106,166,000","-101,046,000",,,"-87,510,000",,,,"-70,749,000",,,,"-68,568,000",,,,"-54,770,000",,,,"-43,902,000","-57,304,000","-67,801,000","-65,640,000","-57,304,000","-56,071,000","-53,949,000","-49,820,000","-48,256,000","-46,382,000","-44,296,000","-42,553,000","-40,687,000","-39,538,000","-37,675,000","-35,899,000","-34,011,000"
		GoodwillAndOtherIntangibleAssets,"1,524,200,000","1,535,200,000","1,553,200,000","1,561,700,000","1,566,700,000","1,585,100,000","1,560,900,000","1,335,800,000","1,319,400,000","1,372,500,000","1,351,500,000","621,200,000","626,100,000","630,600,000","638,500,000","644,900,000","657,600,000","660,300,000","666,300,000","667,300,000","673,000,000","677,700,000","436,000,000","441,500,000","438,200,000","438,400,000","437,000,000","447,700,000","447,700,000","465,959,000","482,412,000","500,616,000","426,883,000","430,359,000","436,010,000","433,498,000","425,501,000","437,577,000","443,966,000","444,340,000","457,010,000","458,301,000","466,678,000","483,483,000","487,887,000","486,684,000","478,560,000","438,638,000","376,987,000","385,480,000","330,717,000","330,788,000","300,207,000","307,054,000","269,358,000","273,324,000","275,256,000","223,908,000","223,208,000","226,658,000","227,390,000","159,521,000","162,418,000","125,056,000","128,766,000","24,751,000","24,148,000","24,227,000","24,968,000","15,981,000"
			Goodwill,"1,202,600,000","1,207,000,000","1,209,000,000","1,208,700,000","1,201,900,000","1,205,000,000","1,178,100,000","1,025,300,000","1,013,200,000","1,039,100,000","1,015,800,000","556,500,000","557,300,000","556,700,000","559,200,000","560,700,000","567,400,000","564,900,000","565,400,000","561,500,000","558,300,000","556,800,000","370,700,000","371,500,000","367,900,000","364,200,000","359,900,000","364,200,000","359,800,000","370,054,000","378,969,000","388,837,000","327,936,000","326,450,000","326,741,000","321,425,000","315,784,000","320,845,000","321,134,000","316,963,000","322,016,000","318,492,000","319,367,000","326,543,000","325,318,000","317,661,000","311,249,000","281,813,000","245,952,000","249,992,000","217,105,000","207,113,000","186,292,000","187,242,000","166,147,000","158,338,000","156,662,000","128,141,000","124,304,000","122,780,000","120,756,000","86,680,000","84,542,000","64,582,000","65,805,000","17,500,000","16,723,000",,,
			OtherIntangibleAssets,"321,600,000","328,200,000","344,200,000","353,000,000","364,800,000","380,100,000","382,800,000","310,500,000","306,200,000","333,400,000","335,700,000","64,700,000","68,800,000","73,900,000","79,300,000","84,200,000","90,200,000","95,400,000","100,900,000","105,800,000","114,700,000","120,900,000","65,300,000","70,000,000","70,300,000","74,200,000","77,100,000","83,500,000","87,900,000","95,905,000","103,443,000","111,779,000","98,947,000","103,909,000","109,269,000","112,073,000","109,717,000","116,732,000","122,832,000","127,377,000","134,994,000","139,809,000","147,311,000","156,940,000","162,569,000","169,023,000","167,311,000","156,825,000","131,035,000","135,488,000","113,612,000","123,675,000","113,915,000","119,812,000","103,211,000","114,986,000","118,594,000","95,767,000","98,904,000","103,878,000","106,634,000","72,841,000","77,876,000","60,474,000","62,961,000","7,251,000","7,425,000","24,227,000","24,968,000","15,981,000"
		InvestmentsAndAdvances,"64,100,000","63,300,000","51,000,000","47,400,000","38,500,000","32,600,000","36,900,000","62,800,000","58,800,000","59,600,000","59,900,000","61,400,000","61,900,000","63,100,000","58,400,000","57,100,000","61,200,000","62,000,000","61,500,000","37,100,000","39,200,000","40,300,000","51,000,000","50,600,000","49,300,000","35,600,000","35,400,000","34,900,000","29,300,000","28,798,000","30,428,000","30,287,000","39,176,000","38,714,000","38,376,000","36,087,000","35,635,000","35,305,000","38,278,000","34,271,000","34,943,000","27,642,000","24,761,000","24,424,000","24,664,000","24,262,000","24,043,000","24,099,000","24,474,000","24,079,000","20,266,000","20,150,000","20,661,000","20,404,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"64,100,000","63,300,000","51,000,000","47,400,000","38,500,000","32,600,000","36,900,000","62,800,000","58,800,000","59,600,000","59,900,000","61,400,000","61,900,000","63,100,000","58,400,000","57,100,000","61,200,000","62,000,000","61,500,000","37,100,000","39,200,000","40,300,000","51,000,000","50,600,000","49,300,000","35,600,000","35,400,000","34,900,000","29,300,000","28,798,000","30,428,000","30,287,000","39,176,000","38,714,000","38,376,000","36,087,000","35,635,000","35,305,000","38,278,000","34,271,000","34,943,000","27,642,000","24,761,000","24,424,000",,"24,262,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"45,500,000","43,900,000","37,100,000","35,100,000","32,300,000","31,100,000","26,000,000","24,500,000","23,400,000","24,200,000","11,700,000","12,500,000","9,800,000","10,300,000","9,800,000","8,000,000","9,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","9,391,000","11,167,000","12,693,000","15,658,000","15,521,000","16,954,000","15,478,000","13,789,000","8,907,000","8,283,000","7,932,000","29,729,000","28,766,000","29,590,000","28,196,000","27,105,000"
			NonCurrentDeferredTaxesAssets,"13,200,000","12,800,000","12,000,000","12,400,000","12,400,000","12,600,000","10,800,000","10,500,000","9,800,000","10,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","9,391,000","11,167,000","12,693,000","15,658,000","15,521,000","16,954,000","15,478,000","13,789,000","8,907,000","8,283,000","7,932,000","29,729,000","28,766,000","29,590,000","28,196,000","27,105,000"
		OtherNonCurrentAssets,"10,900,000","11,700,000","12,600,000","13,900,000","11,400,000","14,400,000","13,300,000","13,900,000","13,200,000","11,900,000","9,000,000","5,100,000","5,800,000","4,700,000","4,400,000","5,000,000","11,200,000","6,200,000","6,800,000","10,300,000","7,500,000","8,800,000","9,400,000","9,600,000","10,800,000","10,600,000","6,800,000","7,000,000","8,900,000","7,190,000","6,407,000","7,835,000","8,978,000","9,716,000","11,357,000","11,537,000","12,420,000","10,438,000","8,330,000","7,801,000","6,826,000","5,912,000","5,726,000","7,675,000","7,335,000","5,971,000","6,948,000","5,731,000","6,018,000","6,099,000","4,748,000","3,683,000","3,578,000","3,924,000","24,260,000","23,458,000","23,583,000","23,072,000","21,659,000","21,366,000","19,575,000","21,175,000","20,481,000","19,568,000","18,757,000","18,261,000","17,356,000","17,005,000","17,566,000","17,000,000"
TotalLiabilitiesNetMinorityInterest,"1,517,700,000","1,446,800,000","1,358,900,000","1,362,200,000","1,353,900,000","1,424,600,000","1,385,900,000","1,264,000,000","1,259,300,000","1,287,300,000","1,240,600,000","568,900,000","583,400,000","519,100,000","511,900,000","555,800,000","578,200,000","600,800,000","604,500,000","636,900,000","636,900,000","654,100,000","397,500,000","412,600,000","402,200,000","388,400,000","343,500,000","377,700,000","364,800,000","364,883,000","349,656,000","382,561,000","310,700,000","339,378,000","315,674,000","321,781,000","306,427,000","315,057,000","304,652,000","308,554,000","302,119,000","315,068,000","298,138,000","296,844,000","286,475,000","304,877,000","270,771,000","246,460,000","228,319,000","242,709,000","226,393,000","224,411,000","211,295,000","268,408,000","249,343,000","237,733,000","220,340,000","241,004,000","208,987,000","211,582,000","202,935,000","178,415,000","156,940,000","140,054,000","127,817,000","122,597,000","107,278,000","105,553,000","148,576,000","148,980,000"
	CurrentLiabilities,"720,500,000","783,500,000","693,400,000","685,100,000","610,600,000","626,500,000","559,700,000","490,200,000","456,400,000","495,800,000","431,700,000","381,400,000","372,800,000","362,800,000","321,300,000","330,800,000","327,300,000","323,200,000","294,600,000","301,800,000","299,900,000","294,900,000","314,200,000","328,600,000","323,800,000","304,400,000","273,000,000","305,000,000","293,200,000","293,759,000","290,887,000","322,188,000","247,857,000","280,291,000","255,339,000","253,296,000","243,232,000","257,365,000","260,166,000","262,139,000","257,366,000","270,633,000","249,291,000","246,256,000","236,433,000","252,724,000","221,772,000","213,341,000","194,496,000","206,879,000","189,754,000","189,077,000","177,999,000","233,441,000","218,650,000","214,168,000","205,507,000","217,838,000","195,246,000","200,786,000","195,108,000","167,463,000","148,322,000","133,369,000","123,055,000","115,841,000","101,997,000","101,344,000","119,386,000","118,852,000"
		PayablesAndAccruedExpenses,"72,700,000","76,500,000","50,500,000","55,800,000","57,600,000","64,500,000","53,700,000","59,000,000","56,500,000","58,900,000","36,900,000","45,300,000","46,500,000","54,400,000","42,500,000","47,300,000","49,100,000","49,200,000","32,600,000","46,200,000","47,100,000","44,600,000","35,000,000","40,100,000","41,300,000","39,200,000","46,400,000","44,400,000","41,900,000","34,268,000","38,495,000","97,251,000","39,790,000","52,877,000","35,984,000","47,639,000","44,777,000","43,777,000","40,356,000","45,858,000","46,032,000","41,403,000","42,184,000","38,646,000","77,327,000","105,084,000","85,397,000","71,589,000","56,708,000","78,803,000","64,244,000","55,049,000","44,923,000","103,083,000","88,126,000","70,269,000","59,960,000","87,034,000","67,891,000","64,631,000","51,418,000","61,870,000","50,790,000","39,438,000","32,201,000","40,127,000","31,310,000","27,050,000","39,152,000","48,163,000"
			Payables,,,,,,,,,,"58,900,000",,,,"54,400,000","42,500,000","47,300,000","49,100,000","49,200,000","32,600,000","46,200,000","47,100,000","44,600,000","35,000,000","40,100,000","41,300,000","39,200,000","46,400,000","44,400,000","41,900,000","34,268,000","38,495,000","97,251,000","39,790,000","52,877,000","35,984,000","47,639,000","44,777,000","43,777,000","40,356,000","45,858,000","46,032,000","41,403,000","42,184,000","38,646,000","40,528,000","42,680,000","37,504,000","33,845,000","30,666,000","29,901,000","30,517,000","27,949,000","28,399,000","30,071,000","32,114,000","28,489,000","28,792,000","22,325,000","21,936,000","30,051,000","26,373,000","21,014,000","21,367,000","17,417,000","15,593,000","13,664,000","11,572,000","11,807,000","12,218,000","12,085,000"
				AccountsPayable,,,,,,,,,,"58,900,000",,,,"54,400,000","42,500,000","47,300,000","49,100,000","49,200,000","32,600,000","46,200,000","47,100,000","44,600,000","35,000,000","40,100,000","41,300,000","39,200,000","34,400,000","36,000,000","35,800,000","34,268,000","38,495,000","97,251,000","39,790,000","52,877,000","35,984,000","47,639,000","44,777,000","43,777,000","40,356,000",,,,,,,"42,680,000",,,,,,,"26,499,000",,"32,114,000","28,489,000","28,792,000","22,325,000","21,936,000","30,051,000","26,373,000","21,014,000","21,367,000","17,417,000","15,593,000","13,664,000","11,572,000","11,807,000","12,218,000","12,085,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","8,400,000","6,100,000",,,,"2,267,000",,,,,,,,,,,,,,,,,,,,"1,900,000",,,,,,,,,,,,,,,,,
