name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
InvestingCashFlow,"133,741,000","45,665,000","30,992,000","71,598,000","-14,514,000","-143,451,000","-43,854,000","-265,415,000","-7,234,000","-29,318,000","28,200,000","60,623,000","42,044,000","-61,450,000"
	CashFlowFromContinuingInvestingActivities,"133,741,000","45,665,000","30,992,000","71,598,000","-14,514,000","-143,451,000","-43,854,000","-265,415,000","-7,234,000","-29,318,000","28,200,000","60,623,000","42,044,000","-61,450,000"
		NetPPEPurchaseAndSale,"-4,357,000","-261,000","-458,000","-3,538,000","-100,000","-83,000","-69,000","-31,000","-25,000","-78,000","0","-209,000","47,000","-367,000"
			PurchaseOfPPE,"-4,357,000","-261,000","-458,000","-3,538,000","-100,000","-83,000","-115,000","-31,000","-25,000","-78,000","0","-209,000","47,000","-367,000"
		NetBusinessPurchaseAndSale,,,"0","0","0","0","15,000,000","0","0","2,840,000",,"0","0","0"
			SaleOfBusiness,,,"0","0","0","0","15,000,000","0","0","2,840,000",,"0","0","0"
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,"-32,080,000",,,,"-106,583,000"
			PurchaseOfInvestmentProperties,,,,,,,,,,"-32,080,000",,,,"-106,583,000"
		NetInvestmentPurchaseAndSale,"138,098,000","45,926,000","31,450,000","75,136,000","-14,414,000","-143,368,000","-58,785,000","-265,384,000","-7,209,000","-32,080,000","28,200,000","60,832,000","41,997,000","-61,083,000"
			PurchaseOfInvestment,"-469,538,000","-148,905,000","-64,380,000","-116,899,000","-139,354,000","-257,868,000","-136,313,000","-293,181,000","-18,059,000","-32,080,000","0","0","0","-106,583,000"
			SaleOfInvestment,"607,636,000","194,831,000","95,830,000","192,035,000","124,940,000","114,500,000","77,528,000","27,797,000","10,850,000","0","28,200,000","60,832,000","41,997,000","45,500,000"
FinancingCashFlow,"370,000","662,000","30,000","-414,000","92,000","-167,000","258,997,000","-1,418,000","295,258,000","-235,000","100,012,000","-1,357,000","-15,611,000","-28,239,000"
	CashFlowFromContinuingFinancingActivities,"370,000","662,000","30,000","-414,000","92,000","-167,000","258,997,000","-1,418,000","295,258,000","-235,000","100,012,000","-1,357,000","-15,611,000","-28,239,000"
		NetCommonStockIssuance,,,"0","0",,,"258,764,000","-1,418,000",,,,"0",,
			CommonStockIssuance,,,"0","0",,,"258,764,000","-1,418,000",,,,"0",,
		NetPreferredStockIssuance,,,,,,,"0","0","-20,000","-239,000","100,000,000","0","0","0"
			PreferredStockPayments,,,,,,,"0","0","-20,000","-239,000",,"0","0","0"
		CashDividendsPaid,,,,,,,"0","0","0","0","0","-1,357,000","-15,611,000","-28,389,000"
			PreferredStockDividendPaid,,,,,,,,,"0","0",,,"-15,611,000","-28,389,000"
		ProceedsFromStockOptionExercised,"921,000","741,000","59,000","29,000","92,000","333,000","233,000","0","142,000","15,000","12,000","0","0","150,000"
		NetOtherFinancingCharges,"-551,000","-79,000","-29,000","-443,000","0","-500,000","0","0","-9,000","-250,000",,,,
EndCashPosition,"76,570,000","76,570,000","79,538,000","89,718,000","53,343,000","100,304,000","285,159,000","82,335,000","375,442,000","110,824,000","173,796,000","56,406,000","24,230,000","30,095,000"
	ChangesInCash,"-23,734,000","-2,968,000","-10,180,000","36,375,000","-46,961,000","-184,855,000","202,824,000","-293,107,000","264,618,000","-62,972,000","117,390,000","32,176,000","-5,865,000","-53,969,000"
	BeginningCashPosition,"100,304,000","79,538,000","89,718,000","53,343,000","100,304,000","285,159,000","82,335,000","375,442,000","110,824,000","173,796,000","56,406,000","24,230,000","30,095,000","84,064,000"
CapitalExpenditure,"-4,357,000","-261,000","-458,000","-3,538,000","-100,000","-83,000","-115,000","-31,000","-25,000","-78,000",,"-209,000",,"-367,000"
IssuanceOfCapitalStock,,,"0","0",,,"258,764,000","-1,418,000",,,"100,000,000","0",,
RepurchaseOfCapitalStock,,,,,,,"0","0","-20,000","-239,000",,"0","0","0"
FreeCashFlow,"-162,202,000","-49,556,000","-41,660,000","-38,347,000","-32,639,000","-41,320,000","-12,434,000","-26,305,000","-23,431,000","-33,497,000","-10,822,000","-27,299,000","-32,251,000","35,353,000"
