name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
			DeferredIncomeTax,"-18,122,000","-7,368,000","-2,178,000","-1,194,000","-7,382,000","-28,429,000","-4,342,000","-1,798,000","-2,352,000","-8,551,000","1,434,000","-10,390,000","-2,949,000","-886,000","-12,925,000","-11,746,000","10,000","-1,389,000","35,300,000","-1,689,000","511,000","216,000","1,354,000","-2,273,000","-58,000","-935,000","1,509,000","-2,322,000","-1,775,000","1,435,000","3,531,000","-1,341,000","-796,000","-3,296,000","4,733,000","-4,030,000","-3,149,000","1,063,000","2,998,000","-1,255,000","-819,000","-711,000","-738,000","-3,779,000","6,334,000","1,906,000","473,000","275,000","-2,176,000","119,000","-368,000","-4,264,000","2,623,000","-1,891,000","1,468,000","-1,502,000","-2,822,000","163,000","-1,733,000","551,000","-3,356,000","-1,184,000","-1,719,000","-743,000","-1,926,000","-2,062,000","-840,000","-3,010,000","-302,000","362,000","533,000","158,000","315,000","823,000","-177,000","2,166,000","2,498,000","-381,000","164,000","585,000","-106,000","1,792,000","-515,000","-773,000","569,000","439,000","-629,000","-2,041,000","-114,000","-62,000","100,000"
		AssetImpairmentCharge,"24,259,000","0","9,435,000","11,734,000","3,090,000","208,221,000","7,347,000",,,,,,,,,"0",,,,"0","860,000","0","0","1,000,000","0","0","79,000","0","0",,,"27,000","149,000",,,"122,000","0",,,"75,000","842,000",,,,,,,"158,000","0","0","0","0","2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"571,000",,,,,,,"77,000","181,000","215,000","-30,000","507,000","239,000","-145,000","-169,000","105,000","75,000","-23,000","28,000","1,000","63,000","-84,000","46,000","578,000","24,000","-34,000","20,000","-10,000","-34,000","-28,000","-12,000","46,000","3,000","-97,000","-122,000","-40,000","177,000","-96,000","132,000","-105,000","56,000","3,843,000","-23,000","-29,000","-19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"19,405,000","4,894,000","6,003,000","4,478,000","4,030,000","5,319,000","5,851,000","4,205,000","3,194,000","4,234,000","4,763,000","3,179,000","3,340,000","3,538,000","8,170,000","4,248,000","4,187,000","4,221,000","5,861,000","3,288,000","3,251,000","3,552,000","2,913,000","2,758,000","2,827,000","3,735,000","4,467,000","4,029,000","3,710,000","5,299,000","3,407,000","3,145,000","3,106,000","4,425,000","3,366,000","3,033,000","3,014,000","3,809,000","3,494,000","2,925,000","2,962,000","4,026,000","3,393,000","2,725,000","2,723,000","3,769,000","3,429,000","2,669,000","2,579,000","3,084,000","3,311,000","2,846,000","2,826,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,"-3,215,000","-2,806,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"3,882,000","7,000","1,384,000","1,388,000","1,103,000","-997,000","906,000","-205,000","-91,000","57,000","2,722,000","-2,235,000","664,000","8,000","3,615,000","-2,364,000","1,890,000","-405,000","2,545,000","511,000","-530,000","-712,000","919,000","158,000","735,000","-351,000","273,000","255,000","23,000","-697,000","-105,000","-471,000","41,000","-119,000","-175,000","-152,000","256,000","-1,374,000","-905,000","-30,678,000","15,505,000","15,187,000","-191,000","140,000","-1,356,000","-252,000","533,000","-323,000","-106,000","-796,000","706,000","2,989,000","-3,140,000","-254,000","-532,000","4,343,000","5,935,000","-3,000","2,204,000","2,066,000","6,215,000","3,264,000","2,866,000","6,512,000",,,,,,,,,,,,,,,,,,,,"-1,739,000","234,000","936,000","568,000",,,,
		ChangeInWorkingCapital,"-31,327,000","-3,558,000","-31,752,000","19,864,000","-15,881,000","-940,000","-18,213,000","9,677,000","25,411,000","2,463,000","-30,864,000","-8,325,000","16,164,000","-21,842,000","-25,428,000","19,567,000","-9,572,000","-2,082,000","-15,868,000","17,574,000","1,610,000","4,325,000","-8,107,000","8,194,000","-3,402,000","7,297,000","-16,229,000","4,236,000","8,637,000","1,995,000","-9,616,000","7,160,000","1,720,000","-4,184,000","-23,570,000","12,396,000","920,000","3,633,000","-16,081,000","4,513,000","-235,000","-8,904,000","-7,930,000","18,791,000","6,354,000","-5,741,000","-18,457,000","-2,788,000","3,825,000","-337,000","3,994,000","8,321,000","-4,434,000","-233,000","-7,667,000","11,260,000","-6,998,000","-1,948,000","-3,729,000","8,393,000","4,066,000","-4,605,000","-9,684,000","5,444,000","-10,505,000","-2,666,000","2,070,000","4,252,000","-3,135,000","-10,222,000","3,676,000","-2,604,000","369,000","-699,000","21,000","-8,544,000","-3,000,000","1,199,000","-6,937,000","-3,836,000","-1,551,000","-4,063,000","7,118,000","9,049,000","4,372,000","-4,456,000","-5,938,000","-2,466,000","1,209,000","1,581,000","-6,700,000"
			ChangeInReceivables,"-22,531,000","-3,987,000","-17,467,000","19,254,000","-20,331,000","-8,363,000","-3,989,000","4,945,000","14,516,000","-8,590,000","2,204,000","-12,343,000","-3,258,000","6,861,000","2,584,000","-2,456,000","-5,242,000","363,000","-4,733,000","1,652,000","-7,087,000","9,328,000","-7,879,000","-6,907,000","-2,627,000","3,825,000","-2,308,000","635,000","5,631,000","5,593,000","-2,846,000","-7,292,000","-1,662,000","-538,000","1,311,000","1,996,000","-5,980,000","10,398,000","-12,350,000","4,670,000","-5,995,000","-5,690,000","2,393,000","5,108,000","3,864,000","2,142,000","-4,491,000","-203,000","503,000","-5,103,000","2,818,000","-2,608,000","-20,716,000","4,258,000","10,547,000","9,847,000","-6,306,000","5,571,000","2,737,000","534,000","-4,619,000","437,000","211,000","2,794,000","-13,332,000","8,438,000","-6,392,000","-5,533,000","-950,000","-34,000","10,484,000","-3,687,000","-350,000","3,153,000","-2,326,000","-7,527,000","-1,584,000","-38,000","-1,706,000","1,885,000","-5,570,000","-1,794,000","6,192,000","2,632,000","304,000","12,628,000","-13,671,000","-3,343,000","-6,194,000","1,043,000","-2,500,000"
				ChangesInAccountReceivables,"-22,531,000","-3,987,000","-17,467,000","19,254,000","-20,331,000","-8,363,000","-3,989,000","4,945,000","14,516,000","-8,590,000","2,204,000","-12,343,000","-3,258,000","6,861,000","2,584,000","-2,456,000","-5,242,000","363,000","-4,733,000","1,652,000","-7,087,000","9,328,000","-7,879,000","-6,907,000","-2,627,000","3,825,000","-2,308,000","635,000","5,631,000","5,593,000","-2,846,000","-7,292,000","-1,662,000","-538,000","1,311,000","1,996,000","-5,980,000","10,398,000","-12,350,000","4,670,000","-5,995,000","-5,690,000","2,393,000","5,108,000","3,864,000","2,142,000","-4,491,000","-203,000","503,000","-5,103,000","2,818,000","-2,608,000","-20,716,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-24,352,000","-11,458,000","-1,294,000","-5,265,000","-6,335,000","-5,446,000","4,023,000","4,105,000","-3,339,000","-3,066,000","-10,037,000","-1,516,000","1,623,000","-13,707,000","-7,393,000","5,084,000","-1,755,000","-2,102,000","-1,669,000","-973,000","-970,000","2,448,000","-1,725,000","2,696,000","2,812,000","703,000","-2,860,000","-3,134,000","-3,468,000","-1,931,000","243,000","3,698,000","1,428,000","-5,103,000","-3,817,000","1,199,000","402,000","-4,977,000","1,693,000","-7,086,000","-1,397,000","-183,000","-1,562,000","-917,000","1,480,000","-1,744,000","-1,635,000","-384,000","-2,170,000","-3,625,000","464,000","1,219,000","8,458,000","6,327,000","-7,920,000","-1,494,000","2,529,000","-6,694,000","-3,609,000","-522,000","5,840,000","8,000","-1,668,000","-2,210,000","1,101,000","-8,398,000","3,872,000","3,675,000","-2,351,000","-1,774,000","-4,310,000","-592,000","-1,850,000","412,000","774,000","-607,000","716,000","502,000","-2,656,000","-3,194,000","350,000","-1,365,000","-220,000","4,179,000","-1,507,000","-4,858,000","-641,000","-1,251,000","-2,082,000","-2,132,000","-3,400,000"
			ChangeInPrepaidAssets,"7,916,000","7,451,000","-9,096,000","-394,000","9,955,000","-18,427,000","2,290,000","-1,141,000","4,766,000","7,475,000","-2,455,000","-4,001,000","5,416,000","7,466,000","-2,051,000","6,664,000","-6,979,000","-3,313,000","-2,190,000","1,829,000","-1,095,000","-1,942,000","-368,000","4,079,000","652,000","-729,000","-67,000","3,825,000","3,993,000","-4,717,000","-6,763,000","1,826,000","2,548,000","6,322,000","-10,120,000","684,000","714,000","-6,366,000","2,881,000","-1,260,000","-1,164,000","-1,589,000","4,445,000","9,606,000","-4,662,000","-9,189,000","3,587,000","-3,563,000","-1,921,000","-627,000","90,000","6,607,000","2,173,000","-5,041,000","1,150,000","-1,262,000","-894,000","-2,273,000","-492,000","254,000","3,422,000","-4,263,000","62,000","1,347,000","-2,848,000","1,871,000","1,356,000","-795,000","-1,356,000","217,000","-890,000","886,000","-855,000","963,000","-1,302,000","1,353,000","-1,832,000","201,000","-100,000","-102,000","194,000","-1,345,000","-2,000","-420,000","1,840,000",,,,,,
			ChangeInPayablesAndAccruedExpense,"7,640,000","4,436,000","-3,895,000","6,269,000","830,000","31,296,000","-20,537,000","1,768,000","9,468,000","6,644,000","-20,576,000","9,535,000","12,383,000","-22,462,000","-18,568,000","10,275,000","4,404,000","2,970,000","-7,276,000","15,066,000","10,762,000","-5,509,000","1,865,000","8,326,000","-4,239,000","3,498,000","-10,994,000","2,910,000","2,481,000","3,050,000","-250,000","8,928,000","-594,000","-4,865,000","-10,944,000","8,517,000","5,784,000","4,578,000","-8,305,000","8,189,000","8,321,000","-1,442,000","-13,206,000","4,994,000","5,672,000","3,050,000","-15,918,000","1,362,000","7,413,000","9,018,000","622,000","3,103,000","5,651,000","-14,265,000","-2,956,000","1,189,000","-3,483,000","2,424,000","-2,602,000","4,850,000","1,573,000","-1,585,000","-3,668,000","4,744,000","1,438,000","-2,284,000","3,268,000","3,455,000","-284,000","-3,736,000","-2,282,000","1,478,000","570,000","723,000","-2,204,000","536,000","1,617,000","1,799,000","-4,276,000","-2,119,000","-1,004,000","4,585,000","-1,304,000","735,000","2,718,000","1,223,000","-1,679,000","5,650,000","1,168,000","1,514,000","200,000"
				ChangeInPayable,"4,422,000","-3,229,000","9,326,000","-5,137,000","3,462,000","4,071,000","1,190,000","2,730,000","-4,489,000","4,485,000","-5,587,000","2,721,000","-1,129,000","-8,248,000","7,819,000","-345,000","880,000","2,440,000","-2,847,000","2,078,000","3,232,000","-7,152,000","2,734,000","2,467,000","-3,038,000","2,894,000","-2,801,000","-692,000","119,000","2,280,000","-906,000","2,989,000","-2,236,000","-1,240,000","-363,000","1,440,000","1,018,000","-53,000","-3,764,000","2,139,000","4,034,000","-4,248,000","101,000","2,877,000","-1,002,000","-1,484,000","-1,412,000","-2,381,000","2,704,000","3,876,000","-2,644,000","3,104,000","2,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"4,422,000","-3,229,000","9,326,000","-5,137,000","3,462,000","4,071,000","1,190,000","2,730,000","-4,489,000","4,485,000","-5,587,000","2,721,000","-1,129,000","-8,248,000","7,819,000","-345,000","880,000","2,440,000","-2,847,000","2,078,000","3,232,000","-7,152,000","2,734,000","2,467,000","-3,038,000","2,894,000","-2,801,000","-692,000","119,000","2,280,000","-906,000","2,989,000","-2,236,000","-1,240,000","-363,000","1,440,000","1,018,000","-53,000","-3,764,000","2,139,000","4,034,000","-4,248,000","101,000","2,877,000","-1,002,000","-1,484,000","-1,412,000","-2,381,000","2,704,000","3,876,000","-2,644,000","3,104,000","2,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"3,218,000","7,665,000","-13,221,000","11,406,000","-2,632,000","27,225,000","-21,727,000","-962,000","13,957,000","2,159,000","-14,989,000","6,814,000","13,512,000","-14,214,000","-26,387,000","10,620,000","3,524,000","530,000","-4,429,000","12,988,000","7,530,000","1,643,000","-869,000","5,859,000","-1,201,000","604,000","-8,193,000","3,602,000","2,362,000","770,000","656,000","5,939,000","1,642,000","-3,625,000","-10,581,000","7,077,000","4,766,000","4,631,000","-4,541,000","6,050,000","4,287,000","2,806,000","-13,307,000","2,117,000","6,674,000","4,534,000","-14,506,000","3,743,000","4,709,000","5,142,000","3,266,000","-1,000","3,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,000","115,000","-2,645,000","871,000","-763,000","-500,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,488,000","2,980,000","1,156,000","-976,000","237,000","3,277,000","-2,150,000","798,000","-4,621,000",,"3,136,000","-2,293,000","-34,000","3,450,000","1,806,000","-4,895,000","674,000","-689,000","2,854,000","-5,950,000","5,079,000","-2,299,000","-1,917,000","-1,265,000","1,801,000","-306,000","4,479,000","-4,144,000","2,452,000","1,923,000","1,208,000","-13,301,000","9,938,000","-877,000","7,446,000","1,919,000","-500,000"
InvestingCashFlow,"-168,904,000","-10,112,000","-13,188,000","-11,270,000","-134,334,000","-9,170,000","-11,586,000","-18,824,000","-47,823,000","-32,135,000","-25,470,000","-23,268,000","-13,219,000","-6,456,000","-1,190,033,000","122,567,000","-139,388,000","46,568,000","-52,498,000","-4,694,000","-3,502,000","-6,655,000","-4,932,000","-3,834,000","-3,757,000","-5,280,000","-131,558,000","-4,864,000","-3,403,000","-2,775,000","-2,367,000","-2,297,000","-2,697,000","-2,571,000","-1,417,000","-4,420,000","-4,661,000","-2,484,000","-3,023,000","-5,478,000","-2,614,000","-4,633,000","-6,958,000","-9,843,000","-8,632,000","-6,423,000","-3,288,000","-3,678,000","-2,839,000","-4,455,000","-948,000","-1,502,000","-2,367,000","-62,752,000","-2,341,000","8,469,000","20,383,000","103,967,000","-2,494,000","-28,376,000","-30,697,000","-1,542,000","-1,676,000","-12,124,000","-3,131,000","-9,739,000","-7,399,000","-14,469,000","-4,380,000","-12,028,000","-4,779,000","-7,609,000","-2,769,000","-1,105,000","-1,290,000","-8,323,000","-3,268,000","-658,000","-2,286,000","-3,374,000","-7,077,000","-15,815,000","-8,993,000","-9,868,000","-10,655,000","-7,899,000","-6,904,000","-8,890,000","-12,087,000","-9,071,000","-7,200,000"
	CashFlowFromContinuingInvestingActivities,"-168,904,000","-10,112,000","-13,188,000","-11,270,000","-134,334,000","-9,170,000","-11,586,000","-18,824,000","-47,823,000","-32,135,000","-25,470,000","-23,268,000","-13,219,000","-6,456,000","-1,190,033,000","122,567,000","-139,388,000","46,568,000","-52,498,000","-4,694,000","-3,502,000","-6,655,000","-4,932,000","-3,834,000","-3,757,000","-5,280,000","-131,558,000","-4,864,000","-3,403,000","-2,775,000","-2,367,000","-2,297,000","-2,697,000","-2,571,000","-1,417,000","-4,420,000","-4,661,000","-2,484,000","-3,023,000","-5,478,000","-2,614,000","-4,633,000","-6,958,000","-9,843,000","-8,632,000","-6,423,000","-3,288,000","-3,678,000","-2,839,000","-4,455,000","-948,000","-1,502,000","-2,367,000","-62,752,000","-2,341,000","8,469,000","20,383,000","103,967,000","-2,494,000","-28,376,000","-30,697,000","-1,542,000","-1,676,000","-12,124,000","-3,131,000","-9,739,000","-7,399,000","-14,469,000","-4,380,000","-12,028,000","-4,779,000","-7,609,000","-2,769,000","-1,105,000","-1,290,000","-8,323,000","-3,268,000","-658,000","-2,286,000","-3,374,000","-7,077,000","-15,815,000","-8,993,000","-9,868,000","-10,655,000","-7,899,000","-6,904,000","-8,890,000","-12,087,000","-9,071,000","-7,200,000"
