name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2017
MarketCap,"1,641,768,456","2,331,000,000","1,940,400,000","1,376,900,000","1,274,000,000","4,014,467,494"
EnterpriseValue,"3,415,768,456","3,995,000,000","3,489,400,000","2,991,900,000","2,936,000,000","11,490,467,494"
PsRatio,"0.434","0.64","0.551","0.407","0.386",
PbRatio,"4.146","4.939","3.125","1.897","1.619",
EnterprisesValueRevenueRatio,"0.911","4.259","3.616","3.166","3.251","7.712"
EnterprisesValueEBITDARatio,"9.704","44.888","232.627","24.933","22.938","-7.51"
