name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"1,166,665,218","1,190,826,750","1,380,719,806","1,632,048,040","1,524,497,116","2,235,877,712","2,138,383,602","1,096,752,142","1,356,924,954","837,656,280","1,238,095,558","916,255,240","966,560,074"
EnterpriseValue,"846,059,218","835,035,750","997,290,806","1,241,498,040","1,111,841,116","1,940,721,712","1,850,434,602","784,657,142","1,028,455,954","493,145,280","881,522,558","554,067,240","773,121,074"
PsRatio,"14.782","15.094","17.316","18.763","16.469","22.784","20.816","11.302","13.102","5.989","10.229","7.697","8.231"
PbRatio,"3.75","3.548","3.9","4.375","3.815","7.984","7.728","3.642","4.254","2.533","3.65","2.647",
EnterprisesValueRevenueRatio,"10.952","39.862","47.583","66.837","66.288","89.952","93.612","33.415","52.061","20.241","28.36","25.689","30.509"
EnterprisesValueEBITDARatio,"-7.082","-26.803","-38.737","-45.122","-31.716","-73.817","-70.844","-27.691","-43.062","-26.039","-56.774","-50.119","-99.475"
