name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,12/31/2004
TotalAssets,"18,617,995,000","18,052,138,000","17,765,056,000","17,627,192,000","17,240,241,000","16,398,804,000","16,549,758,000","16,895,406,000","15,531,732,000","15,032,047,000","14,901,935,000","15,287,575,000","15,179,501,000","15,302,438,000","14,912,738,000","14,924,120,000","14,323,229,000","14,449,760,000","14,255,967,000","10,872,228,000","10,717,468,000","9,808,465,000","9,764,238,000","9,582,126,000","9,397,451,000","9,289,122,000","8,515,553,000","8,074,382,000","7,513,974,000","7,403,272,000","7,196,371,000","6,666,140,000","6,780,776,000","6,811,861,000","4,161,306,000","4,091,337,000","4,225,507,000","4,242,130,000","3,887,909,000","4,056,405,000","4,147,952,000","3,604,117,000","3,622,166,000","3,694,469,000","3,703,780,000","3,762,646,000","3,392,137,000","3,038,889,000","3,078,199,000","2,684,865,000","2,631,736,000","2,579,926,000","2,586,151,000","2,580,093,000","2,650,590,000","2,611,619,000","2,571,145,000","2,291,630,000","2,267,672,000","2,239,920,000","2,203,576,000","2,190,648,000","2,113,498,000","2,043,487,000","1,970,910,000","1,911,491,000","805,186,000"
TotalLiabilitiesNetMinorityInterest,"15,931,292,000","15,286,417,000","15,028,994,000","14,931,003,000","14,595,037,000","13,793,046,000","14,008,959,000","14,403,260,000","13,101,461,000","12,520,516,000","12,432,546,000","12,866,169,000","12,818,017,000","12,952,552,000","12,571,712,000","12,610,107,000","12,085,048,000","12,245,469,000","12,049,251,000","9,396,196,000","9,275,900,000","8,480,975,000","8,468,220,000","8,317,211,000","8,169,669,000","8,089,365,000","7,424,275,000","7,012,681,000","6,474,411,000","6,387,980,000","6,237,690,000","5,768,905,000","5,911,908,000","5,970,906,000","3,616,164,000","3,557,827,000","3,697,112,000","3,726,657,000","3,377,931,000","3,560,970,000","3,667,417,000","3,130,051,000","3,159,027,000","3,190,020,000","3,215,455,000","3,285,721,000","2,893,669,000","2,551,774,000","2,599,861,000","2,219,892,000","2,185,200,000","2,236,572,000","2,247,338,000","2,297,049,000","2,359,551,000","2,323,764,000","2,284,754,000","2,038,574,000","2,021,095,000","2,001,538,000","1,966,719,000","1,959,229,000","1,887,908,000","1,833,134,000","1,801,870,000","1,745,634,000","689,338,000"
TotalEquityGrossMinorityInterest,"2,686,703,000","2,765,721,000","2,736,062,000","2,696,189,000","2,645,204,000","2,605,758,000","2,540,799,000","2,492,146,000","2,430,271,000","2,511,531,000","2,469,389,000","2,421,406,000","2,361,484,000","2,349,886,000","2,341,026,000","2,314,013,000","2,238,181,000","2,204,291,000","2,206,716,000","1,476,032,000","1,441,568,000","1,327,490,000","1,296,018,000","1,264,915,000","1,227,782,000","1,199,757,000","1,091,278,000","1,061,701,000","1,039,563,000","1,015,292,000","958,681,000","897,235,000","868,868,000","840,955,000","545,142,000","533,510,000","528,395,000","515,473,000","509,978,000","495,435,000","480,535,000","474,066,000","463,139,000","504,449,000","488,325,000","476,925,000","498,468,000","487,115,000","478,338,000","464,973,000","446,536,000","343,354,000","338,813,000","283,044,000","291,039,000","287,855,000","286,391,000","253,056,000","246,577,000","238,382,000","236,857,000","231,419,000","225,590,000","210,353,000","169,040,000","165,857,000","115,848,000"
	StockholdersEquity,"2,686,703,000","2,765,721,000","2,736,062,000","2,696,189,000","2,645,204,000","2,605,758,000","2,540,799,000","2,492,146,000","2,430,271,000","2,511,531,000","2,469,389,000","2,421,406,000","2,361,484,000","2,349,886,000","2,341,026,000","2,314,013,000","2,238,181,000","2,204,291,000","2,206,716,000","1,476,032,000","1,441,568,000","1,327,490,000","1,296,018,000","1,264,915,000","1,227,782,000","1,199,757,000","1,091,278,000","1,061,701,000","1,039,563,000","1,015,292,000","958,681,000","897,235,000","868,868,000","840,955,000","545,142,000","533,510,000","528,395,000","515,473,000","509,978,000","495,435,000","480,535,000","474,066,000","463,139,000","504,449,000","488,325,000","476,925,000","498,468,000","487,115,000","478,338,000","464,973,000","446,536,000","343,354,000","338,813,000","283,044,000","291,039,000","287,855,000","286,391,000","253,056,000","246,577,000","238,382,000","236,857,000","231,419,000","225,590,000","210,353,000","169,040,000","165,857,000","106,610,000"
		CapitalStock,"1,638,000","1,637,000","1,640,000","1,645,000","1,651,000","1,651,000","1,652,000","1,652,000","1,651,000","1,664,000","1,669,000","1,675,000","1,682,000","1,707,000","1,741,000","1,745,000","1,736,000","1,736,000","1,737,000","1,431,000","1,434,000","1,405,000","1,405,000","1,404,000","702,000","701,000","680,000","677,000","676,000","676,000","665,000","651,000","651,000","651,000","563,000","562,000","281,000","281,000","282,000","281,000","281,000","283,000","283,000","49,832,000","49,787,000","49,741,000","49,695,000","49,649,000","49,577,000","49,532,000","49,479,000","49,384,000","49,338,000","199,000","198,000","183,000","183,000","173,000","172,000","172,000","172,000","172,000","172,000","169,000","144,000","144,000","287,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","49,547,000","49,502,000","49,456,000","49,411,000","49,366,000","49,320,000","49,275,000","49,230,000","49,185,000","49,139,000",,,,,,,,,,,"23,000","23,000","23,000","21,000"
			CommonStock,"1,638,000","1,637,000","1,640,000","1,645,000","1,651,000","1,651,000","1,652,000","1,652,000","1,651,000","1,664,000","1,669,000","1,675,000","1,682,000","1,707,000","1,741,000","1,745,000","1,736,000","1,736,000","1,737,000","1,431,000","1,434,000","1,405,000","1,405,000","1,404,000","702,000","701,000","680,000","677,000","676,000","676,000","665,000","651,000","651,000","651,000","563,000","562,000","281,000","281,000","282,000","281,000","281,000","283,000","283,000","285,000","285,000","285,000","284,000","283,000","257,000","257,000","249,000","199,000","199,000","199,000","198,000","183,000","183,000","173,000","172,000","172,000","172,000","172,000","172,000","146,000","121,000","121,000","266,000"
		AdditionalPaidInCapital,"1,485,524,000","1,487,373,000","1,492,588,000","1,501,615,000","1,516,286,000","1,520,617,000","1,520,103,000","1,518,631,000","1,516,151,000","1,537,091,000","1,542,858,000","1,550,999,000","1,560,994,000","1,609,810,000","1,668,106,000","1,693,337,000","1,671,141,000","1,675,318,000","1,674,642,000","940,821,000","948,982,000","869,737,000","866,310,000","863,560,000","862,827,000","867,981,000","782,500,000","780,731,000","779,856,000","781,328,000","749,573,000","709,516,000","708,868,000","708,058,000","417,627,000","416,795,000","416,741,000","416,354,000","420,595,000","420,538,000","421,006,000","425,649,000","425,852,000","433,306,000","433,130,000","432,962,000","432,668,000","431,343,000","363,870,000","363,519,000","349,429,000","255,009,000","254,501,000","253,581,000","252,836,000","220,248,000","220,052,000","195,649,000","195,429,000","195,257,000","194,930,000","194,595,000","194,406,000","187,847,000","146,638,000","146,285,000","90,455,000"
		RetainedEarnings,"1,304,098,000","1,266,249,000","1,215,831,000","1,163,810,000","1,107,818,000","1,039,370,000","980,699,000","932,856,000","891,498,000","956,555,000","904,980,000","853,964,000","803,629,000","752,184,000","701,900,000","642,540,000","585,586,000","530,658,000","526,448,000","527,338,000","490,142,000","455,948,000","419,999,000","389,014,000","357,788,000","326,898,000","299,984,000","274,409,000","248,951,000","226,279,000","203,107,000","182,382,000","158,838,000","136,386,000","128,316,000","114,172,000","100,730,000","86,837,000","77,190,000","64,478,000","51,800,000","40,130,000","28,218,000","15,766,000","4,428,000","-6,079,000","9,934,000","2,580,000","63,907,000","51,746,000","46,074,000","40,704,000","37,126,000","32,639,000","43,310,000","70,220,000","65,575,000","59,489,000","54,871,000","50,333,000","45,875,000","41,544,000","37,496,000","33,687,000","30,449,000","27,331,000","17,295,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"569,000"
