name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"4,041,437,000","2,029,148,000","861,558,000","644,238,000","506,493,000","1,064,550,000","867,790,000","1,000,469,000","682,970,000","-2,023,262,000","1,195,836,000","-709,303,000","-743,993,000","-942,097,000","-401,139,000","733,107,000","957,134,000","1,332,916,000","1,977,708,000","5,016,880,000","-239,948,000","177,599,000","6,022,724,000","-1,032,713,000","1,999,345,000","-133,493,000","-459,000","1,418,596,000","456,816,000","-5,041,972,000","1,329,484,000","-1,078,330,000","1,576,845,000","4,300,469,000","-6,000,480,000","810,868,000","-3,820,856,000","-3,882,254,000","352,762,000","3,597,992,000","-1,305,682,000","4,994,435,000","-1,627,579,000","1,667,753,000","-2,576,394,000","4,956,283,000","4,145,247,000","529,058,000","4,367,781,000","1,821,024,000","2,244,413,000","4,504,989,000","2,910,624,000","1,157,685,000","277,845,000","366,859,000","305,846,000","159,033,000","256,825,000","127,149,000","104,127,000","37,283,000","91,609,000","66,500,000","24,346,000","39,174,000","51,034,000","74,973,000","67,987,000","87,535,000","101,880,000","114,628,000","113,113,000","87,296,000","82,866,000","92,523,000","91,458,000","88,072,000","66,693,000","89,848,776","77,134,381","68,429,843","42,766,185","32,104,144","18,615,990","6,284,757","2,571,293","2,719,513","4,811,906","4,150,715","4,281,340","4,800,000","5,800,000","10,500,000","-2,500,000","7,600,000","6,000,000","7,700,000"
	CashFlowFromContinuingOperatingActivities,"4,041,437,000","2,029,148,000","861,558,000","644,238,000","506,493,000","1,064,550,000","867,790,000","1,000,469,000","682,970,000","-2,023,262,000","1,195,836,000","-709,303,000","-743,993,000","-942,097,000","-401,139,000","733,107,000","957,134,000","1,332,916,000","1,977,708,000","5,016,880,000","-239,948,000","177,599,000","6,022,724,000","-1,032,713,000","1,999,345,000","-133,493,000","-459,000","1,418,596,000","456,816,000","-5,041,972,000","1,329,484,000","-1,078,330,000","1,576,845,000","4,300,469,000","-6,000,480,000","810,868,000","-3,820,856,000","-3,882,254,000","352,762,000","3,597,992,000","-1,305,682,000","4,994,435,000","-1,627,579,000","1,667,753,000","-2,576,394,000","4,956,283,000","4,145,247,000","529,058,000","4,367,781,000","1,821,024,000","2,244,413,000","4,504,989,000","2,910,624,000","1,157,685,000","277,845,000","366,859,000","305,846,000","159,033,000","256,825,000","127,149,000","104,127,000","37,283,000","91,609,000","66,500,000","24,346,000","39,174,000","51,034,000","74,973,000","67,987,000","87,535,000","101,880,000","114,628,000","113,113,000","87,296,000","82,866,000","92,523,000","91,458,000","88,072,000","66,693,000","89,848,776","77,134,381","68,429,843","42,766,185","32,104,144","18,615,990","6,284,757","2,571,293","2,719,513","4,811,906","4,150,715","4,281,340","4,800,000","5,800,000","10,500,000","-2,500,000","7,600,000","6,000,000","7,700,000"
		NetIncomeFromContinuingOperations,"2,669,040,000","2,023,894,000","418,460,000","521,534,000","-294,848,000","1,751,134,000","878,635,000","1,015,548,000","856,234,000","-3,640,189,000","1,209,742,000","-747,169,000","-1,776,413,000","-849,251,000","-2,254,872,000","385,429,000","595,887,000","1,327,704,000","746,771,000","367,315,000","14,522,000","440,408,000","1,848,483,000","730,880,000","-278,497,000","-868,080,000","669,666,000","-627,491,000","900,071,000","-476,499,000","-658,272,000","354,856,000","-335,512,000","-203,351,000","1,028,749,000","192,458,000","1,638,213,000","870,278,000","700,495,000","224,758,000","-91,159,000","901,806,000","445,562,000","-921,813,000","120,817,000","699,895,000","1,218,504,000","-14,060,000","-218,229,000","281,065,000","729,335,000","285,189,000","597,054,000","349,893,000","-506,979,000","302,131,000","307,992,000","243,036,000","152,932,000","108,287,000","85,733,000","67,432,000","53,337,000","42,850,000","8,578,000","-10,949,000","-136,759,000","21,186,000","46,993,000","59,333,000","59,294,000","66,620,000","63,835,000","58,843,000","42,697,000","28,478,000","58,153,000","50,775,000","50,426,000","56,668,692","59,369,331","53,042,977","39,007,401","26,345,168","18,594,843","8,330,273","4,093,873","3,806,097","3,838,956","4,848,362","4,439,280","4,500,000","4,900,000","4,300,000","3,700,000","3,700,000","3,400,000","4,700,000"
		OperatingGainsLosses,"-1,427,888,000","-1,552,795,000","-130,977,000","-228,171,000","484,055,000","-1,038,997,000","-520,779,000","-660,606,000","-646,242,000","3,542,065,000","-748,900,000","278,435,000","1,826,365,000","553,962,000","2,560,019,000","-146,418,000","-258,722,000","-891,397,000","-613,035,000","-198,938,000","198,126,000","-153,707,000","-1,299,732,000","-432,963,000","280,075,000","911,353,000","-494,699,000","722,767,000","-623,941,000","444,298,000","957,280,000","-70,018,000","-138,096,000","434,032,000","-691,820,000","53,176,000","-1,420,069,000","-573,875,000","-4,883,720,000","81,548,000","541,376,000","4,149,338,000","-2,396,064,000","864,403,000","-3,372,137,000","4,294,109,000","3,596,638,000","-147,621,000","7,963,796,000","-2,811,519,000","-90,909,000","-580,000","-2,364,000","-5,023,000","469,000","-4,383,000","-4,666,000","-14,711,000","-10,060,000","1,022,000","-7,639,000","-6,815,000","-52,704,000","278,000","21,352,000","33,736,000","148,383,000","-31,000","-11,436,000","-580,000","-1,144,000","-1,350,000","-2,126,000","-595,000","0","-9,655,000","-20,232,000","-11,020,000","-11,563,000","-4,747,117","-1,342,638","-3,410,245","-2,650,652","-1,184,399","-481,936","-269,478","-980,629","-872,949","-64,774","-106,853","-254,782","-100,000",,,"-600,000","-1,000,000",,
			GainLossOnSaleOfBusiness,"29,350,000","354,000","16,514,000","14,009,000","-1,527,000","249,563,000",,,,,,,,,,,,,"-114,000",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-1,462,060,000","-1,544,765,000","-153,783,000","-242,180,000","478,668,000","-1,287,535,000","-530,447,000","-659,359,000","-645,263,000","3,542,435,000","-686,716,000","344,288,000","1,787,311,000","458,086,000","1,816,594,000","-472,086,000","-329,288,000","-878,547,000","-129,245,000","-143,959,000","19,616,000","-1,498,000","133,192,000","-177,816,000","-93,661,000","-123,514,000","-35,205,000","-112,682,000","110,397,000","-55,450,000","57,454,000","-4,676,000","46,489,000","146,228,000","-41,936,000","96,022,000","-70,424,000","14,829,000","-44,318,925,000","-1,368,000","-1,105,000","15,728,195,000","47,376,427,000","-30,958,645,000","4,672,968,000","8,077,324,000","5,832,701,000","3,398,533,000","-39,118,000","-46,962,000","-91,150,000","-591,000","-2,364,000","-5,023,000","469,000","-4,383,000","-4,666,000","-14,711,000","-10,060,000","1,022,000","-7,639,000","-6,815,000","-52,704,000","278,000","21,352,000","33,736,000","148,383,000","-31,000","-11,436,000","-580,000","-1,144,000","-1,350,000","-2,126,000","-595,000","0","-9,655,000","-20,232,000","-11,020,000",,"-4,747,117","-1,342,638","-3,410,245",,"-1,184,399","-481,936","-269,478",,"-872,949","-64,774","-106,853",,"-100,000",,,"-600,000","-1,000,000",,
			EarningsLossesFromEquityInvestments,"4,822,000","-8,384,000","6,292,000","0","6,914,000","-1,025,000","9,668,000","-1,247,000","-979,000","-370,000","3,543,000","669,000","721,000","1,960,000","-3,601,000","1,374,000","4,449,000","618,000","641,000","572,000","620,000","1,031,000","-752,000","927,000","1,270,000","3,147,000","3,752,000",,,,"0","0",,,"0","0","18,896,000",,"0","0","0","0",,,"0","-98,000","-6,000","-97,000","-75,000","-140,000","241,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"20,974,000","4,746,000","3,552,000","3,366,000","9,310,000","8,408,000","13,176,000","11,286,000","9,211,000","7,684,000","7,452,000","7,569,000","9,466,000","7,072,000","8,525,000","50,932,000","7,085,000","5,822,000","6,140,000","6,713,000","6,792,000","6,905,000","7,804,000","8,652,000","11,306,000","6,999,000","6,102,000","4,595,000","5,255,000","4,018,000","2,886,000","745,000","573,000","391,000","0","1,968,000","323,000","323,000","2,222,000","634,000","633,000","591,000","789,000","676,000","469,000","366,000","380,000","407,000","406,000","407,000","407,000","407,000","414,000","1,088,000","-71,816,000","14,810,000","28,200,000","32,939,000","16,515,000","17,228,000","17,083,000","15,725,000","15,447,000","15,505,000","18,264,000","15,998,000","32,062,000","43,916,000","42,780,000","36,122,000","42,324,000","39,748,000","56,159,000","41,501,000","38,390,000","72,047,000","57,614,000","48,519,000","40,281,000","28,228,603","19,796,977","17,891,420","19,241,881","8,685,442","6,724,307","2,213,482","825,205","826,937","519,905","474,706","825,909","1,200,000","1,900,000","2,200,000","2,100,000","2,200,000","2,300,000","1,600,000"
			DepreciationAndAmortization,"20,974,000","4,746,000","3,552,000","3,366,000","9,310,000","8,408,000","13,176,000","11,286,000","9,211,000","7,684,000","7,452,000","7,569,000","9,466,000","7,072,000","8,525,000","50,932,000","7,085,000","5,822,000","6,140,000","6,713,000","6,792,000","6,905,000","7,804,000","8,652,000","11,306,000","6,999,000","6,102,000","4,595,000","5,255,000","4,018,000","2,886,000","745,000","573,000","391,000","0","1,968,000","323,000","323,000","2,222,000","634,000","633,000","591,000","789,000","676,000","469,000","366,000","380,000","407,000","406,000","407,000","407,000","407,000","414,000","1,088,000","-71,816,000","14,810,000","28,200,000","32,939,000","16,515,000","17,228,000","17,083,000","15,725,000","15,447,000","15,505,000","18,264,000","15,998,000","32,062,000","43,916,000","42,780,000","36,122,000","42,324,000","39,748,000","56,159,000","41,501,000","38,390,000","72,047,000","57,614,000","48,519,000","40,281,000","28,228,603","19,796,977","17,891,420","19,241,881","8,685,442","6,724,307","2,213,482","825,205","826,937","519,905","474,706","825,909","1,200,000","1,900,000","2,200,000","2,100,000","2,200,000","2,300,000","1,600,000"
				Depreciation,"20,974,000","4,746,000","3,552,000","3,366,000","9,310,000","8,408,000","13,176,000","11,286,000","9,211,000","7,684,000","7,452,000","7,569,000","9,466,000","7,072,000","8,525,000","50,932,000","7,085,000","5,822,000","3,891,000","4,279,000","4,565,000","4,601,000","5,357,000","5,827,000","6,114,000","4,570,000","3,888,000","3,086,000","2,864,000","2,823,000","1,941,000","528,000","444,000","292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
