name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
		GainsLossesNotAffectingRetainedEarnings,"-75,023,000","5,329,000","21,724,000","32,683,000","27,157,000","43,761,000","48,632,000","51,845,000","49,728,000","18,169,000","26,202,000","20,956,000","6,881,000","-1,173,000","-12,664,000","-10,114,000","-8,195,000","-1,831,000","416,000","41,000","-639,000","-1,337,000","3,500,000","3,583,000","1,812,000","-2,452,000","-683,000","-2,136,000","-413,000","-2,132,000","-2,004,000","-1,693,000","-5,054,000","-7,434,000","-7,060,000","-7,397,000","-4,469,000","-4,526,000","-3,589,000","-4,330,000","-3,828,000","-4,486,000","-4,360,000","-985,000","-251,000","-766,000","-2,754,000","1,473,000","2,578,000","2,753,000","2,273,000","-3,255,000","-6,745,000","-7,603,000","-7,935,000","-6,546,000","-2,877,000","-2,857,000","-3,306,000","-4,605,000","-3,624,000","-3,905,000","-7,001,000","-9,557,000","-8,794,000","-6,986,000","-5,502,000","-1,588,000","-5,413,000","934,000","1,585,000","-3,527,000","7,086,000","3,331,000","7,391,000","10,193,000","14,162,000","15,670,000","12,315,000","9,421,000","4,173,000","5,069,000","12,005,000","6,775,000","5,955,000","2,952,000","-1,122,000","-3,142,000","-3,767,000","-3,839,000",,,,,"1,600,000","1,000,000","1,200,000","1,400,000","1,200,000","500,000","-200,000","-100,000","-200,000","-500,000","-400,000","-100,000","-100,000","-100,000","-200,000","-300,000","-200,000",,"-200,000",,,,,,,,,,"-300,000"
			MinimumPensionLiabilities,"3,179,000","3,146,000","3,157,000","3,116,000",,"3,066,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,"-78,202,000","2,183,000","18,567,000","29,567,000",,"40,695,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"-3,179,000","-3,146,000","-3,157,000","-3,116,000",,"-3,066,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,078,000","2,996,000","2,980,000","2,884,000","2,857,000","2,752,000","2,738,000","2,632,000","2,611,000","2,496,000","2,482,000","2,417,000","2,396,000","75,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,800,000","32,400,000","34,900,000","39,700,000","41,600,000","45,700,000","45,700,000","45,300,000","44,700,000","44,600,000","44,600,000","44,500,000","44,300,000","44,100,000","44,100,000","44,000,000","43,900,000","43,700,000","43,700,000","43,600,000","43,400,000","43,300,000","43,400,000","43,400,000","43,400,000","43,500,000","43,400,000","43,400,000","22,000,000","22,100,000","22,100,000","22,100,000","22,100,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,857,000","47,835,000","47,817,000","47,797,000","47,774,000","47,746,000","47,798,000","51,375,000","75,329,000","51,372,000","51,365,000","51,346,000","51,318,000","51,283,000","51,255,000","51,325,000","28,750,000","28,800,000","28,800,000","28,800,000","28,800,000","28,800,000","28,800,000","28,800,000","28,800,000","28,800,000","28,800,000",,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"3,103,767,000","3,170,823,000","1,912,999,000","1,913,335,000","1,891,758,000","1,883,745,000","1,985,458,000","1,967,393,000","2,225,641,000","2,011,246,000","1,975,115,000","2,135,705,000","1,362,585,000","1,184,391,000","1,156,867,000","1,135,622,000","1,117,084,000","1,104,828,000","1,092,237,000","1,075,591,000","1,036,005,000","1,023,251,000","976,849,000","962,549,000","946,844,000","982,007,000","971,856,000","960,083,000","949,763,000","849,292,000","791,050,000","780,460,000","846,636,000","835,740,000","849,245,000","909,079,000","908,739,000","917,016,000","774,286,000","764,971,000","765,300,000","790,615,000","812,999,000","808,206,000","819,965,000","833,787,000","822,764,000","819,732,000","840,761,000","869,594,000","1,085,775,000","886,157,000","896,302,000","826,765,000","703,389,000","720,303,000","694,619,000","583,137,000","553,410,000","333,732,000","530,031,000","612,231,000","615,885,000","608,200,000","434,335,000","487,057,000","483,799,000","482,654,000","471,062,000","474,041,000","462,829,000","422,779,000","437,448,000","542,983,000","500,358,000","167,051,000","523,109,000","458,834,000","447,278,000","439,921,000","433,843,000","447,195,000","420,117,000","381,847,000","382,798,000","240,936,000","223,451,000","305,790,000","368,073,000","169,353,000","277,500,000","339,900,000",,,"101,400,000","373,400,000","97,900,000","161,900,000",,"93,600,000","87,100,000","83,400,000","89,000,000","87,100,000","111,900,000","81,500,000","81,400,000","79,100,000","96,200,000","73,000,000","67,400,000","65,900,000","63,900,000","64,400,000","64,400,000","63,100,000","62,000,000","61,300,000","39,500,000","39,200,000","39,900,000","40,800,000","49,800,000"
CommonStockEquity,"2,965,439,000","3,018,449,000","1,755,954,000","1,741,622,000","1,715,371,000","1,702,685,000","1,689,724,000","1,671,692,000","1,679,656,000","1,708,143,000","1,682,324,000","1,636,003,000","1,104,538,000","1,073,490,000","998,305,000","977,065,000","956,059,000","943,809,000","931,224,000","914,584,000","877,480,000","864,690,000","818,242,000","803,897,000","788,147,000","771,463,000","759,203,000","743,317,000","732,886,000","640,527,000","627,182,000","616,489,000","602,556,000","591,540,000","555,744,000","543,605,000","537,575,000","529,320,000","492,965,000","483,592,000","478,863,000","469,057,000","461,066,000","455,702,000","447,985,000","436,472,000","425,661,000","422,062,000","418,224,000","412,649,000","406,575,000","397,560,000","393,523,000","305,274,000","304,740,000","300,002,000","300,657,000","220,465,000","214,194,000","212,062,000","221,496,000","229,783,000","222,344,000","216,235,000","227,007,000","228,152,000","223,305,000","220,528,000","210,589,000","210,743,000","203,668,000","175,368,000","180,767,000","171,847,000","168,722,000","164,698,000","161,351,000","161,242,000","153,649,000","144,506,000","136,670,000","133,261,000","135,198,000","125,808,000","121,574,000","114,712,000","107,227,000","102,727,000","101,237,000","98,129,000","94,100,000","93,700,000","93,500,000","95,800,000","96,300,000","97,200,000","94,900,000","92,500,000","89,200,000","86,000,000","82,900,000","81,100,000","78,500,000","75,900,000","74,100,000","72,600,000","70,500,000","68,400,000","66,200,000","64,200,000","62,400,000","60,900,000","58,900,000","57,400,000","55,800,000","54,500,000","53,400,000","52,700,000","30,900,000","30,600,000","30,400,000","31,300,000","40,300,000"
NetTangibleAssets,"1,949,608,000","2,000,605,000","1,230,693,000","1,215,046,000","1,187,476,000","1,173,372,000","1,158,975,000","1,139,490,000","1,145,984,000","1,172,651,000","1,146,455,000","1,098,107,000","834,094,000","802,135,000","759,120,000","737,341,000","715,791,000","702,662,000","689,119,000","671,579,000","646,867,000","633,316,000","607,408,000","592,371,000","575,929,000","558,554,000","545,591,000","528,986,000","517,828,000","460,221,000","446,311,000","435,029,000","420,505,000","408,898,000","395,182,000","382,516,000","375,959,000","367,176,000","355,672,000","343,668,000","338,540,000","328,335,000","319,963,000","314,213,000","306,034,000","294,516,000","283,239,000","277,118,000","272,620,000","266,724,000","260,258,000","250,023,000","266,300,000","178,066,000","176,441,000","171,134,000","171,305,000","157,981,000","153,642,000","151,349,000","162,010,000","170,809,000","163,157,000","156,832,000","167,428,000","168,402,000","166,366,000","160,445,000","150,104,000","107,500,000","146,405,000","139,132,000","141,554,000","135,611,000","129,351,000","126,202,000","122,943,000","122,967,000","117,413,000","109,600,000","101,099,000","97,025,000","98,254,000","88,156,000","83,214,000","75,644,000","68,839,000","102,727,000","101,237,000","98,129,000","94,100,000","93,700,000","93,500,000","95,800,000","96,300,000","97,200,000","94,900,000","92,500,000","89,200,000","86,000,000","82,900,000","81,100,000","78,500,000","75,900,000","74,100,000","72,600,000","70,500,000","68,400,000","66,200,000","64,200,000","62,400,000","60,900,000","58,900,000","57,400,000","55,800,000","54,500,000","53,400,000","52,700,000","30,900,000","30,600,000","30,400,000","31,300,000","40,300,000"
InvestedCapital,"3,103,767,000","3,170,823,000","1,912,999,000","1,913,335,000","1,891,758,000","1,883,745,000","1,985,458,000","1,967,393,000","2,225,641,000","2,011,246,000","1,975,115,000","2,135,705,000","1,412,578,000","1,332,197,000","1,156,867,000","1,135,622,000","1,117,084,000","1,104,828,000","1,092,237,000","1,075,591,000","1,036,005,000","1,023,251,000","976,849,000","962,549,000","946,844,000","982,007,000","971,856,000","960,083,000","949,763,000","849,292,000","791,050,000","780,460,000","846,636,000","835,740,000","849,245,000","909,079,000","908,739,000","917,016,000","774,286,000","764,971,000","765,300,000","790,615,000","812,999,000","808,206,000","819,965,000","833,787,000","822,764,000","819,732,000","840,761,000","869,594,000","1,085,775,000","886,157,000","896,302,000","826,765,000","703,389,000","720,303,000","694,619,000","583,137,000","553,410,000","494,824,000","530,031,000","612,231,000","615,885,000","608,200,000","671,001,000","697,175,000","699,799,000","735,905,000","780,062,000","804,371,000","686,070,000","626,486,000","634,016,000","547,791,000","500,358,000","543,983,000","523,680,000","465,305,000","450,477,000","446,156,000","436,571,000","454,162,000","426,344,000","381,847,000","382,798,000","313,730,000","230,187,000","308,827,000","368,740,000","364,230,000","365,000,000","348,100,000","406,300,000","410,000,000","402,600,000","442,800,000","316,600,000","302,400,000","265,700,000","221,600,000","170,100,000","161,400,000","149,000,000","147,600,000","148,400,000","101,500,000","101,400,000","114,100,000","97,900,000","98,000,000","67,400,000","65,900,000","63,900,000","64,400,000","64,400,000","63,100,000","62,000,000","61,300,000","39,500,000","39,200,000","39,900,000","40,800,000","56,800,000"
TangibleBookValue,"1,949,608,000","2,000,605,000","1,230,693,000","1,215,046,000","1,187,476,000","1,173,372,000","1,158,975,000","1,139,490,000","1,145,984,000","1,172,651,000","1,146,455,000","1,098,107,000","834,094,000","802,135,000","759,120,000","737,341,000","715,791,000","702,662,000","689,119,000","671,579,000","646,867,000","633,316,000","607,408,000","592,371,000","575,929,000","558,554,000","545,591,000","528,986,000","517,828,000","460,221,000","446,311,000","435,029,000","420,505,000","408,898,000","395,182,000","382,516,000","375,959,000","367,176,000","355,672,000","343,668,000","338,540,000","328,335,000","319,963,000","314,213,000","306,034,000","294,516,000","283,239,000","277,118,000","272,620,000","266,724,000","260,258,000","250,023,000","266,300,000","178,066,000","176,441,000","171,134,000","171,305,000","157,981,000","153,642,000","151,349,000","162,010,000","170,809,000","163,157,000","156,832,000","167,428,000","168,402,000","166,366,000","160,445,000","150,104,000","107,500,000","146,405,000","139,132,000","141,554,000","135,611,000","129,351,000","126,202,000","122,943,000","122,967,000","117,413,000","109,600,000","101,099,000","97,025,000","98,254,000","88,156,000","83,214,000","75,644,000","68,839,000","102,727,000","101,237,000","98,129,000","94,100,000","93,700,000","93,500,000","95,800,000","96,300,000","97,200,000","94,900,000","92,500,000","89,200,000","86,000,000","82,900,000","81,100,000","78,500,000","75,900,000","74,100,000","72,600,000","70,500,000","68,400,000","66,200,000","64,200,000","62,400,000","60,900,000","58,900,000","57,400,000","55,800,000","54,500,000","53,400,000","52,700,000","30,900,000","30,600,000","30,400,000","31,300,000","40,300,000"
