name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"125,579,000","37,593,000","27,724,000","32,919,000","27,343,000","35,432,000","45,863,000","49,229,000","43,701,000","40,057,000","36,993,000","37,703,000","35,907,000","35,769,000","37,896,000","38,926,000","37,494,000","32,227,000","32,323,000","26,382,000","18,734,000","32,099,000","35,585,000","42,299,000","21,987,000","55,910,000","47,525,000","41,237,000","46,020,000","55,690,000","43,436,000","50,869,000","46,159,000","31,989,000","38,042,000","22,860,000","21,879,000","28,454,000","34,668,000","23,835,000","15,308,000","28,362,000","27,186,000","30,115,000","17,837,000","23,942,000","25,697,000","24,975,000","19,220,000","28,715,000","29,550,000","26,276,000","13,731,000","31,546,000","40,046,000","37,796,000","13,255,000","30,715,000","34,090,602","31,052,585","20,267,137","34,186,676","39,949,660","32,204,332","16,239,553","39,680,806","32,153,511","23,262,640","16,650,603","32,874,509","30,632,338","29,408,173","17,884,139","25,593,953","23,269,349","28,441,709","24,607,668","20,765,583","22,721,148","16,751,896","9,983,160","18,428,544","14,929,548","20,295,415","14,458,213","11,569,124","15,095,543","10,911,981","9,688,009","14,216,177","10,504,847","13,003,327","8,825,663","13,280,029","12,355,028","14,264,268","11,794,373","14,321,687","12,889,356","13,586,462","10,559,583","9,725,044","14,530,962","10,962,658","8,733,994","14,086,615","6,494,314","8,697,901","12,181,423","10,733,866","6,400,000","14,200,000","12,300,000","9,700,000","7,700,000","6,300,000","6,000,000","5,400,000","6,100,000","4,700,000","4,600,000","4,400,000","4,500,000","4,700,000","5,100,000","3,800,000","4,300,000","2,300,000","3,100,000","2,800,000","3,600,000"
	CashFlowFromContinuingOperatingActivities,"125,579,000","37,593,000","27,724,000","32,919,000","27,343,000","35,432,000","45,863,000","49,229,000","43,701,000","40,057,000","36,993,000","37,703,000","35,907,000","35,769,000","37,896,000","38,926,000","37,494,000","32,227,000","32,323,000","26,382,000","18,734,000","32,099,000","35,585,000","42,299,000","21,987,000","55,910,000","47,525,000","41,237,000","46,020,000","55,690,000","43,436,000","50,869,000","46,159,000","31,989,000","38,042,000","22,860,000","21,879,000","28,454,000","34,668,000","23,835,000","15,308,000","28,362,000","27,186,000","30,115,000","17,837,000","23,942,000","25,697,000","24,975,000","19,220,000","28,715,000","29,550,000","26,276,000","13,731,000","31,546,000","40,046,000","37,796,000","13,255,000","30,715,000","34,090,602","31,052,585","20,267,137","34,186,676","39,949,660","32,204,332","16,239,553","39,680,806","32,153,511","23,262,640","16,650,603","32,874,509","30,632,338","29,408,173","17,884,139","25,593,953","23,269,349","28,441,709","24,607,668","20,765,583","22,721,148","16,751,896","9,983,160","18,428,544","14,929,548","20,295,415","14,458,213","11,569,124","15,095,543","10,911,981","9,688,009","14,216,177","10,504,847","13,003,327","8,825,663","13,280,029","12,355,028","14,264,268","11,794,373","14,321,687","12,889,356","13,586,462","10,559,583","9,725,044","14,530,962","10,962,658","8,733,994","14,086,615","6,494,314","8,697,901","12,181,423","10,733,866","6,400,000","14,200,000","12,300,000","9,700,000","7,700,000","6,300,000","6,000,000","5,400,000","6,100,000","4,700,000","4,600,000","4,400,000","4,500,000","4,700,000","5,100,000","3,800,000","4,300,000","2,300,000","3,100,000","2,800,000","3,600,000"
		NetIncomeFromContinuingOperations,"82,318,000","16,775,000","20,335,000","24,465,000","20,743,000","13,734,000","17,672,000","20,714,000","19,182,000","13,238,000","12,787,000","20,501,000","22,361,000","17,318,000","22,440,000","19,055,000","17,804,000","13,378,000","38,605,000","7,915,000","14,617,000","14,036,000","13,114,000","12,527,000","16,368,000","14,377,000","17,015,000","15,113,000","23,317,000","17,611,000","21,545,000","22,738,000","26,472,000","14,079,000","15,842,000","15,866,000","19,140,000","19,734,000","14,292,000","12,433,000","18,228,000","16,588,000","17,122,000","15,398,000","22,533,000","14,879,000","15,379,000","18,297,000","16,653,000","11,887,000","10,686,000","14,507,000","17,615,000","14,141,000","19,350,000","18,724,000","17,231,000","14,663,000","16,630,777","17,144,776","19,841,146","22,553,301","19,648,127","23,010,630","24,771,661","19,740,151","21,639,458","17,542,454","17,629,865","15,093,985","16,555,337","17,069,985","15,699,669","13,121,597","19,040,112","14,492,757","12,636,164","11,052,292","11,171,123","11,073,366","11,025,488","9,537,937","9,853,449","9,214,916","9,658,213","8,929,038","7,894,892","8,389,831","8,876,920","9,142,317","8,445,078","8,597,531","8,516,504","7,564,325","8,354,820","8,430,589","8,517,762","7,805,682","7,312,443","8,402,813","7,729,366","6,628,271","6,280,000","6,589,343","6,430,495","5,730,653","5,125,833","5,646,206","5,225,777","4,587,658","3,100,000","4,400,000","4,300,000","-1,700,000","3,200,000","3,700,000","3,700,000","3,400,000","2,700,000","3,100,000","3,100,000","2,700,000","1,900,000","2,600,000","2,400,000","2,100,000","1,700,000","2,000,000","1,800,000","1,800,000","1,100,000"
		OperatingGainsLosses,"-37,464,000","-4,258,000","-10,097,000","-15,253,000","-7,856,000","-4,232,000","-6,091,000","-5,721,000","-3,247,000","229,000","-7,363,000","-12,595,000","-7,542,000","-3,841,000","-9,553,000","-7,156,000","-5,385,000","-2,869,000","-6,829,000","-7,470,000","-6,300,000","-6,075,000","-1,932,000","-1,473,000","-4,512,000","-1,288,000","-7,790,000","-7,401,000","-9,668,000","-10,181,000","-6,384,000","-11,257,000","-13,860,000","-2,043,000","-8,771,000","-4,476,000","-8,645,000","-11,178,000","-5,676,000","-1,673,000","-3,546,000","-4,214,000","-9,804,000","-6,799,000","-11,662,000","-3,868,000","-2,833,000","-7,951,000","-2,026,000","-507,000","-5,530,000","-8,321,000","-4,190,000","-1,667,000","-6,025,000","-2,900,000","11,000","-644,000","112,348","-493,196","-4,111,911","-5,666,241","-572,157","-4,788,227","-9,818,531","-2,965,009","-5,678,396","-1,866,796","-36,920","-86,235","-360,348","97,192","29,469","58,856","-338,152","123,581","72,670","96,119","-654,831","142,237","199,169","39,876","-2,471","52,371","9,423","-44,881","5,326","-23,235","-200","-1,493,478","7,018",,,,"59,362","-30,171","24,526","-326,610","-36,600","-6,739","-14,764","-800","0","0","0","-189,041","0","-5,022","-2,281","-19,831","100,000","0","0","-200,000","-100,000","-100,000",,,,,,,,,,,,,,,"1,100,000"
			GainLossOnSaleOfPPE,"-37,464,000","-4,258,000","-10,097,000","-15,253,000","-7,856,000","-4,232,000","-6,091,000","-5,721,000","-3,247,000","229,000","-7,363,000","-12,595,000","-7,542,000","-3,841,000","-9,553,000","-7,156,000","-5,385,000","-2,869,000","-6,829,000","-7,470,000","-6,300,000","-6,075,000","-1,932,000","-1,473,000","-4,512,000","-1,288,000","-7,790,000","-7,401,000","-9,668,000","-10,181,000","-6,384,000","-11,257,000","-13,860,000","-2,043,000","-8,971,000","-4,476,000","-8,645,000","-11,178,000","-5,676,000","-1,673,000","-3,546,000","-4,214,000","-9,804,000","-6,799,000","-11,662,000","-3,868,000","-2,833,000","-7,951,000","-2,026,000","-507,000","-5,530,000","-8,321,000","-4,190,000","-1,667,000","-6,025,000","-2,900,000","11,000","-644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"100,560,000","23,311,000","25,946,000","25,309,000","25,994,000","26,983,000","28,595,000","27,738,000","27,287,000","26,761,000","29,931,000","25,704,000","22,846,000","22,451,000","25,243,000","25,343,000","24,960,000","25,783,000","29,526,000","28,814,000","22,625,000","22,940,000","26,757,000","27,271,000","25,847,000","25,705,000","29,795,000","28,678,000","27,138,000","26,237,000","29,833,000","28,017,000","26,930,000","24,849,000","22,040,000","15,283,000","17,094,000","15,232,000","15,140,000","14,415,000","14,161,000","14,105,000","16,450,000","15,066,000","13,829,000","12,531,000","15,708,000","15,139,000","15,379,000","15,723,000","18,287,000","15,469,000","13,160,000","11,814,000","13,529,000","11,504,000","10,664,000","10,412,000","12,531,837","12,365,139","11,880,268","11,708,756","13,550,639","12,451,341","11,092,385","10,276,888","10,972,630","9,824,035","9,058,013","8,393,685","8,799,343","7,847,782","6,762,758","6,618,705","7,470,781","7,144,017","6,931,442","5,372,544","6,355,884","5,671,128","4,463,248","3,900,129","4,471,460","4,473,885","4,455,590","4,378,108","4,576,371","4,337,747","4,162,079","4,141,329","29,349,315","-3,913,127","-4,056,077","-4,068,078","32,975,455","-4,504,616","-4,580,527","-4,663,099","28,925,817","-4,790,065","-3,345,012","-3,302,138","24,196,710","-3,235,931","-3,541,140","-3,463,551","27,499,381","-3,405,574","-4,012,392","-4,179,287","-4,300,000","-4,900,000","-5,100,000","-5,800,000","-2,400,000","-2,200,000","-2,100,000","-2,000,000","-2,000,000","-1,900,000","-1,700,000","-1,500,000","-1,500,000","-1,400,000","-1,200,000","-1,100,000","-1,100,000","-1,100,000","-1,100,000","-900,000","-700,000"
			DepreciationAndAmortization,"100,560,000","23,311,000","25,946,000","25,309,000","25,994,000","26,983,000","28,595,000","27,738,000","27,287,000","26,761,000","29,931,000","25,704,000","22,846,000","22,451,000","25,243,000","25,343,000","24,960,000","25,783,000","29,526,000","28,814,000","22,625,000","22,940,000","26,757,000","27,271,000","25,847,000","25,705,000","29,795,000","28,678,000","27,138,000","26,237,000","29,833,000","28,017,000","26,930,000","24,849,000","22,040,000","15,283,000","17,094,000","15,232,000","15,140,000","14,415,000","14,161,000","14,105,000","16,450,000","15,066,000","13,829,000","12,531,000","15,708,000","15,139,000","15,379,000","15,723,000","18,287,000","15,469,000","13,160,000","11,814,000","13,529,000","11,504,000","10,664,000","10,412,000","12,531,837","12,365,139","11,880,268","11,708,756","13,550,639","12,451,341","11,092,385","10,276,888","10,972,630","9,824,035","9,058,013","8,393,685","8,799,343","7,847,782","6,762,758","6,618,705","7,470,781","7,144,017","6,931,442","5,372,544","6,355,884","5,671,128","4,463,248","3,900,129","4,471,460","4,473,885","4,455,590","4,378,108","4,576,371","4,337,747","4,162,079","4,141,329","29,349,315","-3,913,127","-4,056,077","-4,068,078","32,975,455","-4,504,616","-4,580,527","-4,663,099","28,925,817","-4,790,065","-3,345,012","-3,302,138","24,196,710","-3,235,931","-3,541,140","-3,463,551","27,499,381","-3,405,574","-4,012,392","-4,179,287","-4,300,000","-4,900,000","-5,100,000","-5,800,000","-2,400,000","-2,200,000","-2,100,000","-2,000,000","-2,000,000","-1,900,000","-1,700,000","-1,500,000","-1,500,000","-1,400,000","-1,200,000","-1,100,000","-1,100,000","-1,100,000","-1,100,000","-900,000","-700,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,283,000","17,094,000","15,232,000","15,140,000","14,415,000","14,161,000","14,105,000","16,450,000","15,066,000","13,829,000","12,531,000","15,708,000","15,139,000","15,379,000","15,723,000","18,287,000","15,469,000",,,"13,529,000","11,504,000","10,664,000","10,412,000","12,468,837","12,365,139","11,880,268","11,708,756","13,550,639","12,451,341","11,186,613","10,182,660","10,972,630","9,824,035","9,058,013","8,393,685","8,418,916","7,847,782","6,762,758","6,618,705","7,105,930","7,144,017","6,931,442","5,372,544","6,355,884","5,671,128","4,463,248","3,900,129","4,471,460","4,473,885","4,455,590","4,378,108","4,576,371","4,337,747","4,162,079","4,141,329","29,349,315","-3,913,127","-4,056,077","-4,068,078","32,975,455","-4,504,616","-4,580,527","-4,663,099","28,925,817","-4,790,065","-3,345,012","-3,302,138","24,196,710","-3,235,931","-3,541,140","-3,463,551","27,499,381","-3,405,574","-4,012,392","-4,179,287","-4,300,000","-4,900,000","-5,100,000","-5,800,000","-2,400,000","-2,200,000","-2,100,000","-2,000,000","-2,000,000","-1,900,000","-1,700,000","-1,500,000","-1,500,000","-1,400,000","-1,200,000","-1,100,000","-1,100,000","-1,100,000","-1,100,000","-900,000","-700,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,"94,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,"94,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
