name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,874,000","171,463,000","170,656,000","168,065,000","168,069,000","165,767,000","165,766,000","164,821,000","137,060,000","135,371,000","131,315,000","122,972,000"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,031,183,000","2,030,065,000","1,984,516,000","1,803,174,000","1,765,681,000","1,743,494,000","1,739,842,000","1,711,054,000","1,364,708,000","1,286,661,000","1,194,994,000","1,083,496,000"
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000","5,000","5,000","15,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000"
				OtherProperties,"244,205,000","245,510,000","242,491,000","244,205,000","242,424,000","242,987,000","238,951,000","239,847,000","241,925,000","243,276,000","244,024,000","245,495,000","243,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-217,397,000","-199,601,000","-181,719,000","-164,783,000","-148,473,000","-135,012,000","-118,851,000","-102,962,000","-91,641,000","-79,127,000","-67,423,000","-56,689,000"
		GoodwillAndOtherIntangibleAssets,"403,767,000","415,434,000","515,392,000","626,581,000","627,297,000","639,072,000","629,556,000","640,688,000","642,576,000","640,619,000","619,122,000","609,899,000","609,025,000","698,602,000","704,690,000","737,022,000","742,927,000","745,913,000","756,616,000","744,066,000","512,860,000","513,889,000","514,162,000","504,627,000","489,679,000","472,916,000","473,871,000","482,344,000","465,325,000","462,776,000","455,765,000","474,044,000","459,353,000","459,699,000","428,595,000","403,174,000","408,827,000","282,934,000","287,741,000","295,665,000","296,731,000","272,390,000","279,294,000","286,957,000","298,330,000","300,587,000","240,303,000","232,531,000","221,163,000","203,222,000"
			OtherIntangibleAssets,"403,767,000","415,434,000","515,392,000","626,581,000","627,297,000","639,072,000","629,556,000","640,688,000","642,576,000","640,619,000","619,122,000","609,899,000","609,025,000","698,602,000","704,690,000","737,022,000","742,927,000","745,913,000","756,616,000","744,066,000","512,860,000","513,889,000","514,162,000","504,627,000","489,679,000","472,916,000","473,871,000","482,344,000","465,325,000","462,776,000","455,765,000","474,044,000","459,353,000","459,699,000","428,595,000","403,174,000","408,827,000","282,934,000","287,741,000","295,665,000","296,731,000","272,390,000","279,294,000","286,957,000","298,330,000","300,587,000","240,303,000","232,531,000","221,163,000","203,222,000"
		InvestmentProperties,"5,754,475,000","5,763,115,000","5,607,972,000","5,421,472,000","5,453,872,000","5,481,544,000","5,374,527,000","5,387,794,000","5,421,067,000","5,417,735,000","5,145,525,000","5,063,525,000","5,033,334,000","5,065,757,000","5,102,763,000","5,235,467,000","5,275,137,000","5,308,675,000","5,355,694,000","5,253,831,000","3,036,361,000","3,035,449,000","3,009,264,000","2,857,395,000","2,647,314,000","2,528,719,000","2,528,408,000","2,554,599,000","2,405,316,000","2,403,556,000","2,308,281,000","2,260,479,000","2,088,913,000","2,117,635,000","2,016,151,000","1,914,092,000","1,928,881,000","1,992,607,000",,,,,,,,,,,,
		InvestmentsAndAdvances,"62,454,000","62,834,000","63,213,000","63,593,000","63,972,000","64,360,000","64,756,000","65,120,000","65,526,000","65,888,000","66,348,000","66,731,000","67,072,000","67,172,000","67,592,000","67,870,000","69,147,000","68,577,000","68,303,000","68,901,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"62,454,000","62,834,000","63,213,000","63,593,000","63,972,000","64,360,000","64,756,000","65,120,000","65,526,000","65,888,000","66,348,000","66,731,000","67,072,000","67,172,000","67,592,000","67,870,000","69,147,000","68,577,000","68,303,000","68,901,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"62,454,000","62,834,000","63,213,000","63,593,000","63,972,000","64,360,000","64,756,000","65,120,000","65,526,000","65,888,000","66,348,000","66,731,000","67,072,000","67,172,000","67,592,000","67,870,000","69,147,000","68,577,000","68,303,000","68,901,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"3,692,000",,,,,"0","0","124,000","0","3,011,000","1,293,000","84,000","594,000","1,111,000","1,588,000","1,999,000","1,991,000","1,529,000","952,000","870,000","1,034,000","541,000","0","0","0","427,000","0","851,000","194,000","1,714,000","3,290,000","2,284,000","4,204,000","5,073,000","3,656,000","4,418,000",,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,345,000","3,028,000","57,431,000","57,459,000","58,850,000","58,264,000","57,677,000","57,091,000","56,505,000","55,938,000","55,333,000","54,763,000"
		NonCurrentDeferredAssets,"58,669,000","52,063,000","43,971,000","44,229,000","44,506,000","45,820,000","45,578,000","45,830,000","42,118,000","40,911,000","39,567,000","39,003,000","36,433,000","36,780,000","35,263,000","34,743,000","33,711,000","33,253,000","31,984,000","26,994,000","25,773,000","25,009,000","24,219,000","23,781,000","23,594,000","23,447,000","32,319,000","33,614,000","34,007,000","34,210,000","29,034,000","27,821,000","24,875,000","23,875,000","23,618,000","23,800,000","23,168,000","32,654,000","56,330,000","52,552,000","44,458,000","38,100,000","36,286,000","33,795,000","30,202,000","26,042,000","19,378,000","17,037,000","14,823,000","12,661,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,641,000","8,851,000","10,645,000","9,421,000","11,747,000","9,109,000","8,168,000","8,951,000","7,021,000","6,523,000","3,864,000","4,938,000"
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,214,000","2,988,000","2,916,000","9,438,000","8,921,000","7,527,000","35,361,000","10,390,000","9,327,000","5,381,000","5,290,000","4,653,000","4,276,000"
TotalLiabilitiesNetMinorityInterest,"3,518,541,000","3,545,373,000","3,576,294,000","3,565,516,000","3,507,604,000","3,555,773,000","3,500,221,000","3,295,732,000","3,419,227,000","3,208,105,000","3,108,529,000","3,009,473,000","2,961,258,000","2,847,018,000","2,888,545,000","2,966,732,000","3,041,802,000","3,079,397,000","3,148,523,000","3,055,010,000","1,998,501,000","1,962,774,000","1,903,422,000","1,810,625,000","1,837,039,000","1,760,905,000","1,741,479,000","1,793,486,000","1,598,210,000","1,561,503,000","1,642,881,000","1,653,046,000","1,360,481,000","1,349,323,000","1,259,434,000","1,227,719,000","1,244,639,000","1,145,931,000","1,107,855,000","958,221,000","918,149,000","720,504,000","733,151,000","748,160,000","803,476,000","780,682,000","655,953,000","668,503,000","588,604,000","598,669,000"
	CurrentLiabilities,"184,659,000","198,340,000","228,287,000","217,653,000","162,601,000","200,358,000","168,696,000","431,999,000","559,842,000","271,698,000","172,939,000","279,853,000","139,462,000","185,073,000","160,246,000","152,677,000","134,574,000","167,852,000","234,070,000","135,214,000","268,222,000","193,034,000","131,202,000","351,123,000","381,453,000","312,933,000","271,029,000","315,003,000","121,823,000","137,042,000","133,163,000","81,198,000","153,973,000","137,893,000","86,795,000","71,661,000","66,929,000","135,443,000","67,260,000","59,217,000","43,244,000","47,801,000","48,425,000","46,509,000","44,555,000","43,033,000","42,881,000","38,816,000","32,821,000","35,247,000"
		PayablesAndAccruedExpenses,"159,659,000","198,078,000","178,024,000","172,653,000","159,226,000","200,358,000","168,696,000","167,999,000","154,842,000","171,698,000","157,939,000","159,853,000","139,462,000","185,073,000","160,246,000","152,516,000","134,574,000","167,852,000","159,070,000","135,214,000","98,222,000","105,034,000","104,202,000","90,123,000","85,453,000","94,933,000","95,029,000","85,003,000","84,823,000","101,042,000","98,163,000","81,198,000","78,973,000","82,893,000","86,795,000","71,661,000","66,929,000","63,443,000","67,260,000","59,217,000","43,244,000","47,801,000","48,425,000","46,509,000","44,555,000","43,033,000","42,881,000","38,816,000","32,821,000","35,247,000"
			Payables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,033,000","42,881,000","38,816,000","32,821,000","35,247,000"
				AccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,007,000","1,007,000","1,007,000","4,776,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,874,000","37,809,000","31,814,000","30,471,000"
		CurrentDebtAndCapitalLeaseObligation,"25,000,000",,"50,000,000","45,000,000",,,,"264,000,000","405,000,000","100,000,000","15,000,000","120,000,000",,,,,,,"75,000,000",,"170,000,000","88,000,000","27,000,000","261,000,000","296,000,000","218,000,000","176,000,000","230,000,000","37,000,000","36,000,000","35,000,000",,"75,000,000","55,000,000",,,,"72,000,000",,,,,,,,,,,,
			CurrentDebt,"25,000,000",,"50,000,000","45,000,000",,,,"264,000,000","405,000,000","100,000,000","15,000,000","120,000,000",,,,,,,"75,000,000",,"170,000,000","88,000,000","27,000,000","261,000,000","296,000,000","218,000,000","176,000,000","230,000,000","37,000,000","36,000,000","35,000,000",,"75,000,000","55,000,000",,,,"72,000,000",,,,,,,,,,,,
				LineOfCredit,"25,000,000","0","50,000,000","45,000,000","0","0","0","264,000,000","405,000,000","100,000,000","15,000,000","120,000,000","0","0","0","0","0","0","75,000,000","0","170,000,000","88,000,000","27,000,000","261,000,000","296,000,000","218,000,000","176,000,000","230,000,000","37,000,000","36,000,000","35,000,000","0","75,000,000","55,000,000","0","0","0","72,000,000",,,,,,,,,,,,
		OtherCurrentLiabilities,,"262,000","263,000",,"3,375,000",,,,,,,,,,,"161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,333,882,000","3,347,033,000","3,348,007,000","3,347,863,000","3,345,003,000","3,355,415,000","3,331,525,000","2,863,733,000","2,859,385,000","2,936,407,000","2,935,590,000","2,729,620,000","2,821,796,000","2,661,945,000","2,728,299,000","2,814,055,000","2,907,228,000","2,911,545,000","2,914,453,000","2,919,796,000","1,730,279,000","1,769,740,000","1,772,220,000","1,459,502,000","1,455,586,000","1,447,972,000","1,470,450,000","1,478,483,000","1,476,387,000","1,424,461,000","1,509,718,000","1,571,848,000","1,206,508,000","1,211,430,000","1,172,639,000","1,156,058,000","1,177,710,000","1,010,488,000","1,040,595,000","899,004,000","874,905,000","672,703,000","684,726,000","701,651,000","758,921,000","737,649,000","613,072,000","629,687,000","555,783,000","563,422,000"
		LongTermDebtAndCapitalLeaseObligation,"3,225,110,000","3,224,408,000","3,224,305,000","3,223,675,000","3,223,070,000","3,225,366,000","3,224,979,000","2,753,206,000","2,753,351,000","2,848,425,000","2,851,636,000","2,647,850,000","2,738,932,000","2,541,232,000","2,609,659,000","2,683,531,000","2,780,291,000","2,781,031,000","2,781,758,000","2,784,162,000","1,641,208,000","1,680,905,000","1,685,598,000","1,370,642,000","1,371,320,000","1,372,696,000","1,399,965,000","1,409,001,000","1,421,598,000","1,376,461,000","1,462,136,000","1,520,445,000","1,157,282,000","1,159,241,000","1,125,792,000","1,114,204,000","1,135,693,000","965,359,000","1,000,479,000","859,318,000","836,466,000","639,149,000","650,111,000","667,540,000","728,101,000","706,526,000","594,428,000","598,567,000","533,339,000","540,028,000"
			LongTermDebt,"3,028,884,000","3,028,122,000","3,029,190,000","3,028,465,000","3,027,732,000","3,026,999,000","3,026,534,000","2,554,695,000","2,554,723,000","2,649,775,000","2,650,691,000","2,447,008,000","2,541,619,000","2,541,232,000","2,609,659,000","2,683,531,000","2,780,291,000","2,781,031,000","2,781,758,000","2,784,162,000","1,641,208,000","1,680,905,000","1,685,598,000","1,370,642,000","1,371,320,000","1,372,696,000","1,399,965,000","1,409,001,000","1,421,598,000","1,376,461,000","1,462,136,000","1,520,445,000","1,157,282,000","1,159,241,000","1,125,792,000","1,114,204,000","1,135,693,000","965,359,000","1,000,479,000","859,318,000","836,466,000","639,149,000","650,111,000","667,540,000","728,101,000","706,526,000","594,428,000","598,567,000","533,339,000","540,028,000"
			LongTermCapitalLeaseObligation,"196,226,000","196,286,000","195,115,000","195,210,000","195,338,000","198,367,000","198,445,000","198,511,000","198,628,000","198,650,000","200,945,000","200,842,000","197,313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,"82,553,000","56,263,000","52,655,000","49,895,000","49,203,000","43,036,000","41,241,000","42,044,000","59,567,000","55,753,000","65,012,000","59,530,000","61,222,000","61,402,000","55,286,000","51,409,000","49,859,000","44,828,000","46,241,000","47,993,000","46,295,000","39,261,000","43,176,000","38,947,000","32,687,000","31,935,000","34,032,000","32,802,000","35,339,000","32,327,000","28,966,000","24,237,000","24,450,000",,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,"56,263,000","52,655,000","49,895,000","49,203,000","43,036,000","41,241,000","42,044,000","59,567,000","55,753,000","65,012,000","59,530,000","61,222,000","61,402,000","55,286,000","51,409,000","49,859,000","44,828,000","46,241,000","47,993,000","46,295,000","39,261,000","43,176,000","38,947,000","32,687,000","31,935,000","34,032,000","32,802,000","35,339,000","32,327,000","28,966,000","24,237,000","24,450,000",,,,,,,,,,,,
		DerivativeProductLiabilities,"0","5,069,000","9,377,000","10,755,000","12,222,000","14,957,000","16,697,000","22,796,000","19,480,000",,"1,152,000",,,"0","0","548,000","742,000","1,089,000","1,441,000","1,569,000","1,653,000","1,920,000","4,866,000","5,393,000","4,735,000","2,370,000","4,254,000","2,721,000","3,378,000","2,888,000","4,127,000","5,685,000","5,025,000","5,053,000","3,258,000","2,065,000","6,569,000","9,370,000","9,518,000","6,998,000","2,270,000","1,792,000","2,104,000","1,685,000","1,211,000","1,527,000","2,626,000","4,405,000","6,728,000","8,625,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0",,,,"0","0","0","6,520,000","6,544,000","6,610,000","6,644,000","6,770,000","6,737,000","4,692,000","4,663,000","4,661,000","4,653,000","9,215,000","9,462,000","4,429,000","4,437,000","3,756,000","3,744,000","3,797,000","3,726,000","3,258,000","3,264,000","3,269,000","3,262,000","3,375,000","3,423,000","1,909,000","3,564,000",,,,,,,,,,,,
		OtherNonCurrentLiabilities,"108,772,000","117,556,000","114,325,000","113,433,000","109,711,000","115,092,000","89,849,000","87,731,000","86,554,000","87,982,000","82,802,000","81,770,000","82,864,000","120,713,000","118,640,000","129,976,000","126,195,000","129,425,000","131,254,000","134,065,000","87,418,000","86,915,000","81,756,000","83,467,000","79,531,000","72,906,000","66,231,000","66,761,000","51,411,000","45,112,000","43,455,000","45,718,000","44,201,000","47,136,000","43,589,000","39,789,000","35,448,000","35,759,000","30,598,000","32,688,000","36,169,000","31,762,000","32,511,000","32,426,000","29,609,000","29,596,000","16,018,000","26,715,000","15,716,000","14,769,000"
TotalEquityGrossMinorityInterest,"3,296,367,000","3,344,316,000","3,199,337,000","3,159,888,000","3,188,987,000","3,234,919,000","3,274,351,000","3,348,764,000","3,404,952,000","3,430,644,000","3,214,469,000","3,231,002,000","3,281,296,000","3,341,458,000","3,440,139,000","3,335,398,000","3,318,033,000","3,370,185,000","3,264,999,000","3,311,748,000","1,754,516,000","1,785,070,000","1,812,468,000","1,721,664,000","1,473,480,000","1,411,395,000","1,438,107,000","1,424,626,000","1,450,876,000","1,480,147,000","1,343,920,000","1,361,525,000","1,374,765,000","1,403,011,000","1,422,086,000","1,347,034,000","1,345,565,000","1,268,159,000","1,296,058,000","1,478,646,000","1,539,447,000","1,571,125,000","1,600,923,000","1,632,168,000","1,660,594,000","1,491,113,000","1,340,954,000","1,213,011,000","1,140,393,000","1,074,866,000"
	StockholdersEquity,"3,212,693,000","3,257,604,000","3,106,168,000","3,101,054,000","3,129,338,000","3,174,239,000","3,212,393,000","3,284,788,000","3,340,280,000","3,358,009,000","3,141,686,000","3,152,942,000","3,197,494,000","3,256,024,000","3,353,627,000","3,251,056,000","3,230,119,000","3,278,782,000","3,175,565,000","3,221,066,000","1,657,001,000","1,687,274,000","1,712,006,000","1,619,759,000","1,444,113,000","1,379,424,000","1,406,416,000","1,392,446,000","1,418,256,000","1,447,139,000","1,329,099,000","1,346,568,000","1,359,204,000","1,387,206,000","1,405,806,000","1,330,518,000","1,328,853,000","1,254,266,000","1,286,589,000","1,475,005,000","1,535,757,000","1,567,340,000","1,597,139,000","1,628,393,000","1,656,705,000","1,487,246,000","1,336,905,000","1,208,808,000","1,140,197,000","1,071,317,000"
		CapitalStock,"2,291,000","2,289,000","2,208,000","2,188,000","2,188,000","2,186,000","2,186,000","2,185,000","2,185,000","2,165,000","2,072,000","2,051,000","2,051,000","2,053,000","2,072,000","2,075,000","2,052,000","2,049,000","2,007,000","2,006,000","1,418,000","1,417,000","1,417,000","1,378,000","1,307,000","1,270,000","1,270,000","1,252,000","1,252,000","1,251,000","2,389,000","2,389,000","2,373,000","2,369,000","2,358,000","2,261,000","2,243,000","2,147,000","2,143,000","2,291,000","2,295,000","2,284,000","2,278,000","2,267,000","2,251,000","2,026,000","1,807,000","1,626,000","1,515,000","1,405,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,"0"
			CommonStock,"2,291,000","2,289,000","2,208,000","2,188,000","2,188,000","2,186,000","2,186,000","2,185,000","2,185,000","2,165,000","2,072,000","2,051,000","2,051,000","2,053,000","2,072,000","2,075,000","2,052,000","2,049,000","2,007,000","2,006,000","1,418,000","1,417,000","1,417,000","1,378,000","1,307,000","1,270,000","1,270,000","1,252,000","1,252,000","1,251,000","2,389,000","2,389,000","2,373,000","2,369,000","2,358,000","2,261,000","2,243,000","2,147,000","2,143,000","2,291,000","2,295,000","2,284,000","2,278,000","2,267,000","2,251,000","2,026,000","1,807,000","1,626,000","1,515,000","1,405,000"
