name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
					AmortizationOfIntangibles,"66,961,000","26,054,000","17,649,000","12,206,000","11,052,000","8,979,000","8,940,000","7,892,000","7,667,000","7,781,000","8,645,000","7,406,000","7,251,000","5,342,000","5,320,000","5,678,000","5,482,000","5,632,000","7,307,000","7,242,000","7,129,000","7,183,000","7,428,000","9,511,000","8,217,000","7,797,000","6,131,000","6,285,000","5,980,000","5,195,000","5,303,000","5,277,000","5,099,000","5,345,000","6,286,000","7,003,000","6,345,000","6,185,000","8,965,000","12,389,000","12,288,000","12,225,000","12,450,000","11,987,000","11,856,000","11,727,000","13,063,000","13,063,000","12,921,000","12,761,000","13,097,000","13,097,000","12,954,000","12,812,000","11,998,000","11,998,000"
		DeferredTax,"-52,954,000","-49,156,000","-10,306,000","1,207,000","5,301,000","1,702,000","5,762,000","7,404,000","6,458,000","1,571,000","-781,000","8,406,000","5,957,000","5,151,000","6,382,000","10,961,000","1,974,000","4,283,000","-7,264,000","11,539,000","10,206,000","6,958,000","16,438,000","13,837,000","4,003,000","5,069,000","-364,000","18,384,000","5,753,000","3,182,000","2,306,000","7,427,000","15,539,000","12,606,000","25,312,000","22,039,000","15,249,000","20,075,000","22,903,000","15,916,000","5,371,000","18,239,000",,,,,,,,,,,,,,
			DeferredIncomeTax,"-52,954,000","-49,156,000","-10,306,000","1,207,000","5,301,000","1,702,000","5,762,000","7,404,000","6,458,000","1,571,000","-781,000","8,406,000","5,957,000","5,151,000","6,382,000","10,961,000","1,974,000","4,283,000","-7,264,000","11,539,000","10,206,000","6,958,000","16,438,000","13,837,000","4,003,000","5,069,000","-364,000","18,384,000","5,753,000","3,182,000","2,306,000","7,427,000","15,539,000","12,606,000","25,312,000","22,039,000","15,249,000","20,075,000","22,903,000","15,916,000","5,371,000","18,239,000",,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,235,000","853,000","506,000","495,000","495,000","494,000","502,000","569,000","569,000","562,000","739,000","6,910,000","6,907,000","5,683,000","8,139,000","978,000","979,000"
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"629,000","0","0","4,180,000","0",,,"0",,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"157,000","61,000","255,000","8,000","328,000","229,000","48,000","67,000","157,000","244,000","411,000","225,000","188,000","-51,000","-12,000","79,000","-40,000","62,000",,,"-125,000","70,000","-42,000","-27,000","138,000",,,"-5,000","83,000",
		StockBasedCompensation,"27,333,000","8,827,000","5,750,000","5,783,000","6,973,000","5,448,000","6,555,000","4,353,000","5,400,000","4,574,000","5,217,000","3,549,000","4,334,000","3,594,000","4,653,000","2,919,000","3,885,000","3,106,000","1,803,000","2,584,000","3,186,000","2,632,000","1,688,000","2,419,000","2,901,000","2,485,000","1,352,000","1,799,000","2,582,000","2,508,000","3,209,000","3,200,000","2,881,000","3,322,000","2,897,000","3,279,000","3,261,000","2,931,000","2,759,000","2,764,000","2,818,000","2,439,000","3,184,000","1,745,000","1,717,000","2,000,000","1,729,000","1,675,000","1,713,000","1,246,000","10,000","9,000","10,000","9,000","10,000","10,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,"-746,000","-1,516,000","-1,503,000","-3,203,000","-355,000","-453,000","-715,000","-740,000","-1,445,000","-244,000","8,000","-196,000","-2,491,000","-258,000","33,000","-436,000","-1,166,000","-25,000","0","-6,729,000","-586,000","-79,000","-2,088,000","-6,806,000","-1,805,000","-1,938,000","-701,000","-6,528,000","-2,062,000","-1,090,000","-707,000","-7,694,000",,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-3,941,000","-5,809,000","866,000","776,000","226,000","927,000","1,389,000","-1,838,000","9,134,000","1,058,000","1,644,000","1,378,000","1,533,000","1,243,000","2,420,000","1,837,000","1,687,000","1,279,000","1,165,000","1,076,000","1,075,000","610,000","883,000","1,016,000","1,031,000","1,137,000","1,061,000","1,024,000","1,639,000","1,705,000","1,770,000","1,824,000","-3,059,000","1,203,000","1,225,000","1,596,000","2,153,000","2,179,000","-59,095,000","25,541,000","9,335,000","30,060,000","276,711,000","37,379,000","20,290,000","29,000",,,,,"1,008,000",,,,,
		ChangeInWorkingCapital,"-357,598,000","-118,790,000","-109,504,000","-89,284,000","-40,020,000","-19,737,000","60,851,000","12,874,000","381,000","-55,384,000","69,155,000","7,464,000","-80,227,000","-53,793,000","5,793,000","-44,739,000","-24,020,000","-25,153,000","46,905,000","-1,312,000","7,022,000","-40,192,000","49,593,000","-12,863,000","16,556,000","-9,545,000","49,106,000","-33,033,000","-22,328,000","-12,234,000","43,798,000","-2,616,000","-12,902,000","-24,183,000","17,349,000","-3,535,000","-35,713,000","-48,409,000","38,689,000","8,587,000","-21,515,000","-31,373,000","24,035,000","7,240,000","-16,190,000","-8,370,000","-4,998,000","-3,878,000","-1,717,000","-4,822,000","-4,529,000","-15,750,000","-1,630,000","-19,414,000","6,427,000","-35,432,000"
			ChangeInReceivables,"-141,661,000","-66,510,000","-15,093,000","-19,922,000","-40,136,000","-56,710,000","29,498,000","-66,453,000","-13,334,000","-5,687,000","53,774,000","-36,749,000","-55,764,000","46,970,000","12,406,000","-30,773,000","-43,620,000","18,744,000","40,337,000","-75,470,000","-14,611,000","19,973,000","2,560,000","-2,253,000","-17,626,000","8,237,000","24,448,000","-44,782,000","-1,986,000","31,930,000","25,759,000","10,177,000","-21,600,000","-17,324,000","11,011,000","20,640,000","-2,260,000","-34,648,000","18,147,000","-28,960,000","13,931,000","-3,255,000","32,237,000","-37,845,000","-17,342,000","715,000","11,037,000","-5,447,000","-15,686,000","1,475,000","5,685,000","3,644,000","-10,977,000","13,427,000","14,419,000","-41,403,000"
				ChangesInAccountReceivables,"-141,661,000","-66,510,000","-15,093,000","-19,922,000","-40,136,000","-56,710,000","29,498,000","-66,453,000","-13,334,000","-5,687,000","53,774,000","-36,749,000","-55,764,000","46,970,000","12,406,000","-30,773,000","-43,620,000","18,744,000","40,337,000","-75,470,000","-14,611,000","19,973,000","2,560,000","-2,253,000","-17,626,000","8,237,000","24,448,000","-44,782,000","-1,986,000","31,930,000","25,759,000","10,177,000","-21,600,000","-17,324,000","11,011,000","20,640,000","-2,260,000","-34,648,000","18,147,000","-28,960,000","13,931,000","-3,255,000","32,237,000","-37,845,000","-17,342,000","715,000","11,037,000","-5,447,000","-15,686,000","1,475,000","5,685,000","3,644,000","-10,977,000","13,427,000","14,419,000","-41,403,000"
			ChangeInInventory,"-572,408,000","-147,250,000","-148,037,000","-159,134,000","-117,987,000","-45,833,000","-63,379,000","20,712,000","12,829,000","-48,145,000","-821,000","48,347,000","20,487,000","-41,644,000","-52,637,000","-14,365,000","-36,794,000","-48,798,000","-33,016,000","30,719,000","21,357,000","-35,338,000","9,337,000","7,223,000","9,706,000","-10,752,000","37,403,000","37,993,000","-28,840,000","-37,472,000","13,009,000","-21,961,000","4,529,000","7,931,000","8,822,000","1,251,000","-29,554,000","-33,007,000","-6,971,000","39,924,000","-26,909,000","-37,700,000","-34,728,000","36,095,000","4,059,000","-16,650,000","507,000","-15,922,000","-4,347,000","16,611,000","19,991,000","-24,723,000","-2,452,000","7,464,000","-15,348,000","9,388,000"
			ChangeInPayablesAndAccruedExpense,"379,784,000","106,820,000","52,500,000","97,829,000","122,635,000","103,971,000","85,162,000","56,368,000","-2,408,000","7,668,000","18,403,000","-8,255,000","-42,442,000","-57,086,000","37,343,000","4,084,000","72,091,000","2,439,000","53,006,000","48,618,000","-634,000","-24,583,000","41,119,000","-18,174,000","18,297,000","3,581,000","-16,650,000","-29,935,000","14,039,000","-141,000","7,147,000","9,177,000","4,400,000","-8,631,000","10,475,000","-24,149,000","-3,361,000","26,927,000","35,552,000","-4,340,000","-9,466,000","12,851,000","30,881,000","6,117,000","-4,091,000","7,585,000","-16,288,000","18,059,000","17,158,000","-23,749,000","-27,111,000","5,655,000","11,529,000","-41,716,000","7,842,000","-8,420,000"
				ChangeInPayable,"266,917,000","26,363,000","27,372,000","83,910,000","129,272,000","56,769,000","54,416,000","34,611,000","-35,804,000","12,817,000","13,770,000","-14,635,000","-31,363,000","-37,176,000","38,800,000","14,117,000","42,881,000","-9,439,000","42,994,000","26,354,000","-1,585,000","-24,975,000","35,526,000","-20,155,000","23,885,000","-6,348,000","-15,545,000","-29,603,000","14,758,000","2,619,000","-4,946,000","13,498,000","2,258,000","4,459,000","758,000","-25,589,000","-3,617,000","22,601,000","19,540,000","-17,395,000","-15,706,000","9,663,000","19,147,000","-3,557,000","-7,476,000","10,403,000","-19,952,000","18,502,000","15,246,000","-5,900,000","-30,307,000","17,545,000","5,102,000","-13,226,000","16,628,000","-13,366,000"
					ChangeInAccountPayable,"266,917,000","26,363,000","27,372,000","83,910,000","129,272,000","56,769,000","54,416,000","34,611,000","-35,804,000","12,817,000","13,770,000","-14,635,000","-31,363,000","-37,176,000","38,800,000","14,117,000","42,881,000","-9,439,000","42,994,000","26,354,000","-1,585,000","-24,975,000","35,526,000","-20,155,000","23,885,000","-6,348,000","-15,545,000","-29,603,000","14,758,000","2,619,000","-4,946,000","13,498,000","2,258,000","4,459,000","758,000","-25,589,000","-3,617,000","22,601,000","19,540,000","-17,395,000","-15,706,000","9,663,000","19,147,000","-3,557,000","-7,476,000","10,403,000","-19,952,000","18,502,000","15,246,000","-5,900,000","-30,307,000","17,545,000","5,102,000","-13,226,000","16,628,000","-13,366,000"
				ChangeInAccruedExpense,"112,867,000","80,457,000","25,128,000","13,919,000","-6,637,000","47,202,000","30,746,000","21,757,000","33,396,000","-5,149,000","4,633,000","6,380,000","-11,079,000","-19,910,000","-1,457,000","-10,033,000","29,210,000","11,878,000","10,012,000","22,264,000","951,000","392,000","5,593,000","1,981,000","-5,588,000","9,929,000","-1,105,000","-332,000","-719,000","-2,760,000","12,093,000","-4,321,000","2,142,000","-13,090,000","9,717,000","1,440,000","256,000","4,326,000","16,012,000","13,055,000","6,240,000","3,188,000","11,734,000","9,674,000","3,385,000","-2,818,000","3,664,000","-443,000","1,912,000","-17,849,000","3,196,000","-11,890,000","6,427,000","-28,490,000","-8,786,000","4,946,000"
			ChangeInOtherCurrentAssets,"3,207,000","2,253,000","6,055,000","-2,702,000","-2,399,000","-1,773,000","10,316,000","3,763,000","4,797,000","-6,017,000","-1,846,000","4,574,000","-1,793,000","-1,293,000","10,126,000","-3,441,000","-15,705,000","2,658,000","-10,931,000","-4,921,000","877,000","192,000","-2,257,000","366,000","6,179,000","-3,882,000","4,491,000","3,770,000","-3,453,000","255,000","-312,000","1,929,000","470,000","369,000","-10,897,000","-187,000","169,000","13,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,739,000",,,"284,000","-303,000",,,,,,"-540,000",,,"852,000","5,340,000"
			ChangeInOtherWorkingCapital,"-26,520,000","-14,103,000","-4,929,000","-5,355,000","-2,133,000","-19,392,000","-746,000","-1,516,000","-1,503,000","-3,203,000","-355,000","-453,000","-715,000","-740,000","-1,445,000","-244,000","8,000","-196,000","-2,491,000","-258,000","33,000","-436,000","-1,166,000","-25,000","0","-6,729,000","-586,000","-79,000","-2,088,000","-6,806,000","-1,805,000","-1,938,000","-701,000","-6,528,000","-2,062,000","-1,090,000","-707,000","-7,694,000",,"1,963,000","-1,810,000","-530,000","-4,355,000","2,854,000","900,000","283,000","-254,000","-568,000","1,158,000","841,000","-3,108,000","214,000","-256,000","1,411,000","-1,338,000","-337,000"
InvestingCashFlow,"-822,812,000","-27,375,000","-270,514,000","-79,657,000","-445,266,000","-21,850,000","-69,364,000","-29,735,000","-12,720,000","-12,276,000","-5,887,000","-18,319,000","-69,187,000","-76,685,000","-14,429,000","-12,338,000","-76,130,000","-5,997,000","-16,598,000","-6,499,000","-6,922,000","-1,903,000","-24,938,000","-6,041,000","-6,477,000","-68,366,000","-9,848,000","-80,543,000","-7,812,000","-6,125,000","-67,467,000","-14,285,000","-8,820,000","-4,919,000","-58,660,000","-84,405,000","2,838,000","-4,322,000","-53,664,000","-7,914,000","-3,350,000","-4,417,000","-91,496,000","-1,057,000","-1,834,000","-1,566,000","-6,918,000","-1,251,000","-1,471,000","-1,564,000","-1,610,000","-1,017,000","-1,400,000","-324,000","-1,280,000","-784,000"
	CashFlowFromContinuingInvestingActivities,"-822,812,000","-27,375,000","-270,514,000","-79,657,000","-445,266,000","-21,850,000","-69,364,000","-29,735,000","-12,720,000","-12,276,000","-5,887,000","-18,319,000","-69,187,000","-76,685,000","-14,429,000","-12,338,000","-76,130,000","-5,997,000","-16,598,000","-6,499,000","-6,922,000","-1,903,000","-24,938,000","-6,041,000","-6,477,000","-68,366,000","-9,848,000","-80,543,000","-7,812,000","-6,125,000","-67,467,000","-14,285,000","-8,820,000","-4,919,000","-58,660,000","-84,405,000","2,838,000","-4,322,000","-53,664,000","-7,914,000","-3,350,000","-4,417,000","-91,496,000","-1,057,000","-1,834,000","-1,566,000","-6,918,000","-1,251,000","-1,471,000","-1,564,000","-1,610,000","-1,017,000","-1,400,000","-324,000","-1,280,000","-784,000"
		CapitalExpenditureReported,"-110,723,000","-28,200,000","-22,536,000","-33,234,000","-26,753,000","-27,469,000","-28,188,000","-7,608,000","-13,438,000","-12,894,000","-15,355,000","-11,071,000","-18,474,000","-15,902,000","-22,024,000","-13,251,000","-5,830,000","-6,496,000","-16,603,000","-6,628,000","-6,482,000","-3,548,000","-9,620,000","-6,843,000","-6,911,000","-7,093,000","-10,543,000","-5,850,000","-7,730,000","-6,528,000","-11,967,000","-9,405,000","-8,392,000","-4,925,000","-16,513,000","-4,206,000","-5,729,000","-4,322,000",,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"2,118,000","1,864,000","77,000","108,000","69,000","5,000","153,000","14,000","-13,426,000","-12,894,000","12,000","34,000","26,000","23,000","1,000","17,000","195,000","1,000","5,000","32,000","10,000","35,000","11,000","1,302,000","40,000","7,000","0","17,000","59,000","29,000","387,000","0","1,000","6,000","5,000","40,000","-5,694,000","-4,322,000","13,497,000","-7,918,000","-3,350,000","-2,138,000","-7,589,000","-1,057,000","-1,834,000","-1,566,000","-5,269,000","-1,251,000","-1,471,000","-1,564,000","-1,610,000","-1,017,000","-1,505,000","-324,000","-1,299,000","-794,000"
			PurchaseOfPPE,,,,,"-26,753,000","-27,469,000","-28,188,000","-7,608,000","-13,438,000","-12,894,000","-15,355,000","-11,071,000","-18,474,000","-15,902,000","-22,024,000","-13,251,000","-5,830,000","-6,496,000","-16,603,000","-6,628,000","-6,482,000","-3,548,000","-9,620,000","-6,843,000","-6,911,000","-7,093,000","-10,543,000","-5,850,000","-7,730,000","-6,528,000","-11,967,000","-9,405,000","-8,392,000","-4,925,000","-16,513,000","-4,206,000","-5,729,000","-4,322,000","-8,967,000","-7,921,000","-3,366,000","-2,138,000","-7,599,000","-1,057,000","-1,835,000","-1,569,000","-5,307,000","-1,289,000","-1,471,000","-1,564,000","-1,623,000","-1,017,000","-1,518,000","-367,000","-1,309,000","-820,000"
			SaleOfPPE,"2,118,000","1,864,000","77,000","108,000","69,000","5,000","153,000","14,000","12,000","0","12,000","34,000","26,000","23,000","1,000","17,000","195,000","1,000","5,000","32,000","10,000","35,000","11,000","1,302,000","40,000","7,000","0","17,000","59,000","29,000","387,000","0","1,000","6,000","5,000","40,000",,,"72,000","3,000","16,000","0","10,000","0","1,000","3,000","38,000","38,000","0","0","13,000","0","13,000","43,000","10,000","26,000"
		NetBusinessPurchaseAndSale,"-721,051,000","-3,920,000","-250,424,000","-47,474,000",,,"-41,982,000","-22,815,000","0","0","8,862,000","-7,922,000","-51,392,000","-61,549,000","6,486,000","0","-71,557,000","-369,000","0","97,000","-450,000","1,610,000","-15,329,000","-500,000","394,000","-61,280,000","695,000","-74,710,000","-141,000","374,000","-55,887,000","-4,880,000",,,"-42,152,000","-80,239,000","8,532,000","0","-44,769,000","4,000","0","-2,279,000",,,,,,,,,,,,,,
			PurchaseOfBusiness,"-721,051,000","-3,920,000","-250,424,000","-47,474,000",,,"-41,982,000",,"0","0",,,,,,,,,,,,,"-15,329,000","-500,000","394,000","-61,280,000","695,000",,,,"-55,887,000","-4,880,000",,,"-42,152,000",,,"0","-44,769,000","4,000","0","-2,279,000",,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,"0","97,000","-450,000","1,610,000",,,,,,,"-141,000","374,000","0","0",,,"0","-6,278,000",,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"6,844,000","2,881,000","2,369,000","943,000","651,000","5,614,000","653,000","674,000","706,000","618,000","594,000","640,000","653,000","743,000","1,108,000","896,000","1,062,000","867,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"6,844,000","2,881,000","2,369,000","943,000","651,000","5,614,000","653,000","674,000","706,000","618,000","594,000","640,000","653,000","743,000","1,108,000","896,000","1,062,000","867,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"19,000","10,000"
FinancingCashFlow,"32,639,000","95,601,000","-69,525,000","39,235,000","-32,672,000","-40,008,000","-8,832,000","-8,580,000","3,068,000","-16,084,000","-64,096,000","14,020,000","9,780,000","-1,622,000","-42,891,000","14,737,000","-7,680,000","-16,200,000","-111,361,000","724,000","-44,742,000","-4,764,000","-85,038,000","-63,944,000","-45,617,000","-1,106,000","-31,729,000","-63,002,000","-3,196,000","-56,556,000","-25,501,000","-66,705,000","-15,958,000","-7,859,000","-12,626,000","-6,543,000","33,410,000","-87,640,000","-2,649,000","-13,944,000","-99,196,000","-35,563,000","-34,795,000","0","-24,730,000","309,000","-74,193,000","0","0","-111,808,000","-678,000","20,000,000","0","-9,500,000","15,471,000","0"
	CashFlowFromContinuingFinancingActivities,"32,639,000","95,601,000","-69,525,000","39,235,000","-32,672,000","-40,008,000","-8,832,000","-8,580,000","3,068,000","-16,084,000","-64,096,000","14,020,000","9,780,000","-1,622,000","-42,891,000","14,737,000","-7,680,000","-16,200,000","-111,361,000","724,000","-44,742,000","-4,764,000","-85,038,000","-63,944,000","-45,617,000","-1,106,000","-31,729,000","-63,002,000","-3,196,000","-56,556,000","-25,501,000","-66,705,000","-15,958,000","-7,859,000","-12,626,000","-6,543,000","33,410,000","-87,640,000","-2,649,000","-13,944,000","-99,196,000","-35,563,000","-34,795,000","0","-24,730,000","309,000","-74,193,000","0","0","-111,808,000","-678,000","20,000,000","0","-9,500,000","15,471,000","0"
		NetIssuancePaymentsOfDebt,"208,923,000","120,318,000","57,516,000","36,902,000","-5,813,000","-13,368,000","-8,553,000","-10,419,000","373,000","-6,008,000","-57,822,000","10,790,000","10,124,000","-659,000","-40,432,000","12,951,000","-6,832,000","9,996,000","-110,798,000","782,000","-13,305,000","-3,968,000","-31,567,000","1,598,000","-11,012,000","4,311,000","3,882,000","1,346,000","-188,000","-52,631,000","-25,183,000","-67,113,000","-15,736,000","-5,897,000","-11,690,000","-6,216,000","396,015,000","-82,268,000","-2,232,000","-13,000,000","320,000,000","-24,260,000","-34,624,000","0","-24,731,000","0","-74,193,000","0","0","-360,117,000","0","0","0","-9,500,000","0","0"
			NetLongTermDebtIssuance,"151,399,000","108,263,000","46,421,000","-1,794,000","-1,491,000","-1,604,000","-1,194,000","-908,000","-1,203,000","-1,176,000","-48,279,000","-1,110,000","-1,092,000","-908,000","-50,663,000","1,058,000","-389,000","-408,000","-104,424,000","-3,245,000","-6,959,000","222,000","-26,651,000","-324,000","-10,606,000","-46,000","-231,000","-142,000","-78,000","-50,375,000","-25,130,000","-50,338,000","-15,241,000","-3,326,000","-3,252,000","-182,000","384,500,000","-82,250,000","-2,250,000","0","307,000,000","-24,260,000","-34,624,000","0","-24,731,000","0",,,"0","-360,117,000","0","0","0","-9,500,000","0","0"
				LongTermDebtIssuance,"260,088,000","110,000,000","100,088,000","0",,,"-20,000","216,000",,,"1,660,000","0",,,"0","1,425,000","50,000,000","0","0","0","1,791,000","1,278,000","0","0",,,"0","0",,,"0","0",,,"0","0","1,200,000,000","0","0","0","882,000,000","573,614,000",,,,,,,,,,,,,,
