name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
OperatingCashFlow,"53,680,000","-186,867,000","40,382,000","94,543,000","105,622,000","-64,881,000","145,074,000","172,266,000","114,890,000","-76,575,000","137,817,000","122,287,000","70,563,000","-27,958,000","131,684,000","96,278,000","57,003,000","-65,312,000","91,666,000","107,976,000","75,636,000","-9,485,000","91,393,000","97,597,000","40,790,000","-28,197,000","127,601,000","60,790,000","55,633,000","-71,685,000"
	CashFlowFromContinuingOperatingActivities,"53,680,000","-186,867,000","40,382,000","94,543,000","105,622,000","-64,881,000","145,074,000","172,266,000","114,890,000","-76,575,000","137,817,000","122,287,000","70,563,000","-27,958,000","131,684,000","96,278,000","57,003,000","-65,312,000","91,666,000","107,976,000","75,636,000","-9,485,000","91,393,000","97,597,000","40,790,000","-28,197,000","127,601,000","60,790,000","55,633,000","-71,685,000"
		NetIncomeFromContinuingOperations,"142,809,000","-528,000","42,085,000","40,542,000","60,710,000","25,485,000","43,239,000","25,480,000","23,097,000","-230,000","7,796,000","17,053,000","21,569,000","16,553,000","39,665,000","28,885,000","35,452,000","40,271,000","-93,690,000","51,275,000","46,778,000","6,428,000","232,998,000","44,016,000","74,161,000","6,336,000","20,309,000","41,651,000","29,746,000","-788,000"
		OperatingGainsLosses,"11,177,000","484,000","3,173,000","3,887,000","3,633,000","1,379,000","4,651,000","-2,961,000","888,000","152,000","2,295,000","2,492,000","-84,000","2,839,000","1,358,000","2,313,000","6,245,000","-21,262,000","34,898,000","-1,054,000","-992,000","-343,000","11,299,000","-1,059,000","-197,000","-4,318,000","-3,494,000","-234,000","-712,000","125,000"
			GainLossOnSaleOfBusiness,"3,059,000","134,000","1,056,000","561,000","1,308,000","-946,000","-1,425,000","-287,000",,,"51,000","267,000","-2,309,000","614,000","369,000","-12,000","245,000","243,000","-34,000","21,000","81,000","138,000","-151,000","139,000","290,000","-3,553,000","-825,000","405,000","-126,000","132,000"
			GainLossOnSaleOfPPE,,,,,,,,,,"-2,073,000",,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,"0","0","0","0","0","0","-21,505,000","-1,010,000","-1,075,000","-1,073,000","-481,000","-814,000","-1,198,000","-487,000","-765,000","-1,152,000","-639,000","-586,000","-7,000"
			PensionAndEmployeeBenefitExpense,"7,117,000","350,000","2,117,000","2,325,000","2,325,000","2,325,000","6,076,000","-2,674,000","1,225,000","2,225,000","2,244,000","2,225,000","2,225,000","2,225,000","989,000","2,325,000",,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"135,602,000","32,565,000","33,911,000","33,661,000","35,465,000","34,210,000","34,868,000","33,538,000","32,771,000","33,446,000","34,220,000","34,921,000","33,930,000","30,898,000","34,821,000","31,248,000","30,572,000","28,459,000","30,670,000","27,551,000","25,990,000","27,062,000","29,272,000","25,469,000","26,357,000","25,692,000","25,403,000","23,183,000","23,573,000","23,037,000"
			DepreciationAndAmortization,"135,602,000","32,565,000","33,911,000","33,661,000","35,465,000","34,210,000","34,868,000","33,538,000","32,771,000","33,446,000","34,220,000","34,921,000","33,930,000","30,898,000","34,821,000","31,248,000","30,572,000","28,459,000","30,670,000","27,551,000","25,990,000","27,062,000","29,272,000","25,469,000","26,357,000","25,692,000","25,403,000","23,183,000","23,573,000","23,037,000"
		DeferredTax,"-17,788,000","-2,449,000","-12,272,000","-8,014,000","4,947,000","366,000","-7,219,000","-2,518,000","70,000","604,000","7,410,000","14,215,000","2,402,000","-2,189,000","6,303,000","-39,048,000","6,949,000","-8,880,000","83,605,000","4,625,000","9,141,000","-595,000","-215,594,000","881,000","-33,125,000","817,000","-18,806,000","0","-56,000","0"
			DeferredIncomeTax,"-17,788,000","-2,449,000","-12,272,000","-8,014,000","4,947,000","366,000","-7,219,000","-2,518,000","70,000","604,000","7,410,000","14,215,000","2,402,000","-2,189,000","6,303,000","-39,048,000","6,949,000","-8,880,000","83,605,000","4,625,000","9,141,000","-595,000","-215,594,000","881,000","-33,125,000","817,000","-18,806,000","0","-56,000","0"
		StockBasedCompensation,"23,018,000","9,664,000","-500,000","6,328,000","7,526,000","6,855,000","4,737,000","2,767,000","5,162,000","3,733,000","2,730,000","4,108,000","3,881,000","2,596,000","2,678,000","4,133,000","6,290,000","1,951,000","3,945,000","5,057,000","5,339,000","5,444,000","7,520,000","4,867,000","5,392,000","4,685,000","6,948,000","3,199,000","2,786,000","2,687,000"
		OtherNonCashItems,"9,743,000","-4,090,000","9,178,000","2,465,000","2,190,000","-4,778,000","-10,877,000","10,648,000","442,000","16,509,000","-7,050,000","2,335,000","8,932,000","-6,701,000","141,000","-2,219,000","-12,022,000","16,470,000","-14,721,000","1,492,000","3,426,000","2,534,000","2,743,000","3,497,000","1,510,000","828,000","21,482,000","-84,000","-566,000","-2,404,000"
		ChangeInWorkingCapital,"-250,881,000","-222,513,000","-35,193,000","15,674,000","-8,849,000","-128,398,000","75,675,000","105,312,000","52,460,000","-130,789,000","90,416,000","47,163,000","-67,000","-71,954,000","46,718,000","70,966,000","-16,483,000","-122,321,000","46,959,000","19,030,000","-14,046,000","-50,015,000","23,155,000","19,926,000","-33,308,000","-62,237,000","75,759,000","-6,925,000","862,000","-94,342,000"
			ChangeInReceivables,"-86,676,000","-157,703,000","31,940,000","20,505,000","18,582,000","-162,947,000","107,998,000","-6,287,000","4,585,000","-95,477,000","106,951,000","-583,000","-7,921,000","-90,021,000","117,368,000","-1,522,000","-35,452,000","-63,602,000","76,084,000","-10,669,000","-37,495,000","-27,260,000","73,445,000","-15,119,000","-65,190,000","-73,446,000","87,607,000","8,165,000","-23,599,000","-76,077,000"
				ChangesInAccountReceivables,"-86,676,000","-157,703,000","31,940,000","20,505,000","18,582,000","-162,947,000","107,998,000","-6,287,000","4,585,000","-95,477,000","106,951,000","-583,000","-7,921,000","-90,021,000","117,368,000","-1,522,000","-35,452,000","-63,602,000","76,084,000","-10,669,000","-37,495,000","-27,260,000","73,445,000","-15,119,000","-65,190,000","-73,446,000","87,607,000","8,165,000","-23,599,000","-76,077,000"
			ChangeInInventory,"-170,398,000","-61,285,000","-35,692,000","-48,545,000","-24,876,000","-25,369,000","11,894,000","32,840,000","-2,199,000","-32,686,000","10,988,000","23,410,000","2,896,000","-33,104,000","-3,952,000","10,914,000","-790,000","-41,701,000","-5,641,000","-2,828,000","3,850,000","-27,409,000","12,852,000","16,304,000","5,845,000","-24,912,000","36,332,000","15,968,000","-16,768,000","-32,660,000"
			ChangeInPayablesAndAccruedExpense,"44,577,000","31,144,000","-31,549,000","43,535,000","1,447,000","70,778,000","-53,405,000","77,359,000","37,302,000","15,214,000","-36,366,000","26,461,000","-3,191,000","59,100,000","-72,177,000","74,421,000","20,579,000","-5,341,000","-32,766,000","33,844,000","22,433,000","3,203,000","-57,050,000","21,409,000","29,460,000","34,044,000","-63,670,000","-22,551,000","38,605,000","19,391,000"
				ChangeInPayable,"44,577,000","31,144,000","-31,549,000","43,535,000","1,447,000","70,778,000","-53,405,000","77,359,000","37,302,000","15,214,000","-36,366,000","26,461,000","-3,191,000","59,100,000",,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"4,600,000","-14,387,000","12,376,000","-1,707,000","8,318,000","-4,960,000","-1,537,000","15,090,000","5,212,000","-5,175,000","-1,192,000","821,000","2,124,000","6,640,000",,,,,,,,,,,,,,,,
