name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000
TotalRevenue,"760,304,000","204,609,000","200,238,000","183,140,000","172,317,000","156,631,000","153,222,000","147,346,000","178,569,000","168,052,000","184,507,000","172,225,000","182,144,000","179,498,000","188,799,000","178,558,000","183,791,000","172,414,000","156,738,000","141,186,000","148,620,000","143,844,000","147,558,000","143,389,000","152,515,000","146,779,000","150,887,000","148,340,000","148,814,000","146,832,000","151,496,000","143,447,000","156,783,000","132,725,000","145,969,000","131,704,000","140,184,000","138,020,000","141,197,000","136,933,000","145,507,000","143,294,000","144,955,000","138,007,000","145,697,000","137,607,000","138,534,000","123,708,000","133,905,000","125,304,000","121,526,000","118,263,000","132,049,000","155,989,000","190,233,000","207,305,000","236,724,000","202,803,000","206,638,000","194,120,000","200,516,000","187,464,000","182,804,000","165,107,000","165,862,000","160,255,000","158,138,000","149,588,000","150,009,000","135,199,000","137,027,000","115,401,000","407,018,000","87,758,000","74,016,000","59,541,000","59,048,000","49,237,000","50,209,000","43,528,000","44,509,000","42,635,000","45,661,000","48,872,000","55,721,000","49,830,000","45,045,766","39,155,349"
	OperatingRevenue,"760,304,000","204,609,000","200,238,000","183,140,000","172,317,000","156,631,000","153,222,000","147,346,000","178,569,000","168,052,000","184,507,000","172,225,000","182,144,000","179,498,000","188,799,000","178,558,000","183,791,000","172,414,000","156,738,000","141,186,000","148,620,000","143,844,000","147,558,000","143,389,000","152,515,000","146,779,000","150,887,000","148,340,000","148,814,000","146,832,000","151,496,000","143,447,000","156,783,000","132,725,000","145,969,000","131,704,000","140,184,000","138,020,000","141,197,000","136,933,000","145,507,000","143,294,000","144,955,000","138,007,000","145,697,000","137,607,000","138,534,000","123,708,000","133,905,000","125,304,000","121,526,000","118,263,000","132,049,000","155,989,000","190,233,000","207,305,000","236,724,000","202,803,000","206,638,000","194,120,000","200,516,000","187,464,000","182,804,000","165,107,000","165,862,000","160,255,000","158,138,000","149,588,000","150,009,000","135,199,000","137,027,000","115,401,000","107,018,000","87,758,000","74,016,000","59,541,000","59,048,000","49,237,000","50,209,000","43,528,000","44,509,000","42,635,000","45,661,000","48,872,000","55,721,000","49,830,000","45,045,766","39,155,349"
CostOfRevenue,"465,054,000","127,815,000","121,497,000","111,708,000","104,034,000","99,584,000","95,044,000","89,449,000","106,386,000","106,632,000","110,130,000","104,722,000","109,188,000","111,587,000","115,378,000","110,407,000","113,363,000","109,904,000","97,319,000","87,488,000","90,579,000","91,597,000","91,048,000","88,862,000","91,616,000","91,851,000","92,011,000","90,877,000","90,953,000","91,991,000","92,061,000","87,222,000","95,841,000","84,960,000","88,564,000","81,994,000","85,684,000","86,825,000","85,987,000","83,544,000","86,988,000","89,667,000","90,034,000","85,835,000","90,189,000","86,672,000","83,787,000","74,423,000","78,523,000","76,949,000","75,172,000","73,124,000","81,595,000","97,988,000","116,122,000","126,466,000","143,505,000","127,252,000","127,025,000","120,631,000","121,354,000","115,938,000","110,152,000","99,919,000","99,383,000","99,225,000","95,171,000","90,650,000","89,983,000","82,874,000","81,851,000","69,934,000","64,042,000","54,353,000","45,420,000","36,055,000","35,285,000","30,153,000","29,909,000","26,301,000","26,851,000","25,797,000","27,278,000","28,789,000","33,019,000","29,361,000","25,810,654","22,621,246"
GrossProfit,"295,250,000","76,794,000","78,741,000","71,432,000","68,283,000","57,047,000","58,178,000","57,897,000","72,183,000","61,420,000","74,377,000","67,503,000","72,956,000","67,911,000","73,421,000","68,151,000","70,428,000","62,510,000","59,419,000","53,698,000","58,041,000","52,247,000","56,510,000","54,527,000","60,899,000","54,928,000","58,876,000","57,463,000","57,861,000","54,841,000","59,435,000","56,225,000","60,942,000","47,765,000","57,405,000","49,710,000","54,500,000","51,195,000","55,210,000","53,389,000","58,519,000","53,627,000","54,921,000","52,172,000","55,508,000","50,935,000","54,747,000","49,285,000","55,382,000","48,355,000","46,354,000","45,139,000","50,454,000","58,001,000","74,111,000","80,839,000","93,219,000","75,551,000","79,613,000","73,489,000","79,162,000","71,526,000","72,652,000","65,188,000","66,479,000","61,030,000","62,967,000","58,938,000","60,026,000","52,325,000","55,176,000","45,467,000","342,976,000","33,405,000","28,596,000","23,486,000","23,763,000","19,084,000","20,300,000","17,227,000","17,658,000","16,838,000","18,383,000","20,083,000","22,702,000","20,469,000","19,235,112","16,534,103"
OperatingExpense,"224,495,000","59,293,000","58,958,000","53,414,000","52,828,000","55,003,000","56,929,000","53,691,000","64,733,000","57,968,000","56,689,000","59,441,000","59,084,000","57,698,000","57,108,000","58,390,000","60,948,000","57,361,000","48,767,000","48,355,000","49,366,000","46,285,000","46,864,000","44,408,000","45,221,000","44,215,000","44,082,000","44,845,000","43,341,000","44,379,000","44,827,000","45,557,000","47,501,000","42,905,000","44,451,000","42,990,000","43,829,000","43,138,000","43,948,000","43,677,000","10,389,000","45,255,000","11,697,000","45,366,000","46,691,000","48,262,000","22,212,000","45,297,000","47,534,000","48,401,000","46,852,000","54,230,000","53,549,000","53,259,000","56,918,000","59,235,000","64,727,000","59,929,000","57,605,000","55,158,000","53,708,000","50,458,000","48,446,000","46,572,000","41,895,000","39,714,000","37,806,000","35,019,000","34,447,000","30,606,000","28,170,000","26,135,000","21,338,000","23,745,000","21,296,000","17,922,000","17,069,000","14,170,000","14,964,000","13,364,000","13,516,000","12,648,000","12,666,000","13,163,000","14,466,000","13,568,000","13,450,008","11,617,901"
	SellingGeneralAndAdministration,"216,147,000","57,090,000","56,881,000","51,392,000","50,782,000","52,838,000","54,552,000","51,154,000","62,035,000","55,299,000","53,755,000","56,978,000","56,890,000","55,587,000","54,959,000","56,366,000","58,861,000","55,268,000","47,498,000","47,415,000","48,425,000","45,376,000","46,056,000","43,614,000","44,360,000","43,318,000","43,171,000","43,957,000","42,464,000","43,478,000","43,576,000","44,279,000","46,194,000","41,604,000","43,121,000","41,612,000","42,325,000","41,591,000","42,342,000","42,060,000","42,047,000","43,356,000","42,980,000","42,609,000","43,738,000","45,277,000","42,732,000","42,162,000","44,208,000","44,889,000","44,243,000","51,637,000","50,984,000","50,803,000","54,380,000","56,513,000","61,792,000","57,518,000","55,514,000","53,029,000","51,557,000","48,577,000","46,658,000","44,798,000","40,426,000","38,392,000","36,826,000","34,092,000","33,451,000","29,600,000","28,170,000","25,181,000","23,877,000","22,724,000","20,471,000","17,229,000","16,534,000","14,170,000","14,526,000","13,018,000","13,164,000","12,301,000","12,348,000","12,875,000","14,071,000","12,680,000","12,492,359","10,719,835"
	DepreciationAmortizationDepletionIncomeStatement,"8,348,000","2,203,000","2,077,000","2,022,000","2,046,000","2,165,000","2,377,000","2,537,000","2,698,000","2,669,000","2,934,000","2,463,000","2,194,000","2,111,000","2,149,000","2,024,000","2,087,000","2,093,000","1,269,000","940,000","941,000","909,000","808,000","794,000","861,000","897,000","911,000","888,000","877,000","901,000","1,251,000","1,278,000","1,307,000","1,301,000","1,330,000","1,378,000","1,504,000","1,547,000","1,606,000","1,617,000","1,782,000","1,899,000","2,657,000","2,757,000","2,953,000","2,985,000","3,180,000","3,135,000","3,326,000","3,512,000","2,609,000","2,593,000","2,565,000","2,456,000","2,538,000","2,722,000","2,935,000","2,411,000","2,091,000","2,129,000","2,151,000","1,881,000","1,788,000","1,774,000","1,469,000","1,322,000","980,000","927,000","996,000","1,006,000","978,000","954,000","1,084,000","1,021,000","825,000","693,000","535,000","626,000","438,000","346,000","352,000","347,000","318,000","288,000","395,000","888,000","957,649","898,066"
		DepreciationAndAmortizationInIncomeStatement,"8,348,000","2,203,000","2,077,000","2,022,000","2,046,000","2,165,000","2,377,000","2,537,000","2,698,000","2,669,000","2,934,000","2,463,000","2,194,000","2,111,000","2,149,000","2,024,000","2,087,000","2,093,000","1,269,000","940,000","941,000","909,000","808,000","794,000","861,000","897,000","911,000","888,000","877,000","901,000","1,251,000","1,278,000","1,307,000","1,301,000","1,330,000","1,378,000","1,504,000","1,547,000","1,606,000","1,617,000","1,782,000","1,899,000","2,657,000","2,757,000","2,953,000","2,985,000","3,180,000","3,135,000","3,326,000","3,512,000","2,609,000","2,593,000","2,565,000","2,456,000","2,538,000","2,722,000","2,935,000","2,411,000","2,091,000","2,129,000","2,151,000","1,881,000","1,788,000","1,774,000","1,469,000","1,322,000","980,000","927,000","996,000","1,006,000","978,000","954,000","1,084,000","1,021,000","825,000","693,000","535,000","626,000","438,000","346,000","352,000","347,000","318,000","288,000","395,000","888,000","957,649","898,066"
			DepreciationIncomeStatement,"3,637,000","882,000","893,000","919,000","943,000","963,000","984,000","1,007,000","1,106,000","1,120,000","1,424,000","1,369,000","1,250,000","1,163,000","1,197,000","1,069,000","1,115,000","1,089,000","947,000","940,000","941,000","909,000","808,000","794,000","861,000","867,000","881,000","858,000","847,000","839,000","849,000","854,000","881,000","877,000","909,000","961,000","1,092,000","1,125,000","1,172,000","1,191,000","1,299,000","1,412,000","1,471,000","1,549,000","1,747,000","1,761,000","1,870,000","1,845,000","2,021,000","2,152,000","2,171,000","2,200,000","2,110,000","2,185,000","2,263,000","2,340,000","2,370,000","2,200,000","2,007,000","1,875,000","1,759,000","1,563,000","1,444,000","1,356,000","1,034,000","887,000","545,000","492,000","552,000","529,000","567,000","543,000","580,000","507,000","433,000","387,000","335,000","328,000","312,000","315,000","320,000","316,000","287,000","257,000",,,,
			Amortization,"4,711,000","1,321,000","1,184,000","1,103,000","1,103,000","1,202,000","1,393,000","1,530,000","1,592,000","1,549,000","1,510,000","1,094,000","944,000","948,000","952,000","955,000","972,000","1,004,000","322,000",,"0","0","0","0","0","30,000","30,000","30,000","30,000","62,000","402,000","424,000","426,000","424,000","421,000","417,000","412,000","422,000","434,000","426,000","483,000","487,000","1,186,000","1,208,000","1,206,000","1,224,000","1,310,000","1,290,000","1,305,000","1,360,000","438,000","393,000","455,000","271,000","275,000","382,000","565,000","211,000","84,000","254,000","392,000","318,000","344,000","418,000","435,000","435,000","435,000","435,000","444,000","477,000","411,000","411,000","504,000","514,000","392,000","306,000","200,000","298,000","126,000","31,000","32,000","31,000","31,000","31,000",,,,
