name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"11,211,213,000","2,464,551,000","2,808,741,000","2,975,546,000","2,962,375,000","2,604,784,000","2,990,342,000","2,814,840,000","2,697,244,000","2,411,948,000","2,467,470,000","2,265,092,000","2,010,461,000","1,631,478,000","1,504,929,000","1,276,597,000","1,038,332,000","843,582,000","741,019,000","583,534,000","461,364,000","398,899,000"
	OperatingRevenue,"11,211,213,000","2,464,551,000","2,808,741,000","2,975,546,000","2,962,375,000","2,604,784,000","2,990,342,000","2,814,840,000","2,697,244,000","2,411,948,000","2,467,470,000","2,265,092,000","2,010,461,000","1,631,478,000","1,504,929,000","1,276,597,000","1,038,332,000","843,582,000","741,019,000","583,534,000","461,364,000","398,899,000"
CostOfRevenue,"9,791,238,000","2,130,974,000","2,807,672,000","2,471,536,000","2,381,056,000","2,090,896,000","2,392,681,000","2,194,263,000","2,122,219,000","1,937,145,000","2,000,909,000","1,858,772,000","1,674,793,000","1,358,105,000","1,266,292,000","1,082,857,000","871,965,000","712,533,000","632,914,000","510,297,000","403,891,000","382,762,000"
GrossProfit,"1,419,975,000","333,577,000","1,069,000","504,010,000","581,319,000","513,888,000","597,661,000","620,577,000","575,025,000","474,803,000","466,561,000","406,320,000","335,668,000","273,373,000","238,637,000","193,740,000","166,367,000","131,049,000","108,105,000","73,237,000","57,473,000","16,137,000"
OperatingExpense,"1,672,490,000","393,812,000","458,371,000","420,876,000","399,431,000","351,779,000","410,308,000","397,657,000","373,672,000","341,473,000","364,935,000","342,455,000","267,999,000","245,155,000","220,117,000","196,456,000","183,660,000","102,898,000","109,910,000","107,308,000","74,308,000","58,292,000"
	SellingGeneralAndAdministration,"1,083,442,000","225,839,000","308,951,000","309,477,000","239,175,000","228,676,000","289,163,000","262,587,000","234,526,000","196,742,000","214,691,000","218,634,000","193,920,000","163,975,000","152,136,000","132,903,000","130,155,000","61,723,000","66,186,000","58,498,000","39,182,000","25,421,000"
		GeneralAndAdministrativeExpense,"323,455,000","80,774,000","90,478,000","80,073,000","72,130,000","84,091,000","96,053,000","118,741,000","120,006,000","90,206,000","96,367,000","96,318,000","74,328,000","85,811,000","92,253,000","71,201,000","88,473,000","35,783,000","36,602,000","37,336,000","17,867,000","10,190,000"
			SalariesAndWages,,,,,,,,,,"40,050,000","28,370,000",,,,,,,,,,,
			OtherGandA,"323,455,000","80,774,000","90,478,000","80,073,000","72,130,000","84,091,000","96,053,000","118,741,000","120,006,000","50,156,000","67,997,000","96,318,000","74,328,000","85,811,000","92,253,000","71,201,000","88,473,000","35,783,000","36,602,000","37,336,000","17,867,000","10,190,000"
		SellingAndMarketingExpense,"759,987,000","145,065,000","218,473,000","229,404,000","167,045,000","144,585,000","193,110,000","143,846,000","114,520,000","106,536,000","118,324,000","122,316,000","119,592,000","78,164,000","59,883,000","61,702,000","41,682,000","25,940,000","29,584,000","21,162,000","21,315,000","15,231,000"
	ResearchAndDevelopment,"816,062,000","196,251,000","205,709,000","206,203,000","207,899,000","199,071,000","215,664,000","182,683,000","179,856,000","156,058,000","178,290,000","134,969,000","105,411,000","90,044,000","79,105,000","74,625,000","59,964,000","51,458,000","43,724,000","48,908,000","35,136,000","42,392,000"
	OtherOperatingExpenses,"-227,014,000","-28,278,000","-56,289,000","-94,804,000","-47,643,000","-75,968,000","-94,519,000","-47,613,000","-40,710,000","-11,327,000","-28,046,000","-11,148,000","-31,332,000","-8,864,000","-11,124,000","-11,072,000","-6,459,000","-10,283,000","0","-98,000","-10,000","-9,521,000"
OperatingIncome,"-252,515,000","-60,235,000","-457,302,000","83,134,000","181,888,000","162,109,000","187,353,000","222,920,000","201,353,000","133,330,000","101,626,000","63,865,000","67,669,000","28,218,000","18,520,000","-2,716,000","-17,293,000","28,151,000","-1,805,000","-34,071,000","-16,835,000","-42,155,000"
