name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
			PurchaseOfIntangibles,"-6,858,000","-3,120,000","-1,598,000","757,000","-1,653,000","-2,170,000","-2,558,000","-2,679,000","-2,488,000","-1,694,000","-2,250,000","-1,121,000","-1,240,000","-1,240,000","-605,000","-781,000","-488,000","-813,000","-1,628,000","-1,130,000"
		NetBusinessPurchaseAndSale,"-6,500,000","-6,500,000","0","0","0","447,000","-141,907,000","0","0",,"-112,943,000","0","-349,504,000","0","0","-47,588,000","0","-12,990,000","0","-18,549,000"
			PurchaseOfBusiness,,"-6,500,000",,,"0",,"-141,907,000","0","0",,"-112,943,000","0","-349,504,000","0","0","-47,588,000","0","-12,990,000","0","-18,549,000"
			SaleOfBusiness,,,"0","0","0","447,000",,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,"-1,139,000","2,512,000","1,427,000","235,000","502,000","0","0","10,715,000","0","0"
			PurchaseOfInvestment,,,,,,,,,,,"-1,139,000",,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,"-1,139,000","2,512,000","1,427,000","235,000","502,000","0","0","10,715,000","0","0"
	CashFromDiscontinuedInvestingActivities,"-11,342,000","0","0",,,,,,,,,,,,,,,,,
FinancingCashFlow,"239,029,000","-9,629,000","-8,487,000","264,104,000","-6,959,000","-10,423,000","-14,108,000","-1,788,000","-5,522,000","-4,138,000","-11,819,000","-3,971,000","-4,887,000","-4,947,000","21,563,000","-7,673,000","-4,359,000","-85,255,000","-4,586,000","-4,238,000"
	CashFlowFromContinuingFinancingActivities,"-265,648,000","-9,629,000","-8,487,000","-240,573,000","-6,959,000","-10,423,000","-14,108,000","-1,788,000","-5,522,000","-4,138,000","-11,819,000","-3,971,000","-4,887,000","-4,947,000","21,563,000","-7,673,000","-4,359,000","-85,255,000","-4,586,000","-4,238,000"
		NetIssuancePaymentsOfDebt,"-20,950,000","-4,975,000","-4,975,000","-6,025,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-334,150,000","-4,975,000","-4,975,000","-80,750,000","-4,236,000","-4,238,000"
			NetLongTermDebtIssuance,,,,,,,"0","0","-4,975,000","-4,975,000","0","0","35,000,000","0","-14,175,000","0","0","604,225,000","0","0"
				LongTermDebtIssuance,,,,,,,"0","0","0",,"0","0","35,000,000","0","0","0","0","626,950,000","0","0"
				LongTermDebtPayments,,,,,,,"-4,975,000","-4,975,000","-4,975,000","-4,975,000","0","0","0","0","-14,175,000","0","0","-22,725,000","0","0"
			NetShortTermDebtIssuance,"-20,950,000","-4,975,000","-4,975,000","-6,025,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-39,975,000","-4,975,000","-319,975,000","-4,975,000","-4,975,000","-684,975,000","-4,236,000","-4,238,000"
				ShortTermDebtPayments,"-20,950,000","-4,975,000","-4,975,000","-6,025,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-39,975,000","-4,975,000","-319,975,000","-4,975,000","-4,975,000","-684,975,000","-4,236,000","-4,238,000"
		NetCommonStockIssuance,"-12,059,000","-6,419,000","-3,511,000","-658,000","-1,471,000","-8,588,000","-3,925,000","-418,000","-805,000","-1,571,000","-7,045,000","839,000","-133,000","-8,000","357,178,000","-516,000","616,000","1,055,000","-351,000","0"
			CommonStockIssuance,,,,,,,,,,,"0","1,080,000","0","0","357,188,000","0","623,000","1,100,000","205,000","0"
			CommonStockPayments,"-12,059,000","-6,419,000","-3,511,000","-658,000","-1,471,000","-8,588,000","-9,329,000","-418,000","-805,000","-1,571,000","-7,045,000","-241,000","-133,000","-8,000","-10,000","-516,000","-7,000","-45,000","-556,000","0"
		CashDividendsPaid,,,"0",,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"4,899,000","1,765,000","89,000","2,655,000","390,000","3,140,000","-5,208,000","3,605,000","258,000","2,408,000","201,000","165,000","221,000","36,000","3,000","12,000","0","1,000","1,000","0"
		NetOtherFinancingCharges,,,"-90,000","669,000","-903,000",,,,,,,,,,"-1,468,000","-2,194,000","0","-5,561,000","0","0"
	CashFromDiscontinuedFinancingActivities,"504,677,000","0","0",,,,,,,,,,,,,,,,,
CashFlowFromDiscontinuedOperation,,,,"26,231,000","1,106,000","-5,125,000","8,390,000","5,408,000","2,337,000","-2,420,000","3,986,000","-5,012,000","944,000","-996,000","-2,082,000","-131,000","-5,046,000","1,738,000","5,071,000","2,598,000"
EndCashPosition,"752,097,000","751,218,000","732,116,000","708,890,000","410,635,000","374,352,000","370,498,000","424,986,000","331,414,000","236,955,000","173,372,000","221,060,000","155,290,000","434,465,000","382,620,000","278,333,000","278,078,000","223,519,000","277,716,000","183,319,000"
	ChangesInCash,"377,745,000","19,829,000","23,778,000","298,961,000","35,177,000","8,979,000","-62,878,000","88,164,000","92,122,000","66,003,000","-51,674,000","70,782,000","-280,119,000","52,841,000","106,369,000","386,000","59,605,000","-55,935,000","89,326,000","14,171,000"
	EffectOfExchangeRateChanges,"-879,000","-727,000","-552,000","-706,000","1,106,000","-5,125,000","8,390,000","5,408,000","2,337,000","-2,420,000","3,986,000","-5,012,000","944,000","-996,000","-2,082,000","-131,000","-5,046,000","1,738,000","5,071,000","2,598,000"
	BeginningCashPosition,"374,352,000","732,116,000","708,890,000","410,635,000","374,352,000","370,498,000","424,986,000","331,414,000","236,955,000","173,372,000","221,060,000","155,290,000","434,465,000","382,620,000","278,333,000","278,078,000","223,519,000","277,716,000","183,319,000","166,550,000"
IncomeTaxPaidSupplementalData,"35,715,000","6,259,000","5,744,000","2,405,000","21,307,000","14,408,000","14,136,000","23,692,000","10,720,000","6,035,000","12,345,000","9,176,000","17,832,000","8,635,000","905,000","188,000","5,818,000","2,039,000",,"1,656,000"
InterestPaidSupplementalData,"55,967,000","13,907,000","13,993,000","14,065,000","14,002,000","13,993,000","14,446,000","14,574,000","16,177,000","21,972,000","23,071,000","25,729,000","26,326,000","25,423,000","28,796,000","32,987,000","32,444,000","48,717,000","37,903,000","37,528,000"
CapitalExpenditure,"-13,901,000","-4,300,000","-3,882,000",,"-13,971,000","-7,976,000","-10,940,000","-10,975,000","-8,075,000","-8,230,000","-8,834,000","-2,953,000","-5,444,000","-5,810,000","-3,756,000","-4,319,000","-6,798,000","-3,759,000","-2,882,000","-3,268,000"
IssuanceOfCapitalStock,,,,,,,,,,,"0","1,080,000","0","0","357,188,000","0","623,000","1,100,000","205,000","0"
IssuanceOfDebt,,,,,,,"0","0","0",,"0","0","35,000,000","0","0","0","0","626,950,000","0","0"
RepaymentOfDebt,"-20,950,000","-4,975,000","-4,975,000","-6,025,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-4,975,000","-39,975,000","-4,975,000","-334,150,000","-4,975,000","-4,975,000","-707,700,000","-4,236,000","-4,238,000"
RepurchaseOfCapitalStock,"-12,059,000","-6,419,000","-3,511,000","-658,000","-1,471,000","-8,588,000","-9,329,000","-418,000","-805,000","-1,571,000","-7,045,000","-241,000","-133,000","-8,000","-10,000","-516,000","-7,000","-45,000","-556,000","0"
FreeCashFlow,"156,558,000","35,958,000","32,265,000","49,860,000","42,136,000","18,955,000","93,137,000","89,952,000","97,644,000","70,141,000","74,227,000","72,241,000","72,845,000","57,553,000","84,304,000","55,647,000","63,964,000","31,595,000","93,912,000","36,958,000"
