name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"1,412,770,890","1,524,580,986","2,491,706,969","2,895,320,751","3,508,710,032"
EnterpriseValue,"970,083,890","1,081,609,986","2,052,156,969","2,405,689,751","3,508,710,032"
PsRatio,"2.762","1.911","5.81","7.291",
PbRatio,"2.707","3.137","5.086","6.016",
EnterprisesValueRevenueRatio,"1.903","7.897","14.74","19.614","31.631"
EnterprisesValueEBITDARatio,"-55.031","-572.887","6,018.056","-1,161.608","-250.443"
