name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalRevenue,"159,235,000","40,681,000","40,919,000","40,590,000","37,045,000","37,259,000","36,261,000","36,760,000","37,018,000","41,773,000","41,622,000","33,243,000","33,681,000","33,510,000","35,453,000","34,657,000","32,944,000","28,543,000","29,008,000","28,781,000","27,226,000","26,121,000","26,163,000","25,360,000","26,404,000","24,918,000","24,706,000","21,480,000","19,547,000","18,548,000","17,683,000","15,688,000","15,549,000","15,169,000","14,776,000","14,399,000","13,889,000","13,652,000","14,315,000","14,772,000","14,174,000","13,982,000","14,211,000","13,612,000","13,642,000","13,113,000","13,390,000","13,559,000","13,306,000","13,053,000","13,957,000","13,973,000","13,290,000","12,775,000","14,192,000","14,734,000","14,760,000","14,618,000","15,432,000","15,420,000","14,655,000","14,246,000","15,191,000","15,113,000","14,883,000","15,085,000","15,017,000","14,424,000","14,269,000","13,991,000","14,526,000","13,512,000","12,696,000","12,269,000","12,396,000","11,650,000","11,829,000","12,643,000","12,841,000","11,756,000","11,283,000","10,669,000","10,491,000","11,877,000","12,267,000","12,301,000","22,544,000","8,518,000","7,704,000","6,931,000","6,900,000","7,000,000","5,600,000","6,200,000","6,400,000","5,700,000","4,600,000","3,900,000"
	OperatingRevenue,"159,235,000","40,681,000","40,919,000","40,590,000","37,045,000","37,259,000","36,261,000","36,760,000","37,018,000","41,773,000","41,622,000","33,243,000","33,681,000","33,510,000","35,453,000","34,657,000","32,944,000","28,543,000","29,008,000","28,781,000","27,226,000","26,121,000","26,163,000","25,360,000","26,404,000","24,918,000","24,706,000","21,480,000","19,547,000","18,548,000","17,683,000","15,688,000","15,549,000","15,169,000","14,776,000","14,399,000","13,889,000","13,652,000","14,315,000","14,772,000","14,174,000","13,982,000","14,211,000","13,612,000","13,642,000","13,113,000","13,390,000","13,559,000","13,306,000","13,053,000","13,957,000","13,973,000","13,290,000","12,775,000","14,192,000","14,734,000","14,760,000","14,618,000","15,432,000","15,420,000","14,655,000","14,246,000","15,191,000","15,113,000","14,883,000","15,085,000","15,017,000","14,424,000","14,269,000","13,991,000","14,526,000","13,512,000","12,696,000","12,269,000","12,396,000","11,650,000","11,829,000","12,643,000","12,841,000","11,756,000","11,283,000","10,669,000","10,491,000","11,877,000","12,267,000","12,301,000","22,544,000","8,518,000","7,704,000","6,931,000","6,900,000","7,000,000","5,600,000","6,200,000","6,400,000","5,700,000","4,600,000","3,900,000"
PretaxIncome,"68,339,000","17,996,000","19,307,000","19,273,000","11,763,000","15,527,000","16,052,000","15,395,000","14,892,000","2,729,000","7,773,000","15,910,000","15,976,000","16,653,000","18,370,000","17,354,000","884,000","12,047,000","13,977,000","13,832,000","12,018,000","10,472,000","11,646,000","10,819,000","11,672,000","9,832,000","7,235,000","5,631,000","7,167,000","6,568,000","5,595,000","5,747,000","4,996,000","4,627,000","4,787,000","4,723,000","3,949,000","3,035,000","3,847,000","3,425,000","3,905,000","3,026,000","3,121,000","2,288,000","3,215,000","1,912,000","2,211,000","253,000","-59,846,000","-4,240,000","-2,293,000","-3,900,000","-9,494,000","-9,007,000","-726,000","2,750,000","-4,038,000","2,388,000","4,495,000","5,402,000","6,155,000","6,182,000","6,388,000","6,801,000","6,505,000","6,813,000","6,450,000","6,440,000","4,997,000","3,839,000","3,517,000","4,023,000","1,180,000","2,957,000","2,952,000","2,740,000","2,751,000","2,839,000","3,399,000","2,660,000","2,326,000","2,293,000","2,190,000","2,911,000","3,070,000","3,507,000","3,395,000","2,196,000","1,289,000","1,598,000","1,400,000","1,200,000","1,000,000","1,000,000","900,000","1,000,000","800,000","800,000"
TaxProvision,"18,977,000","5,130,000","5,342,000","5,555,000","2,950,000","4,323,000","4,429,000","4,198,000","4,274,000","868,000","2,088,000","4,633,000","4,623,000","4,507,000","5,138,000","4,979,000","-31,000","3,238,000","12,719,000","5,249,000","4,569,000","3,934,000","4,431,000","4,054,000","4,377,000","3,726,000","2,812,000","2,172,000","2,690,000","2,430,000","1,993,000","2,322,000","1,672,000","1,551,000","1,433,000","1,510,000","1,156,000","855,000","1,178,000","939,000","1,226,000","951,000","234,000","-2,529,000","1,129,000","331,000","506,000","-398,000","-5,753,000","-120,000","-1,719,000","-1,824,000","-4,113,000","-5,052,000","-1,426,000","309,000","-955,000","684,000","1,687,000","2,162,000","2,140,000","2,149,000","2,036,000","2,448,000","2,316,000","2,437,000","2,193,000","2,245,000","1,657,000","1,185,000","734,000","1,135,000","380,000","950,000","910,000","800,000","880,000","910,000","1,107,000","848,000","765,000","780,000","816,000","1,088,000","1,180,000","1,326,000","1,224,000","785,000","480,000","560,000","500,000","400,000","300,000","400,000","300,000","400,000","300,000","300,000"
NetIncomeCommonStockholders,"49,362,000","12,866,000","13,965,000","13,718,000","8,813,000","11,204,000","11,623,000","11,197,000","10,618,000","1,861,000","5,685,000","11,277,000","11,353,000","12,146,000","13,232,000","12,375,000","915,000","8,809,000","1,258,000","8,583,000","7,449,000","6,538,000","7,215,000","5,961,000","6,215,000","5,199,000","3,769,000","2,900,000","3,698,000","3,416,000","2,973,000","2,825,000","2,742,000","2,537,000","2,767,000","2,650,000","2,304,000","1,798,000","1,142,000","2,486,000","2,679,000","869,000","2,286,000","4,285,000","1,482,000","985,000","1,099,000","458,000","-55,102,000","-4,711,000","-1,174,000","-2,675,000","-5,972,000","-4,540,000","445,000","2,441,000","-3,083,000","1,704,000","2,808,000","3,240,000","4,015,000","4,033,000","4,352,000","4,353,000","4,189,000","4,376,000","4,257,000","4,195,000","3,340,000","2,654,000","2,783,000","2,888,000","800,000","2,007,000","2,042,000","1,940,000","1,871,000","1,929,000","2,292,000","1,812,000","1,561,000","1,513,000","1,374,000","1,823,000","1,890,000","2,181,000","2,171,000","1,411,000","809,000","1,038,000","900,000","800,000","700,000","600,000","600,000","600,000","500,000","500,000"
	NetIncome,"49,362,000","12,866,000","13,965,000","13,718,000","8,813,000","11,204,000","11,623,000","11,197,000","10,618,000","1,861,000","5,685,000","11,277,000","11,353,000","12,146,000","13,232,000","12,375,000","915,000","8,809,000","1,258,000","8,583,000","7,449,000","6,538,000","7,215,000","6,765,000","7,295,000","6,106,000","4,423,000","3,459,000","4,477,000","4,138,000","3,602,000","3,425,000","3,324,000","3,076,000","3,354,000","3,213,000","2,793,000","2,180,000","2,669,000","2,486,000","2,679,000","2,075,000","2,887,000","4,817,000","2,086,000","1,581,000","1,705,000","651,000","-54,093,000","-4,120,000","-574,000","-2,076,000","-5,381,000","-3,955,000","700,000","2,441,000","-3,083,000","1,704,000","2,808,000","3,240,000","4,015,000","4,033,000","4,352,000","4,353,000","4,189,000","4,376,000","4,257,000","4,195,000","3,340,000","2,654,000","2,783,000","2,888,000","800,000","2,007,000","2,042,000","1,940,000","1,871,000","1,929,000","2,292,000","1,812,000","1,561,000","1,513,000","1,374,000","1,823,000","1,890,000","2,181,000","2,171,000","1,411,000","809,000","1,038,000","900,000","800,000","700,000","600,000","600,000","600,000","500,000","500,000"
		NetIncomeIncludingNoncontrollingInterests,"49,362,000","12,866,000","13,965,000","13,718,000","8,813,000","11,204,000","11,623,000","11,197,000","10,618,000","1,861,000","5,685,000","11,277,000","11,353,000","12,146,000","13,232,000","12,375,000","915,000","8,809,000","1,258,000","8,583,000","7,449,000","6,538,000","7,215,000","6,765,000","7,295,000","6,106,000","4,423,000","3,459,000","4,477,000","4,138,000","3,602,000","3,425,000","3,324,000","3,076,000","3,354,000","3,213,000","2,793,000","2,180,000","2,669,000","2,486,000","2,679,000","2,075,000","2,887,000","4,817,000","2,086,000","1,581,000","1,705,000","651,000","-54,093,000","-4,120,000","-574,000","-2,076,000","-5,381,000","-3,955,000","700,000","2,441,000","-3,083,000","1,704,000","2,808,000","3,240,000","4,015,000","4,033,000","4,352,000","4,353,000","4,189,000","4,376,000","4,257,000","4,195,000","3,340,000","2,654,000","2,783,000","2,888,000","800,000","2,007,000","2,042,000","1,940,000","1,871,000","1,929,000","2,292,000","1,812,000","1,561,000","1,513,000","1,374,000","1,823,000","1,890,000","2,181,000","2,171,000","1,411,000","809,000","1,038,000","900,000","800,000","700,000","600,000","600,000","600,000","500,000","500,000"
			NetIncomeContinuousOperations,"49,362,000","12,866,000","13,965,000","13,718,000","8,813,000","11,204,000","11,623,000","11,197,000","10,618,000","1,861,000","5,685,000","11,277,000","11,353,000","12,146,000","13,232,000","12,375,000","915,000","8,809,000","1,258,000","8,583,000","7,449,000","6,538,000","7,215,000","6,765,000","7,295,000","6,106,000","4,423,000","3,459,000","4,477,000","4,138,000","3,602,000","3,425,000","3,324,000","3,076,000","3,354,000","3,213,000","2,793,000","2,180,000","2,669,000","2,486,000","2,679,000","2,075,000","2,887,000","4,817,000","2,086,000","1,581,000","1,705,000","651,000","-54,093,000","-4,120,000","-574,000","-2,076,000","-5,381,000","-3,955,000","700,000","2,441,000","-3,083,000","1,704,000","2,808,000","3,240,000","4,015,000","4,033,000","4,352,000","4,353,000","4,189,000","4,376,000","4,257,000","4,195,000","3,340,000","2,654,000","2,783,000","2,888,000","800,000","2,007,000","2,042,000","1,940,000","1,871,000","1,929,000","2,292,000","1,812,000","1,561,000","1,513,000","1,374,000","1,823,000","1,890,000","2,181,000","2,171,000","1,411,000","809,000","1,038,000","900,000","800,000","700,000","600,000","600,000","600,000","500,000","500,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,"0","504,000","504,000","504,000","448,000","448,000","448,000","448,000","280,000","280,000","224,000","224,000",,,,,"0",,,"1,206,000","601,000","532,000","604,000","596,000","606,000","193,000","1,009,000","591,000","600,000","599,000","591,000","585,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,"0","300,000","576,000","403,000","206,000","111,000","331,000","274,000","349,000","320,000","358,000","315,000","251,000","563,000","489,000","382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
