name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
			OtherReceivables,"461,000,000","489,000,000","351,000,000","447,000,000","440,000,000","482,000,000","377,000,000","422,000,000","391,000,000","395,000,000","279,000,000","286,000,000","285,000,000","329,000,000","368,000,000","314,000,000","319,000,000","360,000,000","378,000,000","419,000,000","423,000,000","399,000,000","258,000,000","226,000,000","155,000,000","246,000,000","152,000,000","167,000,000","218,000,000","264,000,000","141,000,000","155,000,000","169,000,000","208,000,000","181,000,000","173,000,000","182,000,000","151,000,000","118,000,000","70,000,000","68,000,000","72,000,000","95,000,000","115,000,000","111,000,000","131,000,000","66,000,000","88,000,000","87,000,000","102,000,000","68,000,000","155,000,000","89,000,000","79,000,000","99,000,000","155,000,000","105,000,000","112,000,000","69,000,000","74,000,000","84,000,000","72,000,000","81,000,000","93,000,000","80,000,000","81,000,000","94,000,000","78,000,000","75,000,000","104,000,000","75,000,000","69,000,000","69,000,000","87,000,000","78,000,000","140,000,000","114,000,000","127,000,000","78,000,000","82,000,000","72,000,000","86,000,000","96,000,000","86,000,000","88,000,000","87,000,000","81,000,000","72,000,000","71,000,000","59,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,671,000,000","1,504,000,000","1,630,000,000","1,501,000,000","1,505,000,000","1,379,000,000","1,338,000,000","1,419,000,000","1,659,000,000","1,662,000,000","1,695,000,000","1,730,000,000","1,704,000,000","1,583,000,000","1,625,000,000","1,532,000,000","1,476,000,000","1,509,000,000","1,576,000,000","1,540,000,000","1,495,000,000","1,404,000,000","1,471,000,000","1,445,000,000","1,493,000,000","1,479,000,000","1,484,000,000","1,439,000,000","1,447,000,000","1,509,000,000","1,358,000,000","1,354,000,000","1,377,000,000","1,264,000,000","1,274,000,000","1,286,000,000","1,301,000,000","1,260,000,000","1,269,000,000","775,000,000","768,000,000","779,000,000","850,000,000","748,000,000","675,000,000","619,000,000","652,000,000","635,000,000","588,000,000","531,000,000","495,000,000","443,000,000","561,000,000","637,000,000","715,000,000","669,000,000","670,000,000","539,000,000","646,000,000","700,000,000","665,000,000","682,000,000","702,000,000","728,000,000","683,000,000","671,000,000","705,000,000","740,000,000","672,000,000","582,000,000","580,000,000","589,000,000","689,000,000","698,000,000","709,000,000","733,000,000","724,000,000","713,000,000","690,000,000","685,000,000","654,000,000","659,000,000","736,000,000","731,000,000","644,000,000","580,000,000","612,000,000","548,000,000","526,000,000","485,000,000","530,000,000","503,000,000","521,000,000","493,000,000","568,000,000","566,000,000","519,000,000","511,000,000","519,000,000","474,000,000","472,000,000","465,000,000","459,000,000","454,000,000","443,000,000","467,000,000","416,000,000","355,000,000","376,000,000","392,000,000","360,000,000","339,000,000","323,000,000","345,000,000"
			RawMaterials,"677,000,000","589,000,000","644,000,000","580,000,000","586,000,000","511,000,000","510,000,000","514,000,000","548,000,000","576,000,000","571,000,000","573,000,000","572,000,000","515,000,000","554,000,000","549,000,000","504,000,000","470,000,000","501,000,000","478,000,000","488,000,000","473,000,000","476,000,000","469,000,000","486,000,000","500,000,000","510,000,000","510,000,000","504,000,000","553,000,000","507,000,000","509,000,000","520,000,000","494,000,000","511,000,000","514,000,000","517,000,000","536,000,000","559,000,000","387,000,000","374,000,000","353,000,000","402,000,000","359,000,000","323,000,000","292,000,000","299,000,000","297,000,000","286,000,000","262,000,000","259,000,000","263,000,000","288,000,000","328,000,000","333,000,000","329,000,000","279,000,000","247,000,000","304,000,000","326,000,000","306,000,000","280,000,000","378,000,000","328,000,000","255,000,000","247,000,000","284,000,000","262,000,000","199,000,000","196,000,000","173,000,000","173,000,000","231,000,000","228,000,000","224,000,000","226,000,000","237,000,000","229,000,000","224,000,000","243,000,000","218,000,000","210,000,000","240,000,000","287,000,000","231,000,000","248,000,000","241,000,000","226,000,000","207,000,000","210,000,000","220,000,000","192,000,000","199,000,000","203,000,000","220,000,000","214,000,000","199,000,000","211,000,000","208,000,000","199,000,000","197,000,000",,"207,000,000","210,000,000",,,,,,,,,,
			WorkInProcess,"311,000,000","273,000,000","258,000,000","240,000,000","214,000,000","203,000,000","191,000,000","193,000,000","221,000,000","220,000,000","239,000,000","252,000,000","260,000,000","262,000,000","271,000,000","241,000,000","241,000,000","213,000,000","216,000,000","220,000,000","213,000,000","198,000,000","197,000,000","209,000,000","213,000,000","212,000,000","214,000,000","223,000,000","255,000,000","288,000,000","282,000,000","301,000,000","308,000,000","300,000,000","297,000,000","298,000,000","301,000,000","288,000,000","286,000,000","225,000,000","229,000,000","239,000,000","242,000,000","223,000,000","203,000,000","206,000,000","193,000,000","189,000,000","179,000,000","168,000,000","161,000,000","155,000,000","181,000,000","200,000,000","235,000,000","218,000,000","219,000,000","195,000,000","191,000,000","203,000,000","197,000,000","206,000,000","227,000,000","210,000,000","208,000,000","207,000,000","204,000,000","208,000,000","194,000,000","171,000,000","166,000,000","174,000,000","170,000,000","175,000,000","176,000,000","182,000,000","177,000,000","175,000,000","171,000,000","165,000,000","166,000,000","168,000,000","179,000,000","172,000,000","165,000,000","125,000,000","131,000,000","129,000,000","134,000,000","128,000,000","141,000,000","142,000,000","154,000,000","138,000,000","147,000,000","144,000,000","144,000,000","140,000,000","133,000,000","136,000,000","134,000,000",,"142,000,000","145,000,000",,,,,,,,,,
			FinishedGoods,"1,048,000,000","1,007,000,000","1,046,000,000","945,000,000","944,000,000","891,000,000","873,000,000","949,000,000","1,138,000,000","1,114,000,000","1,161,000,000","1,205,000,000","1,201,000,000","1,143,000,000","1,118,000,000","1,044,000,000","1,031,000,000","1,114,000,000","1,120,000,000","1,103,000,000","1,058,000,000","997,000,000","1,057,000,000","1,038,000,000","1,090,000,000","1,063,000,000","1,116,000,000","1,120,000,000","1,150,000,000","1,130,000,000","1,070,000,000","1,046,000,000","1,055,000,000","976,000,000","966,000,000","977,000,000","989,000,000","941,000,000","940,000,000","732,000,000","745,000,000","777,000,000","773,000,000","707,000,000","654,000,000","611,000,000","623,000,000","612,000,000","580,000,000","547,000,000","535,000,000","510,000,000","594,000,000","634,000,000","737,000,000","672,000,000","688,000,000","607,000,000","632,000,000","635,000,000","635,000,000","660,000,000","672,000,000","637,000,000","666,000,000","664,000,000","602,000,000","633,000,000","647,000,000","570,000,000","554,000,000","530,000,000","568,000,000","583,000,000","588,000,000","606,000,000","591,000,000","582,000,000","565,000,000","551,000,000","558,000,000","569,000,000","598,000,000","574,000,000","550,000,000","482,000,000","512,000,000","459,000,000","448,000,000","404,000,000","426,000,000","409,000,000","407,000,000","409,000,000","444,000,000","460,000,000","449,000,000","436,000,000","434,000,000","417,000,000","425,000,000",,"427,000,000","431,000,000",,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-109,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-365,000,000","-365,000,000","-318,000,000","-264,000,000","-239,000,000","-226,000,000","-236,000,000","-237,000,000","-248,000,000","-248,000,000","-276,000,000","-300,000,000","-329,000,000","-337,000,000","-318,000,000","-302,000,000","-300,000,000","-288,000,000","-261,000,000","-261,000,000","-264,000,000","-264,000,000","-259,000,000","-271,000,000","-296,000,000","-296,000,000","-356,000,000","-414,000,000","-462,000,000","-462,000,000","-501,000,000","-502,000,000","-506,000,000","-506,000,000","-500,000,000","-503,000,000","-506,000,000","-505,000,000","-516,000,000","-569,000,000","-580,000,000","-590,000,000","-567,000,000","-541,000,000","-505,000,000","-490,000,000","-463,000,000","-463,000,000","-457,000,000","-446,000,000","-460,000,000","-485,000,000","-502,000,000","-525,000,000","-590,000,000","-550,000,000","-516,000,000","-510,000,000","-481,000,000","-464,000,000","-473,000,000","-464,000,000","-466,000,000","-447,000,000","-446,000,000","-447,000,000","-385,000,000","-363,000,000","-368,000,000","-355,000,000","-313,000,000","-288,000,000","-280,000,000","-288,000,000","-279,000,000","-281,000,000","-281,000,000","-273,000,000","-270,000,000","-274,000,000","-288,000,000","-288,000,000","-281,000,000","-302,000,000","-302,000,000","-275,000,000","-272,000,000","-266,000,000","-263,000,000","-257,000,000","-257,000,000","-240,000,000","-239,000,000","-257,000,000","-243,000,000","-252,000,000","-273,000,000","-276,000,000","-256,000,000","-278,000,000","-284,000,000",,"-317,000,000","-332,000,000",,,,,,,,,,
		AssetsHeldForSaleCurrent,"1,030,000,000","1,007,000,000","753,000,000","793,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"93,000,000","96,000,000","68,000,000","95,000,000","83,000,000","83,000,000","92,000,000","77,000,000","76,000,000","80,000,000","68,000,000","82,000,000","70,000,000","73,000,000","57,000,000","66,000,000","64,000,000","57,000,000","49,000,000","63,000,000","68,000,000","70,000,000","59,000,000","68,000,000","62,000,000","68,000,000","269,000,000","272,000,000","307,000,000","250,000,000","194,000,000","231,000,000","220,000,000","251,000,000","123,000,000","92,000,000","86,000,000","88,000,000","95,000,000","53,000,000","39,000,000","42,000,000","49,000,000","42,000,000","31,000,000","236,000,000","40,000,000","30,000,000","32,000,000","32,000,000","33,000,000","29,000,000","49,000,000","45,000,000","66,000,000","102,000,000","64,000,000","208,000,000","205,000,000","89,000,000","96,000,000","47,000,000","188,000,000","50,000,000","46,000,000","73,000,000","85,000,000","99,000,000","86,000,000","82,000,000","48,000,000","244,000,000","52,000,000","53,000,000","66,000,000","55,000,000","65,000,000","80,000,000","96,000,000","102,000,000","99,000,000","77,000,000","79,000,000","96,000,000","107,000,000","105,000,000","124,000,000","152,000,000","151,000,000","187,000,000","146,000,000","135,000,000","147,000,000","117,000,000","185,000,000","124,000,000","154,000,000","157,000,000","114,000,000","112,000,000","114,000,000","112,000,000","122,000,000","125,000,000","108,000,000","100,000,000","127,000,000","95,000,000","97,000,000","84,000,000","88,000,000","77,000,000","88,000,000","75,000,000"
	TotalNonCurrentAssets,"10,877,000,000","10,873,000,000","11,384,000,000","11,360,000,000","12,398,000,000","12,542,000,000","12,475,000,000","12,447,000,000","12,614,000,000","12,687,000,000","12,697,000,000","12,740,000,000","12,810,000,000","12,630,000,000","12,715,000,000","12,762,000,000","12,883,000,000","12,856,000,000","12,779,000,000","12,702,000,000","12,590,000,000","12,591,000,000","12,589,000,000","12,652,000,000","12,753,000,000","12,733,000,000","12,698,000,000","12,719,000,000","12,668,000,000","12,899,000,000","9,245,000,000","9,252,000,000","8,998,000,000","9,005,000,000","8,960,000,000","8,924,000,000","8,950,000,000","9,025,000,000","8,972,000,000","3,936,000,000","3,927,000,000","3,882,000,000","3,829,000,000","3,606,000,000","3,575,000,000","3,939,000,000","3,888,000,000","3,890,000,000","3,771,000,000","3,780,000,000","3,974,000,000","3,951,000,000","3,894,000,000","3,858,000,000","3,764,000,000","3,698,000,000","3,575,000,000","3,716,000,000","3,648,000,000","3,739,000,000","3,734,000,000","3,751,000,000","3,907,000,000","3,884,000,000","3,853,000,000","3,849,000,000","3,727,000,000","3,732,000,000","4,055,000,000","4,104,000,000","4,058,000,000","4,091,000,000","4,181,000,000","4,220,000,000","4,188,000,000","4,691,000,000","4,706,000,000","4,744,000,000","4,532,000,000","4,571,000,000","4,537,000,000","4,628,000,000","4,760,000,000","4,778,000,000","4,938,000,000","5,027,000,000","5,045,000,000","4,722,000,000","4,858,000,000","4,814,000,000","4,819,000,000","4,753,000,000","4,420,000,000","4,461,000,000","4,460,000,000","4,382,000,000","4,351,000,000","4,288,000,000","4,234,000,000","4,175,000,000","4,035,000,000","3,921,000,000","3,704,000,000","3,525,000,000","3,440,000,000","3,385,000,000","3,297,000,000","3,237,000,000","3,181,000,000","3,102,000,000","3,210,000,000","3,238,000,000","3,266,000,000","3,238,000,000"
		NetPPE,"4,997,000,000","4,996,000,000","5,172,000,000","5,181,000,000","5,466,000,000","5,549,000,000","5,489,000,000","5,478,000,000","5,498,000,000","5,571,000,000","5,739,000,000","5,761,000,000","5,795,000,000","5,600,000,000","5,570,000,000","5,570,000,000","5,632,000,000","5,607,000,000","5,485,000,000","5,403,000,000","5,321,000,000","5,276,000,000","5,197,000,000","5,162,000,000","5,185,000,000","5,130,000,000","5,045,000,000","5,011,000,000","4,957,000,000","5,087,000,000","4,352,000,000","4,343,000,000","4,301,000,000","4,290,000,000","4,217,000,000","4,177,000,000","4,154,000,000","4,181,000,000","4,113,000,000","3,135,000,000","3,136,000,000","3,107,000,000","3,058,000,000","2,919,000,000","2,886,000,000","3,219,000,000","3,166,000,000","3,155,000,000","3,167,000,000","3,110,000,000","3,273,000,000","3,272,000,000","3,228,000,000","3,198,000,000","3,093,000,000","3,035,000,000","2,907,000,000","2,846,000,000","2,963,000,000","3,040,000,000","2,994,000,000","3,069,000,000","3,056,000,000","3,209,000,000","3,176,000,000","3,162,000,000","3,134,000,000","3,110,000,000","3,142,000,000","3,192,000,000","3,165,000,000","3,206,000,000","3,351,000,000","3,419,000,000","3,413,000,000","3,697,000,000","3,717,000,000","3,753,000,000","3,563,000,000","3,601,000,000","3,570,000,000","3,627,000,000","3,737,000,000","3,748,000,000","3,845,000,000","3,925,000,000","3,925,000,000","3,824,000,000","3,936,000,000","3,950,000,000","4,008,000,000","3,933,000,000","3,972,000,000","4,060,000,000","4,006,000,000","3,970,000,000","3,928,000,000","3,881,000,000","3,793,000,000","3,724,000,000","3,587,000,000","3,520,000,000","3,322,000,000","3,196,000,000","3,091,000,000","3,049,000,000","2,974,000,000","2,915,000,000","2,905,000,000","2,906,000,000","3,004,000,000","3,025,000,000","3,056,000,000","3,059,000,000"
