name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,12/31/1990
TotalAssets,"6,129,000,000","6,215,000,000","5,865,000,000","5,593,000,000","5,411,000,000","5,375,000,000","5,245,000,000","4,607,000,000","4,540,000,000","4,711,000,000","4,708,000,000","4,701,000,000","4,576,000,000","4,339,000,000","4,400,000,000","4,275,000,000","4,249,000,000","4,275,000,000","4,526,000,000","4,445,000,000","4,531,000,000","4,632,000,000","4,698,000,000","4,791,000,000","4,921,000,000","5,024,000,000","5,178,990,000","5,216,580,000","5,454,630,000","5,568,851,000","1,283,170,000","1,218,969,000","1,162,379,000","1,119,812,000","1,027,638,000","1,018,555,000","983,597,000","967,748,000","940,690,000","928,790,000","905,086,000","899,006,000","851,772,000","871,369,000","894,207,000","878,864,000","871,645,000","841,955,000","826,957,000","830,479,000","813,429,000","808,679,000","802,829,000","850,878,000","1,037,828,000","1,070,463,000","1,066,606,000","1,034,278,000","1,038,068,000","1,032,623,000","1,001,054,000","963,142,000","988,063,000","985,848,000","952,476,000","912,199,000","882,301,000","918,863,000","901,066,000","862,222,000","819,763,000","777,613,000","752,703,000","701,611,000","669,759,000","639,114,000","611,293,000","573,088,000","543,057,000","520,337,000","497,501,000","479,556,000","462,535,000","437,725,000","434,985,000","418,896,000","398,420,000","431,840,000","458,058,000","394,600,000","375,700,000","340,900,000","322,800,000","310,000,000","238,600,000","226,300,000","213,200,000","203,600,000","188,800,000","180,900,000","176,500,000","163,300,000","150,100,000","140,200,000","135,900,000","131,100,000","106,700,000","95,000,000","88,200,000","85,200,000","80,700,000","76,700,000","70,800,000","61,000,000","58,800,000","54,800,000","50,200,000","47,800,000","45,900,000","48,900,000","45,700,000","16,200,000"
	CurrentAssets,"1,569,000,000","1,689,000,000","1,524,000,000","1,526,000,000","1,343,000,000","1,273,000,000","1,192,000,000","1,094,000,000","1,051,000,000","1,195,000,000","1,231,000,000","1,188,000,000","1,142,000,000","1,162,000,000","1,201,000,000","1,109,000,000","1,053,000,000","1,063,000,000","1,266,000,000","1,136,000,000","1,169,000,000","1,222,000,000","1,265,000,000","1,222,000,000","1,281,000,000","1,332,000,000","1,489,255,000","1,456,120,000","1,618,974,000","1,672,050,000","921,050,000","859,247,000","801,015,000","754,103,000","779,463,000","762,607,000","730,134,000","710,863,000","530,978,000","581,750,000","550,282,000","584,873,000","539,713,000","567,845,000","548,533,000","476,304,000","455,710,000","443,462,000","426,207,000","410,937,000","378,217,000","373,361,000","363,511,000","396,818,000","436,338,000","429,682,000","443,523,000","420,832,000","536,730,000","434,227,000","421,813,000","479,690,000","425,560,000","414,897,000","412,919,000","732,714,000","705,720,000","756,483,000","750,034,000","724,638,000","683,055,000","651,645,000","626,727,000","583,534,000","555,525,000","531,687,000","504,176,000","464,580,000","434,709,000","410,731,000","386,380,000","364,338,000","345,284,000","318,139,000","320,249,000","303,686,000","284,335,000","316,885,000","410,073,000","345,900,000","331,600,000","297,500,000","280,000,000","266,500,000","215,900,000","205,700,000","195,200,000","187,500,000","172,000,000","168,100,000","162,800,000","149,000,000","136,100,000","127,000,000","123,800,000","119,300,000","100,400,000","88,700,000","82,300,000","79,400,000","75,300,000","71,500,000","66,500,000","57,500,000","55,300,000","51,400,000","46,900,000","45,300,000","43,500,000","46,800,000","43,800,000","14,200,000"
		CashCashEquivalentsAndShortTermInvestments,"141,000,000","332,000,000","307,000,000","318,000,000","177,000,000","168,000,000","39,000,000","63,000,000","24,000,000","30,000,000","33,000,000","27,000,000","61,000,000","44,000,000","45,000,000","46,000,000","64,000,000","62,000,000","88,000,000","95,000,000","180,000,000","156,000,000","163,000,000","141,000,000","194,000,000","192,000,000","258,022,000","204,918,000","329,534,000","418,335,000","541,920,000","525,993,000","465,567,000","413,207,000","463,737,000","445,685,000","414,121,000","388,880,000","212,943,000","252,853,000","217,112,000","218,751,000","190,896,000","256,465,000","244,497,000","173,043,000","170,505,000","177,696,000","172,553,000","153,007,000","130,103,000","116,387,000","92,770,000","118,921,000","128,523,000","123,852,000","154,221,000","136,649,000","298,837,000","209,306,000","185,236,000","260,944,000","204,726,000","207,401,000","216,305,000","544,239,000","529,723,000","573,810,000","573,207,000","557,993,000","523,040,000","498,944,000","487,583,000","449,964,000","422,622,000","401,348,000","375,927,000","348,577,000","311,205,000","289,329,000","270,292,000","249,349,000","211,099,000","183,580,000","180,973,000","156,714,000","143,350,000","175,713,000","298,478,000","235,600,000","216,100,000","28,000,000","21,300,000","11,400,000","7,100,000","9,400,000","8,400,000","7,200,000","9,700,000","11,600,000","8,400,000","5,200,000","4,800,000","9,600,000","8,400,000","10,000,000","9,700,000","10,400,000","6,000,000","7,100,000","1,500,000","2,400,000","3,300,000","700,000","1,000,000","1,000,000","1,700,000","800,000","400,000","800,000","30,900,000","700,000"
			CashAndCashEquivalents,"141,000,000","332,000,000","307,000,000","318,000,000","177,000,000","168,000,000","39,000,000","63,000,000","24,000,000","30,000,000","33,000,000","27,000,000","61,000,000","44,000,000","45,000,000","46,000,000","64,000,000","62,000,000","88,000,000","95,000,000","180,000,000","156,000,000","163,000,000","141,000,000","194,000,000","192,000,000","258,022,000","204,918,000","329,534,000","393,950,000","60,214,000","70,349,000","51,424,000","62,827,000","64,196,000","55,886,000","49,592,000","64,740,000","52,253,000","105,368,000","41,943,000","36,353,000","43,781,000","92,956,000","79,685,000","47,476,000","47,447,000","41,282,000","35,988,000","38,943,000","39,048,000","44,792,000","34,699,000","33,267,000","46,877,000","41,916,000","56,814,000","38,211,000","33,031,000","63,210,000","41,330,000","41,014,000","39,557,000","27,627,000","17,543,000","25,621,000","18,449,000","10,098,000","15,351,000","17,983,000","10,269,000","9,387,000","17,312,000","14,266,000","19,883,000","19,117,000","26,509,000","18,418,000","12,979,000","17,053,000","20,005,000","26,328,000","9,432,000","17,909,000","35,329,000","24,815,000","36,344,000","41,189,000","134,858,000","38,500,000","19,800,000","28,000,000","21,300,000","11,400,000","7,100,000","9,400,000","8,400,000","7,200,000","9,700,000","11,600,000","8,400,000","5,200,000","4,800,000","9,600,000","8,400,000","10,000,000","9,700,000","10,400,000","6,000,000","7,100,000","1,500,000","2,400,000","3,300,000","700,000","1,000,000","1,000,000","1,700,000","800,000","400,000","800,000","30,900,000","700,000"
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,282,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","24,385,000","481,706,000","455,644,000","414,143,000","350,380,000","399,541,000","389,799,000","364,529,000","324,140,000","160,690,000","147,485,000","175,169,000","182,398,000","147,115,000","163,509,000","164,812,000","125,567,000","123,058,000","136,414,000","136,565,000","114,064,000","91,055,000","71,595,000","58,071,000","85,654,000","81,646,000","81,936,000","97,407,000","98,438,000","265,806,000","146,096,000","143,906,000","219,930,000","165,169,000","179,774,000","198,762,000","518,618,000","511,274,000","563,712,000","557,856,000","540,010,000","512,771,000","489,557,000","470,271,000","435,698,000","402,739,000","382,231,000","349,418,000","330,159,000","298,226,000","272,276,000","250,287,000","223,021,000","201,667,000","165,671,000","145,644,000","131,899,000","107,006,000","134,524,000","163,620,000","197,100,000","196,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"822,000,000","760,000,000","685,000,000","621,000,000","528,000,000","524,000,000","594,000,000","458,000,000","536,000,000","645,000,000","664,000,000","634,000,000","509,000,000","544,000,000","612,000,000","546,000,000","502,000,000","519,000,000","656,000,000","592,000,000","578,000,000","657,000,000","599,000,000","631,000,000","606,000,000","678,000,000","636,537,000","680,433,000","698,293,000","683,390,000","197,356,000","174,286,000","182,386,000","184,539,000","181,243,000","178,337,000","169,255,000","168,732,000","165,160,000","173,565,000","177,821,000","195,921,000","191,601,000","159,781,000","153,508,000","154,146,000","165,423,000","150,092,000","145,642,000","155,716,000","144,744,000","139,786,000","144,433,000","152,679,000","171,928,000","179,081,000","171,862,000","150,775,000","133,880,000","124,584,000","136,867,000","122,540,000","122,614,000","115,693,000","116,415,000","111,551,000","98,298,000","104,999,000","101,078,000","96,881,000","95,300,000","95,333,000","82,104,000","81,867,000","82,862,000","79,555,000","78,281,000","71,299,000","78,380,000","73,556,000","72,317,000","67,160,000","82,831,000","79,517,000","76,573,000","83,941,000","81,014,000","78,967,000","59,203,000","62,900,000","70,800,000","65,100,000","58,900,000","57,700,000","41,900,000","38,200,000","31,700,000","31,000,000","31,800,000","29,800,000","28,200,000","31,600,000","29,000,000","26,200,000","25,300,000","24,900,000","19,300,000","17,100,000","15,800,000","15,600,000","14,600,000","15,400,000","14,100,000","12,400,000","10,300,000","8,000,000","9,000,000","10,100,000","8,100,000","8,500,000","7,200,000","7,500,000"
			AccountsReceivable,"808,000,000","752,000,000","613,000,000","567,000,000","521,000,000","508,000,000","535,000,000","406,000,000","500,000,000","613,000,000","588,000,000","556,000,000","488,000,000","520,000,000","575,000,000","502,000,000","471,000,000","479,000,000","596,000,000","527,000,000","550,000,000","625,000,000","599,000,000","631,000,000","606,000,000","674,000,000","625,777,000","631,067,000","637,953,000","670,402,000","187,543,000","165,426,000","181,618,000","176,917,000","175,639,000","170,856,000","169,255,000","168,732,000","165,160,000","156,146,000","157,114,000","155,230,000","162,314,000","145,991,000","141,218,000","154,146,000","165,423,000","150,092,000","145,642,000","150,992,000","144,375,000","138,755,000","137,176,000","152,679,000","171,928,000","179,081,000","171,862,000","150,775,000","133,880,000","124,584,000","136,867,000","122,540,000","116,612,000","115,693,000","116,415,000","111,551,000","98,298,000","104,999,000","101,078,000","96,881,000","95,300,000","95,333,000","82,104,000","81,867,000","82,862,000","79,555,000","78,281,000","71,299,000","78,380,000","73,556,000","72,317,000","67,160,000","82,831,000","79,517,000","76,573,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"809,000,000","753,000,000","614,000,000","568,000,000","522,000,000","509,000,000","537,000,000","408,000,000","502,000,000","615,000,000","590,000,000","558,000,000","490,000,000","523,000,000","578,000,000","504,000,000","473,000,000","482,000,000","600,000,000","530,000,000","554,000,000","628,000,000","605,000,000","637,000,000","611,000,000","680,000,000","631,756,000","632,381,000","639,873,000","671,471,000","187,964,000","166,009,000","182,200,000","177,370,000","176,232,000","171,841,000","170,050,000","169,401,000","166,242,000","157,203,000","158,548,000","156,790,000","163,899,000","147,392,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-3,000,000","-3,000,000","-2,000,000","-2,000,000","-3,000,000","-4,000,000","-3,000,000","-4,000,000","-3,000,000","-6,000,000","-6,000,000","-5,000,000","-6,000,000","-5,979,000","-1,314,000","-1,920,000","-1,069,000","-421,000","-583,000","-582,000","-453,000","-593,000","-985,000","-795,000","-669,000","-1,082,000","-1,057,000","-1,434,000","-1,560,000","-1,585,000","-1,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
