name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"733,247,000","203,595,000","205,684,000","176,694,000","147,274,000","132,776,000","122,199,000","110,405,000","122,965,000","118,991,000","107,723,000","69,453,000","74,305,000","91,477,000","105,683,000","95,374,000","119,333,000","122,185,000","116,396,000","104,482,000","102,790,000","86,893,000","69,358,000","65,650,000","64,451,000","67,521,000","70,458,000","79,317,000","78,437,000","73,283,000","62,530,000","38,531,000","41,150,000","60,840,000","58,574,000","48,831,000","47,501,000","40,726,000","44,625,000","44,640,000","59,114,000","55,006,000","60,411,000","72,455,000","93,380,000","93,170,000","93,403,000","75,106,000","58,203,000","48,500,000","38,737,000","35,007,000","33,550,000","25,728,000","41,977,000","46,454,000","76,889,000","84,894,000","89,648,000","107,553,000","110,073,000","97,526,000","123,339,000","122,817,000","117,640,000","97,921,000","92,944,000","87,382,000","92,178,000","100,036,000","94,507,000","127,896,000","151,348,000","134,224,000","95,890,000","59,007,000","84,671,000","82,405,000","65,515,000","93,117,000","88,988,000","62,085,000","49,317,000","61,796,000","102,002,000","152,149,000","188,997,000","182,509,000","165,844,000","143,051,000"
	OperatingRevenue,"733,247,000","203,595,000","205,684,000","176,694,000","147,274,000","132,776,000","122,199,000","110,405,000","122,965,000","118,991,000","107,723,000","69,453,000","74,305,000","91,477,000","105,683,000","95,374,000","119,333,000","122,185,000","116,396,000","104,482,000","102,790,000","86,893,000","69,358,000","65,650,000","64,451,000","67,521,000","70,458,000","79,317,000","78,437,000","73,283,000","62,530,000","38,531,000","41,150,000","60,840,000","58,574,000","48,831,000","47,501,000","40,726,000","44,625,000","44,640,000","59,114,000","55,006,000","60,411,000","72,455,000","93,380,000","93,170,000","93,403,000","75,106,000","58,203,000","48,500,000","38,737,000","35,007,000","33,550,000","25,728,000","41,977,000","46,454,000","76,889,000","84,894,000","89,648,000","107,553,000","110,073,000","97,526,000","123,339,000","122,817,000","117,640,000","97,921,000","100,093,000","86,363,000","92,178,000","100,036,000","90,459,000","124,229,000","148,012,000","134,224,000","95,890,000","59,007,000","84,671,000","82,405,000","65,515,000","93,117,000","88,988,000","62,085,000","49,317,000","61,796,000","102,002,000","152,149,000","188,997,000","182,509,000","165,844,000","143,051,000"
CostOfRevenue,"413,471,000","113,829,000","116,200,000","100,182,000","83,260,000","76,341,000","69,224,000","62,244,000","71,066,000","73,442,000","63,407,000","38,872,000","42,556,000","53,971,000","62,116,000","55,461,000","70,333,000","75,029,000","79,676,000","64,731,000","63,728,000","52,179,000","42,411,000","41,546,000","39,320,000","44,105,000","48,485,000","50,138,000","51,263,000","49,903,000","43,734,000","23,387,000","26,666,000","39,100,000","37,294,000","31,855,000","30,764,000","27,783,000","44,145,000","30,273,000","36,326,000","34,470,000","37,788,000","45,560,000","59,242,000","62,089,000","61,910,000","53,636,000","38,335,000","35,493,000","27,386,000","27,187,000","27,664,000","22,721,000","52,827,000","29,295,000","49,799,000","55,678,000","57,896,000","71,284,000","66,483,000","56,276,000","72,075,000","69,551,000","69,698,000","58,879,000","54,953,000","51,679,000","53,238,000","58,239,000","55,634,000","73,817,000","82,948,000","84,048,000","60,129,000","45,108,000","57,655,000","54,730,000","46,620,000","56,672,000","55,760,000","46,688,000","39,335,000","43,201,000","62,902,000","88,801,000","103,511,000","99,362,000","90,439,000","79,245,000"
GrossProfit,"319,776,000","89,766,000","89,484,000","76,512,000","64,014,000","56,435,000","52,975,000","48,161,000","51,899,000","45,549,000","44,316,000","30,581,000","31,749,000","37,506,000","43,567,000","39,913,000","49,000,000","47,156,000","36,720,000","39,751,000","39,062,000","34,714,000","26,947,000","24,104,000","25,131,000","23,416,000","21,973,000","29,179,000","27,174,000","23,380,000","18,796,000","15,144,000","14,484,000","21,740,000","21,280,000","16,976,000","16,737,000","12,943,000","480,000","14,367,000","22,788,000","20,536,000","22,623,000","26,895,000","34,138,000","31,081,000","31,493,000","21,470,000","19,868,000","13,007,000","11,351,000","7,820,000","5,886,000","3,007,000","-10,850,000","17,159,000","27,090,000","29,216,000","31,752,000","36,269,000","43,590,000","41,250,000","51,264,000","53,266,000","47,942,000","39,042,000","37,991,000","35,703,000","38,940,000","41,797,000","38,873,000","54,079,000","68,400,000","50,176,000","35,761,000","13,899,000","27,016,000","27,675,000","18,895,000","36,445,000","33,228,000","15,397,000","9,982,000","18,595,000","39,100,000","63,348,000","85,486,000","83,147,000","75,405,000","63,806,000"
OperatingExpense,"163,878,000","40,843,000","42,900,000","40,118,000","40,017,000","36,085,000","38,900,000","34,279,000","35,518,000","31,846,000","31,104,000","28,694,000","29,739,000","30,410,000","32,045,000","29,245,000","29,733,000","28,654,000","25,956,000","25,916,000","26,532,000","24,001,000","21,082,000","20,473,000","20,500,000","20,638,000","19,567,000","21,487,000","19,988,000","19,928,000","18,392,000","18,221,000","20,376,000","21,214,000","20,236,000","19,642,000","20,509,000","20,997,000","21,950,000","21,646,000","23,197,000","26,051,000","23,909,000","27,084,000","27,920,000","28,692,000","27,313,000","24,908,000","23,547,000","23,437,000","21,083,000","21,222,000","22,568,000","27,084,000","33,853,000","39,472,000","40,963,000","39,228,000","40,746,000","46,380,000","41,594,000","42,298,000","43,019,000","41,982,000","41,806,000","40,284,000","41,251,000","41,052,000","41,978,000","39,532,000","-451,774,000","41,448,000","40,982,000","38,743,000","36,856,000","39,660,000","36,900,000","39,082,000","38,497,000","40,172,000","42,352,000","41,262,000","44,664,000","47,327,000","48,606,000","52,673,000","54,590,000","53,363,000","49,849,000","45,405,000"
	SellingGeneralAndAdministration,"97,159,000","23,870,000","26,484,000","23,411,000","23,394,000","20,400,000","22,580,000","19,412,000","19,478,000","17,240,000","17,508,000","15,764,000","16,019,000","16,725,000","17,800,000","16,400,000","17,180,000","16,421,000","15,039,000","14,913,000","15,276,000","14,106,000","12,287,000","11,980,000","12,022,000","12,002,000","11,660,000","12,906,000","12,089,000","11,729,000","10,911,000","10,271,000","11,531,000","11,957,000","11,337,000","11,494,000","12,006,000","11,791,000","13,548,000","11,795,000","12,719,000","14,382,000","11,769,000","15,695,000","16,091,000","16,874,000","16,271,000","15,036,000","14,070,000","14,304,000","13,357,000","13,574,000","14,816,000","17,549,000","19,615,000","22,943,000","23,353,000","21,719,000","22,160,000","22,778,000","23,340,000","23,414,000","23,979,000","23,729,000","22,988,000","21,460,000","20,896,000","22,685,000","23,823,000","23,053,000","22,414,000","24,191,000","24,443,000","22,694,000","21,286,000","22,824,000","20,608,000","22,541,000","20,443,000","21,711,000","23,415,000","23,185,000","22,231,000","26,634,000","27,497,000","31,091,000","32,431,000","31,551,000","28,015,000","24,628,000"
		GeneralAndAdministrativeExpense,"48,707,000","12,579,000","12,915,000","11,996,000","11,217,000","10,013,000","11,238,000","9,649,000","10,041,000","9,036,000","8,629,000","7,707,000","7,583,000","7,807,000","8,438,000","8,477,000","8,268,000","8,010,000","7,842,000","8,112,000","7,791,000","7,057,000","6,190,000","5,988,000","6,232,000","6,042,000","6,143,000","6,584,000","6,231,000","6,101,000","5,602,000","5,380,000","6,494,000","6,481,000","6,306,000","6,164,000","6,412,000","6,590,000","5,943,000","6,325,000","6,488,000","7,799,000","5,245,000","8,458,000","8,416,000","9,055,000","9,083,000","7,885,000","7,464,000","7,700,000","7,012,000","7,874,000","8,531,000","10,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"48,707,000","12,579,000","12,915,000","11,996,000","11,217,000","10,013,000","11,238,000","9,649,000","10,041,000","9,036,000","8,629,000","7,707,000","7,583,000","7,807,000","8,438,000","8,477,000","8,268,000","8,010,000","7,842,000","8,112,000","7,791,000","7,057,000","6,190,000","5,988,000","6,232,000","6,042,000","6,143,000","6,584,000","6,231,000","6,101,000","5,602,000","5,380,000","6,494,000","6,481,000","6,306,000","6,164,000","6,412,000","6,590,000","5,943,000","6,325,000","6,488,000","7,799,000","5,245,000","8,458,000","8,416,000","9,055,000","9,083,000","7,885,000","7,464,000","7,700,000","7,012,000","7,874,000","8,531,000","10,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"48,452,000","11,291,000","13,569,000","11,415,000","12,177,000","10,387,000","11,342,000","9,763,000","9,437,000","8,204,000","8,879,000","8,057,000","8,436,000","8,918,000","9,362,000","7,923,000","8,912,000","8,411,000","7,197,000","6,801,000","7,485,000","7,049,000","6,097,000","5,992,000","5,790,000","5,960,000","5,517,000","6,322,000","5,858,000","5,628,000","5,309,000","4,891,000","5,037,000","5,476,000","5,031,000","5,330,000","5,594,000","5,201,000","7,605,000","5,470,000","6,231,000","6,583,000","6,524,000","7,237,000","7,675,000","7,819,000","7,188,000","7,151,000","6,606,000","6,604,000","6,345,000","5,700,000","6,285,000","6,879,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"66,719,000","16,973,000","16,416,000","16,707,000","16,623,000","15,685,000","16,320,000","14,867,000","16,040,000","14,606,000","13,596,000","12,930,000","13,720,000","13,685,000","14,245,000","12,845,000","12,553,000","12,233,000","10,917,000","11,003,000","11,256,000","9,895,000","8,795,000","8,493,000","8,478,000","8,636,000","7,907,000","8,581,000","7,899,000","8,199,000","7,481,000","7,950,000","8,845,000","9,257,000","8,899,000","8,148,000","8,503,000","9,206,000","8,402,000","9,851,000","10,478,000","11,669,000","12,140,000","11,389,000","11,829,000","11,818,000","11,042,000","9,872,000","9,477,000","9,133,000","7,726,000","7,648,000","7,752,000","9,535,000","13,582,000","15,873,000","16,954,000","16,853,000","17,930,000","18,288,000","17,598,000","18,228,000","18,384,000","17,597,000","18,191,000","18,212,000","19,743,000","17,755,000","17,543,000","15,867,000","15,200,000","16,645,000","15,927,000","15,437,000","14,908,000","16,273,000","15,927,000","16,176,000","17,689,000","18,096,000","18,572,000","17,712,000","20,114,000","18,373,000","18,789,000","19,262,000","17,739,000","17,527,000","17,377,000","16,125,000"
