name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
			ChangeInOtherWorkingCapital,"-61,392,000","-7,809,000","-16,606,000","-18,458,000","-18,376,000","-17,822,000","-11,753,000","136,044,000","-3,288,000","-3,428,000","-1,809,000","-974,000"
InvestingCashFlow,"-118,295,000","25,863,000","-68,019,000","-136,862,000","60,723,000","44,323,000","-3,990,000","-334,321,000","-46,874,000","-37,403,000","61,959,000","-78,323,000"
	CashFlowFromContinuingInvestingActivities,"-118,295,000","25,863,000","-68,019,000","-136,862,000","60,723,000","44,323,000","-3,990,000","-334,321,000","-46,874,000","-37,403,000","61,959,000","-78,323,000"
		NetPPEPurchaseAndSale,"-1,915,000","-482,000","-501,000","-306,000","-626,000","-164,000","-1,437,000","-2,409,000","-3,855,000","-1,395,000","-199,000","-211,000"
			PurchaseOfPPE,"-1,915,000","-482,000","-501,000","-306,000","-626,000","-164,000","-1,437,000","-2,409,000","-3,855,000","-1,395,000","-199,000","-211,000"
		NetInvestmentPurchaseAndSale,"-116,380,000","26,345,000","-67,518,000","-136,556,000","61,349,000","44,487,000","-2,553,000","-331,912,000","-43,019,000","-36,008,000","62,158,000","-78,112,000"
			PurchaseOfInvestment,"-520,509,000","-80,118,000","-164,398,000","-245,842,000","-30,151,000","-16,013,000","-68,443,000","-350,412,000","-74,519,000","-36,008,000","62,158,000","-78,112,000"
			SaleOfInvestment,"404,129,000","106,463,000","96,880,000","109,286,000","91,500,000","60,500,000","65,890,000","18,500,000","31,500,000","0",,"0"
FinancingCashFlow,"249,870,000","185,000","2,054,000","246,039,000","1,592,000","595,000","270,000","196,275,000","-403,000","93,120,000","21,093,000","-41,000"
	CashFlowFromContinuingFinancingActivities,"249,870,000","185,000","2,054,000","246,039,000","1,592,000","595,000","270,000","196,275,000","-403,000","93,120,000","21,093,000","-41,000"
		NetIssuancePaymentsOfDebt,"-958,000","-264,000","-156,000","-352,000","-186,000","-155,000","-152,000","-109,000","-151,000","-142,000","-118,000","-85,000"
			NetLongTermDebtIssuance,"-958,000","-264,000","-156,000","-352,000","-186,000","-155,000","-152,000","-109,000","-151,000","-142,000","-118,000","-85,000"
				LongTermDebtPayments,"-958,000","-264,000","-156,000","-352,000","-186,000","-155,000","-152,000","-109,000","-151,000","-142,000","-118,000","-85,000"
		NetCommonStockIssuance,,,"-29,000",,,,"398,000",,,,,
			CommonStockIssuance,,,"-29,000",,,,"398,000",,,,,
		NetPreferredStockIssuance,,,"0","0","0","0","0","0","-281,000","93,262,000","21,183,000","1,000"
			PreferredStockIssuance,,,"0","0","0","0","0","0","-281,000","93,262,000","21,183,000","1,000"
		ProceedsFromStockOptionExercised,"7,722,000","449,000","2,239,000","3,256,000","1,778,000","1,147,000","24,000","109,000","29,000","0","28,000","43,000"
		NetOtherFinancingCharges,,,"0","0","0","-397,000",,,,,,
EndCashPosition,"39,845,000","39,845,000","54,092,000","158,409,000","86,492,000","54,688,000","32,593,000","56,381,000","62,760,000","121,449,000","77,789,000","5,538,000"
	ChangesInCash,"-14,843,000","-14,247,000","-104,317,000","71,917,000","31,804,000","22,095,000","-23,788,000","-6,379,000","-58,689,000","43,660,000","72,251,000","-90,838,000"
	BeginningCashPosition,"54,688,000","54,092,000","158,409,000","86,492,000","54,688,000","32,593,000","56,381,000","62,760,000","121,449,000","77,789,000","5,538,000","96,376,000"
InterestPaidSupplementalData,"180,000","46,000","52,000","52,000","30,000","24,000","27,000","23,000","31,000","34,000","46,000","-12,000"
CapitalExpenditure,"-1,915,000","-482,000","-501,000","-306,000","-626,000","-164,000","-1,437,000","-2,409,000","-3,855,000","-1,395,000","-199,000","-211,000"
IssuanceOfCapitalStock,,,"-29,000","243,135,000","0","0","398,000","196,275,000","-281,000","93,262,000","21,183,000","1,000"
RepaymentOfDebt,"-958,000","-264,000","-156,000","-352,000","-186,000","-155,000","-152,000","-109,000","-151,000","-142,000","-118,000","-85,000"
FreeCashFlow,"-148,333,000","-40,777,000","-38,853,000","-37,566,000","-31,137,000","-22,987,000","-21,505,000","129,258,000","-15,267,000","-13,452,000","-11,000,000","-12,685,000"
