name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
MarketCap,"632,270,646","1,075,573,854","1,553,875,963","1,818,472,203","2,131,504,838","2,120,567,098","1,472,570,556","1,062,442,672","775,438,125","518,505,245","661,988,873","610,930,186","841,246,348","580,172,847","406,441,333","473,374,438","315,347,610","373,815,170","454,725,153"
EnterpriseValue,"303,402,646","701,000,854","1,167,340,963","1,417,940,203","1,719,349,838","1,969,781,098","1,330,384,556","1,004,453,672","709,733,125","417,012,245","556,301,873","546,524,186","814,921,348","543,366,847","362,604,333","420,505,438","258,579,610","303,515,170","445,363,153"
PsRatio,"5.701","9.708","15.09","16.439","20.499","21.638","17.962","15.708","12.086","8.124","10.803","10.43","17.634","15.097","12.164","16.528","12.507","2.799","13.542"
PbRatio,"1.483","2.443","3.422","3.908","4.536","10.296","7.073","9.597","6.53","4.033","4.876","8.217","24.585","14.147","8.589","8.923","5.32","5.646","70.358"
EnterprisesValueRevenueRatio,"2.759","23.721","39.825","53.146","70.382","79.051","61.484","34.096","54.054","26.516","34.948","36.571","60.204","44.044","33.337","39.704","29.918","40.356","67.592"
EnterprisesValueEBITDARatio,"-4.899","-41.654","-58.108","-99.046","-137.824","-228.037","-151.043","296.649","-63.551","-39.039","-52.86","-60.443","-81.184","-60.408","-40.28","-57.793","-36.824","-43.949","-63.433"
