name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"552,413",,,,,,,,,,,,,,,,
		Inventory,"53,992,000","53,145,000","55,507,000","51,433,000","47,058,000","47,391,000","50,004,000","53,425,000","55,044,000","58,554,000","69,779,000","71,970,000","74,586,000","65,444,000","62,471,000","60,349,000","58,376,000","53,786,000","59,044,000","57,866,000","52,537,000","51,886,000","55,206,000","51,809,000","48,614,000","45,571,000","55,110,000","68,901,000","66,652,000","59,334,000","56,482,000","53,302,000","50,238,000","48,940,000","48,973,000","47,781,000","50,024,000","48,894,000","53,348,000","54,057,000","56,342,000","49,934,000","49,299,000","44,742,000","36,932,000","28,242,000","28,395,000","27,184,000","25,811,000","26,582,000","28,212,000","29,580,000","33,584,000","33,444,000","37,237,000","38,140,000","37,022,000","29,100,000","26,440,000","22,318,000","21,796,000","23,429,000","26,132,000","26,451,000","27,392,000","28,650,000","26,069,000","22,568,000","19,215,000","16,377,770","21,529,078","19,954,126","16,868,645","14,771,792","12,628,011","11,843,267","10,644,873","9,126,857","8,059,011","7,859,225","7,915,211","5,575,793","6,252,487","6,131,615","6,726,678","6,364,290","6,178,519","6,773,097","6,939,098","6,199,414","8,300,000","8,000,000","7,600,000","6,400,000","5,800,000","5,200,000","4,600,000","4,300,000","3,700,000"
			RawMaterials,"37,077,000","34,617,000","35,219,000","32,984,000","29,956,000","29,955,000","32,044,000","33,151,000","32,659,000","36,956,000","36,944,000","37,809,000","43,406,000","39,859,000","39,799,000","37,348,000","37,406,000","36,328,000","39,285,000","44,489,000","39,160,000","36,760,000","34,508,000","30,275,000","28,548,000","28,190,000","28,135,000","29,339,000","27,428,000","27,058,000","23,787,000","23,679,000","23,905,000","23,692,000","23,374,000","23,500,000","27,217,000","28,146,000","29,646,000","32,152,000","34,001,000","28,675,000","28,836,000","25,373,000","20,061,000","12,743,000","11,706,000","11,525,000","10,651,000","9,382,000","9,718,000",,"11,757,000","11,997,000","14,730,000","15,692,000","16,714,000","12,614,000","10,503,000","8,808,000","8,504,000","9,754,000","9,697,000","9,138,000","9,933,000","11,621,000","11,283,000","8,975,000","7,697,000","6,620,046","8,409,522","7,271,205","5,288,707","5,624,061","5,213,130","3,695,207","4,060,025","3,214,119","1,924,384","1,470,109","924,690","496,298","554,156","559,277","639,858",,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,000","199,000","137,000","1,401,000","973,000","427,832","494,888","674,020","849,474","352,104","287,282","2,210,742","1,784,883","1,580,667","2,959,079","2,654,243","3,323,197","1,875,912","1,759,125","1,531,203","1,932,907",,,,,,,,,,,,,,
			FinishedGoods,"16,915,000","18,528,000","20,288,000","18,449,000","17,102,000","17,436,000","17,960,000","20,274,000","22,385,000","21,598,000","32,835,000","34,161,000","31,180,000","25,585,000","22,672,000","23,001,000","20,970,000","17,458,000","19,759,000","13,377,000","13,377,000","15,126,000","20,698,000","21,534,000","20,066,000","17,381,000","26,975,000","39,562,000","39,224,000","32,276,000","35,388,000","31,287,000","27,888,000","26,721,000","28,501,000","27,053,000","27,074,000","24,917,000","26,859,000","24,976,000","25,371,000","24,045,000","23,145,000","21,929,000","19,419,000","18,103,000","19,359,000","18,255,000","17,593,000","19,672,000","3,129,000",,"6,666,000","6,597,000","8,113,000","8,114,000","7,111,000","4,903,000","3,964,000","2,414,000","2,018,000","2,160,000","4,479,000","4,366,000","4,266,000","4,976,000","4,400,000","1,354,000","1,767,000","1,423,592","3,055,867","3,088,230","2,832,366","1,435,112","2,727,807","2,190,844","701,840","793,094","511,871","910,011","436,355","341,348","602,147","754,326","855,232",,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,184,000",,"16,772,000","16,321,000","16,076,000","16,314,000","15,274,000","13,448,000","13,475,000","12,315,000","11,854,000","11,919,000","12,575,000","13,485,000","13,749,000","12,227,000","10,633,000","11,251,000","9,140,000","8,097,401","10,199,868","9,431,757","8,226,754","7,360,515","4,961,005","3,856,707","4,284,937","3,538,977","2,663,677","2,824,862","3,230,969","2,862,235","3,337,059","3,286,809","3,298,681",,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,693,000","-1,664,000","-1,555,000","-1,473,000","-2,902,000","-2,772,000","-4,267,000","-4,169,000","-3,157,000","-3,071,000","-3,030,000","-2,786,000","-2,682,000","-2,560,000","-2,548,000","-2,604,000","-2,670,000","-2,596,000","-2,433,000","-2,472,000","-1,819,000",,"-1,611,000","-1,471,000","-1,682,000","-1,980,000","-2,077,000","-1,865,000","-1,502,000","-1,219,000","-580,000","-404,000","-619,000","-538,000","-638,000","-373,000","-384,000","-413,000","-362,000","-191,101","-631,067","-511,086","-328,656",,"-561,213","-110,233","-186,812",,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"23,063,000","19,793,000","28,776,000","26,978,000","27,231,000","26,295,000","23,566,000","20,795,000","21,237,000","28,996,000","28,084,000","26,437,000","24,210,000","28,795,000","22,024,000","21,086,000","19,119,000","16,311,000","20,919,000","22,989,000","17,829,000","16,304,000","20,426,000","16,592,000","19,573,000","18,527,000","21,997,000","18,818,000","17,809,000","17,021,000","15,901,000","14,945,000","15,183,000","14,645,000","14,614,000","11,823,000","13,106,000","11,186,000","10,383,000","10,617,000","11,426,000","9,207,000","10,713,000","10,621,000","8,821,000","8,045,000","9,414,000","7,471,000","8,805,000","6,016,000","12,225,000","10,291,000","8,746,000","7,879,000","9,097,000","8,786,000","9,646,000","6,719,000","7,115,000","6,197,000","6,442,000","3,222,000","4,478,000","3,046,000","2,818,000","2,200,000","2,943,000","3,817,000","2,668,000","2,538,497","2,330,781","2,369,318","1,734,173","1,465,690","1,008,364","891,354","755,819","1,142,576","898,703","1,271,388","1,097,611","1,851,003",,"1,707,229",,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"7,565,000","8,619,000","7,547,000","7,754,000","7,792,000","5,508,000","5,510,000","5,860,000","5,936,000","5,883,000","5,930,000","5,082,000","4,601,000","6,207,000","5,925,000","6,025,000","7,216,000","6,090,000","6,190,000","5,295,000","5,297,000","4,349,000","4,471,000","4,161,000",,"5,520,000","4,242,000","4,482,000","4,473,000","4,541,000","6,278,000","6,426,000","5,581,000","6,034,000","5,812,000","4,013,000","2,841,000","2,695,000","2,070,000","1,788,000","1,845,000","2,765,000","2,879,000","2,561,000","2,155,000","2,772,000","2,017,000","1,554,000","744,383","319,994","440,685",,,,,,,"91,959","76,418","76,418","76,418",,"254,902","203,816",,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"7,565,000","8,619,000","7,547,000","7,754,000","7,792,000","5,508,000","5,510,000","5,860,000","5,936,000","5,883,000","5,930,000","5,082,000","4,601,000","6,207,000","5,925,000","6,025,000","7,216,000","6,090,000","6,190,000","5,295,000","5,297,000","4,349,000","4,471,000","4,161,000",,"5,520,000","4,242,000","4,482,000","4,473,000","4,541,000","6,278,000","6,426,000","5,581,000","6,034,000","5,812,000","4,013,000","2,841,000","2,695,000","2,070,000","1,788,000","1,845,000","2,765,000","2,879,000","2,561,000","2,155,000","2,772,000","2,017,000","1,554,000","744,383","319,994","440,685",,,,,,,"91,959","76,418","76,418","76,418",,"254,902","203,816",,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"564,841","564,841",,,,,,,"474,235","545,118","1,932,038",,"1,183,673","1,316,697","1,478,503","1,244,690","1,192,563","1,176,452","1,700,000","17,700,000","16,800,000","18,000,000","800,000","900,000","100,000","200,000","300,000"
	TotalNonCurrentAssets,"206,911,000","206,290,000","231,615,000","231,867,000","195,891,000","201,657,000","166,986,000","157,274,000","161,739,000","164,626,000","201,508,000","205,194,000","207,793,000","189,502,000","188,588,000","166,841,000","171,743,000","164,419,000","158,658,000","157,844,000","147,407,000","137,484,000","135,614,000","114,059,000","118,961,000","117,028,000","115,671,000","103,026,000","100,742,000","84,929,000","80,616,000","71,898,000","69,311,000","67,377,000","62,021,000","60,359,000","60,793,000","62,729,000","62,886,000","61,548,000","62,558,000","61,304,000","60,254,000","60,516,000","59,313,000","57,707,000","55,990,000","53,581,000","55,825,000","55,631,000","57,087,000","56,720,000","56,107,000","57,238,000","52,535,000","51,826,000","48,047,000","46,939,000","45,621,000","44,251,000","42,261,000","41,595,000","39,079,000","38,894,000","36,833,000","35,221,000","33,891,000","32,141,000","31,997,000","24,091,468","17,223,603","18,549,482","15,768,537","15,336,478","13,868,396","14,997,791","14,899,928","15,228,036","15,148,536","14,695,441","14,904,398","10,237,101","10,486,216","12,347,535","11,280,625","12,417,361","12,163,446","11,834,859","9,776,484","11,783,762","17,300,000","13,700,000","14,000,000","14,500,000","5,100,000","5,100,000","2,200,000","1,700,000","1,600,000"
		NetPPE,"43,595,000","44,737,000","46,162,000","44,934,000","46,537,000","49,198,000","38,022,000","37,191,000","41,049,000","45,372,000","47,077,000","48,194,000","49,726,000","30,417,000","30,695,000","30,700,000","31,531,000","31,879,000","32,311,000","32,355,000","31,425,000","31,678,000","32,759,000","33,392,000","35,638,000","35,946,000","33,736,000","31,239,000","30,101,000","29,345,000","21,769,000","17,884,000","16,942,000","16,451,000","14,335,000","14,297,000","14,461,000","15,344,000","15,837,000","16,139,000","15,980,000","16,233,000","16,075,000","16,304,000","15,734,000","15,240,000","14,582,000","14,255,000","14,647,000","13,738,000","14,406,000","14,893,000","14,608,000","14,136,000","9,509,000","8,148,000","7,625,000","7,527,000","7,048,000","6,867,000","6,770,000","6,845,000","6,760,000","6,829,000","6,238,000","6,064,000","5,849,000","5,116,000","4,803,000","4,014,826","3,666,252","3,415,667","3,202,736","2,753,357","2,415,583","2,227,772","2,192,822","2,017,859","2,158,417","1,992,787","1,735,304","1,546,699","1,722,830","1,786,089","1,762,088","1,802,282","1,659,984","1,732,259","1,609,539","1,668,147","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,100,000","800,000","800,000"
			GrossPPE,"43,595,000","138,879,000","46,162,000","44,934,000","46,537,000","146,125,000","38,022,000","37,191,000","41,049,000","130,092,000","128,488,000","127,858,000","125,914,000","103,101,000","100,614,000","97,021,000","96,438,000","93,331,000","92,500,000","89,493,000","84,533,000","81,940,000","82,430,000","81,137,000","81,352,000","78,540,000","75,951,000","71,480,000","71,709,000","71,086,000","63,525,000","59,455,000","57,458,000","55,577,000","52,478,000","50,623,000","49,374,000","49,649,000","48,613,000","47,512,000","46,657,000","45,367,000","44,373,000","44,338,000","42,365,000","40,222,000","38,668,000","36,295,000","36,146,000","34,526,000","34,206,000","33,402,000","31,828,000","30,740,000","25,577,000","24,001,000","22,661,000","21,199,000","19,699,000","18,657,000","16,556,000","15,734,000","14,816,000","14,290,000","12,884,000","11,984,000","11,146,000","9,516,000","8,808,000","7,656,063","6,810,156","6,214,034","9,526,939","8,792,015","8,296,274","7,823,338","7,499,220","7,012,970","6,930,557","6,555,581","5,908,506","5,491,946","5,532,956","5,346,475","5,097,414","4,923,311","4,240,577","4,021,058","4,195,107","4,024,719","3,400,000","3,200,000","3,000,000","2,800,000","2,600,000","2,500,000","2,000,000","1,600,000","1,500,000"
				Properties,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"292,979",,,,"109,049","91,738",,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,956,000","3,523,000","3,604,000","3,567,000","3,296,000","3,066,000","2,770,000","2,684,000","2,615,000","2,436,000","2,299,000","2,033,000","1,710,000","1,635,000","1,049,000","1,014,000","910,566","763,164","736,994","838,881","626,858",,"411,484","376,131","332,082","295,619",,"280,931","139,555","141,766",,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"93,405,000",,,,"98,604,000",,,"24,515,000","90,277,000","88,750,000","89,154,000","86,727,000","82,797,000","80,565,000","76,982,000","76,208,000","73,459,000","72,912,000","70,093,000","65,434,000","63,162,000","63,488,000","61,866,000","62,170,000","60,069,000","56,414,000","51,943,000","52,051,000","51,410,000","48,043,000","46,746,000","45,151,000","43,812,000","41,267,000","39,739,000","38,562,000","38,752,000","37,833,000","36,784,000","36,314,000","35,134,000","34,222,000","27,713,000","26,267,000","30,540,000","29,238,000","26,929,000","26,723,000","25,092,000","24,807,000","24,185,000","23,268,000","26,784,000","22,054,000","20,397,000","19,094,000","17,903,000","16,633,000","15,887,000","13,872,000","13,119,000","12,380,000","11,991,000","10,851,000","10,274,000","9,511,000","8,467,000","7,794,000","6,745,497","6,046,992","5,477,040","8,688,058","8,165,157",,"7,411,854","7,123,089","6,680,888","6,634,938","6,262,602","5,627,575","5,352,391","5,391,190","5,237,426","5,005,676",,,,,,,,,,,,,,
				OtherProperties,"43,595,000","22,543,000","46,162,000","44,934,000","46,537,000","26,107,000","38,022,000","37,191,000","41,049,000","18,418,000","18,672,000","18,068,000","18,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,213,000","6,121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"22,931,000",,,,"21,414,000",,,,"21,397,000","21,066,000","20,636,000","20,311,000","20,304,000","20,049,000","20,039,000","20,230,000","19,872,000","19,588,000","19,400,000","19,099,000","18,778,000","18,942,000","19,271,000","19,182,000","18,471,000","19,537,000","19,537,000","19,658,000","19,676,000","15,482,000","12,709,000","12,307,000","11,765,000","11,211,000","10,884,000","10,812,000","10,897,000","10,780,000","10,728,000","10,343,000","10,233,000","10,151,000","10,412,000","9,977,000","9,682,000","9,430,000","9,366,000","9,423,000","9,434,000","9,399,000","9,217,000","8,560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
