name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
					AmortizationOfIntangibles,"39,343,000","7,917,000","9,771,000","10,345,000","11,310,000","11,312,000","12,475,000","13,090,000","13,756,000","13,757,000","13,756,000","13,778,000","14,280,000","13,427,000","9,916,000","5,859,000","4,158,000","4,165,000","4,421,000","4,303,000","2,871,000","2,871,000","980,000","166,000","72,000","25,000","25,000","25,000","37,000","62,000","40,000","41,000","27,000","28,000","28,000","33,000","43,000","43,000","44,000","101,000","106,000","107,000","104,000","213,000","267,000","307,000","311,000","519,000","943,000","943,000","1,211,000","1,055,000","1,318,000","1,263,000","1,451,000","2,204,000","37,038,000","3,668,000"
		DeferredTax,"2,596,000","326,000","11,363,000","0","-9,093,000","8,638,000","5,861,000","-8,489,000","-3,939,000","-3,061,000","2,977,000","2,092,000","-5,872,000","-7,752,000","534,000","-8,238,000","-30,416,000","-25,781,000","-799,000","748,000","-3,012,000","-3,307,000","6,034,000","1,114,000",,,"-29,969,000","0","0","0","109,000","-2,000","0","-1,000","163,000","-99,000","-18,000","18,000","-226,000","58,000","0","76,000","-11,652,000","-177,000","29,000","249,000","-2,293,000","365,000","128,000","530,000","-775,000","393,000","0","0","642,000","-47,000","-14,061,000","192,000"
			DeferredIncomeTax,"2,596,000","326,000","11,363,000","0","-9,093,000","8,638,000","5,861,000","-8,489,000","-3,939,000","-3,061,000","2,977,000","2,092,000","-5,872,000","-7,752,000","534,000","-8,238,000","-30,416,000","-25,781,000","-799,000","748,000","-3,012,000","-3,307,000","6,034,000","1,114,000",,,"-29,969,000","0","0","0","109,000","-2,000","0","-1,000","163,000","-99,000","-18,000","18,000","-226,000","58,000","0","76,000","-11,652,000","-177,000","29,000","249,000","-2,293,000","365,000","128,000","530,000","-775,000","393,000","0","0","642,000","-47,000","-14,061,000","192,000"
		AssetImpairmentCharge,"7,420,000","1,281,000","1,463,000","2,995,000","2,029,000","516,000","945,000","499,000","91,000","1,410,000","589,000","1,193,000","-957,000","510,000","182,000","506,000","2,346,000","56,000","-116,000","305,000","-61,000","157,000","137,000","-9,000","132,000","255,000","101,000","60,000","-3,000","179,000","881,000","-13,000","-43,000","186,000","250,000","-75,000","44,000","29,000","-4,000","0",,,"29,000,000","-5,007,000","1,157,000","4,100,000","10,809,000","0",,,"2,194,000","0",,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000","-3,000","-5,000",,,,,,,,,,,,,,,,
		StockBasedCompensation,"67,199,000","15,080,000","16,751,000","17,074,000","18,294,000","16,436,000","14,497,000","14,161,000","13,158,000","11,917,000","11,335,000","10,797,000","15,982,000","14,053,000","9,981,000","12,097,000","11,178,000","11,109,000","10,293,000","7,938,000","2,900,000","2,230,000","2,237,000","2,348,000","2,429,000","2,633,000","2,137,000","1,978,000","2,057,000","2,336,000","2,587,000","1,786,000","1,457,000","1,616,000","1,349,000","1,412,000","1,433,000","1,433,000",,,,,,,,,"800,000","778,000","968,000","1,094,000","832,000","1,067,000","816,000","1,177,000",,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-59,000","-1,622,000","-1,782,000","-2,297,000","-4,116,000","-277,000","-91,000","-117,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"27,165,000","3,151,000","10,299,000","10,194,000","3,521,000","16,310,000","-11,076,000","14,806,000","11,227,000","-5,487,000","1,153,000","7,013,000","4,359,000","17,279,000","12,493,000","5,450,000","-18,819,000","2,334,000","6,587,000","5,604,000","10,366,000","8,631,000","587,000","333,000","434,000","61,000","417,000","132,000",,,"4,000","0","-46,000","-115,000","-147,000","-136,000","-135,000","-186,000","-4,127,000","1,309,000","1,072,000","1,184,000","417,000","893,000","-323,000","2,193,000","-29,000","73,000","105,000","168,000","1,127,000","-921,000","880,000","527,000","-140,675,000","7,361,000","133,256,000","1,991,000"
		ChangeInWorkingCapital,"9,759,000","-11,786,000","22,543,000","-6,697,000","5,699,000","-27,593,000","-3,240,000","-12,261,000","29,387,000","-11,588,000","11,846,000","-19,329,000","1,742,000","-17,748,000","28,178,000","-968,000","-17,248,000","-11,828,000","22,644,000","-14,332,000","8,125,000","-3,172,000","5,595,000","11,331,000","-8,058,000","-633,000","-707,000","5,765,000","621,000","-3,215,000","1,624,000","-4,602,000","-3,138,000","3,609,000","2,890,000","-18,000","6,280,000","-7,389,000","-4,501,000","-676,000","-2,271,000","-4,164,000","-4,632,000","-4,998,000","-63,115,000","67,299,000","90,898,000","-23,960,000","5,993,000","9,839,000","23,901,000","58,786,000","5,285,000","35,485,000","-8,268,000","25,126,000","29,327,000","20,304,000"
			ChangeInReceivables,"16,783,000","-17,440,000","33,757,000","-8,307,000","8,773,000","-33,832,000","-4,343,000","-19,958,000","42,451,000","-6,887,000","27,608,000","-1,509,000","-20,762,000","-23,246,000","6,013,000","5,155,000","-15,030,000","-9,289,000","10,890,000","-12,219,000","1,080,000","-11,132,000","204,000","3,557,000","-4,974,000","-7,148,000","-4,793,000","-4,724,000","-917,000","-6,164,000","128,000","-543,000","156,000","-969,000","1,587,000","1,670,000","-4,786,000","-2,085,000","-1,073,000","-3,010,000","-1,762,000","-166,000","-53,000","1,544,000","-890,000","-2,565,000","3,530,000","-679,000","59,000","-390,000","1,185,000","-2,072,000","180,000","684,000","1,793,000","659,000","3,386,000","-1,233,000"
				ChangesInAccountReceivables,"5,966,000","-17,488,000","33,399,000","-8,307,000","-1,638,000","-33,743,000","6,320,000","-19,960,000","42,453,000","-6,952,000","27,573,000","-1,634,000","-20,862,000","-27,534,000","6,567,000","3,454,000","-15,460,000","-11,381,000","10,890,000","-12,219,000","1,080,000","-11,132,000","204,000","3,557,000","-4,974,000","-7,148,000","-4,793,000","-4,724,000","-917,000","-6,164,000","128,000","-543,000","156,000","-969,000","1,587,000","1,670,000","-4,786,000","-2,085,000","-1,073,000","-3,010,000","-1,762,000","-166,000","-53,000","1,544,000","-890,000","-2,565,000","3,530,000","-679,000","59,000","-390,000","1,185,000","-2,072,000","180,000","684,000",,,,
			ChangeInPrepaidAssets,"-7,653,000","-3,666,000","-2,140,000","-2,082,000","235,000","-915,000","-617,000","-1,704,000","2,799,000","-1,430,000","-2,393,000","-675,000","17,000","-207,000","-15,000","-2,183,000","-272,000","-515,000","-288,000","-4,747,000","-54,000","-269,000","493,000","-370,000","-528,000","-1,153,000","-118,000","-591,000","126,000","-291,000","421,000","-106,000","177,000","-576,000","486,000","-747,000","2,439,000","-2,348,000","219,000","171,000","359,000","-129,000","-26,000","-344,000","1,755,000","-1,533,000","917,000","-1,078,000","257,000","-175,000","469,000","-526,000","-202,000","-421,000","787,000","859,000","2,553,000","-424,000"
			ChangeInPayablesAndAccruedExpense,"629,000","9,320,000","-9,074,000","3,692,000","-3,309,000","7,154,000","1,720,000","9,401,000","-15,863,000","-3,271,000","-13,369,000","-17,145,000","22,487,000","5,705,000","22,180,000","-3,940,000","-1,946,000","-2,024,000","12,042,000","2,634,000","7,099,000","8,229,000","4,898,000","8,144,000","-2,556,000","7,668,000","4,204,000","11,080,000","1,412,000","3,240,000","1,075,000","-3,953,000","-3,495,000","5,178,000","852,000","-932,000","9,252,000","-2,950,000","-3,543,000","3,738,000","-3,064,000","-3,824,000","-5,012,000","-8,356,000","2,766,000","5,917,000","4,560,000","1,873,000","-9,254,000","-7,938,000","11,775,000","4,794,000","-4,540,000","2,775,000","-5,158,000","-20,114,000","-2,495,000","4,767,000"
				ChangeInPayable,"629,000","9,320,000","-9,074,000","3,692,000","-3,309,000","7,154,000","1,720,000","9,401,000",,,"-13,369,000","-17,145,000",,,,,,"-2,024,000","12,042,000","2,634,000","7,099,000","8,229,000","4,898,000","8,144,000","-2,556,000","7,668,000","4,204,000","11,080,000","1,412,000","3,240,000","1,075,000","-3,953,000","-3,495,000","5,178,000","852,000","-932,000","9,252,000","-2,950,000","-3,543,000","3,738,000","-3,064,000","-3,824,000","-5,012,000","-8,356,000","2,766,000","5,917,000","4,560,000","1,873,000","-9,254,000","-7,938,000","11,775,000","4,794,000","-4,540,000","2,775,000",,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,"295,000","125,000","-3,667,000","2,143,000","124,000","6,436,000","2,063,000","4,762,000","5,787,000","258,000","-174,000","376,000","164,000","0","-82,000","658,000","-40,000","0","-140,000","-430,000","560,000","197,000","-752,000","-103,000","-251,000","-30,000","-25,000","-3,000","110,000","-472,000","25,000","59,000","149,000","-674,000","249,000","-126,000",,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,"295,000","125,000","-3,667,000","2,143,000","124,000","6,436,000","2,063,000","4,762,000","5,787,000","258,000","-174,000","376,000","164,000","0","-82,000","658,000","-40,000","0","-140,000","-430,000","560,000","197,000","-752,000","-103,000","-251,000","-30,000","-25,000","-3,000","110,000","-472,000","25,000","59,000","149,000","-674,000","249,000","-126,000",,,,
					ChangeInAccountPayable,"629,000","9,320,000","-9,074,000","3,692,000","-3,309,000","7,154,000","1,720,000","9,401,000",,,"-13,369,000","-17,145,000",,,,,,"-2,024,000","11,747,000","2,509,000","10,766,000","6,086,000","4,774,000","1,708,000","-4,619,000","2,906,000","-1,583,000","10,822,000","1,586,000","2,864,000","911,000","-3,953,000","-3,413,000","4,520,000","892,000","-932,000","9,392,000","-2,520,000","-4,103,000","3,541,000","-2,312,000","-3,721,000","-4,761,000","-8,326,000","2,791,000","5,920,000","4,450,000","2,345,000","-9,279,000","-7,997,000","11,626,000","5,468,000","-4,789,000","2,901,000",,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,993,000","88,546,000","-19,893,000","15,691,000","18,041,000","12,333,000","57,302,000","12,862,000","33,337,000","1,136,000","40,429,000","27,292,000","17,011,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,410,000","-1,293,000","-459,000","243,000","-98,000","-36,000","281,000","-366,000","250,000","-14,000","-210,000","917,000","-1,099,000","-127,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-24,000","-35,000","-9,000","-625,000","-6,000","-104,000","-1,575,000","2,196,000","-45,000","459,000","2,158,000","-2,046,000","780,000","-6,196,000","-4,426,000","-662,000","337,000","-2,142,000","-346,000","-3,265,000","-876,000","-6,616,000",,,"310,000"
	CashFromDiscontinuedOperatingActivities,"3,387,000","-1,000","-13,000","-5,023,000","8,424,000","-71,000","-6,559,000","-63,600,000","-1,819,000","-752,000","-939,000","-6,164,000","-3,325,000","-2,827,000","-5,884,000","-3,128,000","-1,580,000","-2,644,000","-2,442,000","-1,060,000","-414,000","-891,000","-2,983,000","-4,368,000","-2,544,000","-308,000","-2,746,000","-468,000","-277,000","-140,000","-6,328,000","-467,000","-2,449,000","-339,000","-1,275,000","-683,000","-891,000","-576,000","3,862,000","-2,939,000","154,403,000","71,421,000","-23,406,000","-41,980,000","-16,205,000","-132,000",,,,,,,,,,,,
InvestingCashFlow,"3,335,000","-18,465,000","41,762,000","-6,930,000","-13,032,000","-11,733,000","-21,763,000","-11,278,000","-4,919,000","-84,189,000","-4,873,000","-5,349,000","19,567,000","-110,405,000","-303,245,000","-61,352,000","-14,941,000","-3,500,000","-2,117,000","-15,294,000","-55,139,000","-1,887,000","-107,148,000","-1,569,000","-8,801,000","303,000","9,108,000","-1,557,000","-1,559,000","-1,091,000","2,098,000","-798,000","519,000","885,000","-695,000","3,211,000","8,332,000","-201,000","2,376,000","-3,715,000","20,486,000","3,059,000","9,026,000","-1,370,000","-4,222,000","-10,686,000","-1,001,000","-2,417,000","-704,000","-1,163,000","-878,000","-2,850,000","-689,000","-1,134,000","-810,000","-548,000","-1,450,000","-15,953,000"
	CashFlowFromContinuingInvestingActivities,"3,335,000","-18,465,000","41,762,000","-6,930,000","-13,032,000","-11,733,000","-21,763,000","-11,278,000","-4,919,000","-84,189,000","-4,873,000","-5,349,000","19,567,000","-110,405,000","-303,245,000","-61,352,000","-14,941,000","-3,500,000","-2,117,000","-15,294,000","-55,139,000","-1,887,000","-107,148,000","-1,569,000","-8,801,000","303,000","9,108,000","-1,557,000","-1,559,000","-1,091,000","2,098,000","-798,000","519,000","885,000","-695,000","3,211,000","-1,668,000","-201,000","2,376,000","13,000","-3,099,000","-3,007,000","-1,123,000","-1,245,000","4,963,000","-10,686,000","-1,001,000","-2,417,000","-704,000","-1,163,000","-878,000","-2,850,000","-689,000","-1,134,000","-810,000","-548,000","-1,450,000","-15,953,000"
		CapitalExpenditureReported,"-27,977,000","-3,465,000","-4,550,000","-6,930,000","-13,032,000","-10,553,000","-21,763,000","-11,278,000","-4,919,000","-4,189,000","-4,890,000","-5,382,000","-4,809,000","-4,960,000","-4,267,000","-3,893,000","-3,291,000","-3,456,000","-2,115,000","-2,314,000","-1,715,000","-1,896,000","-23,938,000","-1,565,000","-4,298,000","-2,154,000","-2,972,000","-1,558,000","-1,553,000","-1,154,000","-859,000","-958,000","-970,000","-1,069,000","-696,000","-837,000","-630,000","-587,000","-586,000","-587,000","-853,000","-606,000","-630,000","-1,223,000","-759,000","-3,498,000","-2,227,000","-1,465,000","-1,925,000","-1,609,000","-1,665,000","-796,000","-812,000","-592,000",,,,
		NetPPEPurchaseAndSale,,,,,,,"0","0",,,"17,000","-2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-552,000","-1,300,000","-1,470,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-552,000","-1,300,000","-1,470,000"
			SaleOfPPE,,,,,,,"0","0",,,"17,000","-2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,"0","0","0","0","0","35,000","314,000","-105,445,000","-298,990,000","-57,448,000","-11,683,000","-10,000","7,000","-12,982,000",,,"-81,182,000","0","-4,500,000","0","0","0","0","-37,000",,,,,,,,,,,,,"0",,,"-7,804,000","-200,000","-50,000","0","0","0","-4,726,000","0","-1,000,000","0",,,
			PurchaseOfBusiness,,,,,,,"0","0","0","0","0","35,000","314,000","-105,445,000","-298,990,000","-57,448,000","-11,683,000","-10,000","7,000","-12,982,000",,,"-81,182,000","0","-4,500,000","0","0","0","0","-37,000",,,,,,,,,,,,,"0",,,"-7,804,000","-200,000","-50,000","0","0","0","-4,726,000","0","-1,000,000",,,,
		NetInvestmentPurchaseAndSale,"31,312,000","-15,000,000","46,312,000","0","0","-1,180,000","0","0","0","-80,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,"-11,000","33,000","-34,000","-4,000",,,"9,000","2,000","-4,000","-3,000","2,457,000","12,080,000","1,000","-6,000","100,000","3,157,000","170,000","2,019,000","1,954,000","1,000","4,048,000","-1,038,000","386,000","2,962,000","600,000","-2,246,000","-2,401,000","-493,000","-22,000","-2,082,000","616,000","1,426,000","-902,000","1,221,000","446,000","787,000","2,672,000","123,000","458,000","-1,000","14,491,000","-150,000","-14,483,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0","10,000,000","0","0","-3,728,000","23,585,000","6,066,000","10,149,000","-125,000","-9,185,000","0",,,,,,,,,,,,
FinancingCashFlow,"-104,445,000","-46,098,000","-48,155,000","-10,222,000","30,000","-5,000,000","-4,085,000","152,093,000","-1,319,000","46,601,000","-30,899,000","-32,126,000","-74,061,000","49,408,000","85,325,000","-8,592,000","-38,272,000","-33,618,000","-10,585,000","-10,902,000","274,707,000","-95,000","-933,000","903,000","-6,032,000","-40,818,000","92,874,000","-585,000","-3,595,000","-1,785,000","-1,292,000","-1,512,000","-1,889,000","-2,958,000","-958,000","-2,384,000","-1,970,000","-671,000","-15,412,000","-532,000","-137,357,000","-56,281,000","56,763,000","24,955,000","46,157,000","-34,126,000","-43,512,000","47,577,000","5,712,000","3,212,000","11,343,000","-26,427,000","22,186,000","-2,318,000","22,114,000","36,354,000","1,764,000","28,152,000"
	CashFlowFromContinuingFinancingActivities,"-104,445,000","-46,098,000","-48,155,000","-10,222,000","30,000","-5,000,000","-4,085,000","152,093,000","-1,319,000","46,601,000","-30,899,000","-32,126,000","-74,061,000","49,408,000","85,325,000","-8,592,000","-38,272,000","-33,618,000","-10,585,000","-10,902,000","274,707,000","-95,000","-933,000","903,000","-6,032,000","-40,818,000","92,874,000","-585,000","-3,595,000","-1,785,000","-1,292,000","-1,512,000","-1,889,000","-2,958,000","-958,000","-2,384,000","-1,970,000","-671,000","-15,412,000","-184,000","4,500,000","-827,000","988,000","-2,674,000","32,525,000","-34,126,000","-43,512,000","47,577,000","5,712,000","3,212,000","11,343,000","-26,427,000","22,186,000","-2,318,000","22,114,000","36,354,000","1,764,000","28,152,000"
		NetIssuancePaymentsOfDebt,,,"0","0","0","0","0","211,138,000","0","55,000,000","-10,000,000","-30,000,000","-70,000,000","60,000,000","125,000,000",,,,"0","0",,,,,,,,,,,,,,,,,,,,"0",,,,,,"-34,151,000","-39,490,000","49,045,000","7,568,000","5,018,000","11,352,000","-25,993,000","20,963,000","-4,027,000","19,382,000","-18,630,000","-3,320,000","-20,718,000"
			NetLongTermDebtIssuance,,,"0",,,,"0",,,,"-10,000,000","-30,000,000","-70,000,000","60,000,000","0",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,
				LongTermDebtIssuance,,,"0",,,,"0",,,,,,,"60,000,000","0",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"0",,,,"0",,,,"-10,000,000","-30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,
			NetShortTermDebtIssuance,,,"0","0","0","0","0","-130,000,000","0","55,000,000","-10,000,000","-30,000,000","-70,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,"-34,151,000","-39,490,000","49,045,000","7,568,000","5,018,000","11,352,000","-25,993,000","20,963,000","-4,027,000",,,,
				ShortTermDebtIssuance,,,,,"0","0",,,"0","55,000,000",,,,"60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,500,000","490,445,000","424,453,000","398,919,000","551,088,000","510,869,000","561,414,000","810,476,000","592,347,000",,,,
				ShortTermDebtPayments,,,"0",,,,"0",,,,"-10,000,000","-30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-172,651,000","-529,935,000","-375,408,000","-391,351,000","-546,070,000","-499,517,000","-587,407,000","-789,513,000","-596,374,000",,,,
		NetCommonStockIssuance,"-83,017,000","-43,009,000",,,,,"0","0","0","0","-1,184,000","-310,000","0","-3,976,000","-36,686,000","-9,917,000","-35,002,000","-12,099,000","-9,900,000","-10,001,000","0","0","-23,000","-434,000","-7,591,000","-40,499,000","91,484,000","0","0","-218,000","-63,000","-1,077,000",,,"-917,000","-2,285,000","-2,254,000","-671,000","-1,033,000","-184,000","350,000","-827,000","-12,000","-49,000","-926,000","25,000","-3,822,000","-1,468,000","-2,606,000","-1,206,000","-9,000","-434,000","1,898,000","1,909,000","-109,406,000","94,930,000",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000",,,,,"-9,000","-434,000","1,898,000","1,909,000","-109,406,000","94,930,000",,
