name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
			DeferredIncomeTax,,,,,,,"0",,,,"-119,000","0",,,"-211,000","0","-252,000","0","-67,000","-486,000","0","33,000","-24,000","22,000","15,000","27,000","27,000","22,000",,,"12,766,000","-238,000","0","0","-490,000","655,000","0","-10,000","2,191,000",,,"0","837,000",,,"-201,000","-73,000",,,,"-1,652,000",,,,"-663,000",,,,"-687,773",,,
		AssetImpairmentCharge,,"1,551,000",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"1,910,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-1,442,000","-91,000","168,000","-388,000","-1,131,000","-559,000","-766,000","263,000","2,690,000","2,596,000","-754,000","0",,,"-3,000","0",,,"0","0","0","0","400,000","-87,000","-43,000","-96,000","-414,000","66,000","220,000","-154,000","98,000","-46,000","-44,000","-200,000","340,000","30,000","-10,000","-60,000","-69,000","0","-37,000","-220,000","180,000",,,"38,000",,,,,,,,,,,,,,,,
		StockBasedCompensation,"38,130,000","11,225,000","9,665,000","8,634,000","8,606,000","8,170,000","5,922,000","6,378,000","5,752,000","6,347,000","6,446,000","6,209,000","5,979,000","6,046,000","5,098,000","4,957,000","5,462,000","5,936,000","5,131,000","5,571,000","5,932,000","6,162,000","6,021,000","3,192,000","5,869,000","5,384,000","6,483,000","6,631,000","7,005,000","7,745,000","6,135,000","6,134,000","5,989,000","4,407,000","4,450,000","4,263,000","4,139,000","3,420,000","2,683,000","2,490,000","2,440,000","2,032,000","1,824,000","1,647,000","1,605,000","1,756,000","2,503,000","1,050,000","1,992,000","1,419,000","1,453,000","1,471,000","1,399,000","1,152,000",,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,940,000","0","0","0","-1,592,000","1,575,000","-274,000","-1,395,000","-138,000","0","-389,000","-852,000","-336,000","-30,000",,,,,,,,,,,,,,
		OtherNonCashItems,"1,491,000","373,000","372,000","373,000","373,000","373,000","3,287,000","2,008,000","1,736,000","1,712,000","1,956,000","2,864,000","3,179,000","3,116,000","3,069,000","3,029,000","2,988,000","2,941,000","2,901,000","2,853,000","1,835,000","1,675,000","1,653,000","1,620,000","1,598,000","1,568,000","1,554,000","1,514,000","1,505,000","1,466,000",,,,,,,,,,"1,356,000","995,000","1,191,000","2,121,000","1,934,000",,,"70,000","-154,000","529,000","-532,000","-602,000","0","-4,000","40,000","1,022,000","1,394,000","986,000","907,000","1,028,868","840,068","405,474","104,012"
		ChangeInWorkingCapital,"9,311,000","-79,000","9,202,000","-2,001,000","2,189,000","6,548,000","18,443,000","-8,329,000","-19,265,000","-15,513,000","18,357,000","6,142,000","-960,000","-3,665,000","16,725,000","3,460,000","1,595,000","1,848,000","10,007,000","1,707,000","658,000","-1,889,000","1,147,000","10,751,000","3,972,000","8,365,000","13,280,000","11,624,000","7,857,000","1,344,000","-7,559,000","7,721,000","-16,193,000","5,523,000","3,086,000","-3,797,000","932,000","-4,790,000","8,406,000","-2,473,000","-90,000","1,389,000","-2,086,000","-1,001,000","-543,000","3,968,000","-933,000","-6,144,000","-1,250,000","-2,110,000","5,868,000","-133,000","-1,261,000","-3,359,000","2,147,000","-1,586,000","119,000","-2,465,000","-824,605","2,191,234","-3,265,976","-284,022"
			ChangeInReceivables,"4,040,000","-12,130,000","4,039,000","-1,398,000","13,529,000","-3,610,000","19,034,000","-13,700,000","-3,773,000","8,889,000","-8,385,000","-2,641,000","-7,474,000","-3,773,000","4,348,000","-6,796,000","-10,556,000","3,454,000","2,163,000","-278,000","-406,000","543,000","-7,228,000","10,419,000","1,223,000","1,257,000","11,800,000","9,657,000","-2,248,000","13,065,000","-19,050,000","9,795,000","-11,503,000","6,732,000","-1,705,000","-7,104,000","5,194,000","-3,877,000","8,223,000","-10,425,000","-8,626,000","6,219,000","-6,323,000","-2,883,000","-1,924,000","4,471,000","-7,881,000","593,000","-2,592,000","-6,981,000","9,496,000","-2,074,000","377,000","-1,490,000","5,642,000","-5,253,000","2,785,000","-4,907,000","-335,228","1,089,321","-3,871,314","1,649,831"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,425,000","-8,626,000","6,219,000","-6,323,000","-2,883,000","-2,466,000","5,013,000","-7,022,000","603,000","-2,011,000","-6,189,000","5,775,000","-1,452,000","655,000","-601,000",,,,,,,,
			ChangeInPrepaidAssets,"1,961,000","-262,000","1,431,000","-698,000","1,490,000","-395,000","-1,507,000","-192,000","1,024,000","-701,000","-462,000","-1,059,000","-1,458,000","-2,065,000","1,971,000","-1,822,000","1,513,000","-1,575,000","2,586,000","-5,320,000","-315,000","-666,000","-169,000","58,000","-1,262,000","458,000","612,000","-1,891,000","754,000","754,000","2,992,000","-2,595,000","-2,968,000","-812,000","2,617,000","-592,000","341,000","-1,162,000","-1,061,000","-2,535,000","4,771,000","1,040,000","-833,000","-440,000","-175,000","-203,000","-643,000","-1,935,000","-468,000","309,000","777,000","-783,000","-943,000","310,000","507,000","-385,000","355,000","383,000","388,248","-511,769","-80,144","-223,482"
			ChangeInPayablesAndAccruedExpense,"-4,057,000","-9,452,000","3,483,000","2,546,000","-634,000","-1,643,000","-9,014,000","5,248,000","4,443,000","-22,448,000","13,779,000","11,459,000","9,223,000","-8,580,000","10,831,000","2,178,000","8,422,000","-8,906,000","1,762,000","1,015,000","1,416,000","-6,892,000","6,041,000","2,110,000","-1,692,000","-1,368,000","2,578,000","35,000","2,838,000","-10,748,000","2,811,000","-2,446,000","-357,000","-903,000","2,186,000","4,486,000","764,000","-2,499,000","1,318,000","3,957,000","-1,077,000","-409,000","87,000","1,126,000","2,863,000","-2,016,000","647,000","-1,025,000","1,659,000","-627,000","-555,000","1,278,000","-489,000","-1,831,000","-11,000","1,715,000","-1,335,000","-709,000","433,284","1,407,720","-490,383","-1,571,700"
				ChangeInPayable,"1,376,000","3,903,000","-1,108,000","-306,000","-1,113,000","2,012,000","-14,161,000","5,747,000","2,150,000","1,447,000","2,981,000","76,000","-1,133,000","565,000","1,362,000","840,000","1,039,000","690,000","-1,034,000","-1,104,000","-793,000","3,631,000","-359,000","-1,092,000","-2,255,000","801,000","-719,000","-1,615,000","203,000","-1,918,000","118,000","-3,344,000","-101,000","223,000","694,000","1,476,000","-355,000","1,070,000","-927,000","2,602,000","-2,282,000","-183,000","492,000","824,000",,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"1,376,000","3,903,000","-1,108,000","-306,000","-1,113,000","2,012,000","-14,161,000","5,747,000","2,150,000","1,447,000","2,981,000","76,000","-1,133,000","565,000","1,362,000","840,000","1,039,000","690,000","-1,034,000","-1,104,000","-793,000","3,631,000","-359,000","-1,092,000","-2,255,000","801,000","-719,000","-1,615,000","203,000","-1,918,000","118,000","-3,344,000","-101,000","223,000","694,000","1,476,000","-355,000","1,070,000","-927,000","2,602,000","-2,282,000","-183,000","492,000","824,000",,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-5,433,000","-13,355,000","4,591,000","2,852,000","479,000","-3,655,000","5,147,000","-499,000","2,293,000","-23,895,000","10,798,000","11,383,000","10,356,000","-9,145,000","9,469,000","1,338,000","7,383,000","-9,596,000","2,796,000","2,119,000","2,209,000","-10,523,000","6,400,000","3,202,000","563,000","-2,169,000","3,297,000","1,650,000","2,635,000","-8,830,000","2,693,000","898,000","-256,000","-1,126,000","1,492,000","3,010,000","1,119,000","-3,569,000","2,245,000","1,355,000","1,205,000","-226,000","-405,000","302,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"6,944,000","-3,777,000","151,000","5,189,000","-3,850,000","1,446,000","-206,000","-348,000",,"2,337,000",,,,"205,962",,
			ChangeInOtherWorkingCapital,"7,367,000","21,765,000","249,000",,,"12,196,000","9,930,000","315,000","-20,959,000","-1,253,000","13,425,000","-1,617,000","-1,251,000","10,753,000","-425,000","9,900,000","2,216,000","8,875,000","3,496,000","6,290,000","-37,000","5,126,000","2,503,000","-1,836,000","5,703,000","8,018,000","-1,710,000","3,823,000","6,513,000","-1,727,000","5,688,000","2,967,000","-1,365,000","506,000","-12,000","-587,000","-5,367,000","2,748,000","-74,000","6,530,000","4,842,000","-5,461,000","4,983,000","1,196,000","-1,307,000","1,716,000",,,,,,,,,,,,"2,768,000",,,,"-138,671"
InvestingCashFlow,"-83,833,000","-461,000","-80,071,000","-2,516,000","-785,000","-1,801,000","-5,531,000","-4,925,000","-8,599,000","-11,405,000","-2,439,000","-11,828,000","-1,764,000","-1,529,000","-1,166,000","-1,421,000","-1,577,000","-2,094,000","-902,000","-29,424,000","-947,000","8,927,000","30,123,000","-10,688,000","-8,871,000","-35,968,000","18,141,000","-14,282,000","432,000","-13,715,000","974,000","-2,135,000","-3,779,000","12,806,000","-54,194,000","-866,000","-1,962,000","-1,744,000","-2,758,000","-2,690,000","-3,048,000","-1,031,000","-1,070,000","-622,000","-248,000","-1,025,000","-263,000","-360,000","-734,000","-533,000","-329,000","-402,000","-262,000","-118,000","-77,000","-326,000","-436,000","-369,000","-21,906","-959,832","-266,719","-429,361"
	CashFlowFromContinuingInvestingActivities,"-83,833,000","-461,000","-80,071,000","-2,516,000","-785,000","-1,801,000","-5,531,000","-4,925,000","-8,599,000","-11,405,000","-2,439,000","-11,828,000","-1,764,000","-1,529,000","-1,166,000","-1,421,000","-1,577,000","-2,094,000","-902,000","-29,424,000","-947,000","8,927,000","30,123,000","-10,688,000","-8,871,000","-35,968,000","18,141,000","-14,282,000","432,000","-13,715,000","974,000","-2,135,000","-3,779,000","12,806,000","-54,194,000","-866,000","-1,962,000","-1,744,000","-2,758,000","-2,690,000","-3,048,000","-1,031,000","-1,070,000","-622,000","-248,000","-1,025,000","-263,000","-360,000","-734,000","-533,000","-329,000","-402,000","-262,000","-118,000","-77,000","-326,000","-436,000","-369,000","-21,906","-959,832","-266,719","-429,361"
		CapitalExpenditureReported,,,"0","0","0","0","-421,000","-459,000","-394,000","-412,000","-415,000","-153,000","0","-868,000","-927,000","-1,202,000","-1,168,000","-1,316,000","-801,000","-688,000","-736,000","-572,000","-479,000","-497,000","-72,000","0","0","0","-115,000","-118,000","-139,000","-543,000","-893,000","-730,000","-609,000","-731,000","-738,000","-796,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-1,957,000","-461,000","-364,000","-347,000","-785,000","-1,300,000","-4,942,000","-4,353,000","-8,205,000","-10,993,000","-1,911,000","-1,053,000","-1,696,000","-611,000","-69,000","-219,000","-409,000","-778,000","-51,000","-540,000","-211,000","-484,000","-717,000","-1,185,000","-1,817,000","-3,522,000","-1,938,000","-3,006,000","-740,000","-1,110,000","-1,209,000","-1,770,000","-2,864,000","-1,656,000","-765,000","-464,000","-1,224,000","-948,000","-745,000","-2,690,000","-3,048,000","-1,031,000","-1,070,000","-622,000","-613,000","-697,000","-263,000","-360,000","-661,000","-240,000","-329,000","-402,000","-262,000","-118,000","-77,000","-326,000","-436,000","-369,000","-21,906","-959,832","-266,719","-429,361"
			PurchaseOfPPE,"-1,957,000","-461,000","-364,000","-347,000","-785,000","-1,300,000","-4,942,000","-4,353,000","-8,205,000","-10,993,000","-1,911,000","-1,053,000","-1,696,000","-611,000","-69,000","-219,000","-409,000","-778,000","-51,000","-540,000","-211,000","-484,000","-717,000","-1,185,000","-1,817,000","-3,522,000","-1,938,000","-3,006,000","-740,000","-1,110,000","-1,209,000","-1,770,000","-2,864,000","-1,656,000","-765,000","-464,000","-1,224,000","-948,000","-745,000","-2,690,000","-3,048,000","-1,031,000","-1,070,000","-622,000","-613,000","-697,000","-263,000","-360,000","-661,000","-240,000","-329,000","-402,000","-262,000","-118,000","-77,000","-326,000","-436,000","-369,000","-21,906","-959,832","-266,719","-429,361"
		NetIntangiblesPurchaseAndSale,,,,,,,"0","0","0","0","0","0","0","-50,000","-125,000",,,,"-50,000",,,,"-1,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,"0","0","0","0","0","0","0","-50,000","-125,000",,,,"-50,000",,,,"-1,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"-79,482,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0","0","0","0","0","0","0","-22,048,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"-79,482,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0","0","0","0","0","0","0","-22,048,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-2,394,000","0","-225,000","-2,169,000","0","-501,000","-168,000","-113,000","0",,"-113,000","-112,000",,,"-45,000",,,"0","0","6,009,000","0","9,983,000","32,944,000","-9,006,000","-6,982,000","-32,446,000","19,979,000","-11,276,000","1,287,000","-12,487,000",,,,,,,,,"0","0","0","0","0","0","365,000","-292,000",,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-2,394,000","0","-225,000","-2,169,000","0","-501,000","-168,000","-113,000","0",,"-113,000","-112,000",,,"-45,000",,,,"0","0","0","0","-12,056,000","-56,006,000","-53,982,000","-34,946,000","-2,521,000","-23,976,000","-18,713,000","-12,487,000",,,,,,,,,,,,,,,,"-292,000",,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,"0",,,"0","0","6,009,000","0","9,983,000","45,000,000","47,000,000","47,000,000","2,500,000","22,500,000","12,700,000",,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,322,000","178,000","-22,000","37,240,000","-39,718,000",,,,,,,,"0","0","0","-36,000","73,000","0","-73,000","-293,000",,,,,,,,,,,,
FinancingCashFlow,"2,458,000","1,231,000","0","1,227,000","0","1,244,000","-491,000","122,262,000","-49,000","-18,808,000","-23,815,000","-2,176,000","62,278,000","-13,296,000","-257,000","142,597,000","-1,384,000","-5,604,000","-507,000","-2,357,000","96,384,000","-2,866,000","246,000","516,000","-81,000","-4,365,000","64,000","-1,472,000","50,000","-4,196,000","120,998,000","-55,000","-826,000","-13,812,000","2,296,000","188,000","1,054,000","-613,000","-111,000","272,000","-248,000","63,000","-34,000","166,000","455,000","747,000","842,000","184,000","-268,000","-196,000","48,000","40,000","13,000","17,000","-2,483,000","-2,772,000","100,000","141,000","1,122,358","31,182,860","137,986","-38,951,443"
	CashFlowFromContinuingFinancingActivities,"2,458,000","1,231,000","0","1,227,000","0","1,244,000","-491,000","122,262,000","-49,000","-18,808,000","-23,815,000","-2,176,000","62,278,000","-13,296,000","-257,000","142,597,000","-1,384,000","-5,604,000","-507,000","-2,357,000","96,384,000","-2,866,000","246,000","516,000","-81,000","-4,365,000","64,000","-1,472,000","50,000","-4,196,000","120,998,000","-55,000","-826,000","-13,812,000","2,296,000","188,000","1,054,000","-613,000","-111,000","272,000","-248,000","63,000","-34,000","166,000","455,000","747,000","842,000","184,000","-268,000","-196,000","48,000","40,000","13,000","17,000","-2,483,000","-2,772,000","100,000","141,000","1,122,358","31,182,860","137,986","-38,951,443"
		NetIssuancePaymentsOfDebt,,,"0",,,,"0","146,925,000","0",,"-21,660,000","-60,000","64,198,000","0","0","1,000","3,000","-58,000","-54,000","0","93,395,000","-50,000","0","-105,000","-53,000","-38,000","-51,000","-53,000","-52,000","-107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"265,000","19,685,000"
			NetLongTermDebtIssuance,,,"0",,,,"0","146,925,000","0",,"-21,660,000","-60,000","64,198,000","0","0","1,000","3,000","-58,000","-54,000","0","93,395,000","-50,000","0","-105,000","-53,000","-38,000","-51,000","-53,000","-52,000","-107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0",,,,"0","146,925,000","0",,"0","0",,,"0",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"0",,,,"0","0","0",,"-21,660,000","-60,000","-75,958,000","0","0","1,000","3,000","-58,000","-54,000","0","-105,000","-50,000","0","-105,000","-53,000","-38,000","-51,000","-53,000","-52,000","-107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,579,000","-2,662,000","100,000","141,000","1,462,798","52,388,638","802","-16,705,005"
			CommonStockIssuance,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,000","100,000","141,000","1,462,798","52,388,638","802","660,078"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-2,300,000",,,,"0","0","0","-17,365,083"
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-41,328,294"
		ProceedsFromStockOptionExercised,"2,958,000","1,443,000","0","1,515,000","0","1,596,000","0","1,460,000","0","1,364,000","0","1,052,000","-45,243,000","943,000","0","827,000","326,000","1,709,000","-16,000","1,830,000","3,078,000","2,974,000","469,000","1,026,000","14,000","470,000","273,000","123,000","511,000","638,000","17,156,000","299,000","147,000","944,000","248,000","308,000","1,362,000","1,409,000","321,000","523,000","22,000","488,000","137,000","174,000","497,000","1,066,000","597,000","154,000","61,000","76,000","48,000","40,000","13,000","17,000",,,,,,,,
		NetOtherFinancingCharges,"-212,000","-212,000","0","0","0","-352,000","-491,000","-26,123,000","-49,000","-20,172,000","-2,155,000","-3,168,000","43,323,000","-14,239,000","-257,000","-185,000","-1,713,000","-7,255,000","-437,000","-4,187,000","-89,000","-5,790,000","-223,000","-405,000","-42,000","-4,797,000","-158,000","-1,542,000","-409,000","-4,727,000","-5,378,000","-354,000","-973,000","-14,756,000","2,048,000","-120,000","-308,000","-2,022,000","-432,000","-251,000","-270,000","-425,000","-171,000","-8,000","-42,000","-319,000","245,000","30,000","-329,000","-272,000",,,,,"96,000",,,,"-340,440","-1,255,778","-127,816","-603,144"
EndCashPosition,"217,414,000","217,393,000","227,553,000","308,642,000","318,326,000","323,929,000","329,134,000","322,352,000","220,157,000","251,782,000","306,077,000","319,162,000","329,562,000","272,636,000","295,476,000","281,889,000","141,867,000","148,146,000","160,505,000","157,359,000","197,969,000","111,868,000","118,039,000","95,208,000","103,151,000","118,700,000","161,770,000","134,948,000","145,831,000","141,660,000","161,019,000","40,413,000","30,034,000","47,040,000","44,688,000","90,774,000","88,227,000","82,462,000","83,558,000","72,644,000","71,162,000","70,913,000","68,457,000","66,403,000","64,396,000","61,499,000","55,845,000","53,063,000","60,771,000","61,335,000","62,449,000","55,937,000","53,746,000","52,020,000","51,979,000","48,052,000","48,816,000","45,483,000","44,377,660","40,011,604","4,168,465","5,568,985"
	ChangesInCash,"-106,515,000","-10,244,000","-81,041,000","-9,460,000","-5,770,000","-4,986,000","6,430,000","102,451,000","-31,430,000","-54,386,000","-13,402,000","-9,967,000","56,965,000","-22,920,000","13,765,000","140,001,000","-6,539,000","-12,430,000","3,126,000","-40,320,000","86,321,000","-6,132,000","23,183,000","-7,959,000","-15,560,000","-43,097,000","26,933,000","-10,927,000","3,893,000","-19,345,000","120,619,000","10,003,000","-17,100,000","2,403,000","-46,086,000","2,547,000","5,765,000","-1,096,000","10,914,000","1,482,000","249,000","2,456,000","2,054,000","2,007,000","2,897,000","5,654,000","2,782,000","-7,708,000","-564,000","-1,114,000","6,512,000","2,191,000","1,726,000","41,000","3,927,000","-764,000","3,333,000","1,105,000","4,366,056","35,843,139","-1,400,520","-36,971,195"
	EffectOfExchangeRateChanges,"-21,000","84,000","-48,000","-224,000","167,000","-219,000","352,000","-256,000","-195,000","91,000","317,000","-433,000","-39,000","80,000","-178,000","21,000","260,000","71,000","20,000","-290,000","-220,000","-39,000","-352,000","16,000","11,000","27,000","-111,000","44,000","278,000","-14,000","-13,000","376,000","94,000","-51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"323,929,000","227,553,000","308,642,000","318,326,000","323,929,000","329,134,000","322,352,000","220,157,000","251,782,000","306,077,000","319,162,000","329,562,000","272,636,000","295,476,000","281,889,000","141,867,000","148,146,000","160,505,000","157,359,000","197,969,000","111,868,000","118,039,000","95,208,000","103,151,000","118,700,000","161,770,000","134,948,000","145,831,000","141,660,000","161,019,000","40,413,000","30,034,000","47,040,000","44,688,000","90,774,000","88,227,000","82,462,000","83,558,000","72,644,000","71,162,000","70,913,000","68,457,000","66,403,000","64,396,000","61,499,000","55,845,000","53,063,000","60,771,000","61,335,000","62,449,000","55,937,000","53,746,000","52,020,000","51,979,000","48,052,000","48,816,000","45,483,000","44,378,000","40,011,604","4,168,465","5,568,985","42,540,180"
