name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
MarketCap,"1,456,457,204","1,774,120,880","1,874,573,750","1,938,663,655","1,926,614,387","2,023,581,825","1,928,942,833","1,509,591,584","1,363,660,637","799,621,799","2,268,120,895","1,783,772,736","1,917,289,067","1,745,546,843","1,183,791,454","1,489,352,652","1,068,841,415","1,085,119,749","1,020,563,448","742,291,267","685,378,886","681,530,281","629,826,760","450,636,612","324,021,500","298,356,363","398,128,975","446,453,389","471,095,602","438,311,489","533,452,643","504,842,839","612,815,007","680,549,060","739,008,070"
EnterpriseValue,"1,723,577,204","2,095,262,880","2,175,167,750","2,268,691,655","2,209,587,387","2,295,500,825","2,133,285,833","1,388,982,584","1,401,865,637","906,958,799","2,371,171,895","1,895,720,736","2,024,031,067","1,868,423,843","1,312,613,454","1,620,160,652","1,110,819,415","1,209,805,749","1,143,834,448","866,246,267","816,845,886","778,137,281","729,534,760","547,916,612","394,701,500","384,978,363","265,337,975","382,152,389","404,675,602","335,290,489","47,597,225","18,987,421","126,959,589","194,693,642","253,152,652"
PeRatio,"6.021","7.781","8.602","9.873","11.411","11.099","9.978","7.008","5.89","4.7","14.553","13.536","16.316","16.169","17.163","26.034","27.167","47.286","12.23","9.612","9.234","10.556",,,,,,,,,,,,,
ForwardPeRatio,"5.397","6.456","7.008","6.609","8.313","9.452","9.843","7.893","9.515","3.998","10.549","8.554","12.707","12.285","8.117","10.152","10.87","11.494","13.228","11.588","19.084","15.823","10.65","7.622","27.397","8.703","75.188","42.194","40.161","17.036",,,,,
PsRatio,"2.958","3.689","4.04","4.32","4.279","4.296","3.963","2.982","2.761","2.187","6.601","5.8","6.72","6.396","4.791","6.426","5.092","5.761","6.595","5.226","5.196","5.688","5.971","5.181","4.763","5.338","9.238","12.837","16.515","19.656","30.161","37.84","63.722","118.054","261.89"
PbRatio,"0.949","1.133","1.236","1.328","1.396","1.478","1.475","1.201","1.399","0.859","2.597","2.196","2.559","2.489","1.792","2.384","1.781","2.132","2.013","1.501","1.416","1.428","1.464","1.067","0.79","0.741","0.975","1.084","1.113","1.027","1.228","1.137","1.351","1.469","1.654"
EnterprisesValueRevenueRatio,"3.46","16.429","17.376","18.29","18.197","19.963","19.657","12.939","13.137","7.983","23.187","18.454","22.616","24.706","16.449","24.438","16.441","20.173","22.379","17.879","19.349","21.112","20.895","15.78","13.415","16.844","13.752","25.418","37.498","32.261","6.967","2.87","28.132","45.843","116.143"
