name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009
			DeferredIncomeTax,"18,700,000","21,100,000","-9,400,000","1,200,000","5,800,000","14,500,000","37,100,000","31,900,000","-23,300,000","-278,400,000","-77,900,000","-3,800,000","-3,300,000","-2,900,000","-32,200,000","-3,900,000","32,700,000","8,900,000","-260,100,000","-98,100,000","-107,900,000","73,400,000","-33,900,000","-8,700,000","1,700,000","3,100,000","-17,300,000","23,400,000","12,400,000","6,100,000","-200,000","-1,800,000","-1,000,000","-1,400,000","-1,600,000","6,300,000","500,000","200,000","4,600,000","1,700,000","1,300,000","1,400,000","1,400,000","9,900,000","700,000","300,000","15,500,000","9,400,000","6,000,000","2,200,000","14,300,000","-800,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,200,000","4,700,000","4,800,000","5,800,000","1,300,000","4,000,000","1,900,000","3,200,000","1,200,000","2,700,000","2,300,000","3,200,000","2,300,000"
		AssetImpairmentCharge,"459,600,000","500,000","457,600,000","300,000","1,200,000","3,500,000","42,100,000","13,500,000","0","2,442,800,000","225,300,000",,,,"210,000,000",,,,"0","378,000,000","0","0","183,000,000","0","0","24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"57,700,000","13,500,000","14,600,000","14,700,000","14,900,000","15,000,000","16,700,000","16,400,000","16,100,000","17,000,000","11,300,000","16,300,000","16,200,000","16,500,000","15,600,000","13,800,000","13,700,000","13,200,000","10,600,000","10,200,000","10,700,000","10,800,000","7,500,000","7,000,000","7,200,000","8,000,000","6,000,000","6,600,000","6,500,000","5,900,000","3,500,000","3,300,000","3,300,000","4,200,000","3,200,000","3,200,000","3,000,000","3,800,000",,,,,,,,,,,,,,
		OtherNonCashItems,"44,900,000","18,600,000","17,200,000","3,500,000","5,600,000","18,300,000","5,100,000","17,500,000","-18,000,000","-35,800,000","3,600,000","3,800,000","3,000,000","14,700,000","-2,200,000","12,500,000","3,000,000","-68,900,000","-1,300,000","5,300,000","15,500,000","16,000,000","77,100,000","900,000","12,300,000","-37,800,000","-28,500,000","18,700,000","5,400,000","4,500,000","3,800,000","3,400,000","4,300,000","4,800,000","4,800,000","5,000,000","4,900,000","5,200,000","4,500,000","5,800,000","5,500,000","6,400,000","2,300,000","-15,400,000","6,800,000","3,900,000","84,800,000","-27,100,000","10,900,000","-12,000,000","11,100,000","7,300,000"
		ChangeInWorkingCapital,"171,600,000","139,200,000","-92,800,000","-29,300,000","154,500,000","173,400,000","194,800,000","-70,500,000","-67,600,000","2,600,000","-5,600,000","19,100,000","-56,600,000","54,200,000","-51,200,000","73,300,000","-60,400,000","75,400,000","89,500,000","-162,700,000","-54,900,000","98,000,000","-43,100,000","-94,100,000","20,200,000","41,100,000","77,000,000","-37,700,000","-54,500,000","105,100,000","28,400,000","-115,700,000","-89,100,000","125,700,000","-48,400,000","-48,600,000","-116,400,000","68,900,000","29,000,000","-10,100,000","-37,900,000","9,600,000","82,100,000","-133,000,000","29,600,000","-18,500,000","-68,100,000","-64,200,000","-29,700,000","15,800,000","14,100,000","19,600,000"
			ChangeInReceivables,"-566,700,000","-216,200,000","-32,600,000","-390,900,000","73,000,000","-41,900,000","-194,300,000","-72,600,000","-141,700,000","383,000,000","-123,100,000","-84,000,000","104,200,000","78,200,000","219,100,000","-216,500,000","-113,300,000","104,500,000","-124,900,000","-231,200,000","57,800,000","241,200,000","-141,600,000","-113,700,000","-75,100,000","94,700,000","114,300,000","-10,100,000","37,800,000","93,900,000","131,500,000","-9,600,000","-89,000,000","57,300,000","-163,300,000","-57,900,000","-17,500,000","95,100,000","-64,900,000","-41,100,000","84,400,000","119,600,000","-26,000,000","-42,100,000","-65,600,000","32,400,000","-111,400,000","-42,100,000","-45,600,000","79,900,000","-106,300,000","2,700,000"
				ChangesInAccountReceivables,,,"-32,600,000","-390,900,000","73,000,000","-41,900,000","-194,300,000","-72,600,000","-141,700,000","383,000,000","-123,100,000","-84,000,000","104,200,000","78,200,000","219,100,000","-216,500,000","-113,300,000","104,500,000","-124,900,000","-231,200,000","57,800,000","241,200,000","-141,600,000","-113,700,000","-75,100,000","94,700,000","114,300,000","-10,100,000","37,800,000","93,900,000","131,500,000","-9,600,000","-89,000,000","57,300,000","-163,300,000","-57,900,000","-17,500,000","95,100,000",,,,,,,,"32,400,000","-111,400,000","-42,100,000","-45,600,000","79,900,000","-106,300,000","2,700,000"
			ChangeInInventory,"-43,400,000","55,900,000","168,600,000","-254,200,000","-13,700,000","139,900,000","88,100,000","-59,100,000","-119,000,000","62,300,000","44,700,000","-13,000,000","-16,100,000","-60,600,000","2,700,000","-25,900,000","-100,900,000","110,200,000","63,200,000","-67,800,000","-122,300,000","53,700,000","11,900,000","-40,200,000","-49,900,000","62,300,000","10,200,000","-26,700,000","-44,500,000","102,400,000","81,600,000","-99,700,000","-78,700,000","60,600,000","25,800,000","-60,600,000","-83,400,000","33,700,000","1,100,000","5,200,000","-44,600,000","44,300,000","45,800,000","-69,500,000","-64,700,000","47,300,000","4,600,000","-5,600,000","-24,600,000","14,200,000","1,400,000","-7,200,000"
			ChangeInPayablesAndAccruedExpense,"781,700,000","299,500,000","-228,800,000","615,800,000","95,200,000","75,400,000","301,000,000","61,200,000","193,100,000","-442,700,000","72,800,000","116,100,000","-144,700,000","36,600,000","-273,000,000","315,700,000","153,800,000","-139,300,000","151,200,000","136,300,000","9,600,000","-196,900,000","86,600,000","59,800,000","145,200,000","-115,900,000","-47,500,000","-900,000","-47,800,000","-91,200,000","-184,700,000","-6,400,000","78,600,000","7,800,000","89,100,000","69,900,000","-15,500,000","-59,900,000","92,800,000","25,800,000","-77,700,000","-154,300,000","62,300,000","-21,400,000","159,900,000","-98,200,000","38,700,000","-16,500,000","40,500,000","-78,300,000","119,000,000","24,100,000"
				ChangeInPayable,"794,000,000","363,500,000","-287,400,000","673,000,000","44,900,000","121,200,000","263,700,000","110,800,000","173,900,000","-442,700,000","72,800,000","116,100,000","-144,700,000","36,600,000","-273,000,000","315,700,000","153,800,000","-139,300,000","151,200,000","136,300,000","9,600,000","-196,900,000","86,600,000","59,800,000","145,200,000","-115,900,000","-47,500,000","-900,000","-47,800,000","-91,200,000","-184,700,000","-6,400,000","78,600,000","7,800,000","89,100,000","69,900,000","-15,500,000","-59,900,000","92,800,000","25,800,000","-77,700,000","-154,300,000","62,300,000","-21,400,000","159,900,000","-98,200,000","38,700,000","-16,500,000","40,500,000","-78,300,000","119,000,000","24,100,000"
					ChangeInAccountPayable,"794,000,000","363,500,000","-287,400,000","673,000,000","44,900,000","121,200,000","263,700,000","110,800,000","173,900,000","-442,700,000","72,800,000","116,100,000","-144,700,000","36,600,000","-273,000,000","315,700,000","153,800,000","-139,300,000","151,200,000","136,300,000","9,600,000","-196,900,000","86,600,000","59,800,000","145,200,000","-115,900,000","-47,500,000","-900,000","-47,800,000","-91,200,000","-184,700,000","-6,400,000","78,600,000","7,800,000","89,100,000","69,900,000","-15,500,000","-59,900,000","92,800,000","25,800,000","-77,700,000","-154,300,000","62,300,000","-21,400,000",,,,,,,,
				ChangeInAccruedExpense,"-12,300,000","-64,000,000","58,600,000","-57,200,000","50,300,000","-45,800,000","37,300,000","-49,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,"-12,300,000","-64,000,000","58,600,000","-57,200,000","50,300,000","-45,800,000","37,300,000","-49,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,"65,700,000","6,000,000","19,500,000","22,300,000","17,900,000","24,300,000","21,300,000","21,000,000","23,400,000","21,100,000","23,600,000","11,600,000","9,600,000","4,800,000","4,800,000","6,300,000","5,500,000","4,200,000","4,100,000","4,400,000","1,300,000","2,700,000","2,300,000","1,800,000","0","0","3,700,000","3,200,000","4,800,000","2,100,000","4,200,000",,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-580,200,000","-197,000,000","-173,600,000","-113,700,000","-95,900,000","-90,000,000","-84,100,000","-181,900,000","-270,200,000","-201,900,000","-451,900,000","-657,600,000","-893,200,000","-1,069,200,000","-954,100,000","-955,900,000","-559,600,000","-677,300,000","-435,200,000","-348,900,000","-483,100,000","-625,500,000","-136,600,000","-116,800,000","-117,200,000","-188,000,000","-191,400,000","-196,400,000","-219,000,000","-1,792,800,000","-190,200,000","-147,500,000","-220,000,000","-193,700,000","-288,700,000","-282,600,000","-247,500,000","-207,500,000","-1,186,900,000","-152,700,000","-143,000,000","-108,100,000","-119,200,000","-217,500,000","-82,200,000","-90,400,000","-52,800,000","-36,800,000","-27,400,000","-17,600,000","-8,600,000","-600,000"
	CashFlowFromContinuingInvestingActivities,"-580,200,000","-197,000,000","-173,600,000","-113,700,000","-95,900,000","-90,000,000","-84,100,000","-181,900,000","-270,200,000","-201,900,000","-451,900,000","-657,600,000","-893,200,000","-1,069,200,000","-954,100,000","-955,900,000","-559,600,000","-677,300,000","-435,200,000","-348,900,000","-483,100,000","-625,500,000","-136,600,000","-116,800,000","-117,200,000","-188,000,000","-191,400,000","-196,400,000","-219,000,000","-1,792,800,000","-190,200,000","-147,500,000","-220,000,000","-193,700,000","-288,700,000","-282,600,000","-247,500,000","-207,500,000","-1,186,900,000","-152,700,000","-143,000,000","-108,100,000","-119,200,000","-217,500,000","-82,200,000","-90,400,000","-52,800,000","-36,800,000","-27,400,000","-17,600,000","-8,600,000","-600,000"
		NetPPEPurchaseAndSale,"-613,300,000","-204,400,000","-183,500,000","-122,700,000","-102,700,000","-96,200,000","-148,500,000","-187,200,000","-274,200,000","-341,700,000","-443,700,000","-683,100,000","-807,700,000","-943,300,000","-1,081,200,000","-871,100,000","-566,600,000","-595,900,000","-430,900,000","-339,000,000","-383,400,000","-144,200,000","-137,100,000","-117,300,000","-117,600,000","-190,100,000","-191,900,000","-189,100,000","-248,600,000","-187,600,000","-190,500,000","-152,100,000","-221,900,000","-197,700,000","-305,400,000","-263,700,000","-241,600,000","-202,900,000","-217,600,000","-126,400,000","-135,700,000","-103,000,000","-117,600,000","-76,100,000","-81,200,000","-57,000,000","-51,600,000","-37,300,000","-27,400,000","-19,500,000","-9,500,000","-900,000"
			PurchaseOfPPE,"-613,300,000","-204,400,000","-183,500,000","-122,700,000","-102,700,000","-96,200,000","-148,500,000","-187,200,000","-274,200,000","-341,700,000","-443,700,000","-683,100,000","-807,700,000","-943,300,000","-1,081,200,000","-871,100,000","-566,600,000","-595,900,000","-430,900,000","-339,000,000","-383,400,000","-144,200,000","-137,100,000","-117,300,000","-117,600,000","-190,100,000","-191,900,000","-189,100,000","-248,600,000","-187,600,000","-190,500,000","-152,100,000","-221,900,000","-197,700,000","-305,400,000","-263,700,000","-241,600,000","-202,900,000","-217,600,000","-126,400,000","-135,700,000","-103,000,000","-117,600,000","-76,100,000","-81,200,000","-57,000,000","-55,100,000","-37,300,000","-27,400,000","-19,500,000","-24,500,000","-20,000,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,500,000","0",,,"15,000,000","19,100,000"
		NetBusinessPurchaseAndSale,"32,300,000","6,400,000","10,000,000","9,800,000","6,100,000","5,900,000","64,800,000","4,100,000","4,100,000","136,200,000","-5,900,000","22,400,000","-77,300,000","-117,400,000","201,900,000","-80,900,000","-54,100,000","-86,500,000","-4,000,000","-7,900,000","-86,900,000","-481,300,000","900,000","-5,100,000","500,000","3,400,000","-5,000,000","-5,600,000","23,100,000","-1,597,400,000","1,500,000","600,000","1,400,000","2,200,000","-1,900,000","1,900,000","0","0","-986,700,000","-25,800,000","0","0","7,700,000","-135,200,000","0","-29,000,000",,,,"0",,
			PurchaseOfBusiness,"-1,000,000","-400,000","0","-200,000","-400,000","0","-500,000","-800,000","0","-1,400,000","-23,100,000","-48,900,000","-77,400,000","-117,400,000","-58,300,000","-81,100,000","-54,600,000","-88,000,000","-2,000,000","-6,900,000","-90,100,000","-481,300,000","200,000","-4,600,000","0","0","-5,100,000","-6,600,000","23,600,000","-1,598,000,000",,,,,"0","0","0","0","-987,200,000","-25,800,000","0","0","7,700,000","-135,200,000","0","-29,000,000",,,,"0",,
			SaleOfBusiness,"33,300,000","6,800,000","10,000,000","10,000,000","6,500,000","5,900,000","65,300,000","4,900,000","4,100,000","137,600,000","17,200,000","71,300,000","100,000","0","260,200,000","200,000","500,000","1,500,000","-2,000,000","-1,000,000","3,200,000","0","700,000","-500,000","500,000","3,400,000","100,000","1,000,000","-500,000","600,000","1,500,000","600,000","1,400,000","2,200,000","-1,900,000","1,900,000","0","0",,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,100,000","-7,500,000","-6,200,000","-9,300,000","-5,900,000","-1,600,000","-4,400,000",,,,"0",,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,100,000","-7,500,000","-6,200,000","-9,300,000","-5,900,000","-1,600,000","-4,400,000",,,,"0",,
		NetOtherInvestingChanges,"800,000","1,000,000","-100,000","-800,000","700,000","300,000","-400,000","1,200,000","-100,000","3,600,000","-2,300,000","3,100,000","-8,200,000","-8,500,000","-74,800,000","-3,900,000","61,100,000","5,100,000","-300,000","-2,000,000",,,"-400,000","5,600,000","-100,000","-1,300,000","5,500,000","-1,700,000","6,500,000","-7,800,000","-1,200,000","4,000,000","500,000","1,800,000","18,600,000","-20,800,000","-5,900,000","-4,600,000","600,000","2,600,000","200,000","1,100,000","0","-300,000",,,"-1,200,000","500,000","0","1,900,000","900,000","300,000"
FinancingCashFlow,"-1,903,700,000","-573,800,000","-400,600,000","-361,900,000","-567,400,000","-584,100,000","-596,900,000","-96,100,000","-195,100,000","-206,600,000","-14,100,000","390,700,000","750,100,000","654,400,000","753,600,000","506,600,000","432,100,000","405,500,000","50,700,000","296,900,000","356,000,000","313,300,000","-207,700,000","-16,200,000","-42,600,000","-79,000,000","-110,500,000","-17,700,000","-37,600,000","1,589,900,000","-50,300,000","55,800,000","95,200,000","-96,800,000","147,100,000","188,000,000","229,000,000","69,900,000","1,004,500,000","69,700,000","74,100,000","-55,300,000","-103,800,000","273,800,000","-62,200,000","-20,400,000","-213,300,000","159,900,000","-79,300,000","-5,200,000","-59,800,000","-120,900,000"
	CashFlowFromContinuingFinancingActivities,"-1,903,700,000","-573,800,000","-400,600,000","-361,900,000","-567,400,000","-584,100,000","-596,900,000","-96,100,000","-195,100,000","-206,600,000","-14,100,000","390,700,000","750,100,000","654,400,000","753,600,000","506,600,000","432,100,000","405,500,000","50,700,000","296,900,000","356,000,000","313,300,000","-207,700,000","-16,200,000","-42,600,000","-79,000,000","-110,500,000","-17,700,000","-37,600,000","1,589,900,000","-50,300,000","55,800,000","95,200,000","-96,800,000","147,100,000","188,000,000","229,000,000","69,900,000","1,004,500,000","69,700,000","74,100,000","-55,300,000","-103,800,000","273,800,000","-62,200,000","-20,400,000","-213,300,000","159,900,000","-79,300,000","-5,200,000","-59,800,000","-120,900,000"
		NetIssuancePaymentsOfDebt,"-157,200,000","631,100,000","-193,100,000","-193,200,000","-402,000,000","-391,200,000","-162,700,000","65,700,000","-58,900,000","132,900,000","291,000,000","584,700,000","-492,100,000","745,500,000","690,000,000","395,000,000","215,000,000","310,000,000","161,400,000","458,100,000","-322,600,000","-140,000,000","-131,200,000","-55,000,000","-73,700,000","-844,900,000","-90,500,000","153,300,000","-125,200,000","1,386,300,000","-79,600,000","88,300,000","155,800,000","-98,200,000","120,700,000","132,900,000","198,500,000","46,400,000","715,500,000","140,000,000","140,000,000","-98,000,000","-37,000,000","337,000,000","-595,000,000","325,000,000",,"37,900,000","163,100,000","0","-34,300,000","-265,300,000"
			NetLongTermDebtIssuance,"-1,077,200,000","-363,900,000","-193,100,000","-23,200,000","-497,000,000","368,800,000","-462,700,000","405,700,000","-138,900,000","-227,100,000","1,121,000,000","-55,300,000","-12,100,000","775,500,000","-10,000,000","110,000,000","880,000,000","-50,000,000","571,400,000","28,100,000","-322,600,000","-150,000,000","-281,200,000","0","-128,700,000","-399,900,000","64,500,000","596,300,000","-163,200,000","546,300,000","-79,600,000","88,300,000","155,800,000","-98,200,000","120,700,000","132,900,000","198,500,000","46,400,000","497,500,000","0","498,000,000","-98,000,000","-37,000,000","337,000,000","-595,000,000","325,000,000",,"37,900,000","163,100,000","0","-34,300,000","-265,300,000"
				LongTermDebtIssuance,"530,000,000","250,000,000","60,000,000","40,000,000","180,000,000","1,350,000,000","100,000,000","1,250,000,000","96,400,000","130,000,000","1,174,200,000","27,100,000","364,900,000","1,878,000,000","106,600,000","170,000,000","1,000,000,000","640,000,000","1,135,000,000","63,100,000","143,500,000","75,000,000","1,050,000,000","0","115,700,000","5,700,000","127,100,000","622,100,000","-7,500,000","2,264,400,000","1,423,000,000","394,100,000","563,300,000","493,500,000","635,700,000","497,900,000","1,041,300,000","501,400,000","2,285,000,000","0","-145,000,000","545,000,000","361,000,000","815,000,000","611,000,000","325,000,000",,"792,300,000","1,130,800,000","0","171,600,000","635,000,000"
				LongTermDebtPayments,"-1,607,200,000","-613,900,000","-253,100,000","-63,200,000","-677,000,000","-981,200,000","-562,700,000","-844,300,000","-235,300,000","-357,100,000","-53,200,000","-82,400,000","-377,000,000","-1,102,500,000","-116,600,000","-60,000,000","-390,000,000","-50,000,000","-563,600,000","-35,000,000","-466,100,000","-225,000,000","-1,331,200,000","0","-244,400,000","-405,600,000","-62,600,000","-25,800,000","-155,700,000","-1,718,100,000","-1,502,600,000","-305,800,000","-407,500,000","-591,700,000","-515,000,000","-365,000,000","-842,800,000","-455,000,000","-1,787,500,000","0","643,000,000","-643,000,000","-398,000,000","-478,000,000",,,,"-754,400,000",,,"-205,900,000","-900,300,000"
			NetShortTermDebtIssuance,"920,000,000","995,000,000","0","-170,000,000","95,000,000","-760,000,000","300,000,000","-340,000,000","80,000,000","360,000,000","-830,000,000","640,000,000","-480,000,000","-30,000,000","700,000,000","285,000,000","-665,000,000","360,000,000","-410,000,000","430,000,000","0","10,000,000","150,000,000","-55,000,000","55,000,000","-445,000,000","-155,000,000","-443,000,000","38,000,000","840,000,000","34,100,000","-17,800,000","-37,500,000","-75,700,000","0","-218,900,000","13,900,000","111,400,000",,"140,000,000",,,,,,,,,,,,
				ShortTermDebtIssuance,"2,360,000,000","1,805,000,000","0","140,000,000","415,000,000","65,000,000","735,000,000","220,000,000","450,000,000","790,000,000","470,000,000","860,000,000","1,005,000,000","765,000,000","960,000,000","635,000,000","0","640,000,000","295,000,000","480,000,000","931,000,000","995,000,000","825,000,000","430,000,000","535,000,000","532,000,000","350,000,000","303,000,000","368,000,000","975,000,000",,,,,,,"36,300,000","171,400,000",,"395,000,000",,,,,,,,,,,,
				ShortTermDebtPayments,"-1,440,000,000","-810,000,000","0","-310,000,000","-320,000,000","-825,000,000","-435,000,000","-560,000,000","-370,000,000","-430,000,000","-1,300,000,000","-220,000,000","-1,485,000,000","-795,000,000","-260,000,000","-350,000,000","-665,000,000","-280,000,000","-705,000,000","-50,000,000","-931,000,000","-985,000,000","-675,000,000","-485,000,000","-480,000,000","-977,000,000","-505,000,000","-746,000,000","-330,000,000","-135,000,000","-347,800,000","-17,800,000","-37,500,000","-75,700,000","0","-11,200,000","-22,400,000","-60,000,000",,"-255,000,000",,,,,,,,,,,,
		NetCommonStockIssuance,"-116,800,000","-72,200,000",,,,,,,,,"0","0","0","0","112,500,000","204,100,000","314,300,000","58,100,000","87,000,000","0","908,600,000","664,800,000","176,300,000","219,800,000","181,200,000","0","125,000,000","22,800,000","267,600,000","28,200,000","152,800,000","96,000,000","54,100,000","109,800,000",,,"125,900,000","105,300,000","368,800,000","0","0","115,200,000",,"0","0","0","900,000","0","0","-100,000",,
			CommonStockIssuance,,,,,,,,,,,"0","0","0","0","112,500,000","204,100,000","314,300,000","58,100,000","87,000,000","0","908,600,000","664,800,000","176,300,000","219,800,000","181,200,000","0","125,000,000","22,800,000","267,600,000","28,200,000","152,800,000","95,200,000","54,100,000","110,600,000",,,"125,900,000","105,300,000","378,300,000","0","0","115,200,000",,,,,,,,,,
