name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"3,634,000,000","926,000,000","3,402,000,000","-656,000,000","-38,000,000","-76,000,000","-1,547,000,000","-188,000,000","1,356,000,000","710,000,000","730,000,000","24,000,000","-337,000,000","285,000,000","-2,425,000","1,453,000","4,563,000","-1,398,000","-6,131,000","-3,451,000","-783,000","-535,000","-3,246,000","-3,880,000","-544,000","-358,000","24,390,000","-606,661,000","-15,835,000","73,320,000","-72,439,000","-18,627,000","-30,296,000","-5,566,000","-8,023,000","18,588,000","-3,374,000","-99,400,000","-13,957,000","3,843,000","-6,487,000","-3,690,000","3,033,000,000","3,333,000,000","5,130,000,000","-1,188,000,000","3,455,000,000","300,000,000","-8,054,000,000","2,212,000,000","4,369,000,000","8,742,000,000","10,498,000,000","-2,276,000,000","-3,447,000,000","-3,010,000,000","-10,736,000,000","-2,268,000,000","3,733,000,000","-10,425,000,000","14,005,000,000","4,292,000,000","3,883,000,000","-9,676,000,000","-2,601,000,000","-5,483,000,000","-2,655,000,000","10,770,000,000","-5,858,000,000","965,000,000","-4,675,000,000","-1,209,000,000","5,105,160,000","-1,559,147,000","-615,446,000","91,433,000","1,256,300,000","1,377,000,000","59,900,000","2,576,400,000","3,499,300,000","3,546,000,000","503,500,000","-633,800,000","26,600,000","-29,700,000","17,800,000","171,100,000","253,000,000","35,900,000","99,500,000","108,200,000","600,000","102,200,000","-7,200,000","72,700,000","-20,000,000","188,400,000","-117,200,000","148,300,000","-16,600,000","62,800,000","83,500,000","8,700,000","14,000,000","73,100,000","-42,700,000","95,600,000","61,800,000","29,800,000","-39,100,000","30,000,000","-57,400,000","21,300,000","29,300,000","13,400,000","54,800,000","34,300,000"
	CashFlowFromContinuingOperatingActivities,"3,191,000,000","926,000,000","3,390,000,000","-822,000,000","-485,000,000","-76,000,000","-1,547,000,000","-188,000,000","1,356,000,000","710,000,000","730,000,000","24,000,000","-337,000,000","285,000,000","-2,425,000","1,453,000","4,563,000","-1,398,000","-6,131,000","-3,451,000","-783,000","-535,000","-3,246,000","-3,880,000","-544,000","-358,000","24,390,000","-606,661,000","-15,835,000","73,320,000","-72,439,000","-18,627,000","-30,296,000","-5,566,000","-8,023,000","18,588,000","-3,374,000","-99,400,000","-13,957,000","3,843,000","-6,487,000","-3,690,000","3,033,000,000","3,333,000,000","5,130,000,000","-1,188,000,000","3,455,000,000","300,000,000","-8,054,000,000","2,212,000,000","4,369,000,000","8,742,000,000","10,498,000,000","-2,276,000,000","-3,447,000,000","-3,010,000,000","-10,736,000,000","-2,268,000,000","3,733,000,000","-10,425,000,000","14,005,000,000","4,292,000,000","3,883,000,000","-9,676,000,000","-2,601,000,000","-5,483,000,000","-2,655,000,000","10,770,000,000","-5,858,000,000","965,000,000","-4,675,000,000","-1,209,000,000","5,105,160,000","-1,559,147,000","-615,446,000","91,433,000","1,256,300,000","1,377,000,000","59,900,000","2,576,400,000","3,499,300,000","3,546,000,000","503,500,000","-633,800,000","26,600,000","-29,700,000","17,800,000","171,100,000","253,000,000","35,900,000","99,500,000","108,200,000","600,000","102,200,000","-7,200,000","72,700,000","-20,000,000","188,400,000","-117,200,000","148,300,000","-16,600,000","62,800,000","83,500,000","8,700,000","14,000,000","73,100,000","-42,700,000","95,600,000","61,800,000","29,800,000","-39,100,000","30,000,000","-57,400,000","21,300,000","29,300,000","13,400,000","54,800,000","34,300,000"
		NetIncomeFromContinuingOperations,"1,553,000,000","658,000,000","158,000,000","310,000,000","425,000,000","561,000,000","191,000,000","214,000,000","73,000,000","-171,000,000","459,000,000","84,000,000","-87,000,000","-186,000,000","-1,996,000","-5,583,000","-8,994,000","38,411,000","-21,324,000","17,789,000","140,386,000","-16,645,000","22,409,000","55,550,000","10,068,000","-3,919,000","-73,483,000","5,501,000","-9,573,000","-1,299,000","17,322,000","-3,380,000","7,516,000","-878,000","-2,484,000","-3,816,000","-9,951,000","-2,402,000","-7,701,000","-3,433,000","-1,351,000","-6,263,000","-3,328,000,000","-1,138,000,000","-1,868,000,000","187,000,000","830,000,000","784,000,000","1,057,000,000","749,000,000","767,000,000","985,000,000","865,000,000","822,000,000","843,000,000","902,000,000","668,000,000","1,073,000,000","489,000,000","648,000,000","756,000,000","1,014,000,000","1,020,000,000","1,003,000,000","985,000,000","976,000,000","985,000,000","950,000,000","842,000,000","833,000,000","798,000,000","641,000,000","497,253,000","452,493,000","490,762,000","458,492,000","450,300,000","470,000,000","452,700,000","444,100,000","694,900,000","274,300,000","261,200,000","256,500,000","237,900,000","11,100,000","118,700,000","114,100,000","-46,800,000","40,200,000","61,400,000","59,500,000","53,600,000","48,800,000","45,200,000","43,000,000","44,500,000","44,000,000","42,100,000","41,700,000","48,600,000","46,900,000","47,000,000","32,800,000","27,300,000","25,600,000","23,400,000","23,700,000","18,300,000","17,400,000","16,700,000","15,100,000","14,700,000","-32,500,000","10,200,000","8,500,000","200,000","7,300,000"
		OperatingGainsLosses,"-2,620,000,000","-520,000,000","-452,000,000","-579,000,000","-1,069,000,000","-679,000,000","-630,000,000","-593,000,000","-618,000,000","-331,000,000","-308,000,000","-360,000,000","-262,000,000","-166,000,000","-6,000","4,000","5,000","36,000","25,000","2,000","-5,000","-18,000","-5,000","4,000","-5,000","-52,000","-81,000","-186,000","-1,000","-19,000","-389,000","-27,000","821,000","767,000","121,000","-134,000","-130,000","-2,617,000","-271,000","-176,000","337,000","-357,000","564,000,000","-161,000,000","130,000,000","118,000,000","-175,000,000","-339,000,000","-346,000,000","-216,000,000","-184,000,000","-150,000,000","-361,000,000","-181,000,000","-205,000,000","-122,000,000","-1,382,000,000","878,000,000","26,000,000","-1,234,000,000","-358,000,000","-546,000,000","-759,000,000","-583,000,000","-1,261,000,000","-773,000,000","-375,000,000","45,000,000","-732,000,000","-592,000,000","-247,000,000","-257,000,000","-268,915,000","5,912,000","-564,000","2,567,000","12,800,000","0","11,900,000","-2,200,000",,,,,,,,,,,,,,,,,,"-2,800,000","1,100,000","-2,700,000","-8,200,000","-4,100,000","-12,100,000","-17,300,000","-11,600,000","2,200,000","-8,400,000","-7,100,000",,,,,,,,,"24,200,000",
			GainLossOnSaleOfBusiness,,,"-34,000,000","-7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,"-679,000,000","-716,000,000","-645,000,000","-618,000,000","-331,000,000","-310,000,000","-360,000,000","-262,000,000","-166,000,000","-6,000","4,000","5,000","36,000","25,000","2,000","-5,000","-18,000","-5,000","4,000","-5,000","-52,000","-81,000","-186,000","-1,000","-19,000","-389,000","-27,000","821,000","767,000","121,000","-134,000","-130,000","-2,617,000","-271,000","-176,000","337,000",,"402,000,000","-18,000,000","261,000,000","99,000,000","-6,000,000","-35,000,000","3,000,000","1,000,000","0","1,000,000","-83,000,000","25,000,000","43,000,000","56,000,000","-990,000,000","-11,000,000","-41,000,000","-21,000,000","-47,000,000","-817,000,000","-136,000,000","4,000,000","-588,000,000","-355,000,000","-155,000,000","296,000,000","-442,000,000","-317,000,000","-32,000,000","-70,000,000","-6,915,000","5,912,000","-564,000","2,567,000","800,000","0","0","9,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"53,000,000","11,000,000","12,000,000","14,000,000","15,000,000","16,000,000","18,000,000","19,000,000","18,000,000","19,000,000","24,000,000","22,000,000","24,000,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000","90,000,000","87,000,000","111,000,000","143,000,000","163,000,000","188,000,000","194,000,000","249,000,000","196,000,000","616,000,000","685,000,000","667,000,000","688,000,000","757,000,000","756,000,000","740,000,000","916,000,000","919,000,000","710,000,000","1,159,000,000","1,076,000,000","1,033,000,000","891,000,000","603,000,000","679,000,000","-116,000,000","1,132,000,000","317,000,000","257,000,000","137,630,000","95,107,000","186,969,000","119,294,000","278,800,000","-38,800,000","70,900,000","89,100,000","224,200,000","3,700,000","51,100,000","34,500,000","89,100,000","101,400,000","22,900,000","8,900,000","52,100,000","15,900,000","7,000,000","10,700,000","2,400,000","14,100,000","4,400,000","4,000,000","5,400,000","18,900,000","-2,300,000","12,900,000","12,200,000","2,200,000","21,500,000","600,000","15,200,000","11,300,000","9,300,000","5,300,000","7,000,000","-1,200,000","3,500,000","1,500,000","1,200,000","1,600,000","6,000,000","1,600,000","7,800,000","3,100,000"
			DepreciationAndAmortization,"53,000,000","11,000,000","12,000,000","14,000,000","15,000,000","16,000,000","18,000,000","19,000,000","18,000,000","19,000,000","24,000,000","22,000,000","24,000,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000","90,000,000","87,000,000","111,000,000","143,000,000","163,000,000","188,000,000","194,000,000","249,000,000","196,000,000","616,000,000","685,000,000","667,000,000","688,000,000","757,000,000","756,000,000","740,000,000","916,000,000","919,000,000","710,000,000","1,159,000,000","1,076,000,000","1,033,000,000","891,000,000","603,000,000","679,000,000","-116,000,000","1,132,000,000","317,000,000","257,000,000","137,630,000","95,107,000","186,969,000","119,294,000","278,800,000","-38,800,000","70,900,000","89,100,000","224,200,000","3,700,000","51,100,000","34,500,000","89,100,000","101,400,000","22,900,000","8,900,000","52,100,000","15,900,000","7,000,000","10,700,000","2,400,000","14,100,000","4,400,000","4,000,000","5,400,000","18,900,000","-2,300,000","12,900,000","12,200,000","2,200,000","21,500,000","600,000","15,200,000","11,300,000","9,300,000","5,300,000","7,000,000","-1,200,000","3,500,000","1,500,000","1,200,000","1,600,000","6,000,000","1,600,000","7,800,000","3,100,000"
		DeferredTax,"437,000,000","197,000,000","24,000,000","107,000,000","108,000,000","112,000,000","4,000,000","48,000,000","19,000,000","-68,000,000","-313,000,000","23,000,000","-29,000,000","-47,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"437,000,000","197,000,000","24,000,000","107,000,000","108,000,000","112,000,000","4,000,000","48,000,000","19,000,000","-68,000,000","-313,000,000","23,000,000","-29,000,000","-47,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
