name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
			ChangeInOtherWorkingCapital,,,,,"708,000","-1,305,000","670,000","147,000","-246,000","709,000","-1,102,000","1,059,000","470,000","58,000","2,650,000","1,326,000","-1,656,000","6,022,000","3,818,000","-2,364,000","392,000","-179,000","-860,000","-799,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,"0",,,,"-4,175,000","-2,020,000"
InvestingCashFlow,"-25,208,000","-5,925,000","-8,848,000","-2,657,000","-7,778,000","22,116,000","-212,923,000","-2,334,000","-235,400,000","-4,428,000","-9,923,000","49,722,000","-3,628,000","-43,824,000","-8,394,000","-7,637,000","-5,752,000","-9,900,000","-3,054,000","-2,114,000","-1,988,000","-807,000","-2,142,000","-1,199,000"
	CashFlowFromContinuingInvestingActivities,"-25,208,000","-5,925,000","-8,848,000","-2,657,000","-7,778,000","22,116,000","-212,923,000","-2,334,000","-235,400,000","-4,428,000","-9,923,000","49,722,000","-3,628,000","-43,824,000","-8,394,000","-7,637,000","-5,752,000","-9,900,000","-3,054,000","-2,114,000","-1,988,000","-807,000","-1,836,000","-857,000"
		CapitalExpenditureReported,"-3,476,000","-653,000","-714,000","-808,000","-1,301,000","-1,103,000","-473,000","-348,000","-708,000","-790,000","-795,000","-1,074,000","-1,080,000","-595,000","1,483,000","-1,964,000","-1,106,000","-441,000","-356,000","-988,000","-921,000","-677,000","-693,000","-612,000"
		NetPPEPurchaseAndSale,"-31,732,000","-5,272,000","-8,134,000","-1,849,000","-16,477,000","-6,781,000","-2,737,000","-1,986,000","-3,912,000","-3,638,000","-9,127,000","-5,244,000","-6,605,000","-1,239,000","-7,501,000","-1,808,000","-2,149,000","-961,000","-2,698,000","-1,126,000","-1,067,000","-130,000","-1,143,000","-245,000"
			PurchaseOfPPE,"-49,194,000","-5,272,000","-8,134,000","-1,849,000","-33,939,000","-6,781,000","-2,737,000","-1,986,000","-3,912,000","-3,638,000","-9,127,000","-5,244,000","-6,605,000","-1,239,000","-7,498,000","-1,808,000","-2,152,000","-961,000","-2,698,000","-1,126,000","-1,067,000","-130,000","-1,143,000","-245,000"
			SaleOfPPE,,,"0","0",,,,,,,,"0",,,,"0",,,,,,,,
		NetInvestmentPurchaseAndSale,"10,000,000","0","0","0","10,000,000","30,000,000","190,780,000","0","-230,780,000","0","-1,000","56,040,000","4,057,000","-41,990,000","-2,376,000","-3,865,000","-2,497,000","-8,498,000",,,,,,
			PurchaseOfInvestment,,,"0","0",,,"0","0","-230,780,000","0","0","-12,428,000","-4,943,000","-50,990,000","-11,376,000","-9,865,000","-5,497,000","-8,498,000",,,,,,
			SaleOfInvestment,"10,000,000","0","0","0","10,000,000","30,000,000","190,780,000","0","0","0","-1,000","68,468,000","9,000,000","9,000,000","9,000,000","6,000,000",,,,,,,,
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,"0",,,,"-306,000","-342,000"
FinancingCashFlow,"-9,891,000","-1,624,000","-6,934,000","-236,000","-1,097,000","215,294,000","-211,000","45,000","2,141,000","344,916,000","-111,000","582,000","1,494,000","150,453,000","456,000","3,556,000","6,909,000","-240,000","30,538,000","-2,965,000","-3,882,000","488,000","3,071,000","-3,465,000"
	CashFlowFromContinuingFinancingActivities,"-9,891,000","-1,624,000","-6,934,000","-236,000","-1,097,000","215,294,000","-211,000","45,000","2,141,000","344,916,000","-111,000","582,000","1,494,000","150,453,000","456,000","3,556,000","6,909,000","-240,000","30,538,000","-2,965,000","-3,882,000","488,000","3,071,000","-3,465,000"
		NetIssuancePaymentsOfDebt,"-216,000","-48,000","-51,000","-56,000","-61,000","249,956,000","-28,000","0","0","400,000,000","0","0","0","0","-18,000","-24,000","-25,000","-25,000","-38,524,000","-3,026,000","-4,008,000","485,000","32,979,000","-3,520,000"
			NetLongTermDebtIssuance,"-216,000","-48,000","-51,000","-56,000","-61,000","249,956,000","-28,000","0","0","400,000,000","0","0","0","0","-18,000","-24,000","-25,000","-25,000","-38,524,000","-526,000","-508,000","-515,000","39,979,000","-20,000"
				LongTermDebtIssuance,"0","0","0","0","0","250,000,000","0","0","0","400,000,000",,,,,,,,,,,,,,
				LongTermDebtPayments,"-216,000","-48,000","-51,000","-56,000","-61,000","-44,000",,,,,"0","0","0","0","-18,000","-24,000","-25,000","-25,000","-38,524,000","-526,000","-508,000","-515,000","-21,000","-20,000"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,"0",,,,"0","-2,500,000","-3,500,000","1,000,000","-7,000,000","-3,500,000"
				ShortTermDebtIssuance,,,,,,,,,,,,,,,"0",,,,"0","0","0","4,000,000","16,750,000","10,500,000"
				ShortTermDebtPayments,,,,,,,,,,,,,,,"0",,,,"0","-2,500,000","-3,500,000","-3,000,000","-23,750,000","-14,000,000"
		NetCommonStockIssuance,,,,,,,"0","0","0","0","0","0","0","147,391,000","462,000","3,580,000","6,934,000","70,000","74,400,000","65,000",,,"42,000","30,000"
			CommonStockIssuance,,,,,,,"0","0","0","0","0","0","0","147,391,000","462,000","3,580,000","6,934,000","70,000","74,400,000","65,000",,,"42,000","30,000"
		ProceedsFromStockOptionExercised,"313,000","125,000","40,000","84,000","64,000","738,000","214,000","319,000","3,296,000","244,000","108,000","868,000","2,446,000","3,935,000",,,,,,,,,,
		NetOtherFinancingCharges,"-9,988,000","-1,701,000","-6,923,000","-264,000","-1,100,000","-35,400,000","-397,000","-274,000","-1,155,000","-55,328,000","-219,000","-286,000","-952,000","-873,000","-25,000","0","0","-285,000","-5,429,000","-4,000","17,000","3,000","-100,000",
EndCashPosition,"318,258,000","316,989,000","332,289,000","331,058,000","319,021,000","329,258,000","81,437,000","301,323,000","291,909,000","517,860,000","185,004,000","192,801,000","140,583,000","139,095,000","41,501,000","48,807,000","46,004,000","38,973,000","37,627,000","5,366,000","5,679,000","5,740,000","6,788,000","5,819,000"
	ChangesInCash,"-11,000,000","-14,244,000","1,333,000","11,950,000","-10,039,000","247,419,000","-219,947,000","9,358,000","-225,968,000","332,881,000","-7,807,000","52,236,000","1,489,000","97,594,000","-7,306,000","2,803,000","7,031,000","1,103,000","32,261,000","-313,000","179,000","-1,288,000","969,000","-4,510,000"
	EffectOfExchangeRateChanges,"-1,269,000","-1,056,000","-102,000","87,000","-198,000","402,000","61,000","56,000","17,000","-25,000","10,000","-18,000",,,,,,,,,,,,
	BeginningCashPosition,"329,258,000","332,289,000","331,058,000","319,021,000","329,258,000","81,437,000","301,323,000","291,909,000","517,860,000","185,004,000","192,801,000","140,583,000","139,095,000","41,501,000","48,807,000","46,004,000","38,973,000","37,870,000","5,366,000","5,679,000","5,740,000","7,028,000","5,819,000","10,329,000"
IncomeTaxPaidSupplementalData,,"36,000","1,038,000","661,000",,,,,,,,,"43,000","114,000","0","0","65,000","90,000","164,000","207,000",,,"-153,000","82,000"
InterestPaidSupplementalData,"1,423,000","472,000","802,000","133,000","16,000","525,000","23,000","524,000","32,000","0","37,000","208,000","63,000","33,000","33,000","29,000","26,000","19,000","189,000","381,000","416,000","549,000","743,000","189,000"
CapitalExpenditure,"-52,670,000","-5,925,000","-8,848,000","-2,657,000","-35,240,000","-7,884,000","-3,210,000","-2,334,000","-4,620,000","-4,428,000","-9,922,000","-6,318,000","-7,685,000","-1,834,000","-6,015,000","-3,772,000","-3,258,000","-1,402,000","-3,054,000","-2,114,000","-1,988,000","-807,000","-1,836,000","-857,000"
IssuanceOfCapitalStock,,,,,,,"0","0","0","0","0","0","0","147,391,000","462,000","3,580,000","6,934,000","70,000","74,400,000","65,000",,,"42,000","30,000"
IssuanceOfDebt,"0","0","0","0","0","250,000,000","0","0","0","400,000,000",,,,,"0",,,,"0","0","0","4,000,000","56,750,000","10,500,000"
RepaymentOfDebt,"-216,000","-48,000","-51,000","-56,000","-61,000","-44,000",,,,,"0","0","0","0","-18,000","-24,000","-25,000","-25,000","-38,524,000","-3,026,000","-4,008,000","-3,515,000","-23,771,000","-14,020,000"
FreeCashFlow,"-28,571,000","-12,620,000","8,267,000","12,186,000","-36,404,000","2,125,000","-10,023,000","9,313,000","2,671,000","-12,035,000","-7,695,000","-4,386,000","-4,062,000","-10,869,000","-5,383,000","3,112,000","2,616,000","9,841,000","1,723,000","2,652,000","4,061,000","-1,776,000","-1,796,000","-703,000"
