name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
MarketCap,"386,138,656","383,544,600","478,672,740","582,781,680","757,444,780","807,953,400","515,855,190","336,601,720","353,000,960","290,552,500","342,897,420","661,422,420","539,027,877","694,911,814","1,089,277,930","1,273,519,690","1,346,507,296","2,393,565,444","1,422,531,156"
EnterpriseValue,"493,195,656","504,958,600","605,305,740","697,698,680","903,265,780","941,754,400","651,388,190","479,632,720","510,979,960","470,194,500","513,150,420","825,280,420","569,531,877","709,783,814","1,076,924,930","1,227,130,690","1,336,488,296","2,430,360,444","1,537,159,156"
PeRatio,,"113","19.552","19.941","26.088","32.862",,,,,,"39.275","15.31","10.506","17.896","80.861","63.664","112.846","15.786"
ForwardPeRatio,,,,,,,,,,,,,,"25.126",,,,,
PsRatio,"0.997","1.001","1.197","1.41","1.847","2.067","1.361","0.934","1.061","1.04","1.462","3.005","2.358","2.567","3.208","3.437","3.631","3.753","4.745"
PbRatio,"7.788","4.682","5.531","7.111","9.37","10.579","10.774","8.476","9.07","7.534","5.445","9.501","8.257","9.284","12.708","11.667","19.601","47.852",
EnterprisesValueRevenueRatio,"1.365","7.841","5.759","7.032","9.741","9.031","5.405","4.536","6.131","5.623","4.545","10.087","10.931","20.002","15.878","17.161","19.448","27.285","13.031"
EnterprisesValueEBITDARatio,"164.344","-33.824","72.405","437.703","113.248","58.126","29.509","34.142","76.804","255.679","31.776","-214.247","67.424","-71.58","51.639","44.961","65.309","91.563","26.716"
