name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
MarketCap,"3,918,642,163","5,689,371,960","5,643,099,000","4,526,318,040","4,059,443,940","3,150,161,400","3,198,586,920","2,488,915,020","2,179,864,200","1,310,179,960","2,190,051,500","1,946,134,880","1,626,489,937","1,435,655,288","1,093,852,800","2,024,978,050","2,332,627,391","2,422,157,849","2,685,506,250"
EnterpriseValue,"4,790,630,163","6,328,217,960","6,303,404,000","5,238,369,040","4,781,922,940","3,895,280,400","3,943,544,920","3,271,605,020","2,999,643,200","2,139,605,960","3,063,046,500","2,846,010,880","2,518,135,937","2,305,156,288","1,963,353,800","2,769,694,050","3,054,654,391","3,141,144,849","3,525,878,250"
PeRatio,"73.432","111.857","111.31","81.652","63.736","47.818","28.702","30.314","33.818","21.98",,,,,"192","98.012","109.219","200.132","1,241.751"
ForwardPeRatio,"28.09","46.948","58.48","43.29","37.453","39.37","42.373","36.9","33.784","20.877","33.557","28.169","21.277","20.964","17.153","19.763","22.779","28.409",
PegRatio,"1.873","3.132","3.891",,,,,,,,,,,,,,,,
PsRatio,"2.459","3.739","3.817","3.222","2.931","2.268","2.285","1.739","1.494","0.889","1.505","1.414","1.214","1.116","0.861","1.522","1.796","1.907","2.153"
PbRatio,"6.157","9.466","9.718","8.327","7.758","6.297","6.662","5.591","5.185","3.173","6.037","5.4","4.622","4.17","3.048","5.641","6.548","6.973","12.701"
EnterprisesValueRevenueRatio,"3.016","14.83","17.21","12.297","12.935","11.24","12.24","8.523","8.624","6.084","8.85","6.9","6.988","6.612","6.078","7.561","8.919","9.413","11.87"
EnterprisesValueEBITDARatio,"21.679","121.491","146.837","76.415","83.294","89.765","90.396","45.599","49.493","44.092","32.299","52.402","49.148","64.697","117.348","68.715","83.921","67.861","118.672"
