name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"1,150,000,000","287,000,000","129,000,000","-106,000,000","840,000,000","167,000,000","-350,000,000","-205,000,000","288,000,000","33,000,000","341,000,000","348,000,000","565,000,000","468,000,000","209,000,000","260,000,000","420,000,000","306,000,000","233,000,000","273,000,000","614,000,000","470,000,000","180,000,000","307,000,000","374,000,000","525,000,000","355,000,000","340,000,000","375,000,000","514,000,000","138,000,000","257,000,000","393,000,000","242,000,000","159,000,000","230,000,000","380,000,000","212,000,000","115,700,000","181,600,000","272,400,000","183,300,000","87,200,000","240,100,000","249,900,000","118,800,000","47,300,000","172,800,000","279,100,000","54,500,000","-300,000","179,600,000","110,700,000","15,300,000","23,300,000","36,900,000","69,700,000","34,400,000","108,600,000","106,200,000","203,100,000","64,100,000","60,900,000","151,500,000","152,200,000","85,200,000","91,700,000","89,900,000","93,600,000","-3,300,000","50,500,000","94,700,000","167,200,000","21,600,000","82,700,000","85,500,000","191,800,000","-4,800,000","7,500,000","35,400,000","111,400,000","-29,800,000","8,800,000","145,800,000","69,400,000","54,300,000","13,600,000","99,000,000","102,200,000","50,200,000","6,200,000","91,200,000","156,400,000","76,300,000","7,300,000","112,400,000","116,800,000","73,700,000","-22,000,000","114,900,000","75,600,000","36,700,000","1,000,000","82,700,000","95,100,000","44,100,000","-8,700,000","59,700,000","58,100,000","16,400,000","-1,967,000","46,000,000","64,100,000","36,000,000","-30,000,000","15,100,000","58,700,000","4,700,000","-18,300,000","15,400,000","29,400,000","-6,300,000","15,000,000","23,500,000","51,400,000","-7,400,000","36,500,000","21,100,000","42,700,000","2,900,000","6,800,000","50,300,000"
	CashFlowFromContinuingOperatingActivities,"1,150,000,000","287,000,000","129,000,000","-106,000,000","840,000,000","167,000,000","-350,000,000","-205,000,000","288,000,000","33,000,000","341,000,000","348,000,000","565,000,000","468,000,000","209,000,000","260,000,000","420,000,000","306,000,000","233,000,000","273,000,000","614,000,000","470,000,000","180,000,000","307,000,000","374,000,000","525,000,000","355,000,000","340,000,000","375,000,000","514,000,000","138,000,000","257,000,000","393,000,000","242,000,000","159,000,000","230,000,000","380,000,000","212,000,000","115,700,000","181,600,000","272,400,000","183,300,000","87,200,000","240,100,000","249,900,000","118,800,000","47,300,000","172,800,000","279,100,000","54,500,000","-300,000","179,600,000","110,700,000","15,300,000","23,300,000","36,900,000","69,700,000","34,400,000","108,600,000","106,200,000","203,100,000","64,100,000","60,900,000","151,500,000","152,200,000","85,200,000","91,700,000","89,900,000","93,600,000","-3,300,000","50,500,000","94,700,000","167,200,000","21,600,000","82,700,000","85,500,000","191,800,000","-4,800,000","7,500,000","35,400,000","111,400,000","-29,800,000","8,800,000","145,800,000","69,400,000","54,300,000","13,600,000","99,000,000","102,200,000","50,200,000","6,200,000","91,200,000","156,400,000","76,300,000","7,300,000","112,400,000","116,800,000","73,700,000","-22,000,000","114,900,000","75,600,000","36,700,000","1,000,000","82,700,000","95,100,000","44,100,000","-8,700,000","59,700,000","58,100,000","16,400,000","-1,967,000","46,000,000","64,100,000","36,000,000","-30,000,000","15,100,000","58,700,000","4,700,000","-18,300,000","15,400,000","29,400,000","-6,300,000","15,000,000","23,500,000","51,400,000","-7,400,000","36,500,000","21,100,000","42,700,000","2,900,000","6,800,000","50,300,000"
		NetIncomeFromContinuingOperations,"466,000,000","-143,000,000","18,000,000","194,000,000","397,000,000","-131,000,000","-447,000,000","-431,000,000","-214,000,000","-232,000,000","181,000,000","322,000,000","262,000,000","4,000,000","23,000,000","217,000,000","193,000,000","4,000,000","373,000,000","266,000,000","296,000,000","99,000,000","114,000,000","256,000,000","260,000,000","184,000,000","191,000,000","274,000,000","234,000,000","149,000,000","148,000,000","198,000,000","165,000,000","94,000,000","78,000,000","289,000,000","104,000,000","37,000,000","44,300,000","163,400,000","67,500,000","40,800,000","64,000,000","77,500,000","28,800,000","74,200,000","64,800,000","122,400,000","58,600,000","5,300,000","24,100,000","87,600,000","29,100,000","-19,200,000","-75,200,000","-87,900,000","63,100,000","-35,900,000","3,400,000","85,800,000","46,100,000","-10,300,000","-11,600,000","-17,400,000","55,500,000","-79,100,000","-53,700,000","88,800,000","39,500,000","-80,500,000","-50,100,000","79,200,000","-1,700,000","-42,700,000","-16,300,000","40,800,000","45,300,000","-56,300,000","-43,100,000","12,500,000","-53,600,000","-34,400,000","-40,300,000","25,300,000","4,700,000","-33,100,000","-28,900,000","15,900,000","7,100,000","-7,500,000","17,000,000","54,900,000","42,100,000","20,200,000","27,000,000","45,400,000","38,900,000","13,100,000","15,100,000","42,200,000","20,800,000","-5,700,000","-5,600,000","32,800,000","18,000,000","-7,200,000","-700,000","27,300,000","7,000,000","-16,300,000","-5,100,000","24,200,000","9,700,000","-6,300,000","-20,300,000","8,000,000","-3,600,000","-15,000,000","-44,600,000","-2,200,000","-17,800,000","-15,700,000","-900,000","16,700,000","4,500,000","-10,000,000","-10,100,000","19,800,000","9,600,000","-2,100,000","2,400,000","23,600,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","26,800,000","10,100,000",,,,,"0","-1,200,000","5,200,000","4,800,000","16,400,000",,,"5,800,000","5,800,000","-9,000,000","11,900,000","-13,300,000",,"67,300,000","-132,600,000","136,600,000","55,300,000","-21,600,000","8,100,000","500,000","28,100,000","-59,100,000","14,500,000","2,400,000","2,400,000","3,000,000","-700,000","-400,000","900,000","2,200,000","43,000,000","-600,000","20,800,000","300,000","400,000","800,000","600,000","-100,000","23,600,000","-100,000","0","700,000","100,000","100,000","500,000",,,,"-1,000,000","-400,000","200,000","-700,000","-6,300,000","-3,600,000","100,000","700,000","-1,300,000","2,600,000",,,"-400,000","300,000",,,"15,800,000","-500,000","-100,000","-500,000","27,300,000","700,000",,,"-1,600,000","-100,000","800,000","400,000","-2,200,000","0",,,"-100,000","-1,400,000"
		DepreciationAmortizationDepletion,"399,000,000","102,000,000","100,000,000","99,000,000","98,000,000","97,000,000","100,000,000","105,000,000","107,000,000","108,000,000","106,000,000","106,000,000","105,000,000","106,000,000","108,000,000","99,000,000","97,000,000","94,000,000","97,000,000","95,000,000","90,000,000","90,000,000","82,000,000","101,000,000","92,000,000","88,000,000","84,000,000","81,000,000","79,000,000","76,000,000","76,000,000","75,000,000","73,000,000","70,000,000","67,000,000","67,000,000","67,000,000","69,000,000","68,600,000","65,900,000","65,800,000","63,700,000","62,700,000","62,200,000","61,700,000","60,300,000","58,500,000","57,800,000","58,000,000","56,200,000","56,900,000","55,600,000","53,900,000","52,800,000","51,700,000","52,100,000","51,500,000","49,300,000","45,100,000","46,600,000","43,800,000","41,900,000","43,400,000","40,500,000","36,700,000","36,900,000","37,600,000","36,300,000","35,300,000","34,200,000","51,100,000","48,900,000","50,400,000","54,800,000","56,200,000","47,700,000","50,700,000","47,600,000","46,600,000","50,200,000","50,500,000","47,400,000","62,900,000","42,300,000","49,400,000","50,500,000","47,800,000","47,200,000","40,300,000","35,500,000","234,300,000","-35,100,000","-33,500,000","-30,800,000","201,300,000","-29,900,000","-27,700,000","-27,500,000","180,400,000","-26,400,000","-25,500,000","-25,100,000","178,000,000","-25,700,000","-25,500,000","-24,700,000","162,200,000","-23,400,000","-23,700,000","-22,500,000","134,645,000","-19,600,000","-19,600,000","-17,900,000","-15,000,000","-14,500,000","-14,500,000","-14,400,000","-14,700,000","-14,100,000","-14,000,000","-14,000,000","7,800,000","-20,600,000","-20,000,000","-19,000,000","-46,300,000","13,000,000","-14,100,000","-13,200,000","-12,600,000","-11,500,000"
			DepreciationAndAmortization,"399,000,000","102,000,000","100,000,000","99,000,000","98,000,000","97,000,000","100,000,000","105,000,000","107,000,000","108,000,000","106,000,000","106,000,000","105,000,000","106,000,000","108,000,000","99,000,000","97,000,000","94,000,000","97,000,000","95,000,000","90,000,000","90,000,000","82,000,000","101,000,000","92,000,000","88,000,000","84,000,000","81,000,000","79,000,000","76,000,000","76,000,000","75,000,000","73,000,000","70,000,000","67,000,000","67,000,000","67,000,000","69,000,000","68,600,000","65,900,000","65,800,000","63,700,000","62,700,000","62,200,000","61,700,000","60,300,000","58,500,000","57,800,000","58,000,000","56,200,000","56,900,000","55,600,000","53,900,000","52,800,000","51,700,000","52,100,000","51,500,000","49,300,000","45,100,000","46,600,000","43,800,000","41,900,000","43,400,000","40,500,000","36,700,000","36,900,000","37,600,000","36,300,000","35,300,000","34,200,000","51,100,000","48,900,000","50,400,000","54,800,000","56,200,000","47,700,000","50,700,000","47,600,000","46,600,000","50,200,000","50,500,000","47,400,000","62,900,000","42,300,000","49,400,000","50,500,000","47,800,000","47,200,000","40,300,000","35,500,000","234,300,000","-35,100,000","-33,500,000","-30,800,000","201,300,000","-29,900,000","-27,700,000","-27,500,000","180,400,000","-26,400,000","-25,500,000","-25,100,000","178,000,000","-25,700,000","-25,500,000","-24,700,000","162,200,000","-23,400,000","-23,700,000","-22,500,000","134,645,000","-19,600,000","-19,600,000","-17,900,000","-15,000,000","-14,500,000","-14,500,000","-14,400,000","-14,700,000","-14,100,000","-14,000,000","-14,000,000","7,800,000","-20,600,000","-20,000,000","-19,000,000","-46,300,000","13,000,000","-14,100,000","-13,200,000","-12,600,000","-11,500,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,600,000","43,800,000","41,900,000",,"40,500,000","36,700,000","36,900,000","37,600,000","36,300,000","35,300,000","34,200,000","36,800,000","35,700,000","34,000,000","36,100,000","34,800,000","32,700,000","33,100,000","32,400,000","30,900,000","34,800,000","35,100,000","31,700,000","36,500,000","33,700,000","31,600,000","29,900,000","30,200,000","27,900,000","24,400,000","23,000,000","184,200,000","-35,100,000","-33,500,000","-30,800,000","160,200,000","-29,900,000","-27,700,000","-27,500,000","145,300,000","-26,400,000","-25,500,000","-25,100,000","143,400,000","-25,700,000","-25,500,000","-24,700,000","137,900,000","-23,400,000","-23,700,000","-22,500,000","113,691,000","-19,600,000","-19,600,000","-17,900,000","-15,000,000","-14,500,000","-14,500,000","-14,400,000","-14,700,000","-14,100,000","-14,000,000","-14,000,000","7,800,000","-20,600,000","-20,000,000","-19,000,000","-46,300,000","13,000,000","-14,100,000","-13,200,000","-12,600,000","-11,500,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","14,300,000","13,200,000","16,400,000","18,700,000","21,400,000","15,000,000","17,600,000","15,200,000","15,700,000","15,400,000","15,400,000","15,700,000","26,400,000","8,600,000","17,800,000","20,600,000","17,600,000","19,300,000","15,900,000","12,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","14,300,000","13,200,000","16,400,000","18,700,000","21,400,000","15,000,000","17,600,000","15,200,000","15,700,000","15,400,000","15,400,000","15,700,000","26,400,000","8,600,000","17,800,000","20,600,000","17,600,000","19,300,000","15,900,000","12,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,100,000","61,100,000",,,,,,"-23,800,000",,"51,700,000","29,000,000","-4,800,000","-3,600,000","-11,900,000","28,500,000","-47,000,000","-17,100,000","51,800,000","10,600,000","6,300,000","-34,100,000","44,800,000","9,700,000","-22,900,000","-19,200,000","27,600,000","27,700,000","-31,700,000","45,400,000","3,700,000","-5,700,000","-12,700,000","-100,000","29,700,000","3,600,000","-18,200,000","38,100,000","11,600,000","-30,900,000","-7,200,000","-9,500,000","20,700,000","21,300,000","12,300,000","-8,200,000","11,100,000","17,700,000","6,300,000","-11,800,000","23,600,000","15,800,000","-4,800,000","-14,900,000","16,300,000","13,800,000","-6,700,000","-4,800,000","23,000,000","5,800,000","-11,600,000","-7,313,000","12,200,000","7,900,000","-5,200,000","-1,600,000","5,900,000","-1,200,000","-11,200,000","-6,200,000","-1,200,000","-10,700,000","-7,700,000","-6,800,000","12,100,000","2,700,000","-7,300,000","-11,300,000","9,200,000",,,"3,200,000","5,600,000"
