name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992
OperatingCashFlow,"-4,570,000","-7,685,000","-82,216,000","52,779,000","32,552,000","-30,737,000","-63,167,000","-7,814,000","19,268,000","14,499,000","6,998,000","74,395,000","80,995,000","-56,758,000","38,720,000","20,573,000","18,686,000","12,641,000","1,027,000","43,259,000","37,202,000","24,995,000","17,357,000","-12,442,000","-40,835,000","12,029,000","-11,988,000","45,735,000","11,839,000","86,772,000","22,075,000","-3,499,000","-65,288,000","-7,892,000","-44,709,000","-2,798,000","20,456,000","-8,626,000","-4,636,000","-9,513,000","-3,641,000","-5,530,000","6,408,000","-5,498,000","5,610,000","-5,580,000","-2,685,000","-6,332,000","-16,941,000","60,985,000","-12,690,000","38,757,000","-5,908,000","47,358,000","43,935,000","42,362,000","7,021,000","42,601,000","17,079,000","12,184,000","12,528,000","25,162,000","-474,000","21,579,000","7,119,000","-429,000","20,417,000","5,396,000","15,716,000","3,333,000","387,000","3,090,000","1,194,000","4,952,000","2,616,000","1,006,000","1,222,000","3,155,000","-1,324,000","-2,317,000","592,000","1,179,000","1,265,936","-58,277","1,380,813","335,528","416,774","439,135","-1,700,000","-300,000","-200,000","-500,000","-600,000","-200,000","-400,000","-600,000","-100,000","-400,000","-100,000","-300,000","-100,000","-800,000","-600,000","-400,000","-500,000","-600,000","-100,000","-200,000","-200,000","0","100,000","200,000","-200,000","200,000","200,000","300,000","0","0"
	CashFlowFromContinuingOperatingActivities,"-4,570,000","-7,685,000","-82,216,000","52,779,000","32,552,000","-30,737,000","-63,167,000","-7,814,000","19,268,000","14,499,000","6,998,000","74,395,000","80,995,000","-56,758,000","38,720,000","20,573,000","18,686,000","12,641,000","1,027,000","43,259,000","37,202,000","24,995,000","17,357,000","-12,442,000","-40,835,000","12,029,000","-11,988,000","45,735,000","11,839,000","86,772,000","22,075,000","-3,499,000","-65,288,000","-7,892,000","-44,709,000","-2,798,000","20,456,000","-8,626,000","-4,636,000","-9,513,000","-3,641,000","-5,530,000","6,408,000","-5,498,000","5,610,000","-5,580,000","-2,685,000","-6,332,000","-16,941,000","60,985,000","-12,690,000","38,757,000","-5,908,000","47,358,000","43,935,000","42,362,000","7,021,000","42,601,000","17,079,000","12,184,000","12,528,000","25,162,000","-474,000","21,579,000","7,119,000","-429,000","20,417,000","5,396,000","15,716,000","3,333,000","387,000","3,090,000","1,194,000","4,952,000","2,616,000","1,006,000","1,222,000","3,155,000","-1,324,000","-2,317,000","592,000","1,179,000","1,265,936","-58,277","1,380,813","335,528","416,774","439,135","-1,700,000","-300,000","-200,000","-500,000","-600,000","-200,000","-400,000","-600,000","-100,000","-400,000","-100,000","-300,000","-100,000","-800,000","-600,000","-400,000","-500,000","-600,000","-100,000","-200,000","-200,000","0","100,000","200,000","-200,000","200,000","200,000","300,000","0",
		NetIncomeFromContinuingOperations,"-156,121,000","-137,051,000","8,086,000","81,802,000","-108,958,000","-62,227,000","-131,918,000","-14,271,000","-40,560,000","-222,337,000","35,439,000","-83,891,000","28,169,000","61,092,000","13,886,000","-5,822,000","16,178,000","15,185,000","19,005,000","18,824,000","7,006,000","27,786,000","13,687,000","-27,761,000","-13,088,000","-18,673,000","-66,836,000","14,740,000","11,723,000","462,000","31,660,000","-39,456,000","-24,677,000","-14,568,000","-41,971,000","-14,621,000","-9,213,000","-4,816,000","-8,839,000","-15,912,000","-13,463,000","-11,579,000","-428,731,000","535,000","-30,265,000","-36,274,000","10,732,000","-152,480,000","-15,992,000","-38,795,000","-100,972,000","-184,363,000","-25,554,000","-459,660,000","49,832,000","-21,104,000","-21,064,000","-29,978,000","-6,419,000","-94,206,000","-18,744,000","-10,500,000","-7,080,000","4,210,000","13,805,000","-2,163,000","1,356,000","4,940,000","4,810,000","3,944,000","586,000","2,454,000","652,000","1,364,000","-595,000","1,307,000","428,000","117,000","-2,760,000","-1,587,000","-1,662,000","-244,000","-548,453","331,290","292,408","269,755","-878,666","-988,384","-1,000,000","-500,000","-2,600,000","-600,000","600,000","-400,000","-600,000",,,,"-900,000","-600,000","-200,000","-800,000","-1,200,000","-600,000","-800,000","-700,000","-1,100,000","-700,000","-400,000","-1,900,000",,"-2,100,000","100,000","100,000","100,000","-4,400,000","0",
		OperatingGainsLosses,"27,833,000","15,452,000","-6,400,000","10,238,000","8,543,000","-70,327,000","-589,000","-4,781,000","-24,429,000","69,112,000","10,467,000","71,701,000","19,987,000","11,732,000","-9,146,000","3,244,000","8,150,000","-7,167,000","-1,972,000","-2,677,000","5,143,000","-9,545,000","-1,938,000","-4,712,000","8,754,000","1,836,000","51,784,000","6,738,000","16,886,000","9,254,000","-2,488,000","-3,120,000","-560,000","-1,505,000","4,605,000","2,297,000","1,520,000","4,583,000","1,243,000","119,000","-2,000","-11,618,000","8,946,000","-12,015,000","417,000","-196,000","-28,290,000","-626,000","437,000","18,258,000","517,000","33,175,000","-31,695,000","-12,381,000","-1,835,000","-555,000","-342,000","6,272,000","-3,852,000","-1,975,000","4,281,000","-8,959,000","20,580,000","-13,455,000","-25,120,000","10,601,000","282,000","603,000","-1,330,000","1,078,000","-117,000","-1,647,000","31,000","105,000","-6,000","-193,000","35,000","31,000","1,389,000","168,000","60,000","142,000",,,,,,,,,"2,400,000",,,,"200,000",,,"-500,000","300,000","200,000",,,"500,000","100,000",,,"400,000","400,000",,,,"900,000",,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,938,000","500,000","188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"-14,811,000","9,058,000",,,"761,000","-8,000",,,"6,162,000","61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"20,981,000","15,452,000","-6,103,000","10,227,000","1,405,000","-6,922,000","-589,000","-4,781,000","-26,303,000","24,081,000","3,156,000","-13,932,000","16,788,000","6,537,000","-8,180,000","4,294,000","5,798,000","-1,591,000","-2,083,000","-2,124,000","5,691,000","-799,000","-9,160,000","-1,053,000","-8,193,000","-35,000","7,042,000","5,383,000","-5,293,000","7,428,000","-1,013,000","-2,909,000","200,000","-1,726,000","3,469,000","1,390,000","3,015,000","2,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,"0","0","0","0","0","0","1,874,000","45,031,000","4,910,000","85,633,000","-491,000","-301,000","-5,190,000","-1,050,000","2,352,000","-5,576,000","-6,718,000","-553,000","-2,352,000","-8,746,000","7,222,000","-3,659,000","16,947,000","1,871,000","49,852,000","1,355,000","2,950,000","1,826,000","-1,475,000","-835,000","-760,000","221,000","1,169,000","907,000","-1,495,000","2,360,000","1,325,000","-7,000","-2,000","638,000","-80,000","-131,000","-83,000","-845,000","90,000","-991,000","8,000","12,149,000","456,000","3,614,000","-410,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"95,141,000","23,780,000","24,195,000","23,618,000","23,548,000","22,880,000","23,804,000","22,821,000","22,128,000","21,283,000","21,018,000","22,227,000","21,919,000","20,957,000","13,638,000","13,192,000","12,775,000","13,037,000","12,141,000","11,304,000","11,284,000","11,260,000","11,778,000","9,643,000","5,101,000","5,095,000","7,066,000","4,596,000","5,005,000","3,251,000","4,628,000","3,918,000","3,290,000","3,061,000","2,960,000","1,218,000","1,037,000","767,000",,"4,899,000","5,327,000","5,786,000","10,701,000","11,813,000","16,130,000","17,095,000","19,245,000","26,973,000","28,758,000","31,441,000","31,260,000","36,107,000","32,614,000","38,067,000","26,341,000","18,861,000","29,990,000","28,385,000","26,613,000","24,216,000","23,311,000","26,661,000","22,716,000","19,483,000","15,935,000","10,778,000","9,378,000","5,471,000","3,974,000","5,197,000","3,139,000","3,102,000","2,506,000","1,819,000","1,600,000","1,542,000","1,318,000","1,786,000","1,263,000","725,000","1,007,000","934,000",,,"490,660","465,189","959,399","194,971",,,"100,000","0","0","100,000","100,000","0","100,000","100,000","100,000","100,000","100,000","100,000","700,000","100,000","0","100,000","200,000","100,000","200,000","100,000",,"600,000","0",,,,,
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,095,000","19,245,000","26,973,000","28,758,000","31,441,000","31,260,000","36,107,000","32,614,000","38,067,000","26,341,000","18,861,000","29,990,000","28,385,000","26,613,000","24,216,000","23,311,000","26,661,000","22,716,000","19,483,000","15,935,000","10,778,000","9,378,000","5,471,000","3,974,000","5,197,000","3,139,000","3,102,000","2,506,000","1,819,000","1,600,000","1,542,000","1,318,000","1,786,000","1,263,000","725,000","1,007,000","934,000",,,"490,660","465,189","959,399","194,971",,,"100,000","0","0","100,000","100,000","0","100,000","100,000","100,000","100,000","100,000","100,000","700,000","100,000","0","100,000","200,000","100,000","200,000","100,000",,"600,000","0",,,,,
