name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999
		DepreciationAndAmortizationInIncomeStatement,"39,766,000","9,707,000","9,056,000","10,161,000","10,842,000","10,842,000","10,391,000","10,557,000","10,768,000","10,900,000","10,624,000","11,245,000","5,838,000","6,420,000","6,010,000","5,905,000","6,815,000","6,339,000","6,370,000","6,435,000","6,377,000","6,868,000","6,664,000","6,194,000","5,966,000","5,587,000","5,432,000","5,571,000","5,844,000","5,913,000","6,057,000","7,730,000","7,909,000","5,008,000","6,650,000","6,503,000","6,084,000","5,232,000","5,978,000","5,307,000","4,821,000","3,918,000","4,108,000","3,593,000","3,644,000","3,635,000","3,246,000","3,211,000","3,411,000","1,839,000","3,470,000","3,578,000","3,593,000","3,783,000","3,562,000","3,330,000","3,719,000","2,472,000","2,347,000","2,368,000","2,252,000","2,352,000","2,026,000","1,860,000","2,400,000","2,596,000","2,781,000","2,696,000","2,899,000","3,004,000","3,051,000","2,920,000","3,825,000","2,942,000","2,872,000","2,724,000","1,343,000","3,473,000","2,915,000","2,814,000","5,418,000","2,810,000","2,645,000","2,240,000","-13,000","2,998,000","2,331,000","1,864,000","744,000","700,000","500,000","700,000"
	OtherOperatingExpenses,,,,,,,,,"117,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,925,000",,,,,,,,,,,,,,
OperatingIncome,"286,370,000","92,409,000","83,674,000","63,936,000","46,351,000","65,056,000","36,121,000","63,382,000","55,748,000","53,293,000","99,820,000","6,439,000","17,110,000","-6,859,000","53,387,000","18,127,000","21,214,000","21,750,000","26,914,000","33,980,000","10,695,000","3,989,000","13,795,000","18,269,000","1,573,000","22,004,000","5,624,000","17,878,000","7,284,000","15,133,000","-2,415,000","-5,039,000","-22,522,000","-12,180,000","-12,221,000","3,202,000","8,839,000","6,072,000","2,535,000","5,025,000","19,596,000","16,041,000","-13,072,000","15,903,000","21,022,000","13,166,000","14,414,000","20,268,000","10,254,000","37,322,000","17,815,000","14,491,000","28,079,000","16,748,000","23,275,000","7,910,000","11,985,000","27,117,000","24,738,000","13,387,000","9,727,000","20,581,000","11,686,000","15,633,000","15,104,000","20,707,000","18,928,000","15,800,000","22,529,000","12,397,000","4,140,000","11,229,000","32,447,000","12,189,000","25,973,000","2,971,000","52,365,000","-26,661,000","-1,588,000","2,911,000","23,040,000","8,466,000","5,711,000","4,907,000","48,084,000","6,403,000","9,219,000","22,035,000","25,691,000","23,300,000","15,000,000","20,500,000"
NetNonOperatingInterestIncomeExpense,"-31,447,000","-6,345,000","-8,102,000","-8,508,000","-8,492,000","-8,508,000","-9,124,000","-9,147,000","-9,179,000","-8,151,000","-7,939,000","-7,834,000","-4,009,000","-6,339,000","-3,577,000","-3,581,000","-4,734,000","-3,513,000","-4,002,000","-3,569,000","-3,639,000","-3,526,000","-1,255,000","-571,000","-601,000","-593,000","-641,000","-615,000","-570,000","-541,000","-548,000","-546,000","-515,000","-475,000","-476,000","-438,000","-480,000","-352,000","-2,029,000","178,000","150,000","-3,000","219,000","333,000","472,000","407,000","1,989,000","-64,000","-67,000","-71,000","2,973,000","-82,000","-88,000","-91,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"635,000","545,000","499,000","596,000","484,000","517,000","457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"31,447,000","6,345,000","8,102,000","8,508,000","8,492,000","8,508,000","9,124,000","9,147,000","9,179,000","8,151,000","7,939,000","7,834,000","4,009,000","6,339,000","3,577,000","3,581,000","4,734,000","3,513,000","4,002,000","3,569,000","3,639,000","3,526,000","1,255,000","571,000","601,000","593,000","641,000","615,000","570,000","541,000","548,000","546,000","515,000","475,000","476,000","438,000","480,000","352,000","350,000","457,000","395,000","502,000","377,000","151,000","45,000","50,000","58,000","64,000","67,000","71,000","78,000","82,000","88,000","91,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"7,220,000","321,000","6,685,000","340,000","-126,000","556,000","-6,900,000","7,003,000","8,483,000","-10,420,000","1,453,000","206,000","781,000","1,849,000","3,679,000","3,446,000","-1,976,000","1,815,000","832,000","742,000","719,000","925,000","221,000","362,000","55,000","-46,000","-7,516,000","-43,000","371,000","-138,000","-542,000","-4,942,000","230,000","190,000","776,000","577,000","2,000","-897,000","1,939,000","-203,000","-1,049,000","506,000","-487,000","-661,000","-481,000","60,000","-2,436,000","1,423,000","-533,000","-559,000","-2,380,000","872,000","2,632,000","-709,000","-7,243,000","-66,000","-141,000","1,069,000","-5,767,000","925,000","1,621,000","2,704,000","559,000","-496,000","-261,000","1,024,000","-138,000","-73,000","-3,828,000","2,973,000","-283,000","217,000","262,000","722,000",,,,"-32,925,000",,,,,,,"0","-760,000",,,,,,"400,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,"1,374,000","1,510,000","916,000","896,000","736,000","861,000","485,000","654,000","643,000","610,000","570,000","566,000","453,000","203,000","138,000","81,000","196,000","264,000","324,000","264,000","390,000","448,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,"-3,000,000",,,,,,,,,,,"0",,,"0","-3,962,000",,,,,,,,,,,,,,,,,,,,,"1,175,000","616,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,100,000",,,,,,,,,,,,,"-203,000","-1,049,000","506,000","-487,000","-661,000","-481,000","60,000","-2,436,000","1,423,000","-533,000","-559,000","-2,380,000","872,000","1,457,000","-1,325,000","-7,243,000","-66,000","-141,000","1,069,000","-5,767,000","925,000","1,621,000","2,704,000","559,000","-496,000","-261,000","1,024,000","-138,000","-73,000","-3,828,000","2,973,000","-283,000","217,000","262,000","722,000",,,,"-32,925,000",,,,,,,"0","-760,000",,,,,,"400,000"
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"7,220,000","321,000","6,685,000","340,000","-126,000","556,000","-6,900,000","7,003,000","8,483,000","-10,420,000","1,453,000","206,000","781,000","1,849,000","3,679,000","3,446,000","-350,000","305,000","-84,000","-154,000","-17,000","64,000","-264,000","-292,000","-588,000","-656,000","-961,000","-609,000","-82,000","-341,000","-680,000","-1,061,000","34,000","-74,000","452,000","313,000","-388,000","-1,345,000","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"262,143,000","86,385,000","82,257,000","55,768,000","37,733,000","57,104,000","20,097,000","61,238,000","55,052,000","34,722,000","93,334,000","-1,189,000","13,882,000","-11,349,000","53,489,000","17,992,000","14,504,000","20,052,000","23,744,000","31,153,000","7,775,000","1,388,000","12,761,000","18,060,000","1,027,000","21,365,000","-2,533,000","17,220,000","7,085,000","14,454,000","-3,505,000","-10,527,000","-22,807,000","-12,465,000","-11,921,000","3,341,000","8,361,000","4,823,000","2,445,000","5,000,000","18,697,000","16,544,000","-13,340,000","15,575,000","21,013,000","13,633,000","13,967,000","21,627,000","9,654,000","36,692,000","17,578,000","15,281,000","30,623,000","15,948,000","21,806,000","7,734,000","11,740,000","28,076,000","27,882,000","14,193,000","11,222,000","23,177,000","14,652,000","17,486,000","16,612,000","23,798,000","20,038,000","17,447,000","23,910,000","15,210,000","4,729,000","12,511,000","33,963,000","14,300,000","27,240,000","4,491,000","52,017,000","-25,993,000","-2,506,000","3,840,000","24,641,000","7,638,000","7,816,000","19,447,000","40,791,000","18,114,000","16,030,000","25,106,000","11,698,000","25,900,000","15,100,000","20,600,000"
TaxProvision,"59,526,000","20,344,000","18,368,000","12,282,000","8,532,000","13,272,000","6,566,000","12,960,000","11,263,000","8,549,000","24,081,000","-6,979,000","3,468,000","-2,953,000","12,271,000","-15,598,000","4,559,000","5,217,000","18,931,000","9,299,000","2,690,000","500,000","4,742,000","6,985,000","165,000","7,480,000","-1,420,000","6,855,000","1,966,000","4,681,000","-1,887,000","-4,606,000","-8,310,000","-4,429,000","-4,031,000","902,000","3,179,000","1,789,000","1,812,000","1,473,000","6,754,000","1,213,000","-4,711,000","4,984,000","6,746,000","5,030,000","5,840,000","7,290,000","3,403,000","11,955,000","6,410,000","6,342,000","10,749,000","5,626,000","8,220,000","2,460,000","4,709,000","8,551,000","6,378,000","5,744,000","4,176,000","8,039,000","4,256,000","6,184,000","6,048,000","10,205,000","8,362,000","6,269,000","7,882,000","4,222,000","1,724,000","4,754,000","13,010,000","5,372,000","10,356,000","1,683,000","20,579,000","-9,993,000","-902,000","1,312,000","8,671,000","2,846,000","2,975,000","7,455,000","14,289,000","6,431,000","6,557,000","9,867,000","1,090,000","5,700,000","7,300,000","8,100,000"
NetIncomeCommonStockholders,"202,617,000","66,041,000","63,889,000","43,486,000","29,201,000","43,832,000","13,531,000","48,278,000","43,789,000","26,173,000","69,253,000","5,790,000","10,414,000","-8,396,000","41,218,000","33,590,000","9,945,000","14,835,000","4,813,000","21,854,000","5,085,000","888,000","8,019,000","11,075,000","862,000","13,885,000","-1,113,000","10,365,000","5,119,000","9,773,000","-1,618,000","-5,921,000","-14,497,000","-8,036,000","-7,890,000","2,439,000","5,182,000","3,034,000","633,000","3,527,000","11,943,000","15,331,000","-8,629,000","10,591,000","14,267,000","8,603,000","8,127,000","14,337,000","6,251,000","24,737,000","11,168,000","8,939,000","19,874,000","10,322,000","13,586,000","5,274,000","7,031,000","19,525,000","21,504,000","8,449,000","7,046,000","15,138,000","10,396,000","11,302,000","10,565,000","13,599,000","11,702,000","11,180,000","16,133,000","10,919,000","4,449,000","7,646,000","19,540,000","8,852,000","17,150,000","2,650,000","-4,119,000","-16,000,000","-1,604,000","2,528,000","15,970,000","9,430,000","4,841,000","11,992,000","-20,408,000","11,683,000","9,473,000","15,239,000","10,608,000","20,200,000","7,800,000","12,500,000"
	NetIncome,"202,617,000","66,041,000","63,889,000","43,486,000","29,201,000","43,832,000","13,531,000","48,278,000","43,789,000","26,173,000","69,253,000","5,790,000","10,414,000","-8,396,000","41,218,000","33,590,000","9,945,000","14,835,000","4,813,000","21,854,000","5,085,000","888,000","8,019,000","11,075,000","862,000","13,885,000","-1,113,000","10,365,000","5,119,000","9,773,000","-1,618,000","-5,921,000","-14,497,000","-8,036,000","-7,890,000","2,439,000","5,182,000","3,034,000","633,000","3,527,000","11,943,000","15,331,000","-8,629,000","10,591,000","14,267,000","8,603,000","8,127,000","14,337,000","6,251,000","24,737,000","11,168,000","8,939,000","19,874,000","10,322,000","13,586,000","5,274,000","7,031,000","19,525,000","21,504,000","8,449,000","7,046,000","15,138,000","10,396,000","11,302,000","10,565,000","13,599,000","11,702,000","11,180,000","16,133,000","10,919,000","4,449,000","7,646,000","19,540,000","8,852,000","17,150,000","2,650,000","-4,119,000","-16,000,000","-1,604,000","2,528,000","15,970,000","9,430,000","4,841,000","11,992,000","-20,408,000","11,683,000","9,473,000","15,239,000","10,608,000","20,200,000","7,800,000","12,500,000"
		NetIncomeIncludingNoncontrollingInterests,"202,617,000","66,041,000","63,889,000","43,486,000","29,201,000","43,832,000","13,531,000","48,278,000","43,789,000","26,173,000","69,253,000","5,790,000","10,414,000","-8,396,000","41,218,000","33,590,000","9,945,000","14,835,000","4,813,000","21,854,000","5,085,000","888,000","8,019,000","11,075,000","862,000","13,885,000","-1,113,000","10,365,000","5,119,000","9,773,000","-1,618,000","-5,921,000","-14,497,000","-8,036,000","-7,890,000","2,439,000","5,182,000","3,034,000","633,000","3,527,000","11,943,000","15,331,000","-8,629,000","10,591,000","14,267,000","8,603,000","8,127,000","14,337,000","6,251,000","24,737,000","11,168,000","8,939,000","19,874,000","10,322,000","13,586,000","5,274,000","7,031,000","19,525,000","21,504,000","8,449,000","7,046,000","15,138,000","10,396,000","11,302,000","10,565,000","13,599,000","11,702,000","11,180,000","16,133,000","10,919,000","4,449,000","7,646,000","19,540,000","8,852,000","17,150,000","2,650,000","-4,119,000","-16,000,000","-1,604,000","2,528,000","15,970,000","9,430,000","4,841,000","11,992,000","-9,180,000","4,633,000","6,031,000","14,503,000","10,608,000","20,200,000","7,800,000","12,500,000"
			NetIncomeContinuousOperations,"202,617,000","66,041,000","63,889,000","43,486,000","29,201,000","43,832,000","13,531,000","48,278,000","43,789,000","26,173,000","69,253,000","5,790,000","10,414,000","-8,396,000","41,218,000","33,590,000","9,945,000","14,835,000","4,813,000","21,854,000","5,085,000","888,000","8,019,000","11,075,000","862,000","13,885,000","-1,113,000","10,365,000","5,119,000","9,773,000","-1,618,000","-5,921,000","-14,497,000","-8,036,000","-7,890,000","2,439,000","5,182,000","3,034,000","633,000","3,527,000","11,943,000","15,331,000","-8,629,000","10,591,000","14,267,000","8,603,000","8,127,000","14,337,000","6,251,000","24,737,000","11,168,000","8,939,000","19,874,000","10,322,000","13,586,000","5,274,000","7,031,000","19,525,000","21,504,000","8,449,000","7,046,000","15,138,000","10,396,000","11,302,000","10,564,000","13,593,000","11,676,000","11,178,000","16,028,000","10,988,000","3,005,000","7,757,000","20,953,000","8,928,000","16,884,000","2,808,000","31,438,000","-16,000,000","-1,604,000","2,528,000","15,970,000","4,792,000","4,841,000","11,992,000","26,502,000","11,683,000","9,473,000","15,239,000","10,608,000","20,200,000","7,800,000","12,500,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","6,000","26,000","2,000","105,000","-69,000","1,444,000","-111,000","-1,413,000","-76,000","266,000","-158,000",,,,,"0","4,638,000",,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,050,000","3,442,000","736,000",,,,
DilutedNIAvailtoComStockholders,"202,617,000","66,041,000","63,889,000","43,486,000","29,201,000","43,832,000","13,531,000","48,278,000","43,789,000","26,173,000","69,253,000","5,790,000","10,414,000","-8,396,000","41,218,000","33,590,000","9,945,000","14,835,000","4,813,000","21,854,000","5,085,000","888,000","8,019,000","11,075,000","862,000","13,885,000","-1,113,000","10,365,000","5,119,000","9,773,000","-1,618,000","-5,921,000","-14,497,000","-8,036,000","-7,890,000","2,439,000","5,182,000","3,034,000","633,000","3,527,000","11,943,000","15,331,000","-8,629,000","10,591,000","14,267,000","8,603,000","8,127,000","14,337,000","6,251,000","24,737,000","11,168,000","8,939,000","19,874,000","10,322,000","13,586,000","5,274,000","7,031,000","19,525,000","21,504,000","8,449,000","7,046,000","15,138,000","10,396,000","11,302,000","10,565,000","13,599,000","11,702,000","11,180,000","16,133,000","10,919,000","4,449,000","7,646,000","19,540,000","8,852,000","17,150,000","2,650,000","-4,119,000","-16,000,000","-1,604,000","2,528,000","15,970,000","9,430,000","4,841,000","11,992,000","-20,408,000","11,683,000","9,473,000","15,239,000","10,608,000","20,200,000","7,800,000","12,500,000"
BasicEPS,,"0.88","0.82","0.57","0.38","0.57","0.17","0.62","0.57","0.34","0.89","0.07","0.13","-0.11","0.53","0.43","0.13","0.19","0.06","0.28","0.07","0.01","0.1","0.15","0.01","0.18","-0.02","0.14","0.07","0.13","-0.021","-0.08","-0.19","-0.11","-0.11","0.03","0.07","0.04","0.01","0.05","0.16","0.21",,"0.14","0.19","0.11",,"0.19","0.08","0.33",,"0.12","0.27","0.14",,"0.07","0.1","0.27",,"0.12","0.1","0.21","0.15","0.16",,"0.2","0.17","0.16",,"0.16","0.06","0.11",,"0.13","0.25","0.04",,"-0.23","-0.02","0.04",,"0.13","0.07","0.16",,"0.16","0.13","0.22",,"0.3","0.14","0.22"
