name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"9,789,000","-41,931,000","100,709,000","-24,944,000","-24,045,000","-22,589,000","-15,631,000","-18,297,000","-21,407,000","-15,925,000","-12,727,000","-8,529,000","-12,525,000","-16,831,000","-15,043,000","-18,469,000","-15,149,000","-19,870,000","-12,722,000","-10,181,000","-11,800,000","-12,668,000","-10,416,000","-11,448,000","-6,890,000","-6,403,000","-4,295,000","-5,182,000","-3,996,000","11,045,000","-3,475,000","-2,602,000","-3,804,000","-4,512,000","-2,756,000","-2,127,000","-927,000","-1,485,000"
	CashFlowFromContinuingOperatingActivities,"9,789,000","-41,931,000","100,709,000","-24,944,000","-24,045,000","-22,589,000","-15,631,000","-18,297,000","-21,407,000","-15,925,000","-12,727,000","-8,529,000","-12,525,000","-16,831,000","-15,043,000","-18,469,000","-15,149,000","-19,870,000","-12,722,000","-10,181,000","-11,800,000","-12,668,000","-10,416,000","-11,448,000","-6,890,000","-6,403,000","-4,295,000","-5,182,000","-3,996,000","11,045,000","-3,475,000","-2,602,000","-3,804,000","-4,512,000","-2,756,000","-2,127,000","-927,000","-1,485,000"
		NetIncomeFromContinuingOperations,"15,480,000","-37,169,000","96,198,000","-20,639,000","-22,910,000","-27,723,000","-20,423,000","-20,437,000","-17,062,000","-15,236,000","-14,000,000","-12,829,000","-14,916,000","-14,302,000","-18,837,000","-17,339,000","-18,387,000","-19,398,000","-19,103,000","-15,089,000","-13,639,000","-12,971,000","-10,815,000","-14,969,000","-8,358,000","-10,330,000","-5,263,000","-7,731,000","-6,214,000","-4,911,000","-3,548,000","-7,772,000","-4,488,000","-4,020,000","-4,327,000","-4,894,000","-3,813,000","-1,137,000"
		OperatingGainsLosses,,"-187,000",,,,,,,,,,,,,,,,,,,,,"-17,000","0","0","1,720,000","61,000","1,615,000","350,000","137,000","-6,000","7,000","-1,835,000","41,000","495,000","862,000","939,000","-609,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,000","-5,000","4,000","1,000"
			GainLossOnInvestmentSecurities,,"-187,000",,,,,,,,,,,,,,,,,,,,,"-17,000","0","0","1,720,000","61,000","1,615,000","350,000","137,000","-6,000","7,000","-1,835,000","41,000","490,000","867,000","935,000","-610,000"
		DepreciationAmortizationDepletion,"38,000","11,000","10,000","8,000","9,000","16,000","21,000","23,000","22,000","23,000","446,000","50,000","-224,000","-180,000","360,000","-145,000","-75,000","-62,000","-157,000","154,000","73,000","6,000","101,000","-69,000","4,000","53,000","11,000","-257,000","171,000","96,000","4,000","4,000","3,000","4,000","4,000","1,000","2,000","6,000"
			DepreciationAndAmortization,"38,000","11,000","10,000","8,000","9,000","16,000","21,000","23,000","22,000","23,000","446,000",,,"180,000","-204,000","145,000","75,000","62,000","-157,000","154,000","73,000","6,000","77,000","-45,000","4,000","53,000","11,000","190,000","171,000","96,000","4,000","4,000","3,000","4,000","4,000","1,000","2,000","6,000"
				Depreciation,"38,000","11,000","10,000","8,000","9,000","16,000","21,000","23,000","22,000","23,000","446,000",,,,,,,,,,,,,,,,"11,000",,,,"4,000","4,000","3,000","4,000","4,000","1,000","2,000","6,000"
		AmortizationOfSecurities,"478,000","-53,000","171,000","173,000","187,000","113,000","65,000","-2,000","-83,000","-110,000",,,,,,,,,,,,,,,,,"-144,000",,,,"12,000","0","13,000","21,000","0","0","0","0"
