name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"395,460,000","426,195,000","449,119,000","257,070,000","222,833,000","88,569,000"
	CurrentAssets,"255,961,000","273,079,000","300,665,000","112,391,000","185,344,000","73,234,000"
		CashCashEquivalentsAndShortTermInvestments,"226,004,000","252,569,000","279,262,000","99,450,000","180,756,000","69,867,000"
			CashAndCashEquivalents,"226,004,000","252,569,000","279,262,000","99,450,000","180,756,000","69,867,000"
		Receivables,"350,000","1,425,000","714,000","545,000","1,040,000","1,594,000"
			OtherReceivables,"350,000","1,425,000","714,000","545,000","1,040,000","1,594,000"
		PrepaidAssets,"6,593,000","8,572,000","10,177,000","1,895,000","3,548,000","1,773,000"
		RestrictedCash,"23,014,000","10,513,000","10,512,000","10,501,000",,
	TotalNonCurrentAssets,"139,499,000","153,116,000","148,454,000","144,679,000","37,489,000","15,335,000"
		NetPPE,"60,877,000","58,652,000","51,468,000","45,440,000","29,233,000","13,385,000"
			GrossPPE,"69,321,000","65,033,000","56,406,000","49,005,000","31,957,000","15,730,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"5,263,000","5,115,000","3,881,000","3,304,000","907,000","660,000"
				OtherProperties,"38,404,000","34,314,000","29,762,000","26,056,000","19,093,000","13,054,000"
				ConstructionInProgress,"304,000","933,000","1,728,000","1,890,000","2,283,000",
				Leases,"25,350,000","24,671,000","21,035,000","17,755,000","9,674,000","2,016,000"
			AccumulatedDepreciation,"-8,444,000","-6,381,000","-4,938,000","-3,565,000","-2,724,000","-2,345,000"
		GoodwillAndOtherIntangibleAssets,"75,485,000","76,327,000","78,848,000","79,570,000","3,465,000",
			Goodwill,"21,335,000","21,335,000","23,013,000","22,893,000","1,055,000",
			OtherIntangibleAssets,"54,150,000","54,992,000","55,835,000","56,677,000","2,410,000",
		OtherNonCurrentAssets,"3,137,000","18,137,000","18,138,000","19,669,000","4,791,000","1,950,000"
TotalLiabilitiesNetMinorityInterest,"54,964,000","60,088,000","61,106,000","219,955,000","321,336,000","177,997,000"
	CurrentLiabilities,"41,882,000","33,859,000","30,248,000","29,759,000","17,391,000","10,095,000"
		PayablesAndAccruedExpenses,"32,380,000","25,819,000","21,647,000","23,004,000","10,881,000","3,685,000"
			Payables,"6,739,000","8,385,000","6,372,000","9,004,000","8,449,000","2,116,000"
				AccountsPayable,"6,739,000","8,385,000","6,372,000","9,004,000","8,449,000","2,116,000"
			CurrentAccruedExpenses,"25,641,000","17,434,000","15,275,000","14,000,000","2,432,000","1,569,000"
		CurrentDebtAndCapitalLeaseObligation,"6,711,000","6,687,000","6,633,000","4,980,000","4,107,000","3,780,000"
			CurrentDebt,"2,400,000","2,400,000","2,400,000","1,577,000","917,000","1,535,000"
				OtherCurrentBorrowings,"2,400,000","2,400,000","2,400,000","1,577,000","917,000","1,535,000"
			CurrentCapitalLeaseObligation,"4,311,000","4,287,000","4,233,000","3,403,000","3,190,000","2,245,000"
		CurrentDeferredLiabilities,"2,791,000","1,353,000","1,968,000","1,775,000","2,403,000","2,630,000"
			CurrentDeferredRevenue,"2,791,000","1,353,000","1,968,000","1,775,000","2,403,000","2,630,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"13,082,000","26,229,000","30,858,000","190,196,000","303,945,000","167,902,000"
		LongTermDebtAndCapitalLeaseObligation,"11,501,000","13,324,000","15,082,000","165,640,000","140,867,000","10,720,000"
			LongTermDebt,"531,000","1,124,000","1,712,000","153,459,000","129,138,000","4,141,000"
			LongTermCapitalLeaseObligation,"10,970,000","12,200,000","13,370,000","12,181,000","11,729,000","6,579,000"
		NonCurrentDeferredLiabilities,"1,359,000","743,000","3,647,000","6,067,000",,
			NonCurrentDeferredTaxesLiabilities,"1,359,000","743,000","3,525,000","5,228,000",,
			NonCurrentDeferredRevenue,,,"122,000","839,000",,
		PreferredSecuritiesOutsideStockEquity,,"0",,,"161,377,000","156,433,000"
		OtherNonCurrentLiabilities,"222,000","12,162,000","12,129,000","18,489,000","1,701,000","749,000"
TotalEquityGrossMinorityInterest,"340,496,000","366,107,000","388,013,000","37,115,000","-98,503,000","-89,428,000"
	StockholdersEquity,"340,496,000","366,107,000","388,013,000","37,115,000","-98,503,000","-89,428,000"
		CapitalStock,"9,000","9,000","9,000","161,379,000","2,000","2,000"
			PreferredStock,"0","0","0","161,377,000",,
			CommonStock,"9,000","9,000","9,000","2,000","2,000","2,000"
		AdditionalPaidInCapital,"561,029,000","557,136,000","553,878,000","17,972,000","2,522,000","635,000"
		RetainedEarnings,"-220,519,000","-191,025,000","-165,859,000","-142,225,000","-101,027,000","-90,065,000"
		GainsLossesNotAffectingRetainedEarnings,"-23,000","-13,000","-15,000","-11,000",,
TotalCapitalization,"341,027,000","367,231,000","389,725,000","190,574,000","30,635,000","-85,287,000"
PreferredStockEquity,,,,"161,377,000",,
CommonStockEquity,"340,496,000","366,107,000","388,013,000","-124,262,000","-98,503,000","-89,428,000"
CapitalLeaseObligations,"15,281,000","16,487,000","17,603,000","15,584,000","14,919,000","8,824,000"
NetTangibleAssets,"265,011,000","289,780,000","309,165,000","-42,455,000","-101,968,000","-89,428,000"
WorkingCapital,"214,079,000","239,220,000","270,417,000","82,632,000","167,953,000","63,139,000"
InvestedCapital,"343,427,000","369,631,000","392,125,000","30,774,000","31,552,000","-83,752,000"
TangibleBookValue,"265,011,000","289,780,000","309,165,000","-203,832,000","-101,968,000","-89,428,000"
TotalDebt,"18,212,000","20,011,000","21,715,000","170,620,000","144,974,000","14,500,000"
NetDebt,,,,"55,586,000",,
ShareIssued,"92,835,187","92,648,036","92,557,233","90,375,022","90,375,022","90,375,022"
OrdinarySharesNumber,"92,835,187","92,648,036","92,557,233","90,375,022","90,375,022","90,375,022"
