name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"414,000,000","-109,000,000","168,000,000","201,000,000","154,000,000","179,000,000","171,000,000","221,000,000","142,000,000","453,000,000","188,000,000","309,000,000","334,000,000","188,000,000","485,000,000","173,000,000","198,000,000","284,000,000","243,000,000","289,000,000","275,000,000","350,000,000","243,000,000","343,000,000","429,000,000","342,000,000","451,000,000","404,000,000","556,000,000","499,000,000","49,000,000","502,000,000","555,000,000","558,000,000","568,000,000","478,000,000","425,000,000","529,000,000"
	CashFlowFromContinuingOperatingActivities,"414,000,000","-109,000,000","168,000,000","201,000,000","154,000,000","179,000,000","171,000,000","221,000,000","142,000,000","453,000,000","188,000,000","309,000,000","334,000,000","188,000,000","485,000,000","173,000,000","198,000,000","284,000,000","243,000,000","289,000,000","275,000,000","350,000,000","243,000,000","343,000,000","429,000,000","342,000,000","451,000,000","404,000,000","556,000,000","499,000,000","48,000,000","504,000,000","554,000,000","558,000,000","472,000,000","472,000,000","383,000,000","531,000,000"
		NetIncomeFromContinuingOperations,"602,000,000","255,000,000","-11,000,000","173,000,000","185,000,000","370,000,000","185,000,000","208,000,000","125,000,000","-106,000,000","172,000,000","144,000,000","153,000,000","128,000,000","72,000,000","113,000,000","84,000,000","126,000,000","-84,000,000","176,000,000","112,000,000","88,000,000","146,000,000","230,000,000","124,000,000","181,000,000","286,000,000","236,000,000","182,000,000","292,000,000","263,000,000","361,000,000","306,000,000","219,000,000","210,000,000","252,000,000","504,000,000","345,000,000"
		OperatingGainsLosses,"-478,000,000","-314,000,000","-97,000,000","-41,000,000","-26,000,000","-274,000,000","-66,000,000","-59,000,000","30,000,000","441,000,000","-67,000,000","38,000,000","68,000,000","30,000,000","113,000,000","-40,000,000","8,000,000","-63,000,000","-53,000,000","-48,000,000","8,000,000","13,000,000","-25,000,000","-154,000,000","-19,000,000","-131,000,000","-244,000,000","-175,000,000","-145,000,000","-229,000,000","-136,000,000","-264,000,000","-216,000,000","-181,000,000","-55,000,000","-54,000,000","-463,000,000","-216,000,000"
		AssetImpairmentCharge,"29,000,000","4,000,000","16,000,000","4,000,000","5,000,000","5,000,000","6,000,000","5,000,000","6,000,000","5,000,000","7,000,000","5,000,000","11,000,000","7,000,000","8,000,000","23,000,000","7,000,000","9,000,000","6,000,000","6,000,000","5,000,000","6,000,000","14,000,000","12,000,000","6,000,000","4,000,000","5,000,000","3,000,000","3,000,000","1,000,000","2,000,000","1,000,000","2,000,000","4,000,000","3,000,000","4,000,000","3,000,000","3,000,000"
		StockBasedCompensation,"21,000,000","9,000,000","4,000,000","5,000,000","3,000,000","10,000,000","3,000,000","4,000,000","2,000,000","9,000,000","5,000,000","3,000,000","5,000,000","12,000,000","3,000,000","4,000,000","5,000,000","13,000,000","9,000,000","7,000,000","5,000,000","14,000,000","4,000,000","4,000,000","6,000,000","12,000,000","2,000,000","4,000,000","11,000,000","12,000,000","6,000,000","5,000,000","10,000,000","18,000,000","10,000,000","8,000,000","10,000,000","19,000,000"
		ChangeInWorkingCapital,"198,000,000","-79,000,000","251,000,000","38,000,000","-12,000,000","155,000,000","41,000,000","49,000,000","-65,000,000","9,000,000","21,000,000","55,000,000","29,000,000","-65,000,000","203,000,000","-12,000,000","-18,000,000","112,000,000","256,000,000","43,000,000","40,000,000","122,000,000","2,000,000","145,000,000","202,000,000","165,000,000","287,000,000","213,000,000","307,000,000","298,000,000","-225,000,000","261,000,000","287,000,000","313,000,000","114,000,000","55,000,000","128,000,000","139,000,000"
			ChangeInReceivables,"15,000,000","48,000,000","-41,000,000","55,000,000","-47,000,000","80,000,000","6,000,000","61,000,000","-124,000,000","79,000,000","-45,000,000","101,000,000","-53,000,000","75,000,000","-106,000,000","102,000,000","-139,000,000","18,000,000","-119,000,000","62,000,000","-32,000,000","60,000,000","-124,000,000","48,000,000","-21,000,000","71,000,000","-21,000,000","94,000,000","-46,000,000","148,000,000","-211,000,000","73,000,000","-46,000,000","109,000,000","6,000,000","-32,000,000","-61,000,000","19,000,000"
				ChangesInAccountReceivables,"15,000,000","48,000,000","-41,000,000","55,000,000","-47,000,000","80,000,000","6,000,000","61,000,000","-124,000,000","79,000,000","-45,000,000","101,000,000","-53,000,000","75,000,000","-106,000,000","102,000,000","-139,000,000","18,000,000","-119,000,000","62,000,000","-32,000,000","60,000,000","-124,000,000","48,000,000","-21,000,000","71,000,000","-21,000,000","94,000,000","-46,000,000","148,000,000","-211,000,000","73,000,000","-46,000,000","109,000,000","6,000,000","-32,000,000","-61,000,000","19,000,000"
			ChangeInPayablesAndAccruedExpense,"-25,000,000","-15,000,000","23,000,000","-51,000,000","18,000,000","-45,000,000","22,000,000","-59,000,000","-6,000,000","-70,000,000","21,000,000","-88,000,000","28,000,000","-57,000,000","54,000,000","-82,000,000","119,000,000","-33,000,000","44,000,000","-50,000,000","82,000,000","-65,000,000","67,000,000","-34,000,000","20,000,000","-145,000,000","51,000,000","-86,000,000","53,000,000","-60,000,000","81,000,000","-76,000,000","37,000,000","-69,000,000","38,000,000","-67,000,000","4,000,000","2,000,000"
