name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
		OtherNonCashItems,"-10,835,000","490,000","-33,892,000","1,705,000","20,862,000","3,130,000","29,136,000","763,000","57,000","1,236,000","32,271,000"
		ChangeInWorkingCapital,"-8,671,000","-507,000","-5,820,000","170,000","-2,514,000","2,302,000","7,551,000","-19,783,000","3,592,000","218,000","-2,895,000"
			ChangeInReceivables,"-2,691,000","7,114,000","-10,049,000","455,000","-211,000","6,000","1,563,000","-745,000","0","0","-11,815,000"
				ChangesInAccountReceivables,"-2,691,000","7,114,000","-10,049,000","455,000","-211,000","6,000","1,563,000","-745,000","0","0","-11,815,000"
			ChangeInPrepaidAssets,"-2,471,000","-3,155,000","-1,478,000","2,306,000","-144,000","-9,000","-3,329,000","-69,000","-379,000","191,000","-1,821,000"
			ChangeInPayablesAndAccruedExpense,"-21,000","-3,446,000","6,665,000","-1,800,000","-837,000","2,491,000","3,622,000","-7,396,000","4,034,000","80,000","-488,000"
				ChangeInPayable,"1,478,000","745,000","2,725,000","-3,788,000","1,796,000","3,814,000","279,000","-1,088,000","1,493,000","-131,000","-126,000"
					ChangeInAccountPayable,"1,478,000","745,000","2,725,000","-3,788,000","1,796,000","3,814,000","279,000","-1,088,000","1,493,000","-131,000","-126,000"
				ChangeInAccruedExpense,"-1,499,000","-4,191,000","3,940,000","1,988,000","-2,633,000","-1,323,000","3,343,000","-6,308,000","2,541,000","211,000","-362,000"
			ChangeInOtherCurrentLiabilities,"-3,488,000","-1,020,000","-958,000","-791,000","-1,322,000","-91,000","281,000","-1,200,000","-63,000","-53,000","-239,000"
			ChangeInOtherWorkingCapital,,,"0","0","0","-95,000","9,808,000",,,,
InvestingCashFlow,"-176,046,000","-55,573,000","-77,740,000","-2,709,000","-40,024,000","7,834,000","53,455,000","56,617,000","-378,000","-22,000","28,942,000"
	CashFlowFromContinuingInvestingActivities,"-176,046,000","-55,573,000","-77,740,000","-2,709,000","-40,024,000","7,834,000","53,455,000","56,617,000","-378,000","-22,000","28,942,000"
		NetPPEPurchaseAndSale,"-1,658,000","-374,000","-381,000","-753,000","-150,000","-327,000","-1,037,000","790,000","-378,000","-22,000","425,000"
			PurchaseOfPPE,"-1,658,000","-374,000","-381,000","-753,000","-150,000","-594,000","-668,000","271,000","-378,000","-22,000","425,000"
			SaleOfPPE,"0","0","0","0","0","267,000","-369,000","519,000","0","0","0"
		NetInvestmentPurchaseAndSale,"-174,388,000","-55,199,000","-77,359,000","-1,956,000","-39,874,000","8,161,000","-20,417,000","55,827,000","0","0","28,517,000"
			PurchaseOfInvestment,"-277,719,000","-79,033,000","-103,359,000","-23,656,000","-71,671,000","-33,657,000","122,906,000","-139,496,000","0","0","224,927,000"
			SaleOfInvestment,"103,331,000","23,834,000","26,000,000","21,700,000","31,797,000","41,818,000","-143,323,000","195,323,000","0","0","-196,410,000"
FinancingCashFlow,"210,707,000","1,763,000","173,606,000","259,000","35,079,000","580,000","124,150,000","-14,307,000","-18,000","14,467,000","24,990,000"
	CashFlowFromContinuingFinancingActivities,"210,707,000","1,763,000","173,606,000","259,000","35,079,000","580,000","124,150,000","-14,307,000","-18,000","14,467,000","24,990,000"
		NetIssuancePaymentsOfDebt,,,"0","0","0","0",,,"-18,000","-13,000",
			NetLongTermDebtIssuance,,,"0","0","0","0",,,"-18,000","-13,000",
				LongTermDebtPayments,,,"0","0","0","0",,,"-18,000","-13,000",
		NetCommonStockIssuance,,,"172,527,000","0","33,891,000","0",,,"0","1,000",
			CommonStockIssuance,,,"172,527,000","0","33,891,000","0",,,"0","1,000",
		NetPreferredStockIssuance,,,"0","0","0","0",,,"0","14,479,000",
			PreferredStockIssuance,,,"0","0","0","0",,,"0","14,479,000",
		ProceedsFromStockOptionExercised,"4,575,000","2,049,000","1,079,000","259,000","1,188,000","580,000","304,000","142,000","0","0","-696,000"
		NetOtherFinancingCharges,,"-286,000",,,,,,,,,
EndCashPosition,"105,118,000","105,574,000","183,798,000","110,596,000","137,540,000","169,842,000","189,500,000","74,319,000","18,048,000","22,123,000","11,357,000"
	ChangesInCash,"-64,724,000","-78,532,000","73,365,000","-27,180,000","-32,377,000","-19,667,000","164,028,000","7,245,000","-4,114,000","10,957,000","83,783,000"
	EffectOfExchangeRateChanges,"456,000","308,000","-163,000","236,000","75,000","9,000","-112,000","291,000","39,000","-191,000","279,000"
	BeginningCashPosition,"169,842,000","183,798,000","110,596,000","137,540,000","169,842,000","189,500,000","74,319,000","18,048,000","22,123,000","11,357,000","54,073,000"
CapitalExpenditure,"-1,658,000","-374,000","-381,000","-753,000","-150,000","-594,000","-668,000",,"-378,000","-22,000",
IssuanceOfCapitalStock,,,"172,527,000","0","33,891,000","0",,,"0","14,480,000",
RepaymentOfDebt,,,"0","0","0","0",,,"-18,000","-13,000",
FreeCashFlow,"-101,043,000","-25,096,000","-22,882,000","-25,483,000","-27,582,000","-28,675,000","-14,245,000","-34,794,000","-4,096,000","-3,510,000","30,276,000"
