name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
				ChangeInAccruedExpense,"2,673,000","1,897,000","-24,000","240,000","-1,086,000","1,569,000","3,371,000","2,747,000","369,000","-3,056,000","3,901,000"
			ChangeInOtherCurrentAssets,,"-8,289,000",,,,"3,803,000","-1,731,000",,,"566,000","-4,833,000"
			ChangeInOtherCurrentLiabilities,,"13,100,000",,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,"-194,000","-483,000",,,"222,000","47,000"
InvestingCashFlow,"14,799,000","-264,000","-6,896,000","34,134,000","16,690,000","2,461,000","3,737,000","4,999,000","8,646,000","20,489,000","-163,000"
	CashFlowFromContinuingInvestingActivities,"14,799,000","-264,000","-6,896,000","34,134,000","16,690,000","2,461,000","3,737,000","4,999,000","8,646,000","20,489,000","-163,000"
		NetPPEPurchaseAndSale,"-1,725,000","-264,000","-320,000","-1,102,000","-410,000","-439,000","-363,000","-425,000","-329,000","-348,000","-1,267,000"
			PurchaseOfPPE,"-1,725,000","-264,000","-320,000","-1,102,000","-410,000","-439,000","-363,000","-425,000","-329,000","-348,000","-1,267,000"
		NetInvestmentPurchaseAndSale,"23,100,000","0","0","35,236,000","17,100,000","2,900,000","4,100,000","5,424,000","8,975,000","20,837,000","1,104,000"
			PurchaseOfInvestment,,,"0","-67,929,000","0","0","0","-31,234,000","-22,375,000","-14,320,000","-9,046,000"
			SaleOfInvestment,"23,100,000","0","0","103,165,000","17,100,000","2,900,000","4,100,000","36,658,000","31,350,000","35,157,000","10,150,000"
FinancingCashFlow,"4,508,000","1,280,000","616,000","50,883,000","32,000","293,234,000","-635,000","50,829,000","40,000","14,000","61,000"
	CashFlowFromContinuingFinancingActivities,"4,508,000","1,280,000","616,000","50,883,000","32,000","293,234,000","-635,000","50,829,000","40,000","14,000","61,000"
		NetIssuancePaymentsOfDebt,,,"0","50,000,000",,,"0",,,,
			NetLongTermDebtIssuance,,,"0","50,000,000",,,"0",,,,
				LongTermDebtIssuance,,,"0","50,000,000",,,"0",,,,
		NetCommonStockIssuance,"-207,000","0","0","0","-207,000","293,899,000",,,"0","0",
			CommonStockIssuance,"-207,000","0","0","0","-207,000","293,899,000",,,"0","0",
		NetPreferredStockIssuance,,"0",,,,"100,000",,,,"0",
			PreferredStockIssuance,,"0",,,,"100,000",,,,"0",
		ProceedsFromStockOptionExercised,"4,858,000","1,280,000","616,000","883,000","382,000","1,843,000","822,000","829,000","40,000","14,000","61,000"
		NetOtherFinancingCharges,,,"0","0","-43,000","-2,608,000",,,,,
EndCashPosition,"596,634,000","596,614,000","581,538,000","216,558,000","573,416,000","551,412,000","235,834,000","216,558,000","125,990,000","85,133,000","63,318,000"
	ChangesInCash,"41,760,000","15,168,000","-10,541,000","153,206,000","21,985,000","315,572,000","19,237,000","90,576,000","40,858,000","21,772,000","-17,107,000"
	EffectOfExchangeRateChanges,"-20,000","-92,000","-17,000","34,000","19,000","6,000","39,000","-8,000","-1,000","43,000","-34,000"
	BeginningCashPosition,"554,874,000","581,538,000","589,028,000","63,318,000","551,412,000","235,834,000","216,558,000","125,990,000","85,133,000","63,318,000","80,459,000"
IncomeTaxPaidSupplementalData,"407,000","80,000","58,000","7,000","207,000","51,000","7,000","7,000","0","0","9,000"
CapitalExpenditure,"-1,725,000","-264,000","-320,000","-1,102,000","-410,000","-439,000","-363,000","-425,000","-329,000","-348,000","-1,267,000"
IssuanceOfCapitalStock,"-307,000","0","0","0","-307,000","293,999,000",,,"0","0",
IssuanceOfDebt,,,"0","50,000,000",,,"0",,,,
FreeCashFlow,"20,728,000","13,888,000","-4,581,000","67,087,000","4,853,000","19,438,000","15,772,000","34,323,000","31,843,000","921,000","-18,272,000"
