name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"70,733,000","32,189,000","18,745,000","12,095,000","7,704,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	OperatingRevenue,"70,733,000","32,189,000","18,745,000","12,095,000","7,704,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
CostOfRevenue,"21,573,000","12,473,000","3,867,000","2,767,000","2,466,000",,,,,,,,,,,,,,,,,
GrossProfit,"49,160,000","19,716,000","14,878,000","9,328,000","5,238,000",,,,,,,,,,,,,,,,,
OperatingExpense,"179,832,000","43,035,000","51,009,000","39,995,000","45,793,000","49,283,000","52,898,000","43,218,000","31,860,000","29,387,000","32,581,000","30,446,000","39,289,000","67,647,000","44,135,000","26,159,000","21,527,000","16,340,000","32,711,000","16,249,000","11,392,000","5,048,000"
	SellingGeneralAndAdministration,"87,566,000","22,218,000","22,741,000","20,759,000","21,848,000","20,600,000","15,500,000","11,799,000","9,536,000","8,486,000","9,695,000","8,432,000","8,441,000","8,394,000","8,013,000","5,515,000","4,327,000","3,710,000","2,780,000","2,241,000","2,120,000","1,903,000"
		GeneralAndAdministrativeExpense,"39,516,000",,,,,,,"11,799,000","9,536,000","8,486,000","9,695,000","8,432,000","8,441,000","8,394,000","8,013,000","5,515,000","4,327,000","3,710,000","2,780,000","2,241,000","2,120,000","1,903,000"
			SalariesAndWages,,,,,,,,,,"2,440,000",,,,,,,,,,,,
			OtherGandA,"39,516,000",,,,,,,"11,799,000","9,536,000","6,046,000","9,695,000","8,432,000","8,441,000","8,394,000","8,013,000","5,515,000","4,327,000","3,710,000","2,780,000","2,241,000","2,120,000","1,903,000"
	ResearchAndDevelopment,"91,431,000","20,817,000","27,433,000","19,236,000","23,945,000","28,683,000","37,398,000","31,419,000","22,324,000","20,901,000","22,886,000","22,014,000","30,848,000","59,253,000","36,122,000","20,644,000","17,200,000","12,630,000","29,931,000","14,008,000","9,272,000","3,145,000"
	OtherOperatingExpenses,,"8,254,000","835,000",,,,,,,,,,,,,,,,,,,
OperatingIncome,"-130,672,000","-23,319,000","-36,131,000","-30,667,000","-40,555,000","-49,283,000","-52,898,000","-43,218,000","-31,860,000","-29,387,000","-32,581,000","-30,446,000","-39,289,000","-67,647,000","-44,135,000","-26,159,000","-21,527,000","-16,340,000","-32,711,000","-16,249,000","-11,392,000","-5,048,000"
NetNonOperatingInterestIncomeExpense,"122,000","34,000","77,000","5,000","6,000","9,000","30,000","49,000","266,000","789,000","1,130,000","1,386,000","1,724,000","1,809,000","1,727,000","1,622,000","1,066,000","305,000","133,000","169,000","153,000","74,000"
	InterestIncomeNonOperating,"122,000","34,000","77,000","5,000","6,000","9,000","30,000","49,000","266,000","789,000","1,130,000","1,386,000","1,724,000","1,809,000","1,727,000","1,622,000","1,066,000","305,000","133,000","169,000","153,000","74,000"
PretaxIncome,"-130,550,000","-23,285,000","-36,054,000","-30,662,000","-40,549,000","-49,274,000","-52,868,000","-43,169,000","-31,594,000","-28,598,000","-31,451,000","-29,060,000","-37,565,000","-65,838,000","-42,408,000","-24,537,000","-20,461,000","-16,035,000","-32,578,000","-16,080,000","-11,239,000","-4,974,000"
TaxProvision,"3,100,000","1,925,000","279,000","-118,000","1,014,000","210,000","789,000","667,000","5,875,000","-2,179,000","346,000","-2,002,000","-374,000","-17,000","172,000","-131,000","-202,000","-53,000","123,000","-51,000","-36,000","-33,000"
NetIncomeCommonStockholders,"-133,650,000","-25,210,000","-36,333,000","-30,544,000","-41,563,000","-49,484,000","-53,657,000","-43,836,000","-37,469,000","-26,419,000","-31,797,000","-27,058,000","-37,191,000","-65,821,000","-42,580,000","-24,406,000","-20,259,000","-15,982,000","-32,701,000","-16,029,000","-11,203,000","-4,941,000"
	NetIncome,"-133,650,000","-25,210,000","-36,333,000","-30,544,000","-41,563,000","-49,484,000","-53,657,000","-43,836,000","-37,469,000","-26,419,000","-31,797,000","-27,058,000","-37,191,000","-65,821,000","-42,580,000","-24,406,000","-20,259,000","-15,982,000","-32,701,000","-16,029,000","-11,203,000","-4,941,000"
		NetIncomeIncludingNoncontrollingInterests,"-133,650,000","-25,210,000","-36,333,000","-30,544,000","-41,563,000","-49,484,000","-53,657,000","-43,836,000","-37,469,000","-26,419,000","-31,797,000","-27,058,000","-37,191,000","-65,821,000","-42,580,000","-24,406,000","-20,259,000","-15,982,000","-32,701,000","-16,029,000","-11,203,000","-4,941,000"
			NetIncomeContinuousOperations,"-133,650,000","-25,210,000","-36,333,000","-30,544,000","-41,563,000","-49,484,000","-53,657,000","-43,836,000","-37,469,000","-26,419,000","-31,797,000","-27,058,000","-37,191,000","-65,821,000","-42,580,000","-24,406,000","-20,259,000","-15,982,000","-32,701,000","-16,029,000","-11,203,000","-4,941,000"
DilutedNIAvailtoComStockholders,"-133,650,000","-25,210,000","-36,333,000","-30,544,000","-41,563,000","-49,484,000","-53,657,000","-43,836,000","-37,469,000","-26,419,000","-31,797,000","-27,058,000","-37,191,000","-65,821,000","-42,580,000","-24,406,000","-20,259,000","-15,982,000","-32,701,000","-16,029,000","-11,203,000","-4,941,000"
BasicEPS,,"-0.36","-0.53","-0.44","-0.61","-0.72","-0.79","-0.66","-0.65","-0.48","-0.58","-0.49","-0.68","-1.27","-0.88","-0.51","-0.97","-0.49",,"-0.494","-0.345","-0.152"
