name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
MarketCap,"4,798,433,495","5,152,209,296","4,203,960,633","4,905,537,740","6,258,711,561","5,973,452,026","6,642,750,668","6,618,379,116","5,425,181,461","4,360,335,805","4,269,511,646","3,497,383,632","3,765,945,495","3,481,688,117","2,880,021,818","3,227,001,118","2,810,227,053","1,125,636,419","1,119,589,178","1,296,555,255","1,203,878,637","955,288,618","830,682,684","648,816,968","760,913,730","624,286,452","790,213,715","781,050,346","666,849,582","574,759,422","538,816,840","400,653,699","368,694,921","379,981,735","411,276,007","401,000,161","344,425,494","378,062,514","360,518,112","337,347,196","321,462,977","348,741,641","241,311,759","311,876,947","421,098,890","548,293,140","545,160,660","420,972,429","502,816,929","607,330,030","604,666,922","537,978,610","398,932,843","408,250,966","655,586,892","520,925,088","415,623,858","299,316,628","444,026,594","386,667,636","471,704,276","583,683,117","505,546,675","395,700,253","329,831,933","264,925,248","288,602,942","256,344,391","301,640,196"
EnterpriseValue,"5,678,943,495","5,919,915,296","4,643,853,633","4,901,503,740","6,070,452,561","5,809,834,026","6,510,981,668","6,579,323,116","5,813,784,461","4,679,920,805","4,571,680,646","3,787,079,632","4,052,864,495","3,676,028,117","3,078,589,818","3,466,513,118","2,926,104,053","1,267,073,419","1,222,021,178","1,374,254,255","1,265,828,637","1,039,820,618","906,792,684","739,760,968","852,048,730","716,931,452","821,326,715","803,675,346","710,760,582","635,236,422","599,005,840","458,747,699","436,474,921","389,179,735","435,971,007","419,521,161","364,218,494","387,842,514","370,298,112","345,271,196","335,334,977","383,305,641","284,177,759","354,742,947","418,071,890","545,266,140","542,133,660","417,945,429","505,886,929","594,473,030","614,478,922","540,077,610","402,486,843","407,977,966","657,191,892","514,961,088","426,206,858","303,770,628","446,302,594","376,990,636","454,580,276","560,643,117","479,644,675","380,722,253","314,853,933","251,507,248","271,932,942","239,674,391","283,988,196"
PeRatio,"47.879","45.691","33.067","42.067","50.571","53.711","64.839","56.084","54.991","45.668","45.167","40.413","45.816","48.41","35.696","40.869","33.697","22.065","26.401","31.381","31.431","26.039","23.316","19.309","22.899","19.326","26.331","28.516","27.128","26.214","25.557","19.672","18.265","16.969","16.579","15.64","13.23","14.052","13.922",,,,,,"9.983","12.199","11.194","8.433","10.84","13.686","13.831","12.736","9.871","10.975","20.93","21.74","19.215","14.483","20.992","15.904","19.699","26.802","33.151","29.368","26.211","26.23","24.9","22.071","23.61"
ForwardPeRatio,"26.525","29.07","22.523","22.422","32.154","32.68","36.101","36.765","42.373","29.674","29.24","25.063","28.818","26.385",,"24.631","24.753","19.92","22.371","27.248","30.864","25.063","21.322","18.315","22.124","17.212","21.978","23.095","20.408","17.889","20.534","15.48","15.408","15.291","15.083","14.706","11.806","13.28","13.316","10.02","8.636","11.848","9.033","8.157","9.823","12.547","11.723",,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.768","1.94","1.502","1.493","2.143","2.175","2.41","2.454","2.828","1.978","1.95","1.672","1.922","1.758",,,"1.649","1.328","1.49","1.819","2.057","1.671","1.42","1.22","1.476","1.148","1.466","1.541","1.362","1.194","1.368","1.033","1.027","1.02","1.006","0.98","0.787","0.886","1.025","0.771","0.664","0.912","0.695","0.569","0.614","0.785","0.782",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.128","2.385","1.989","2.311","3.03","2.907","3.239","3.226","2.605","2.103","2.087","1.737","1.837","1.701","1.436","1.602","1.378","1.031","1.079","1.298","1.282","1.042","0.898","0.745","0.9","0.764","1.002","1.009","0.871","0.78","0.763","0.585","0.556","0.574","0.628","0.623","0.537","0.604","0.598","0.539","0.492","0.534","0.362","0.482","0.64","0.841","0.861","0.693","0.878","1.098","1.142","1.073","0.854","0.942","1.681","1.447","1.249","0.958","1.494","1.471","1.911","2.577","2.322","1.991","1.777","1.463","1.549","1.373","1.575"
PbRatio,"3.072","3.29","2.579","3.07","4.017","3.907","4.444","4.48","3.793","3.085","3.074","2.579","2.767","2.59","2.226","2.5","5.824","2.451","2.533","3.019","2.984","2.418","2.093","1.738","2.098","1.761","2.282","2.323","2.045","1.804","1.727","1.314","1.238","1.297","1.433","1.428","1.218","1.367","1.344","1.164","1.132","1.294","0.92","1.223","1.444","1.945","1.992","1.611","2.041","2.587","2.734","2.56","2","2.166","3.708","3.143","2.647","2.007","3.097","2.892","3.669","4.789","4.411","4.482","3.736","3.17","3.817","3.39","4.119"
EnterprisesValueRevenueRatio,"2.506","10.359","7.96","8.668","11.12","11.07","12.231","12.398","11.93","9.125","8.604","7.166","7.826","7.314","6.038","6.837","5.829","4.353","4.179","5.036","4.865","4.216","3.851","3.205","3.77","3.221","3.75","3.937","3.551","3.29","3.098","2.444","2.311","2.378","2.638","2.546","2.19","2.395","2.288","2.173","2.122","2.414","1.802","2.313","2.596","3.37","3.226","2.508","3.28","4.075","4.307","4.076","3.036","3.274","5.892","5.246","4.73","3.639","5.493","4.865","6.442","8.005","7.846","6.555","6.353","5.53","6.005","5.808","7.384"
EnterprisesValueEBITDARatio,"24.662","115.479","102.87","81.645","82.219","89.308","99.693","196.732","66.292","98.633","94.585","64.691","74.083","88.252","78.91","88.054","82.932","92.501","72.206","55.724","48.718","49.379","39.922","32.643","45.37","37.618","41.223","39.059","33.147","37.785","41.69","30.828","28.084","36.956","33.374","31.76","26.029","25.753","21.388","25.295","23.801","22.23","17.571","-6.809","19.511","31.312","21.579","15.057","19.38","23.865","24.634","27.49","18.353","17.754","28.372","29.737","32.56","25.538","56.266","32.725","45.097","44.808","41.77","38.849","37.748","36.069","43.818","38.889","97.49"
