name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1,000","279,000","254,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"237,076,000","61,823,000","60,787,000","60,210,000","161,873,000","53,645,000","54,672,000","52,945,000","45,223,000","55,980,000","41,217,000","40,709,000","40,557,000","38,744,000","38,757,000","36,764,000","37,040,000","51,176,000","31,580,000","32,306,000","32,472,000","40,917,000","32,222,000","28,820,000","29,650,000","35,837,000","28,071,000","25,424,000","24,318,000","20,997,000","19,294,000","17,764,000","15,933,000","14,533,000","13,077,000","12,104,000","11,056,000","10,332,000","9,690,000","8,912,000","8,187,000","7,331,000","6,280,000","6,407,000","5,466,000","5,198,000","4,850,000","4,755,000","4,605,000","7,002,000","5,375,000","3,535,000","3,431,000","2,421,000","2,761,000","-1,817,000","1,197,000","1,018,000","651,000","747,000","827,000","784,000","728,000","746,000","763,000","750,000","730,000","663,000","734,000","758,000","587,000"
BasicEPS,,"1.04","1.02","1.01","0.92","0.91","0.93","0.89","0.76","0.92","0.67","0.66","0.66","0.63","0.62","0.59","0.58","0.8","0.49","0.5","0.5","0.63","0.5","0.45","0.46","0.56","0.44","0.4","0.388","0.338","0.318","0.3","0.273","0.25","0.23","0.213","0.198","0.19","0.178","0.183",,"0.155","0.14","0.148",,"0.12","0.113","0.113",,"0.205","0.16","0.108",,"0.075","0.08","-0.06",,"0.028","0.018","0.02",,"0.023","0.023","0.02",,"0.023","0.02","0.023",,"0.035","0.026"
DilutedEPS,,"1.02","1","0.99","0.9","0.89","0.91","0.88","0.75","0.91","0.67","0.66","0.66","0.63","0.62","0.58","0.58","0.8","0.49","0.5","0.5","0.63","0.5","0.45","0.46","0.56","0.44","0.4","0.385","0.338","0.315","0.3","0.273","0.25","0.228","0.213","0.195","0.185","0.175","0.168",,"0.145","0.135","0.145",,"0.12","0.113","0.113",,"0.193","0.153","0.103",,"0.075","0.08","-0.06",,"0.028","0.018","0.02",,"0.023","0.023","0.02",,"0.023","0.02","0.023",,"0.033","0.024"
BasicAverageShares,,"59,542,128","59,496,489","59,390,846","59,241,753","59,118,884","59,049,697","59,509,320","59,503,947","60,967,892","61,315,590","61,246,664","61,450,000","61,259,419","62,336,779","62,795,598","63,862,069","64,095,777","64,984,333","65,045,075","64,942,000","64,982,389","64,861,540","64,589,333","64,456,522","64,485,865","64,431,333","63,671,516","62,756,129","62,180,216","60,819,248","59,147,096","58,469,725","57,948,692","57,102,820","56,727,428","55,974,684","53,174,852","52,898,448","48,764,248",,"47,296,774","44,699,788","43,694,804",,"43,267,644","43,069,788","42,254,208",,"34,092,844","33,690,752","33,049,884",,"32,115,140","32,734,276","30,283,333",,"37,018,182","37,200,000","37,350,000",,"34,844,444","32,355,556","37,300,000",,"33,333,333","36,500,000","29,466,667",,"18,110,076","18,110,076"
DilutedAverageShares,,"60,611,959","60,755,981","60,644,288","60,546,574","60,482,733","60,040,723","59,926,784","60,297,333","61,523,513","61,938,988","61,779,525","61,450,000","61,589,662","62,674,876","63,357,036","63,862,069","64,095,777","64,984,333","65,045,075","64,942,000","64,982,389","64,861,540","64,589,333","64,456,522","64,486,816","64,432,656","63,692,836","63,163,636","62,417,760","61,054,268","59,382,508","58,469,725","58,250,960","57,400,896","57,045,952","56,692,308","55,805,944","55,297,760","53,013,132",,"50,558,621","49,218,512","44,720,280",,"43,695,420","43,474,332","42,643,060",,"36,743,976","36,142,744","35,492,764",,"32,252,428","32,824,336","30,283,333",,"37,018,182","37,200,000","37,350,000",,"34,844,444","32,355,556","37,300,000",,"33,333,333","36,500,000","29,466,667",,"23,323,077","20,691,456"
NetIncomeFromContinuingAndDiscontinuedOperation,"237,075,000","61,823,000","60,787,000","60,210,000","54,255,000","53,645,000","54,785,000","53,022,000","45,300,000","56,057,000","41,295,000","40,786,000","40,634,000","38,821,000","38,835,000","36,841,000","37,117,000","51,253,000","31,658,000","32,383,000","32,549,000","40,994,000","32,300,000","28,897,000","29,727,000","35,914,000","28,149,000","25,501,000","24,395,000","21,074,000","19,372,000","17,841,000","16,010,000","14,610,000","13,154,000","12,182,000","11,132,000","10,402,000","9,768,000","8,989,000","8,565,000","7,718,000","6,660,000","6,533,000","5,543,000","5,275,000","4,927,000","4,832,000","4,697,000","7,175,000","5,548,000","3,708,000","3,604,000","2,594,000","2,761,000","-1,817,000","1,780,000","1,018,000","651,000","747,000","904,000","862,000","807,000","746,000","842,000","828,000","750,000","846,000","835,000","859,000","587,000"
NormalizedIncome,"237,151,043.206","61,779,647.3","60,767,285.2","60,197,945.3","54,408,378.658","53,494,044.4","54,676,143.2","52,788,467.2","44,955,231.856","55,630,244.8","39,928,960","38,035,306.6","40,230,781.455","38,439,598.5","37,430,599.6","34,499,709.1","35,023,228.058","50,909,419.6","30,506,000","32,115,400","32,297,600","40,789,400","31,080,200","27,881,200","26,611,800","35,253,400","24,818,400","23,283,400","23,574,200","19,622,600","18,663,500","17,245,600","15,615,450","13,365,250","12,525,800","10,307,285.9","11,132,000","10,402,000","9,768,000","8,989,000","8,747,000","8,505,150","7,124,750","6,893,062.869","5,858,900","5,380,524.399","5,198,255.055","5,091,882.427","4,697,000","7,175,000","8,192,850","4,597,850","3,604,000","2,594,000","2,761,000","-1,817,000","1,780,000","1,018,000","651,000","613,800","904,000","862,000","807,000","613,400","823,892.473","818,400","750,000","748,918.033","772,314.14","841,000","573,754.872"
InterestIncome,"632,488,000","160,181,000","157,076,000","158,310,000","156,921,000","155,674,000","155,379,000","149,889,000","144,143,000","185,063,000","147,288,000","146,345,000","141,643,000","169,208,000","131,239,000","122,797,000","118,898,000","144,880,000","107,785,000","103,511,000","98,543,000","106,962,000","94,301,000","87,480,000","86,261,000","84,282,000","75,935,000","71,229,000","67,567,000","62,911,000","59,081,000","54,805,000","50,142,000","45,163,000","41,227,000","36,346,000","36,463,000","34,635,000","33,567,000","30,989,000","30,004,000","29,348,000","28,616,000","27,765,000","25,332,000","23,928,000","22,584,000","21,089,000","20,722,000","21,207,000","21,866,000","21,777,000","20,553,000","18,541,000","19,507,000","19,177,000","18,534,000","16,174,000","14,971,000","13,622,000","12,550,000","11,333,000","10,731,000","9,972,000","9,084,000","8,410,000","8,028,000","7,191,000","6,364,000","5,925,000","5,096,000"
InterestExpense,"49,086,000","10,643,000","11,508,000","11,668,000","15,267,000","20,005,000","21,287,000","22,562,000","26,871,000","36,447,000","38,868,000","43,042,000","41,206,000","40,039,000","38,519,000","36,518,000","31,850,000","28,197,000","23,572,000","22,961,000","20,015,000","18,403,000","17,940,000","17,700,000","17,106,000","14,725,000","12,764,000","12,101,000","12,273,000","12,246,000","10,970,000","9,930,000","9,646,000","9,500,000","8,400,000","8,236,000","8,458,000","8,433,000","8,631,000","8,504,000","8,414,000","9,013,000","9,530,000","9,588,000","8,919,000","8,625,000","8,461,000","8,417,000","8,253,000","8,598,000","8,890,000","9,212,000","9,250,000","10,066,000","10,738,000","11,365,000","11,567,000","11,513,000","11,541,000","10,660,000","9,511,000","8,463,000","8,228,000","7,536,000","6,634,000","5,830,000","5,570,000","4,724,000","4,026,000","3,581,000","2,953,000"
NetInterestIncome,"583,402,000","149,538,000","145,568,000","146,642,000","141,654,000","135,669,000","134,092,000","127,327,000","117,272,000","148,616,000","108,420,000","103,303,000","100,437,000","129,169,000","92,720,000","86,279,000","87,048,000","116,683,000","84,213,000","80,550,000","78,528,000","88,559,000","76,361,000","69,780,000","69,155,000","69,557,000","63,171,000","59,128,000","55,294,000","50,665,000","48,111,000","44,875,000","40,496,000","35,663,000","32,827,000","28,110,000","28,005,000","26,202,000","24,936,000","22,485,000","21,590,000","20,335,000","19,086,000","18,177,000","16,413,000","15,303,000","14,123,000","12,672,000","12,469,000","12,609,000","12,976,000","12,565,000","11,303,000","8,475,000","8,769,000","7,812,000","6,967,000","4,661,000","3,430,000","2,962,000","3,039,000","2,870,000","2,503,000","2,436,000","2,450,000","2,580,000","2,458,000","2,467,000","2,338,000","2,344,000","2,143,000"
ReconciledDepreciation,"35,565,000","9,261,000","9,386,000","8,074,000","8,844,000","8,520,000","8,517,000","8,841,000","21,870,000","4,532,000","4,716,000","3,868,000","5,123,000","4,765,000","3,567,000","3,016,000","2,855,000","2,024,000","1,947,000","1,748,000","1,778,000","1,552,000","1,411,000","1,353,000","1,479,000","1,310,000","998,000","1,008,000","922,000","868,000","766,000","717,000","713,000","744,000","696,000","721,000","625,000","493,000","449,000","337,000","339,000","347,000","332,000","298,000","254,000","181,000","108,000","75,000","65,000","60,000","56,000","54,000","46,000","589,000","2,394,000","-2,858,000",,"63,000","839,000","969,000","604,000","588,000","-167,000","1,192,000","482,000","688,000","573,000","573,000","413,000","306,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"237,075,000","61,823,000","60,787,000","60,210,000","54,255,000","53,645,000","54,785,000","53,022,000","45,300,000","56,057,000","41,295,000","40,786,000","40,634,000","38,821,000","38,835,000","36,841,000","37,117,000","51,253,000","31,658,000","32,383,000","32,549,000","40,994,000","32,300,000","28,897,000","29,727,000","35,914,000","28,149,000","25,501,000","24,395,000","21,074,000","19,372,000","17,841,000","16,010,000","14,610,000","13,154,000","12,182,000","11,132,000","10,402,000","9,768,000","8,989,000","8,565,000","7,718,000","6,660,000","6,533,000","5,543,000","5,275,000","4,927,000","4,832,000","4,697,000","7,175,000","5,548,000","3,708,000","3,604,000","2,594,000","2,761,000","-1,817,000","1,780,000","1,018,000","651,000","747,000","904,000","862,000","807,000","746,000","842,000","828,000","750,000","846,000","835,000","859,000","587,000"
TotalUnusualItemsExcludingGoodwill,"-107,000","61,000","28,000","17,000","-213,000","214,000","156,000","334,000","517,000","608,000","1,924,000","3,822,000","549,000","535,000","1,943,000","3,133,000","2,846,000","522,000","1,920,000","446,000","419,000","341,000","2,033,000","1,693,000","5,192,000","1,101,000","5,551,000","3,696,000","1,368,000","2,419,000","1,090,000","916,000","607,000","1,915,000","1,047,000","3,089,000","853,000",,,,"-280,000","-1,211,000","-715,000","-597,000","-486,000","-173,000","-452,000","-430,000",,,"-4,069,000","-1,369,000",,,,,,,,"222,000",,,,"221,000","30,000","16,000",,"161,000","103,000","30,000","22,000"
TotalUnusualItems,"-107,000","61,000","28,000","17,000","-213,000","214,000","156,000","334,000","517,000","608,000","1,924,000","3,822,000","549,000","535,000","1,943,000","3,133,000","2,846,000","522,000","1,920,000","446,000","419,000","341,000","2,033,000","1,693,000","5,192,000","1,101,000","5,551,000","3,696,000","1,368,000","2,419,000","1,090,000","916,000","607,000","1,915,000","1,047,000","3,089,000","853,000",,,,"-280,000","-1,211,000","-715,000","-597,000","-486,000","-173,000","-452,000","-430,000",,,"-4,069,000","-1,369,000",,,,,,,,"222,000",,,,"221,000","30,000","16,000",,"161,000","103,000","30,000","22,000"
TaxRateForCalcs,"0.289","0.289","0.296","0.291","0.28","0.295","0.302","0.301","0.333","0.298","0.29","0.28","0.266","0.287","0.277","0.253","0.264","0.342","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.35","0.35","0.35","0.4","0.393","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.397","0.35","0.39","0.4","0.396","0.385","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.398","0.35","0.4","0.4","0.4","0.35","0.4","0.4","0.396","0.4","0.4","0.397","0.391","0.4","0.398"
TaxEffectOfUnusualItems,"-30,956.794","17,647.3","8,285.2","4,945.3","-59,621.342","63,044.4","47,143.2","100,467.2","172,231.856","181,244.8","557,960","1,071,306.6","145,781.455","153,598.5","538,599.6","791,709.1","752,228.058","178,419.6","768,000","178,400","167,600","136,400","813,200","677,200","2,076,800","440,400","2,220,400","1,478,400","547,200","967,600","381,500","320,600","212,450","670,250","418,800","1,214,285.9","0","0","0","0","-98,000","-423,850","-250,250","-236,937.131","-170,100","-67,475.601","-180,744.945","-170,117.573","0","0","-1,424,150","-479,150","0","0","0","0","0","0","0","88,800","0","0","0","88,400","11,892.473","6,400","0","63,918.033","40,314.14","12,000","8,754.872"
