name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991
TotalAssets,"467,804,000","428,273,000","635,428,000","612,686,000","557,237,000","497,476,000","751,043,000","711,661,000","648,646,000","589,310,000","566,815,000","550,212,000","452,193,000","552,673,000","544,196,000","523,150,000","458,832,000","400,692,000","370,125,000","409,777,000","357,889,000","316,794,000","355,991,000","350,284,000","305,498,000","281,632,000","271,577,000","268,496,000","247,750,000","227,030,000","230,250,000","230,350,000","222,841,000","210,150,000","212,685,000","220,086,000","208,642,000","195,227,000","232,042,000","240,345,000","222,988,000","190,846,000","194,194,000","201,796,000","182,810,000","260,265,000","256,643,000","252,705,000","240,359,000","218,758,000","270,216,000","272,740,000","265,682,000","247,209,000","245,780,000","245,364,000","239,122,000","213,121,000","223,439,000","260,097,000","257,632,000","231,783,000","227,605,000","233,666,000","218,339,000","201,607,000","241,055,000","248,410,000","224,587,000","206,750,000","208,396,000","212,885,000","199,891,000","223,125,000","220,438,000","235,832,000","218,195,000","202,807,000","208,851,000","214,699,000","205,685,000","189,250,000","196,100,000","209,994,000","203,868,000","188,970,000","197,394,000","202,975,000","197,754,000","179,200,000","183,900,000","191,800,000","180,400,000","164,300,000","167,000,000","176,200,000","182,300,000","158,100,000","164,700,000","174,300,000","170,900,000","163,600,000","166,100,000","174,300,000","177,600,000","148,800,000","155,400,000","164,700,000","162,600,000","145,200,000","148,000,000","161,300,000","162,600,000","139,200,000","147,900,000","151,300,000","158,900,000","145,800,000","158,400,000","167,800,000","161,500,000","138,800,000","140,900,000"
	CurrentAssets,"274,520,000","236,744,000","450,484,000","423,012,000","364,942,000","313,194,000","565,285,000","527,118,000","460,712,000","406,977,000","384,553,000","366,781,000","321,457,000","429,795,000","428,962,000","414,567,000","352,967,000","305,016,000","279,913,000","323,236,000","272,227,000","231,379,000","271,116,000","267,701,000","223,671,000","201,665,000","192,491,000","189,156,000","167,729,000","148,951,000","152,240,000","152,630,000","143,141,000","132,107,000","135,716,000","142,524,000","130,941,000","118,879,000","156,202,000","164,142,000","146,054,000","114,951,000","118,661,000","126,206,000","106,533,000","185,722,000","182,730,000","178,563,000","164,623,000","143,519,000","193,131,000","195,105,000","186,301,000","168,843,000","166,810,000","164,947,000","157,341,000","130,946,000","140,897,000","176,430,000","173,507,000","150,620,000","145,785,000","151,626,000","136,011,000","116,209,000","154,704,000","160,725,000","139,846,000","125,483,000","128,979,000","134,974,000","121,486,000","143,118,000","139,133,000","154,017,000","136,423,000","120,474,000","127,465,000","133,301,000","123,878,000","106,803,000","113,375,000","127,608,000","120,291,000","106,605,000","114,782,000","120,305,000","113,673,000","96,800,000","101,000,000","109,500,000","104,100,000","88,600,000","92,200,000","100,900,000","107,300,000","86,200,000","91,900,000","99,200,000","96,200,000","88,200,000","89,800,000","98,200,000","102,200,000","83,300,000","91,300,000","100,200,000","98,800,000","78,000,000","81,800,000","94,700,000","95,200,000","68,500,000","76,400,000","81,000,000","88,800,000","62,700,000","74,100,000","82,900,000","76,000,000","54,700,000","55,800,000"
		CashCashEquivalentsAndShortTermInvestments,"48,050,000","40,372,000","273,037,000","245,535,000","193,589,000","153,306,000","405,444,000","352,519,000","304,518,000","261,660,000","233,867,000","202,668,000","156,200,000","269,853,000","250,060,000","243,042,000","189,864,000","155,023,000","128,836,000","175,915,000","136,372,000","105,666,000","150,488,000","132,576,000","105,577,000","86,101,000","75,788,000","66,291,000","52,456,000","40,447,000","42,345,000","37,287,000","29,932,000","27,115,000","27,066,000","28,898,000","18,267,000","18,495,000","48,706,000","46,605,000","35,626,000","19,961,000","21,943,000","20,523,000","7,372,000","97,831,000","94,363,000","83,140,000","68,566,000","57,788,000","105,202,000","95,350,000","84,140,000","74,972,000","64,180,000","59,788,000","54,497,000","35,380,000","41,142,000","70,925,000","65,579,000","56,267,000","54,064,000","48,155,000","42,119,000","37,163,000","70,795,000","70,707,000","54,557,000","47,938,000","47,946,000","43,342,000","34,365,000","65,894,000","62,799,000","61,817,000","60,334,000","52,255,000","53,229,000","49,482,000","42,646,000","34,965,000","38,101,000","37,822,000","39,625,000","33,985,000","34,389,000","36,570,000","38,482,000","33,600,000","33,200,000","32,700,000","37,500,000","32,400,000","31,400,000","31,300,000","40,400,000","30,200,000","30,200,000","30,000,000","37,300,000","22,100,000","27,200,000","28,600,000","35,200,000","21,000,000","24,500,000","26,600,000","33,500,000","24,500,000","24,000,000","25,100,000","32,600,000","19,300,000","26,100,000","24,000,000","32,000,000","19,100,000","25,700,000","29,300,000","17,300,000","18,800,000","18,000,000"
			CashAndCashEquivalents,"48,050,000","40,372,000","273,037,000","245,535,000","193,589,000","153,306,000","405,444,000","352,519,000","304,518,000","261,660,000","233,867,000","202,668,000","156,200,000","269,853,000","250,060,000","243,042,000","189,864,000","155,023,000","128,836,000","175,915,000","136,372,000","105,666,000","150,488,000","132,576,000","105,577,000","86,101,000","75,788,000","66,291,000","52,456,000","40,447,000","42,345,000","37,287,000","29,932,000","27,115,000","27,066,000","28,898,000","18,267,000","18,495,000","48,706,000","46,605,000","35,626,000","19,961,000","21,943,000","20,523,000","7,372,000","97,831,000","94,363,000","83,140,000","68,566,000","57,788,000","105,202,000","95,350,000","84,140,000","74,972,000","64,180,000","58,938,000","51,497,000","35,380,000","41,142,000","70,925,000","65,579,000","56,267,000","54,064,000","48,155,000","42,119,000","37,163,000","70,795,000","70,707,000","54,557,000","47,938,000","47,946,000","43,342,000","34,365,000","65,894,000","62,799,000","61,817,000","60,334,000","52,255,000","53,229,000","49,482,000","42,646,000","34,965,000","38,101,000","37,822,000","39,625,000","33,985,000","34,389,000","36,570,000","38,482,000","33,600,000","33,200,000","32,700,000","37,500,000","32,400,000","31,400,000","31,300,000","40,400,000","30,200,000","30,200,000","30,000,000","37,300,000","22,100,000","27,200,000","28,600,000","35,200,000","21,000,000","24,500,000","26,600,000","33,500,000","24,500,000","24,000,000","25,100,000","32,600,000","19,300,000","26,100,000","24,000,000","32,000,000","19,100,000","25,700,000","29,300,000","17,300,000","18,800,000","18,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"850,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"93,592,000","82,172,000","88,241,000","98,616,000","86,442,000","75,669,000","82,861,000","103,749,000","84,921,000","72,523,000","72,619,000","84,803,000","84,841,000","76,339,000","84,310,000","94,666,000","84,360,000","75,942,000","80,293,000","86,138,000","71,319,000","68,710,000","63,306,000","75,834,000","61,046,000","59,553,000","57,280,000","66,042,000","59,951,000","51,301,000","53,923,000","60,558,000","58,205,000","51,257,000","55,939,000","62,546,000","64,069,000","51,178,000","56,619,000","65,112,000","61,591,000","50,186,000","51,408,000","57,376,000","55,912,000","44,270,000","47,308,000","54,619,000","53,834,000","44,984,000","46,521,000","55,642,000","53,735,000","43,632,000","47,615,000","49,823,000","49,186,000","40,684,000","46,680,000","52,392,000","51,976,000","40,037,000","43,586,000","56,630,000","48,236,000","38,216,000","43,082,000","49,529,000","46,135,000","40,006,000","44,236,000","52,888,000","48,776,000","39,412,000","41,369,000","53,519,000","41,031,000","34,997,000","40,349,000","48,938,000","42,955,000","33,849,000","37,270,000","48,664,000","41,068,000","35,468,000","39,794,000","46,919,000","39,116,000","29,400,000","31,300,000","39,000,000","34,600,000","23,400,000","29,700,000","37,500,000","35,800,000","25,800,000","32,400,000","40,800,000","27,300,000","33,600,000","29,400,000","36,200,000","33,700,000",,"25,000,000","38,000,000","32,100,000",,"26,300,000","35,700,000","29,700,000","20,800,000","21,000,000","29,100,000","27,900,000","19,200,000","21,300,000","27,600,000","27,900,000","16,800,000","17,500,000"
			AccountsReceivable,"93,592,000","82,172,000","88,241,000","98,616,000","86,442,000","75,669,000","82,861,000","103,749,000","84,921,000","72,523,000","72,619,000","84,803,000","84,841,000","76,339,000","84,310,000","94,666,000","84,360,000","75,942,000","80,293,000","86,138,000","71,319,000","68,710,000","63,306,000","75,834,000","61,046,000","59,553,000","57,280,000","66,042,000","59,951,000","51,301,000","53,923,000","60,558,000","58,205,000","51,257,000","55,939,000","62,546,000","64,069,000","51,178,000","56,619,000","65,112,000","61,591,000","50,186,000","51,408,000","57,376,000","55,912,000","44,270,000","47,308,000","54,619,000","53,834,000","44,984,000","46,521,000","55,642,000","53,735,000","43,632,000","47,615,000","49,823,000","49,186,000","40,684,000","46,680,000","52,392,000","51,976,000","40,037,000","43,586,000","56,630,000","48,236,000","38,216,000","43,082,000","49,529,000","46,135,000","40,006,000","44,236,000","52,888,000","48,776,000","39,412,000","41,369,000","53,519,000","41,031,000","34,997,000","40,349,000","48,938,000","42,955,000","33,849,000","37,270,000","48,664,000","41,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"94,151,000",,,,"87,582,000",,,,"86,271,000",,,,"85,357,000",,,,,,,,,,,,,,,,,,,,,,,,,"51,632,000","57,069,000","65,545,000","61,990,000","50,710,000","51,858,000",,"56,364,000","44,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-559,000",,,,"-1,140,000",,,,"-1,350,000",,,,"-516,000",,,,,,,,,,,,,,,,,,,,,,,,,"-454,000","-450,000","-433,000","-399,000","-524,000","-450,000",,"-452,000","-604,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
