name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020
TotalRevenue,"130,440,000","34,853,000","35,064,000","30,824,000","29,699,000","27,955,000","29,427,000","25,653,000","25,160,000","23,045,000"
	OperatingRevenue,"130,440,000","34,853,000","35,064,000","30,824,000","29,699,000","27,955,000","29,427,000","25,653,000","25,160,000","23,045,000"
CostOfRevenue,"16,040,000","4,651,000","4,128,000","3,736,000","3,525,000","3,392,000","3,121,000","3,136,000","2,683,000","2,677,000"
GrossProfit,"114,400,000","30,202,000","30,936,000","27,088,000","26,174,000","24,563,000","26,306,000","22,517,000","22,477,000","20,368,000"
OperatingExpense,"175,537,000","49,190,000","43,604,000","42,579,000","40,164,000","38,672,000","34,310,000","31,596,000","29,180,000","29,662,000"
	SellingGeneralAndAdministration,"122,018,000","34,769,000","30,232,000","29,476,000","27,541,000","26,131,000","23,698,000","21,487,000","19,943,000","20,620,000"
		GeneralAndAdministrativeExpense,"26,437,000","7,926,000","6,574,000","6,659,000","5,278,000","5,497,000","4,595,000","4,044,000","3,468,000","3,393,000"
			OtherGandA,"26,437,000","7,926,000","6,574,000","6,659,000","5,278,000","5,497,000","4,595,000","4,044,000","3,468,000","3,393,000"
		SellingAndMarketingExpense,"95,581,000","26,843,000","23,658,000","22,817,000","22,263,000","20,634,000","19,103,000","17,443,000","16,475,000","17,227,000"
	ResearchAndDevelopment,"53,519,000","14,421,000","13,372,000","13,103,000","12,623,000","12,541,000","10,612,000","10,109,000","9,237,000","9,042,000"
OperatingIncome,"-61,137,000","-18,988,000","-12,668,000","-15,491,000","-13,990,000","-14,109,000","-8,004,000","-9,079,000","-6,703,000","-9,294,000"
NetNonOperatingInterestIncomeExpense,"-436,000","-25,000","-26,000","-133,000","-252,000","-245,000","-2,208,000","-746,000","-2,495,000","-1,521,000"
	InterestExpenseNonOperating,"436,000","25,000","26,000","133,000","252,000","245,000","2,208,000","746,000","2,495,000","1,521,000"
OtherIncomeExpense,"-940,000","-556,000","-256,000","-51,000","-77,000","84,000","890,000","-86,000","614,000","-307,000"
	OtherNonOperatingIncomeExpenses,"-940,000","-556,000","-256,000","-51,000","-77,000","84,000","890,000","-86,000","614,000","-307,000"
PretaxIncome,"-62,513,000","-19,569,000","-12,950,000","-15,675,000","-14,319,000","-14,270,000","-9,322,000","-9,911,000","-8,584,000","-11,122,000"
TaxProvision,"951,000","265,000","286,000","249,000","151,000","329,000","325,000","237,000","254,000","228,000"
NetIncomeCommonStockholders,"-64,902,000","-19,834,000","-13,236,000","-15,924,000","-15,908,000","-14,599,000","-7,051,000","-11,594,000","-9,988,000","-11,350,000"
	NetIncome,"-63,464,000","-19,834,000","-13,236,000","-15,924,000","-14,470,000","-14,599,000","-9,647,000","-10,148,000","-8,838,000","-11,350,000"
		NetIncomeIncludingNoncontrollingInterests,"-63,464,000","-19,834,000","-13,236,000","-15,924,000","-14,470,000","-14,599,000","-9,647,000","-10,148,000","-8,838,000","-11,350,000"
			NetIncomeContinuousOperations,"-63,464,000","-19,834,000","-13,236,000","-15,924,000","-14,470,000","-14,599,000","-9,647,000","-10,148,000","-8,838,000","-11,350,000"
