name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
				Depreciation,"703,000,000","197,000,000","228,000,000","213,000,000","65,000,000","330,000,000","131,000,000","114,000,000","122,000,000","122,000,000","96,000,000","118,000,000","106,000,000","105,000,000","66,000,000","-68,000,000","261,000,000","248,000,000","281,000,000","285,000,000","229,000,000","312,000,000","398,000,000","370,000,000","322,000,000","326,000,000","402,000,000","395,000,000","406,000,000","408,000,000","440,000,000","388,000,000","395,000,000","346,000,000","344,000,000","329,000,000","315,000,000","304,000,000","257,000,000","252,000,000","244,000,000","236,000,000","231,000,000","218,000,000","231,000,000","216,000,000","258,000,000","210,000,000","208,000,000","202,000,000","224,000,000","212,000,000","213,000,000","169,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"246,000,000","147,000,000","-5,000,000","3,000,000","101,000,000","7,000,000","10,000,000","27,000,000","26,000,000","7,000,000","10,000,000","14,000,000","8,000,000","6,000,000","24,000,000","-27,000,000","26,000,000","22,000,000","29,000,000","28,000,000","41,000,000","10,000,000","18,000,000","32,000,000","15,000,000","26,000,000","13,000,000","36,000,000","13,000,000","19,000,000","12,000,000","30,000,000","9,000,000","13,000,000","-26,000,000","-49,000,000","93,000,000","31,000,000","38,000,000","27,000,000","39,000,000","42,000,000","49,000,000","26,000,000","44,000,000","48,000,000","-9,000,000","-7,000,000","10,000,000","10,000,000","82,000,000","73,000,000","58,000,000","-24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"246,000,000","147,000,000","-5,000,000","3,000,000","101,000,000","7,000,000","10,000,000","27,000,000","26,000,000","7,000,000","10,000,000","14,000,000","8,000,000","6,000,000","24,000,000","-27,000,000","26,000,000","22,000,000","29,000,000","28,000,000","41,000,000","10,000,000","18,000,000","32,000,000","15,000,000","26,000,000","13,000,000","36,000,000","13,000,000","19,000,000","12,000,000","30,000,000","9,000,000","13,000,000","-26,000,000","-49,000,000","93,000,000","31,000,000","38,000,000","27,000,000","39,000,000","42,000,000","49,000,000","26,000,000","44,000,000","48,000,000","-9,000,000","-7,000,000","10,000,000","10,000,000","82,000,000","73,000,000","58,000,000","-24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,"-178,000,000","525,000,000","328,000,000","-71,000,000","26,000,000","86,000,000","97,000,000","19,000,000","-3,350,000,000","2,000,000","-3,000,000","-2,000,000","11,000,000","-10,000,000","7,000,000","-3,000,000","65,000,000","18,000,000","7,000,000","1,000,000","-72,000,000","28,000,000","26,000,000","-25,000,000","1,398,000,000","26,000,000","-15,000,000","-83,000,000","-79,000,000","439,000,000","-403,000,000","-111,000,000","-106,000,000","263,000,000","-12,000,000","-212,000,000",,,,,,,,"-109,000,000","-17,000,000","93,000,000","105,000,000","74,000,000","128,000,000",,,"299,000,000","335,000,000","331,000,000","47,000,000","49,000,000","120,000,000","90,000,000","95,000,000","47,000,000","18,000,000","213,000,000","50,000,000","46,000,000","55,605,000","-49,980,000","1,923,000","-5,548,000","-10,417,000","18,271,000","37,436,000","11,948,000","-23,657,000","-18,023,000","1,225,000","35,300,000","-43,834,000","-200,670,000","7,663,000","6,707,000","12,414,000","15,994,000","6,719,000","10,429,000","1,778,000","-55,535,000","81,309,000","10,906,000","10,349,000","-4,779,000"
			DeferredIncomeTax,,,"-178,000,000","525,000,000","328,000,000","-71,000,000","26,000,000","86,000,000","97,000,000","19,000,000","-3,350,000,000","2,000,000","-3,000,000","-2,000,000","11,000,000","-10,000,000","7,000,000","-3,000,000","65,000,000","18,000,000","7,000,000","1,000,000","-72,000,000","28,000,000","26,000,000","-25,000,000","1,398,000,000","26,000,000","-15,000,000","-83,000,000","-79,000,000","439,000,000","-403,000,000","-111,000,000","-106,000,000","263,000,000","-12,000,000","-212,000,000",,,,,,,,"-109,000,000","-17,000,000","93,000,000","105,000,000","74,000,000","128,000,000",,,"299,000,000","335,000,000","331,000,000","47,000,000","49,000,000","120,000,000","90,000,000","95,000,000","47,000,000","18,000,000","213,000,000","50,000,000","46,000,000","55,605,000","-49,980,000","1,923,000","-5,548,000","-10,417,000","18,271,000","37,436,000","11,948,000","-23,657,000","-18,023,000","1,225,000","35,300,000","-43,834,000","-200,670,000","7,663,000","6,707,000","12,414,000","15,994,000","6,719,000","10,429,000","1,778,000","-55,535,000","81,309,000","10,906,000","10,349,000","-4,779,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"11,000,000",,,,,,,,,,,,,,,"6,000,000",,,,,"17,000,000","27,000,000","8,000,000","43,000,000","40,000,000","8,000,000","8,000,000","16,000,000","16,000,000","16,000,000","14,000,000","15,000,000","21,000,000","18,000,000","16,000,000",,,,,,,,,,,,,,,,,,,,,"5,576,000","3,216,000","4,278,000","6,812,000","7,904,000",,,,,,,,,,,,,
		AssetImpairmentCharge,,,"238,000,000","0","306,000,000","0","46,000,000","29,000,000","0","18,000,000","5,000,000","107,000,000",,,"25,000,000","0",,,"1,711,000,000","14,000,000","63,000,000","0","916,000,000","16,000,000","108,000,000","146,000,000","4,823,000,000",,,,"27,000,000",,,,,,,,,,,"0","16,000,000","160,000,000","0","481,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"112,000,000","25,000,000","-17,000,000","64,000,000","40,000,000","611,000,000","34,000,000","26,000,000","24,000,000","24,000,000","8,000,000","35,000,000","26,000,000","26,000,000","28,000,000","26,000,000","16,000,000","15,000,000","11,000,000","39,000,000","9,000,000","9,000,000","12,000,000","16,000,000","10,000,000","10,000,000","15,000,000","20,000,000","14,000,000","15,000,000","15,000,000","19,000,000","9,000,000","21,000,000","18,000,000","26,000,000","14,000,000","9,000,000",,,,"7,000,000","18,000,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"23,000,000","6,000,000","5,000,000","6,000,000","6,000,000","4,000,000","5,000,000","5,000,000","7,000,000","5,000,000","5,000,000","5,000,000","6,000,000","4,000,000","-11,000,000","10,000,000","13,000,000","13,000,000","8,000,000","11,000,000","8,000,000","8,000,000","-13,000,000","7,000,000","8,000,000","8,000,000","4,000,000","13,000,000","13,000,000","11,000,000","10,000,000","8,000,000","16,000,000","8,000,000","6,000,000","8,000,000","6,000,000","18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"68,000,000","13,000,000","18,000,000","17,000,000","20,000,000","14,000,000","53,000,000","39,000,000","13,000,000","17,000,000","57,000,000","7,000,000","6,000,000","7,000,000","-250,000,000","164,000,000","38,000,000","14,000,000","16,000,000","15,000,000","28,000,000","1,000,000","0","0","2,000,000","1,000,000","-2,000,000","-2,000,000","-3,000,000","-4,000,000","-3,000,000","0","-4,000,000","-5,000,000","-11,000,000","4,000,000","-13,000,000","-13,000,000","-9,000,000","23,000,000","10,000,000","7,000,000",,,,"64,000,000","-126,000,000","74,000,000","-126,000,000","136,000,000","305,000,000","-452,000,000","313,000,000","-304,000,000","-887,000,000","18,000,000","-33,000,000","-9,000,000","-48,000,000","35,000,000",,,"-1,185,000,000","68,000,000",,,,,,,,,,,"-3,385,250,000","-257,479,000","110,670,000","55,359,000","86,308,000","3,171,906,000","-35,828,000","-4,697,000","-110,672,000","-72,462,000","-26,322,000","-33,582,000","180,419,000","-66,036,000","-41,640,000","15,451,000","-18,993,000","-27,447,000"
		ChangeInWorkingCapital,"-1,775,000,000","-460,000,000","-513,000,000","-490,000,000","-312,000,000","-1,800,000,000","299,000,000","213,000,000","-11,000,000","-109,000,000","-3,112,000,000","-140,000,000","128,000,000","-401,000,000","125,000,000","207,000,000","-393,000,000","-192,000,000","120,000,000","139,000,000","-340,000,000","-211,000,000","53,000,000","274,000,000","15,000,000","-31,000,000","1,082,000,000","152,000,000","-245,000,000","-71,000,000","-240,000,000","58,000,000","-411,000,000","77,000,000","-203,000,000","429,000,000","-493,000,000","-148,000,000","-193,000,000","130,000,000","82,000,000","-163,000,000","1,212,000,000","-91,000,000","-893,000,000","-241,000,000","174,000,000","17,000,000","-83,000,000","-182,000,000","-99,000,000","-132,000,000","13,000,000","-185,000,000","117,000,000","235,000,000","-5,000,000","-149,000,000","167,000,000","-5,000,000","-18,000,000","-135,000,000","109,000,000","-26,000,000","105,000,000","9,000,000","-136,544,000","266,008,000","-75,202,000","-62,262,000","-53,516,000","128,289,000","-183,810,000","184,074,000","-269,986,000","363,889,000","180,430,000","-23,607,000","380,023,000","270,837,000","13,313,000","-69,579,000","-37,846,000","245,746,000","-85,510,000","-126,591,000","-140,005,000","20,150,000","-52,421,000","101,720,000","-32,824,000","-38,298,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,506,000","-21,991,000","81,574,000","270,620,000","258,326,000","149,668,000","-59,769,000","16,583,000","-60,191,000","92,041,000","-48,991,000","-24,678,000","-31,588,000","66,265,000","150,451,000","-99,085,000","-28,108,000","-78,479,000","11,897,000","-125,207,000","4,401,000","-16,300,000","-41,366,000"
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,700,000","-28,027,000","-19,147,000","-29,474,000","21,035,000","12,868,000","-1,236,000","-19,886,000","33,436,000","-22,369,000","50,939,000","16,907,000","-2,881,000","-47,158,000","16,603,000","-49,101,000","-31,475,000","20,021,000","-9,823,000","-32,964,000","10,450,000","-342,000","-11,507,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,514,000","-14,724,000","-59,538,000",,,,,,,,,,,,"-2,652,000",,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,731,000","57,245,000","-22,927,000","-25,435,000","-1,978,000","34,292,000","353,993,000","259,728,000","4,378,000","19,935,000","251,255,000","6,487,000","23,360,000","-7,285,000","46,964,000","20,837,000","-44,254,000","29,574,000","32,847,000","43,693,000","28,778,000","3,848,000","9,158,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,731,000","57,245,000","-22,927,000","-25,435,000","-1,978,000","120,037,000","350,986,000","192,121,000","-54,593,000","120,113,000","184,099,000","9,628,000","12,109,000","34,535,000","25,589,000","-12,473,000","-47,174,000","80,187,000","26,053,000","28,316,000","8,489,000","12,447,000","2,073,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,472,000","-48,734,000","34,332,000","36,532,000","2,108,000","-9,768,000","-8,835,000","19,627,000","89,592,000","-48,481,000","-16,601,000","-126,933,000","43,506,000","20,331,000","-12,036,000","3,648,000","18,832,000","30,450,000","-13,793,000","14,478,000","-3,190,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,472,000","-48,734,000","34,332,000","36,532,000","2,108,000","-9,768,000","-8,835,000","19,627,000","89,592,000","-48,481,000","-16,601,000","-126,933,000","43,506,000","20,331,000","-12,036,000","3,648,000","18,832,000","30,450,000","-13,793,000","14,478,000","-3,190,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-85,745,000","3,007,000","67,607,000","58,971,000","-100,178,000","67,156,000","-3,141,000","11,251,000","-41,820,000","21,375,000","33,310,000","2,920,000","-50,613,000","6,794,000","15,377,000","20,289,000","-8,599,000","7,085,000"
					ChangeInInterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-35,030,000","3,007,000","67,607,000","58,971,000","127,968,000","67,156,000","-3,141,000","11,251,000","-21,968,000","21,375,000","33,310,000","2,920,000","-3,981,000","6,794,000","15,377,000","20,289,000","-5,362,000","7,085,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-124,549,000","24,336,000","26,501,000","-31,858,000","29,793,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-508,000,000","9,000,000","6,000,000",,,,,,,,,,,,,,,,"16,201,000","-43,348,000","23,033,000","-330,028,000","-163,213,000","-415,299,000","-1,010,000","-117,726,000","371,000","23,651,000","18,480,000","2,775,000","2,786,000","53,866,000","-5,411,000","-14,456,000","3,676,000","-5,974,000","4,082,000","2,693,000","-5,937,000","-5,793,000","-2,416,000"
			ChangeInOtherWorkingCapital,"-934,000,000","-460,000,000","328,000,000","-490,000,000","-312,000,000","-1,800,000,000","366,000,000","213,000,000","-11,000,000","-109,000,000","-2,950,000,000","-140,000,000","128,000,000","-401,000,000","271,000,000","207,000,000","-393,000,000","-192,000,000","47,000,000","139,000,000","-340,000,000","-211,000,000","36,000,000","274,000,000","15,000,000","-31,000,000","1,191,000,000","152,000,000","-245,000,000","-71,000,000","-137,000,000","58,000,000","-411,000,000","77,000,000","-129,000,000","429,000,000","-493,000,000","-148,000,000","37,000,000","130,000,000","82,000,000","-163,000,000","1,229,000,000","-91,000,000",,,,,,,,"-104,000,000","4,000,000","-191,000,000","-103,000,000","235,000,000","-5,000,000","-149,000,000","130,000,000","-5,000,000","-18,000,000","-135,000,000","-31,000,000","-26,000,000","105,000,000","9,000,000","-120,544,000","266,008,000","-147,075,000","9,611,000",,"39,255,000","-37,635,000","40,111,000","-80,263,000","26,397,000","56,455,000","57,937,000",,,"11,822,000","-61,256,000",,"37,139,000","56,295,000","-26,430,000",,"-18,853,000","56,712,000","66,680,000",,"7,833,000"
		DividendReceivedCFO,"21,000,000","18,000,000","12,000,000","-6,000,000","-3,000,000","17,000,000",,,"-9,000,000","16,000,000",,,,,"36,000,000","-17,000,000","15,000,000","12,000,000","31,000,000","-2,000,000","18,000,000","8,000,000","10,000,000","12,000,000","15,000,000","17,000,000","9,000,000","-12,000,000","8,000,000","32,000,000","17,000,000","-7,000,000","41,000,000","-2,000,000","61,000,000","18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,"0","0","0","0","0","0","0","8,000,000","50,000,000",,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000","-221,000,000","-6,000,000",,,,,"-6,000,000","-58,000,000",,,"-51,000","6,366,000","1,737,000","-52,000","33,398,000","-33,349,000","7,630,000","3,192,000",,,,,,,,,,,,,,,,,,
InvestingCashFlow,"245,000,000","-80,000,000","546,000,000","-93,000,000","-128,000,000","-3,364,000,000","-10,000,000","-339,000,000","-77,000,000","-68,000,000","-58,000,000","-489,000,000","-93,000,000","1,196,000,000","-146,000,000","1,087,000,000","-714,000,000","-432,000,000","-301,000,000","-220,000,000","-313,000,000","-232,000,000","-503,000,000","148,000,000","-326,000,000","-143,000,000","-253,000,000","-372,000,000","-590,000,000","-270,000,000","55,000,000","-1,205,000,000","-1,877,000,000","124,000,000","-497,000,000","-656,000,000","-539,000,000","-836,000,000","67,000,000","-774,000,000","-1,012,000,000","-543,000,000","-886,000,000","-1,102,000,000","-831,000,000","-228,000,000","-1,053,000,000","-185,000,000","-191,000,000","-194,000,000","-227,000,000","-227,000,000","-241,000,000","-259,000,000","-340,000,000","-210,000,000","10,000,000","-132,000,000","-95,000,000","-60,000,000","-60,000,000","-112,000,000","-17,000,000","133,000,000","-37,000,000","-4,255,000,000","-21,317,000","30,771,000","56,706,000","91,840,000","-26,121,000","209,248,000","36,036,000","-34,478,000","337,817,000","-187,641,000","-36,688,000","64,205,000","-184,822,000","-373,249,000","-644,500,000","-478,896,000","-147,575,000","-1,337,441,000","-1,729,828,000","-1,120,797,000","-132,829,000","-185,101,000","-104,792,000","-1,781,732,000","-583,914,000","-84,429,000"
