name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012
MarketCap,"36,156,900,000","52,433,189,242","63,505,510,000","71,915,040,000","57,896,800,000","60,762,000,000","54,607,200,000","49,798,440,000","42,878,040,000","36,166,500,000","42,834,160,000","37,296,800,000","45,595,440,000","46,266,750,000","40,299,660,000","28,998,360,000","26,912,340,000","26,840,600,000","25,416,680,000","23,307,900,000","21,238,880,000","17,990,579,525","16,858,961,000","17,422,680,000","16,417,980,000","14,691,100,727","12,097,920,000","15,162,240,000","16,191,360,000","17,421,110,000","14,859,020,000","17,854,760,000","15,577,472,000","13,481,415,000","16,385,820,000","13,087,276,000","11,848,315,000","10,800,860,000","8,867,720,000","8,051,000,000"
EnterpriseValue,"34,285,549,000","50,891,784,242","62,085,159,000","70,754,947,000","57,061,940,000","59,464,412,000","53,889,070,000","49,181,811,000","42,378,901,000","35,791,785,000","42,281,911,000","36,912,886,000","45,232,586,000","45,693,110,000","39,908,344,000","27,190,274,000","25,056,165,000","25,064,104,000","23,678,987,000","21,758,570,000","19,664,572,000","16,528,257,525","15,472,713,000","15,875,535,000","14,851,965,000","13,229,117,727","10,709,600,000","13,758,099,000","14,767,814,000","16,057,109,000","13,513,897,000","16,517,475,000","14,195,555,000","12,076,214,000","15,581,807,000","12,268,931,000","11,063,890,000","10,035,501,000","8,094,722,000","7,278,002,000"
PeRatio,,"1,722.5","2,530.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"39.526","56.497","71.429","76.336","83.333","89.286","76.923","70.423","78.74","71.429","82.645","74.074","116.279","125","111.111","84.034","97.087","102.041","102.041","100","144.928","158.73","277.778","277.778","5,000",,,,,,,,,,,,,,,
PegRatio,"1.797","2.708","3.262","3.578","4.139","4.41","3.02","2.803","2.711","2.319","3.015","2.669","4.199","4.277","3.784","2.66","2.68","2.979","2.92","2.87","4.862","7.946","13.941","7.989","208.35",,,,,,,,,,,,,,,
PsRatio,"6.751","10.218","12.959","15.279","12.557","13.558","12.812","12.203","10.872","9.639","12.059","11.093","14.484","15.796","14.88","11.63","11.418","12.104","12.345","12.157","12.034","11.039","11.181","12.424","12.718","12.257","11.151","15.067","17.726","21.267","20.324","27.556","27.328","26.692","37.292","36.764","38.165","16.944","37.688","34.216"
PbRatio,"7.563","11.577","15.064","18.742","17.07","18.537","17.963","17.692","16.479","14.545","18.47","16.874","22.299","23.624","21.984","16.335","16.239","16.984","16.501","17.008","16.08","15.482","14.822","15.272","14.701","13.001","10.861","13.395","14.508","15.472","13.159","15.678","13.482","11.355","26.713","20.489","20.722","18.236","14.407","13.08"
EnterprisesValueRevenueRatio,"6.351","35.473","45.115","53.309","45.274","50.607","47.618","44.47","39.906","35.146","43.308","39.349","50.952","55.382","50.605","36.586","37.302","40.515","40.652","39.177","37.434","34.444","35.433","38.76","39.32","38.298","33.113","45.069","52.239","63.984","59.724","76.8","76.001","75.601","109.835","95.947","102.867","109.504","99.299","100.223"
EnterprisesValueEBITDARatio,"98.497","4,687.031","6,895.286","517.256","298.07","1,514.014","2,435.994","730.665","659.358","-539.22","-1,122.102","-1,422.572","-1,120.284","-1,050.924","-1,192.362","-315.476","-906.912","-1,381.247","-668.917","-595.57","-493.713","-768.756","-224.476","-210.747","-202.029","-291.827","-229.672","-295.017","-338.875","-469.698","-393.762","-458.144","-305.392","-310.834","-426.56","-405.343","-464.245","-385.166","-327.271","-199.907"
