name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"6,167,193,000","6,163,579,000","4,567,760,000","4,599,571,000","2,621,399,000","2,154,593,000"
	CurrentAssets,"2,298,101,000","3,235,064,000","1,626,365,000","1,716,845,000","1,184,821,000","662,994,000"
		CashCashEquivalentsAndShortTermInvestments,"1,413,256,000","1,520,504,000","1,049,617,000","1,183,743,000","761,075,000","317,235,000"
			CashAndCashEquivalents,"1,413,256,000","1,520,504,000","1,049,617,000","1,183,743,000","761,075,000","317,235,000"
		Receivables,"684,461,000","514,520,000","412,884,000","383,133,000","340,881,000","296,964,000"
			AccountsReceivable,"684,461,000","514,520,000","412,884,000","383,133,000","340,881,000","296,964,000"
		PrepaidAssets,"200,384,000","150,040,000","163,864,000","149,969,000","82,865,000","48,795,000"
		RestrictedCash,"0","1,050,000,000",,,,
	TotalNonCurrentAssets,"3,869,092,000","2,928,515,000","2,941,395,000","2,882,726,000","1,436,578,000","1,491,599,000"
		NetPPE,"129,901,000","134,583,000","140,345,000","143,078,000","100,707,000","112,923,000"
			GrossPPE,"129,901,000","174,242,000","140,345,000","143,078,000","100,707,000","142,504,000"
				Properties,,"0",,,,"0"
				BuildingsAndImprovements,,"70,975,000",,,,
				MachineryFurnitureEquipment,,"84,627,000",,,,"39,992,000"
				OtherProperties,"129,901,000","134,583,000","140,345,000","143,078,000","100,707,000","84,336,000"
				Leases,,"18,640,000",,,,"18,176,000"
			AccumulatedDepreciation,,"-39,659,000",,,,"-29,581,000"
		GoodwillAndOtherIntangibleAssets,"3,603,026,000","2,675,774,000","2,756,457,000","2,691,743,000","1,286,185,000","1,336,105,000"
			Goodwill,"1,584,928,000","966,427,000","997,661,000","1,016,074,000","249,385,000","249,773,000"
			OtherIntangibleAssets,"2,018,098,000","1,709,347,000","1,758,796,000","1,675,669,000","1,036,800,000","1,086,332,000"
		OtherNonCurrentAssets,"136,165,000","118,158,000","44,593,000","47,905,000","49,686,000","42,571,000"
TotalLiabilitiesNetMinorityInterest,"4,154,738,000","4,025,288,000","2,518,541,000","2,601,934,000","2,751,121,000","2,312,829,000"
	CurrentLiabilities,"785,117,000","640,097,000","569,768,000","603,179,000","486,596,000","598,052,000"
		PayablesAndAccruedExpenses,"530,080,000","337,129,000","340,416,000","323,143,000","253,125,000","242,332,000"
			Payables,"369,659,000","325,379,000","208,539,000","192,658,000","158,023,000","147,275,000"
				AccountsPayable,"369,659,000","258,220,000","208,539,000","192,658,000","158,023,000","147,275,000"
				TotalTaxPayable,,"67,159,000",,,,
			CurrentAccruedExpenses,"160,421,000","11,750,000","131,877,000","130,485,000","95,102,000","95,057,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"32,862,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"45,496,000","66,201,000","39,588,000","42,846,000","40,036,000","37,416,000"
			CurrentDebt,"29,560,000","25,810,000","18,310,000","18,310,000","18,310,000","15,210,000"
				OtherCurrentBorrowings,"29,560,000","25,810,000","18,310,000","18,310,000","18,310,000","15,210,000"
			CurrentCapitalLeaseObligation,"15,936,000","40,391,000","21,278,000","24,536,000","21,726,000","22,206,000"
		CurrentDeferredLiabilities,"201,806,000","186,531,000","171,956,000","219,334,000","175,769,000","299,544,000"
			CurrentDeferredRevenue,"76,115,000","78,930,000","84,884,000","90,054,000","85,892,000","86,886,000"
		OtherCurrentLiabilities,"7,735,000","17,374,000","17,808,000","17,856,000","17,666,000","18,760,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,369,621,000","3,385,191,000","1,948,773,000","1,998,755,000","2,264,525,000","1,714,777,000"
		LongTermDebtAndCapitalLeaseObligation,"3,255,790,000","3,264,332,000","1,796,725,000","1,799,047,000","2,204,216,000","1,655,745,000"
			LongTermDebt,"3,195,919,000","3,201,834,000","1,731,020,000","1,733,676,000","2,137,612,000","1,583,990,000"
			LongTermCapitalLeaseObligation,"59,871,000","62,498,000","65,705,000","65,371,000","66,604,000","71,755,000"
		PreferredSecuritiesOutsideStockEquity,,"201,000","160,000","196,000","255,000","309,000"
		OtherNonCurrentLiabilities,"113,831,000","120,859,000","152,048,000","199,708,000","60,309,000","59,032,000"
TotalEquityGrossMinorityInterest,"2,012,455,000","2,138,291,000","2,049,219,000","1,997,637,000","-129,722,000","-158,236,000"
	StockholdersEquity,"2,012,295,000","2,138,090,000","2,049,059,000","1,997,441,000","-129,977,000","-158,545,000"
		CapitalStock,"11,000","11,000","11,000","11,000","399,596,000","399,596,000"
			PreferredStock,"0","0","0","0","399,589,000","399,589,000"
			CommonStock,"11,000","11,000","11,000","11,000","7,000","7,000"
		AdditionalPaidInCapital,"3,163,481,000","3,160,487,000","3,084,928,000","3,015,233,000","493,465,000","453,655,000"
		RetainedEarnings,"-1,092,211,000","-976,954,000","-1,008,320,000","-1,008,498,000","-1,022,921,000","-1,012,400,000"
		GainsLossesNotAffectingRetainedEarnings,"-58,986,000","-45,454,000","-27,560,000","-9,305,000","-117,000","604,000"
	MinorityInterest,"160,000","201,000","160,000","196,000","255,000","309,000"
TotalCapitalization,"5,208,214,000","5,339,924,000","3,780,079,000","3,731,117,000","2,007,635,000","1,425,445,000"
PreferredStockEquity,,,,,"399,589,000","399,589,000"
CommonStockEquity,"2,012,295,000","2,138,090,000","2,049,059,000","1,997,441,000","-529,566,000","-558,134,000"
CapitalLeaseObligations,"75,807,000","102,889,000","86,983,000","89,907,000","88,330,000","93,961,000"
NetTangibleAssets,"-1,590,731,000","-537,684,000","-707,398,000","-694,302,000","-1,416,162,000","-1,494,650,000"
WorkingCapital,"1,512,984,000","2,594,967,000","1,056,597,000","1,113,666,000","698,225,000","64,942,000"
InvestedCapital,"5,237,774,000","5,365,734,000","3,798,389,000","3,749,427,000","1,626,356,000","1,041,066,000"
TangibleBookValue,"-1,590,731,000","-537,684,000","-707,398,000","-694,302,000","-1,815,751,000","-1,894,239,000"
TotalDebt,"3,301,286,000","3,330,533,000","1,836,313,000","1,841,893,000","2,244,252,000","1,693,161,000"
NetDebt,"1,812,223,000","1,707,140,000","699,713,000","568,243,000","1,394,847,000","1,281,965,000"
ShareIssued,"375,286,039","375,089,360","373,641,135","372,165,319","357,955,309","357,955,309"
OrdinarySharesNumber,"375,286,039","375,089,360","373,641,135","372,165,319","357,955,309","357,955,309"
