name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,11/30/1995,08/31/1995
		ProceedsFromStockOptionExercised,,,,,,,,"5,944,000","-4,503,000","2,397,000","4,049,000","5,226,000","590,000","1,517,000","4,774,000","5,671,000","4,317,000","-1,185,000","5,471,000","7,618,000","4,833,000","3,330,000","5,028,000","9,050,000","6,298,000","3,167,000","6,353,000","15,122,000","-968,000","5,648,000","4,976,000","7,250,000","3,824,000","3,450,000","3,991,000","3,613,000","2,986,000","5,833,000","-1,748,000","3,550,000","3,182,000","1,663,000","1,430,000","2,476,000","4,000,000","3,410,000","14,344,000","5,303,000","13,040,000","21,073,000",,,"7,589,000","9,102,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-246,108,000","-60,133,000","-71,874,000","-69,701,000","-44,400,000","-52,619,000","-65,100,000","-133,603,000","-75,684,000","-49,444,000","-119,762,000","-48,590,000","-41,710,000","-33,763,000","-55,730,000","-40,822,000","-39,987,000","-35,658,000","-23,669,000","-38,104,000","-51,509,000","-26,126,000","-46,381,000","-30,019,000","-40,093,000","-36,767,000","-73,758,000","-47,664,000","-95,449,000","-18,017,000","-11,659,000","-45,779,000","-118,637,000","-425,000","-29,043,000","-20,445,000","-2,133,000","-9,786,000","1,229,739,000","-1,291,437,000","-40,196,000","5,483,000","-23,305,000","-16,403,000","-39,505,000","-1,459,000","-110,708,000","2,703,000","-2,194,000","1,378,000","-35,923,000","35,282,000","6,770,000","779,000","2,959,000","1,999,000","1,644,000","1,281,000","1,860,000","12,882,000","4,910,000","1,378,000","9,807,000","5,390,000","3,522,000","18,530,000","-47,323,000","-582,000","-766,000","-29,213,000","-219,000",,,,"-6,816,000",,,,"40,892,000","-40,923,000","-9,223,000","-1,558,000","733,000","-46,000","-9,922,000","-50,000","5,332,000","-4,822,000",,,"-7,252,000","500,000","-4,600,000","7,300,000","-6,200,000","-100,000","700,000","4,600,000","2,100,000","500,000",,,"-41,100,000","-29,000,000","200,000","-800,000","100,000","-700,000"
CashFlowFromDiscontinuedOperation,,,"0","0","0","0","0","0","0","0","0","0","542,775,000","-118,962,000","29,772,000","-40,664,000","-212,067,000","-17,834,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"419,259,000","420,581,000","554,960,000","1,138,609,000","1,206,478,000","1,061,040,000","501,790,000","817,337,000","3,035,719,000","1,488,488,000","1,208,718,000","1,357,141,000","3,682,410,000","561,434,000","415,420,000","540,155,000","480,148,000","447,618,000","508,234,000","846,110,000","711,997,000","1,472,232,000","913,187,000","913,496,000","1,283,416,000","1,041,427,000","1,499,116,000","1,047,419,000","933,735,000","1,011,271,000","965,241,000","1,527,035,000","1,420,973,000","1,108,069,000","946,249,000","970,694,000","617,904,000","699,671,000","533,748,000","382,194,000","273,445,000","449,290,000","393,752,000","541,206,000","729,825,000","1,006,010,000","860,117,000","534,565,000","574,716,000","755,909,000","539,459,000","581,680,000","544,113,000","405,683,000","410,881,000","387,947,000","326,986,000","479,316,000","447,046,000","391,300,000","396,902,000","356,384,000","310,202,000","260,278,000","339,319,000","279,146,000","431,811,000","337,196,000","312,761,000","317,879,000","251,979,000","226,942,000","200,701,000","153,156,000","61,657,000","272,109,000","315,606,000","304,994,000","96,475,000","115,361,000","137,020,000","31,697,000","36,711,000","45,255,000","85,258,000","17,443,000","31,207,000","38,574,000","190,672,000","150,377,000","107,981,000","70,700,000","24,700,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"-641,781,000","-137,742,000","-581,023,000","-61,685,000","138,669,000","567,216,000","-318,345,000","-2,218,712,000","1,549,189,000","294,748,000","-150,841,000","-2,321,168,000","3,120,132,000","146,935,000","-127,175,000","62,324,000","42,671,000","-77,970,000","-94,270,000","132,856,000","-761,607,000","556,225,000","-6,249,000","-367,812,000","242,262,000","-458,406,000","452,424,000","114,735,000","-77,647,000","46,934,000","-562,505,000","103,913,000","314,102,000","161,189,000","-24,377,000","353,455,000","-81,414,000","165,804,000","152,383,000","108,598,000","-175,726,000","55,527,000","-147,454,000","-188,619,000","-276,185,000","145,893,000","325,552,000","-40,151,000","-181,193,000","216,450,000","-42,221,000","37,567,000","138,430,000","-5,198,000","22,934,000","60,961,000","-152,330,000","32,270,000","55,746,000","-5,602,000","40,518,000","46,182,000","49,924,000","-79,041,000","60,173,000","-152,665,000","94,615,000","24,435,000","-5,118,000","65,900,000","25,037,000","26,241,000","47,545,000","91,499,000","-210,452,000","-43,497,000","10,612,000","208,519,000","-18,886,000","-21,659,000","105,323,000","-5,014,000","-8,544,000","-40,003,000","67,815,000","-13,764,000","-7,367,000","-152,098,000","40,295,000","42,396,000","39,112,000","48,900,000","-15,200,000","-1,600,000","8,500,000","31,900,000","-64,400,000","59,300,000","-10,200,000","9,500,000","-1,100,000","-12,700,000","14,400,000","-34,500,000","29,400,000","-19,600,000","71,900,000","-700,000"
	EffectOfExchangeRateChanges,"1,322,000","3,363,000","-2,626,000","-6,184,000","6,769,000","-7,966,000","2,798,000","330,000","-1,958,000","-14,978,000","2,418,000","-4,101,000","844,000","-921,000","2,440,000","-2,317,000","-10,141,000","6,668,000","-5,195,000","1,257,000","1,372,000","2,820,000","5,940,000","-2,108,000","-273,000","717,000","-727,000","-1,051,000","111,000","-904,000","711,000","2,149,000","-1,198,000","631,000","-68,000","-665,000","-353,000","119,000","-829,000","151,000","-119,000","11,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,918,000",,,,,,,,,,,,,,,,,
	BeginningCashPosition,"1,061,040,000","554,960,000","1,138,609,000","1,206,478,000","1,061,040,000","501,790,000","817,337,000","3,035,719,000","1,488,488,000","1,208,718,000","1,357,141,000","3,682,410,000","561,434,000","415,420,000","540,155,000","480,148,000","447,618,000","518,920,000","846,110,000","711,997,000","1,472,232,000","913,187,000","913,496,000","1,283,416,000","1,041,427,000","1,499,116,000","1,047,419,000","933,735,000","1,011,271,000","965,241,000","1,527,035,000","1,420,973,000","1,108,069,000","946,249,000","970,694,000","617,904,000","699,671,000","533,748,000","382,194,000","273,445,000","449,290,000","393,752,000","541,206,000","729,825,000","1,006,010,000","860,117,000","534,565,000","574,716,000","755,909,000","539,459,000","581,680,000","544,113,000","405,683,000","410,881,000","387,947,000","326,986,000","479,316,000","447,046,000","391,300,000","396,902,000","356,384,000","310,202,000","260,278,000","339,319,000","279,146,000","431,811,000","337,196,000","312,761,000","317,879,000","251,979,000","226,942,000","200,701,000","153,156,000","61,657,000","272,109,000","315,606,000","304,994,000","96,475,000","115,361,000","137,020,000","31,697,000","36,711,000","45,255,000","85,258,000","17,443,000","31,207,000","38,574,000","190,672,000","150,377,000","107,981,000","70,700,000","24,700,000","0","41,500,000","0","0","0","6,100,000","0","0","0","19,900,000","0","0","0","30,200,000","0","2,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39,900,000","-8,500,000","-31,900,000","64,400,000","-65,400,000","10,200,000","-9,500,000","1,100,000","-7,200,000","-14,400,000","34,500,000","-29,400,000","-10,600,000","-71,900,000","-1,300,000"
CapitalExpenditure,"-619,660,000","-123,108,000","-188,811,000","-158,216,000","-149,525,000","-144,913,000","-224,645,000","-158,229,000","-136,725,000","-154,942,000","-219,363,000","-173,265,000","-175,040,000","-198,878,000","-281,479,000","-231,682,000","-241,534,000","-232,443,000","-265,421,000","-240,889,000","-184,405,000","-214,535,000","-253,777,000","-216,691,000","-185,440,000","-173,187,000","-245,785,000","-171,340,000","-169,452,000","-121,421,000","-198,791,000","-160,204,000","-156,780,000","-126,573,000","-218,017,000","-141,177,000","-141,542,000","-116,861,000","-171,197,000","-128,441,000","-138,049,000","-112,459,000","-148,277,000","-96,950,000","-87,399,000","-67,530,000","-104,226,000","-70,025,000","-56,766,000","-42,585,000","-69,021,000","-67,448,000","-65,262,000","-73,203,000","-94,111,000","-78,844,000","-80,335,000","-64,737,000","-97,869,000","-71,079,000","-56,056,000","-49,499,000","-81,131,000","-66,182,000","-67,986,000","-53,006,000","-63,836,000","-31,624,000","-40,280,000","-25,625,000","-38,456,000","-34,153,000","-31,038,000","-24,681,000","-36,241,000","-21,954,000","-20,369,000","-21,708,000","-35,713,000","-23,308,000","-27,576,000","-16,115,000","-21,053,000","-11,597,000","-11,828,000","-6,755,000","-9,065,000","-7,372,000","-7,974,000","-16,677,000",,"-48,500,000","-73,400,000","-116,000,000","-80,400,000","-88,300,000","-239,600,000","-12,900,000","-13,000,000","-7,600,000","-9,100,000","-7,200,000","-14,900,000","-6,300,000","-6,000,000","-5,800,000","-2,800,000","-700,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,317,000","4,532,000","1,721,000","14,713,000","-4,246,000","4,438,000","7,541,000","6,577,000","20,900,000","4,245,000","8,525,000","15,146,000","28,218,000","7,401,000","12,137,000","9,406,000","5,246,000","4,878,000","21,063,000","5,306,000","8,841,000","12,741,000","17,031,000","8,852,000","5,361,000","11,641,000","17,578,000","8,077,000","7,201,000","4,276,000","3,502,000","3,566,000","2,108,000","7,232,000","16,351,000","6,421,000","2,844,000","5,665,000","4,630,000","1,802,000","593,000","-604,000","867,000","46,000","0","0","2,000,000","1,200,000","700,000","2,200,000","17,400,000","600,000","300,000",,,"18,500,000","700,000",,,,
IssuanceOfDebt,"362,686,000","354,285,000","2,334,000","1,950,000","4,117,000","1,606,969,000","220,291,000","1,502,184,000","1,753,521,000","570,779,000","5,859,000","6,152,691,000","15,233,836,000","17,133,464,000","18,260,471,000","13,546,148,000","14,821,233,000","13,306,898,000","12,831,139,000","12,631,266,000","12,726,540,000","12,803,015,000","12,889,188,000","12,967,350,000","13,036,399,000","13,098,553,000","13,170,596,000","13,226,406,000","14,791,219,000","13,353,767,000","13,419,216,000","13,482,549,000","16,957,280,000","16,179,463,000","16,344,214,000","16,496,316,000","16,648,057,000","16,797,510,000","16,256,070,000","9,774,701,000","8,582,801,000","8,634,603,000","8,889,054,000","8,336,471,000","8,186,455,000","10,983,125,000","10,072,739,000","5,046,861,000","4,812,658,000","4,877,000,000","4,842,950,000","4,810,323,000","6,494,779,000","2,619,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-561,807,000","-398,990,000","-48,456,000","-58,252,000","-56,109,000","-698,298,000","-182,893,000","-3,291,716,000","-530,753,000","-104,942,000","-36,038,000","-7,038,594,000","-16,755,142,000","-16,776,267,000","-18,411,530,000","-13,272,095,000","-14,354,123,000","-13,202,225,000","-12,567,828,000","-12,675,697,000","-12,754,431,000","-12,839,156,000","-12,914,916,000","-13,004,831,000","-13,073,061,000","-13,123,124,000","-13,190,215,000","-13,255,081,000","-14,094,791,000","-13,382,203,000","-13,458,503,000","-13,799,677,000","-16,543,694,000","-16,244,613,000","-16,397,930,000","-16,629,958,000","-16,835,267,000","-16,860,949,000","-13,486,220,000","-8,545,304,000","-8,596,502,000","-8,658,001,000","-8,899,071,000","-8,149,151,000","-8,200,727,000","-11,000,635,000","-9,127,748,000","-5,068,442,000","-5,036,271,000","-4,902,041,000","-4,867,157,000","-4,824,716,000","-6,506,212,000","-2,630,739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-1,516,586,000","-236,733,000","-656,367,000","-338,148,000","-285,338,000","-318,774,000","-433,539,000","-704,080,000","0","-321,798,000","-546,794,000","-1,763,944,000","-73,078,000","0","0","-356,332,000","-514,802,000","-290,377,000","-481,538,000","-89,737,000","-231,674,000","0","-476,924,000","-345,972,000","0","-274,926,000","-165,825,000","-299,997,000","-14,050,000","-70,063,000",,,,,,,,,"0","0",,,"0","-32,755,000","-289,837,000","-756,000","-469,827,000","-48,621,000","-97,741,000","-2,307,000","-99,131,000","-24,503,000","-3,280,000","-33,440,000","-63,042,000","0","-162,529,000","-7,144,000","0",,,,,,,,,,,,"-9,981,000",,,,"-24,125,000",,,,"-45,000,000","-122,733,000",,,"-17,866,000","0",,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"1,479,107,000","199,087,000","341,077,000","408,736,000","530,207,000","9,391,000","260,153,000","324,498,000","514,397,000","205,439,000","461,167,000","467,445,000","434,771,000","-57,574,000","107,913,000","225,991,000","320,502,000","130,096,000","77,489,000","312,206,000","-38,135,000","650,639,000","228,405,000","318,932,000","331,197,000","255,815,000","190,888,000","507,656,000","-138,010,000","288,668,000","-268,782,000","687,696,000","105,611,000","292,534,000","136,170,000","591,951,000","165,277,000","262,346,000","29,038,000","238,193,000","64,056,000","219,415,000","2,382,000","398,244,000","117,011,000","262,253,000","16,325,000","91,341,000","239,153,000","219,262,000","83,570,000","100,039,000","147,121,000","61,046,000","90,059,000","67,383,000","54,175,000","26,287,000","125,457,000","24,699,000","69,845,000","38,532,000","108,977,000","30,755,000","188,104,000","-76,570,000","119,508,000","52,985,000","65,915,000","85,781,000","48,885,000","81,699,000","59,598,000","101,435,000","-1,665,000","77,691,000","58,409,000","58,941,000","24,033,000","112,886,000","33,494,000","68,870,000","4,776,000","100,549,000","65,099,000","51,076,000","103,801,000","76,941,000","41,007,000","44,811,000","199,286,000","21,400,000","-80,700,000","-77,700,000","-69,700,000","-55,200,000","-230,200,000","-48,500,000","-8,400,000","-4,200,000","-14,000,000","-4,500,000","1,500,000","3,900,000","-11,700,000","-8,300,000","3,400,000","1,000,000"
