name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
OperatingCashFlow,"-716,489,000","-356,718,000","-172,247,000","-70,886,000","-98,624,000","-77,751,000","-96,584,000","-106,320,000","-84,209,000","-50,762,000","-15,246,000","-23,821,000"
	CashFlowFromContinuingOperatingActivities,"-716,489,000","-356,718,000","-172,247,000","-70,886,000","-98,624,000","-77,751,000","-96,584,000","-106,320,000","-84,209,000","-50,762,000","-15,246,000","-23,821,000"
		NetIncomeFromContinuingOperations,"-1,644,544,000","-467,693,000","-326,297,000","-545,028,000","-305,526,000","-346,344,000","-266,400,000","-347,753,000","-161,437,000","-68,680,000","-29,148,000","-55,919,000"
		OperatingGainsLosses,"-118,990,000","-47,763,000","-47,548,000","-6,889,000","-16,790,000","27,133,000","186,000","95,000","82,000","203,000",,
			GainLossOnInvestmentSecurities,"-118,470,000","-50,114,000","-44,281,000","-7,091,000","-16,984,000","26,980,000",,,,,,
			EarningsLossesFromEquityInvestments,"-520,000","2,351,000","-3,267,000","202,000","194,000","153,000","186,000","95,000","82,000","203,000","-2,521,000","0"
		DepreciationAmortizationDepletion,"125,170,000","32,225,000","32,538,000","30,356,000","30,051,000","28,193,000","27,443,000","26,595,000","18,668,000","4,704,000","4,007,000","3,430,000"
			DepreciationAndAmortization,"125,170,000","32,225,000","32,538,000","30,356,000","30,051,000","28,193,000","27,443,000","26,595,000","18,668,000","4,704,000","4,007,000","3,430,000"
		DeferredTax,"-7,149,000","256,000","-3,772,000","-2,189,000","-1,444,000","-8,104,000","-1,735,000","-343,000","-210,000","9,000","27,000","15,000"
			DeferredIncomeTax,"-7,149,000","256,000","-3,772,000","-2,189,000","-1,444,000","-8,104,000","-1,735,000","-343,000","-210,000","9,000","27,000","15,000"
		StockBasedCompensation,"718,527,000","187,077,000","184,047,000","175,664,000","171,739,000","151,843,000","148,676,000","117,034,000","54,486,000","4,842,000","9,094,000","1,844,000"
		OtherNonCashItems,"1,883,000","-114,000","667,000","667,000","663,000","112,000","0","-78,000","609,000","2,583,000","152,000","261,000"
		ChangeInWorkingCapital,"208,614,000","-60,706,000","-11,882,000","276,533,000","22,683,000","69,416,000","-4,754,000","98,130,000","3,593,000","5,577,000","2,413,000","26,548,000"
			ChangeInReceivables,"-31,864,000","-6,344,000","-23,197,000","-4,631,000","2,308,000","2,033,000","475,000","-23,119,000","-10,881,000","9,302,000","1,048,000","-8,825,000"
				ChangesInAccountReceivables,"46,000","-2,347,000","-1,366,000","572,000","3,187,000","-4,180,000","1,625,000","-9,080,000","-6,347,000","0",,"-3,144,000"
			ChangeInPrepaidAssets,"-45,870,000","-31,380,000","7,317,000","-11,773,000","-10,034,000","-2,046,000","-3,048,000","2,311,000","-5,521,000","3,680,000","-9,202,000","-191,000"
			ChangeInPayablesAndAccruedExpense,"78,748,000","-16,265,000","-26,808,000","121,426,000","1,917,000","71,392,000","-8,686,000","100,574,000","14,096,000","-2,410,000","16,105,000","26,528,000"
				ChangeInPayable,,"-16,265,000",,,,,,,,,,
					ChangeInTaxPayable,,"-178,000",,,,,,,,,,
						ChangeInIncomeTaxPayable,,"-178,000",,,,,,,,,,
					ChangeInAccountPayable,,"-16,087,000",,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"208,545,000","-6,592,000","30,653,000","172,291,000","10,671,000","16,290,000","34,151,000","143,801,000","22,941,000","-34,042,000","1,297,000","51,654,000"
			ChangeInOtherWorkingCapital,"-945,000","-125,000","153,000","-780,000","17,821,000","-18,253,000","-27,646,000","-125,437,000","-17,042,000","29,047,000","-6,835,000","-42,618,000"
InvestingCashFlow,"-166,166,000","-23,065,000","-76,327,000","-18,116,000","-48,658,000","-51,921,000","-15,708,000","-12,981,000","-192,323,000","-6,329,000","-15,863,000","-6,988,000"
	CashFlowFromContinuingInvestingActivities,"-166,166,000","-23,065,000","-76,327,000","-18,116,000","-48,658,000","-51,921,000","-15,708,000","-12,981,000","-192,323,000","-6,329,000","-15,863,000","-6,988,000"
		NetPPEPurchaseAndSale,"-22,150,000","-8,614,000","-4,754,000","-4,950,000","-3,832,000","-2,389,000","-3,519,000","-4,897,000","-1,465,000","-1,871,000","-811,000","-2,949,000"
			PurchaseOfPPE,"-22,150,000","-8,614,000","-4,754,000","-4,950,000","-3,832,000","-2,389,000","-3,519,000","-4,897,000","-1,465,000","-1,871,000","-811,000","-2,949,000"
		NetIntangiblesPurchaseAndSale,"-86,822,000","-13,462,000","-43,546,000","-13,116,000","-16,698,000","-8,991,000","-9,363,000","-19,103,000","-3,020,000","-4,458,000","-236,000","-10,302,000"
			PurchaseOfIntangibles,"-86,822,000","-13,462,000","-43,546,000","-13,116,000","-16,698,000","-8,991,000","-9,363,000","-19,103,000","-3,020,000","-4,458,000","-236,000","-10,302,000"
		NetBusinessPurchaseAndSale,"-24,429,000","0","-1,000","0","-24,428,000","-40,541,000","-2,826,000","0","-176,819,000","0",,"0"
			PurchaseOfBusiness,"-24,429,000","0","-1,000","0","-24,428,000","-40,541,000","-2,826,000","0","-176,819,000","0",,"0"
		NetOtherInvestingChanges,,"-989,000","-3,026,000","-50,000",,,,,,,,
FinancingCashFlow,"-2,268,000","-12,313,000","4,684,000","2,218,000","3,143,000","1,128,768,000","790,359,000","14,840,000","1,423,443,000","77,657,000","71,627,000","-626,000"
	CashFlowFromContinuingFinancingActivities,"-2,268,000","-12,313,000","4,684,000","2,218,000","3,143,000","1,128,768,000","790,359,000","14,840,000","1,423,443,000","77,657,000","71,627,000","-626,000"
