name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
	OtherTaxes,,,"2,400,000",,,,"3,600,000","3,900,000","-2,700,000","5,000,000","5,000,000","5,700,000","4,700,000","5,100,000","4,900,000","5,900,000","5,400,000","1,900,000","6,700,000","7,000,000","4,900,000","5,500,000","5,400,000","4,800,000","4,200,000","5,700,000","3,600,000","6,100,000","4,000,000","4,000,000","3,500,000","4,200,000","3,600,000","2,100,000","4,500,000","3,700,000","3,000,000","3,000,000","3,702,000","1,723,000","1,918,000","1,730,000","1,415,000","1,683,000","1,203,000","1,360,000","1,170,000","1,308,000","1,098,000","1,025,000","683,000","1,167,000","865,000","1,125,000",,,,,,,,,,,,,,
	OtherOperatingExpenses,"-1,900,000","4,800,000","-11,800,000","-3,300,000","8,400,000","14,900,000","6,800,000","2,500,000","4,200,000","3,000,000","-4,300,000","1,700,000","-2,200,000","1,300,000","1,300,000","-2,000,000","-1,100,000","-15,600,000","-3,500,000","3,800,000","1,100,000","1,900,000","400,000","-1,000,000","300,000","2,000,000","2,100,000","2,900,000","3,200,000","2,900,000","4,600,000","4,700,000","2,800,000","2,100,000","2,400,000","12,800,000","1,000,000","600,000","2,960,000","1,613,000",,"1,816,000",,,,,"590,000","565,000","480,000","327,000","478,000","191,000","278,000","418,000","-27,486,000","1,717,000","1,348,000","1,278,000","-164,169,000","3,143,000","1,046,000","1,092,000","221,000","1,270,000","1,071,000","1,029,000","-162,000","843,000"
OperatingIncome,"7,700,000","-17,300,000","-34,800,000","93,300,000","-33,500,000","-106,700,000","-40,900,000","-30,800,000","23,600,000","-18,000,000","19,000,000","36,600,000","20,900,000","45,500,000","11,600,000","21,600,000","43,600,000","41,300,000","10,600,000","35,000,000","51,500,000","32,200,000","-25,900,000","9,900,000","30,800,000","-18,800,000","-87,000,000","43,400,000","83,700,000","68,700,000","-3,600,000","61,400,000","-10,300,000","35,300,000","28,900,000","-19,000,000","27,300,000","54,400,000","73,601,000","98,854,000","79,887,000","35,014,000","31,415,000","57,074,000","24,114,000","11,901,000","19,247,000","29,572,000","19,764,000","2,907,000","6,368,000","13,842,000","-5,801,000","52,951,000","56,744,000","41,606,000","28,946,000","1,444,000","171,746,000","17,279,000","38,942,000","34,975,000","24,032,000","29,122,000","37,200,000","31,085,000","20,808,000","20,761,000"
NetNonOperatingInterestIncomeExpense,"-166,900,000","-51,600,000","-40,200,000","-38,200,000","-36,900,000","-34,200,000","-32,700,000","-33,300,000","-30,600,000","-29,300,000","-35,400,000","-33,800,000","-33,100,000","-32,300,000","-35,100,000","-37,700,000","-37,500,000","-45,200,000","-47,300,000","-47,400,000","-44,500,000","-43,900,000","-44,000,000","-44,600,000","-42,800,000","-30,300,000","-25,000,000","-25,500,000","-27,400,000","-27,000,000","-27,500,000","-28,400,000","-28,700,000","-26,200,000","-23,100,000","-24,200,000","-24,700,000","-24,800,000","-24,326,000","-24,271,000","-18,392,000","-18,584,000","-18,145,000","-12,577,000","-10,544,000","-7,481,000","-7,992,000","-7,794,000","-7,277,000","-7,434,000","-8,070,000","-8,243,000","-8,447,000","-8,644,000",,,,,,,,,,,,,,
	InterestExpenseNonOperating,"166,900,000","51,600,000","40,200,000","38,200,000","36,900,000","34,200,000","32,700,000","33,300,000","30,600,000","29,300,000","35,400,000","33,800,000","33,100,000","32,300,000","35,100,000","37,700,000","37,500,000","45,200,000","47,300,000","47,400,000","44,500,000","43,900,000","44,000,000","44,600,000","42,800,000","30,300,000","25,000,000","25,500,000","27,400,000","27,000,000","27,500,000","28,400,000","28,700,000","26,200,000","23,100,000","24,200,000","24,700,000","24,800,000","24,326,000","24,271,000","18,392,000","18,584,000","18,145,000","12,577,000","10,544,000","7,481,000","7,992,000","7,794,000","7,277,000","7,434,000","8,240,000","8,243,000","8,447,000","8,644,000",,,,,,,,,,,,,,
OtherIncomeExpense,"-48,300,000","-25,900,000","-12,100,000","-3,200,000","-7,100,000","-5,000,000","-8,300,000","8,100,000","10,800,000","33,400,000","-22,400,000","-6,900,000","-4,300,000","3,100,000","42,300,000","500,000","-56,500,000","800,000","26,600,000","-11,300,000","1,700,000","5,400,000","-10,300,000","-6,300,000","-135,600,000","-18,400,000","-11,400,000","-74,700,000","-62,900,000","-22,700,000","-33,600,000","-21,500,000","28,800,000","-58,700,000","-21,400,000","8,500,000","5,400,000","16,600,000","-3,396,000","-31,989,000","4,506,000","35,586,000","13,857,000","-24,647,000","-21,053,000","51,000","-1,542,000","-478,000","-13,296,000","-8,378,000","9,950,000","-1,711,000","-11,672,000","31,413,000","-38,000","-43,719,000","21,101,000","-102,000","1,597,000","-8,891,000","-887,000","-6,871,000","8,004,000","6,638,000","-12,004,000","-23,678,000","18,145,000","-53,637,000"
	GainOnSaleOfSecurity,"-40,200,000","-22,100,000","-7,900,000","-3,300,000","-6,900,000","-5,200,000","-5,300,000","7,900,000","11,300,000","38,500,000","-5,400,000","-5,000,000","10,300,000","9,100,000","35,800,000","-2,700,000","800,000","-100,000","-4,600,000","-12,000,000","1,300,000","5,700,000","-7,500,000","-6,700,000","17,800,000","-7,700,000","3,400,000","-7,000,000","-8,800,000","-19,000,000","2,900,000","-20,500,000","29,600,000","31,200,000","-7,300,000","6,600,000","5,800,000","15,900,000","-3,484,000","-32,257,000","5,938,000",,"21,765,000","-24,149,000","-5,494,000","-31,000","443,000","-2,288,000","-5,297,000","-561,000",,,,"-8,470,000",,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,"0",,,,"0",,,,"0",,,,"400,000","-200,000","-100,000","-100,000","-200,000","-300,000","-7,100,000","-11,100,000","-14,300,000","-34,500,000","-8,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"-2,200,000",,,,"800,000","0","-700,000","-6,000,000","-16,300,000","-3,200,000","-15,900,000","-11,300,000","5,000,000","0","-58,200,000","-600,000","29,100,000","-2,900,000","0","-400,000","-2,300,000","1,700,000","-146,800,000","-1,600,000","0","-33,800,000","-46,600,000","0","-36,000,000","-300,000","0","-89,600,000","-16,500,000","-10,900,000","-1,400,000","100,000","-9,531,000","-31,989,000","-1,432,000","35,586,000","-7,908,000","-498,000","-15,559,000","82,000","-1,985,000","1,810,000","-7,999,000","-7,817,000","1,608,000","-1,711,000","-11,672,000","39,883,000","-38,000","-43,719,000","21,101,000","-102,000","1,597,000","-8,891,000","-887,000","-6,871,000","8,004,000","6,638,000","-12,004,000","-23,678,000","18,145,000","-53,637,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,000","-6,000"
		ImpairmentOfCapitalAssets,,,,,,,,,,,,"3,200,000","16,200,000","11,700,000","0","0",,"0","206,900,000",,"0","400,000","2,300,000","0","33,400,000",,"0","33,800,000",,,"36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"2,200,000",,,,"1,700,000","0","700,000","6,000,000","5,900,000",,,,,,,,"206,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,"2,900,000",,"-300,000","-400,000","0",,"58,200,000","600,000","0","2,900,000","600,000","1,700,000","700,000","1,300,000","-200,000",,"0","2,300,000","46,600,000","6,600,000","0","300,000","3,600,000","89,600,000","14,600,000",,,,"3,396,000","1,345,000","1,432,000",,,"498,000","15,559,000",,,,,,,,,,,,,,,,,,,,,,"-18,319,000","53,643,000"
		GainOnSaleOfBusiness,,,"0",,,,"1,000,000",,,,"-8,700,000",,,,"0",,,,"236,000,000",,"0",,"0",,"-113,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,"-11,700,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-4,200,000","-3,800,000","-300,000","100,000","-200,000","200,000","-3,800,000","200,000","200,000","900,000","-4,500,000","1,300,000","1,300,000","5,300,000","5,200,000","3,200,000","900,000","1,500,000","1,700,000","900,000","500,000","200,000","-300,000","700,000","500,000","400,000","-500,000","600,000","700,000","-3,700,000","-500,000","-700,000","-800,000","-300,000","500,000","1,900,000","-400,000","700,000","88,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-207,500,000","-94,800,000","-87,100,000","51,900,000","-77,500,000","-145,900,000","-81,800,000","-56,000,000","3,800,000","-13,900,000","-38,800,000","-4,100,000","-16,500,000","16,300,000","18,800,000","-15,600,000","-50,400,000","-3,100,000","-10,100,000","-23,700,000","8,700,000","-6,300,000","-80,200,000","-41,000,000","-147,600,000","-67,500,000","-123,400,000","-56,800,000","-6,600,000","19,000,000","-64,700,000","11,500,000","-10,200,000","-49,600,000","-15,600,000","-34,700,000","8,000,000","46,200,000","45,879,000","42,594,000","66,001,000","52,016,000","27,127,000","19,850,000","-7,483,000","4,471,000","9,713,000","21,300,000","-809,000","-12,905,000","8,248,000","3,888,000","-25,920,000","75,720,000","18,485,000","-12,367,000","41,959,000","-3,384,000","7,891,000","9,552,000","37,673,000","28,260,000","31,584,000","35,737,000","23,207,000","3,546,000",,
TaxProvision,"2,000,000","700,000","0","400,000","900,000","200,000","300,000","100,000","200,000","500,000","-200,000","500,000","300,000","-100,000","-300,000","400,000","800,000","-200,000","1,000,000","-100,000","-900,000","-100,000","-600,000","-7,600,000","300,000","200,000","-6,600,000","-7,900,000","-9,100,000","-4,800,000","-1,200,000","2,100,000","-1,900,000","200,000","-100,000","100,000","200,000","200,000","143,000","178,000","339,000","93,000","255,000","236,000","168,000","270,000","259,000","79,000","98,000","162,000","81,000","-79,000","67,000","82,000","-51,000","148,000","151,000","8,000","100,000","96,000","255,000","50,000","62,000","64,000","52,000","14,000",,
NetIncomeCommonStockholders,"-205,300,000","-93,600,000","-85,400,000","50,500,000","-76,800,000","-143,200,000","-80,400,000","-55,000,000","3,500,000","-14,100,000","-37,800,000","-4,500,000","-16,500,000","16,000,000","17,700,000","-16,100,000","-50,900,000","-4,700,000","-81,900,000","-23,100,000","9,200,000","-6,100,000","-78,000,000","-32,700,000","-145,000,000","-66,300,000","-118,600,000","-52,200,000","-1,700,000","19,100,000","-66,200,000","5,400,000","-12,000,000","-52,600,000","-19,000,000","-37,900,000","3,800,000","41,700,000","-117,609,000","82,085,000","62,875,000","101,977,000","69,088,000","19,182,000","-7,498,000","4,117,000","2,018,000","42,018,000","-889,000","-12,806,000","29,266,000","2,315,000","-25,468,000","44,126,000","18,536,000","-12,515,000","41,808,000","-3,392,000","7,791,000","9,456,000","37,418,000","28,210,000","31,522,000","35,673,000","23,155,000","3,532,000","32,145,000","-39,406,000"
	NetIncome,"-209,500,000","-95,500,000","-87,100,000","51,500,000","-78,400,000","-146,100,000","-82,100,000","-56,100,000","3,600,000","-14,400,000","-38,600,000","-4,600,000","-16,800,000","16,500,000","18,100,000","-16,500,000","-51,900,000","-4,800,000","-83,600,000","-23,600,000","9,800,000","-6,200,000","-79,600,000","-33,400,000","-147,900,000","-67,700,000","-116,800,000","-48,900,000","2,500,000","23,800,000","-63,500,000","9,400,000","-8,300,000","-49,800,000","-15,500,000","-34,800,000","7,800,000","46,200,000","44,537,000","42,416,000","65,662,000","51,923,000","69,908,000","19,614,000","-7,651,000","4,201,000","9,120,000","21,221,000","-889,000","-12,806,000","29,266,000","2,315,000","-25,468,000","75,638,000","18,536,000","-12,515,000","41,808,000","-3,392,000","7,791,000","9,456,000","37,418,000","28,210,000","31,522,000","35,673,000","23,155,000","3,532,000","32,145,000","-39,406,000"
		NetIncomeIncludingNoncontrollingInterests,"-209,500,000","-95,500,000","-87,100,000","51,500,000","-78,400,000","-146,100,000","-82,100,000","-56,100,000","3,600,000","-14,400,000","-38,600,000","-4,600,000","-16,800,000","16,400,000","18,100,000","-16,500,000","-51,900,000","-4,800,000","-83,600,000","-23,600,000","9,600,000","-6,200,000","-79,600,000","-33,400,000","-147,900,000","-67,700,000","-116,800,000","-48,900,000","2,500,000","23,800,000","-63,500,000","9,400,000","-8,300,000","-49,800,000","-15,500,000","-34,800,000","7,800,000","46,000,000","45,736,000","42,416,000","65,662,000","51,923,000","69,908,000","19,614,000","-7,651,000","4,201,000","9,454,000","21,221,000","-907,000","-13,067,000","8,167,000","3,967,000","-25,468,000","45,636,000","18,536,000","-12,515,000","41,808,000","-3,392,000","7,791,000","9,456,000","37,418,000","28,210,000","31,522,000","35,673,000","23,155,000","3,532,000","32,145,000","-39,406,000"
			NetIncomeContinuousOperations,"-209,500,000","-95,500,000","-87,100,000","51,500,000","-78,400,000","-146,100,000","-82,100,000","-56,100,000","3,600,000","-14,400,000","-38,600,000","-4,600,000","-16,800,000","16,400,000","19,100,000","-16,000,000","-51,200,000","-2,900,000","-11,100,000","-23,600,000","9,600,000","-6,200,000","-79,600,000","-33,400,000","-147,900,000","-67,700,000","-116,800,000","-48,900,000","2,500,000","23,800,000","-63,500,000","9,400,000","-8,300,000","-49,800,000","-15,500,000","-34,800,000","7,800,000","46,000,000","45,736,000","42,416,000","65,662,000","51,923,000","26,872,000","19,614,000","-7,651,000","4,201,000","9,454,000","21,221,000","-907,000","-13,067,000","8,167,000","3,967,000","-25,468,000","45,636,000","18,536,000","-12,515,000","41,808,000","-3,392,000","7,791,000","9,456,000","37,418,000","28,210,000","31,522,000","35,673,000","23,155,000","3,532,000","32,145,000","-39,406,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,"0","0","0","0","-1,000,000","-500,000","-700,000","-1,900,000","-64,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,000","261,000","23,571,000","-1,652,000",,"30,002,000",,,,,,,,,,,,,,
	PreferredStockDividends,"-4,200,000","-1,900,000","-1,700,000","1,000,000","-1,600,000","-2,900,000","-1,700,000","-1,100,000","100,000","-300,000","-800,000","-100,000","-300,000","300,000","400,000","-400,000","-1,000,000","-100,000","-1,700,000","-500,000","200,000","-100,000","-1,600,000","-700,000","-2,900,000","-1,400,000","1,800,000","3,300,000","4,200,000","4,700,000","2,700,000","4,000,000","3,700,000","2,800,000","3,500,000","3,100,000","4,000,000","4,100,000","2,145,000","2,747,000","2,787,000","1,869,000","820,000","432,000","-153,000","84,000",,"424,000",,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,"800,000",,,,,,"116,800,000",,,,,,,,,,"-7,800,000",,"252,000","-42,416,000",,"-51,923,000",,,,,,"-21,221,000",,,,,,"31,512,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-205,300,000","-93,600,000","-85,400,000","50,500,000","-76,800,000","-143,200,000","-80,400,000","-55,000,000","3,500,000","-14,100,000","-37,800,000","-4,500,000","-16,500,000","16,000,000","17,700,000","-16,100,000","-50,900,000","-4,700,000","-81,900,000","-23,100,000","9,200,000","-6,100,000","-78,000,000","-32,700,000","-145,000,000","-66,300,000","-118,600,000","-52,200,000","-1,700,000","19,100,000","-66,200,000","5,400,000","-12,000,000","-52,600,000","-19,000,000","-37,900,000","3,800,000","41,700,000","34,989,000","42,416,000",,"51,923,000",,,,,"9,120,000","21,221,000","-889,000","-12,806,000","29,266,000","2,315,000","-25,468,000","44,126,000","18,536,000","-12,515,000","41,808,000","-3,392,000","7,791,000","9,456,000","37,418,000","28,210,000","31,522,000","35,673,000","23,155,000","3,532,000","32,145,000","-39,406,000"
BasicEPS,,"-1.18","-1.08","0.64","-0.97","-1.82","-1.03","-0.7","0.05","-0.18","-0.48","-0.06","-0.21","0.2","0.23","-0.21","-0.65","-0.06","-1.06","-0.3","0.12","-0.08","-1.01","-0.42","-1.89","-0.87","-1.56","-0.68","-0.02","0.27","-0.95","0.08","-0.17","-0.76","-0.27","-0.54","0.05","0.67","0.73","0.69","1.14","0.97",,"0.46","-0.19","0.11",,"0.59","-0.03","-0.36",,"0.12","-0.79","2.3",,"0.45","0.96","0.45",,"0.45","0.94","0.79",,"0.92","0.75","0.3",,"-1.559"
DilutedEPS,,"-1.18","-1.08","0.64","-0.97","-1.82","-1.03","-0.7","0.05","-0.18","-0.48","-0.06","-0.21","0.2","0.23","-0.21","-0.65","-0.06","-1.06","-0.3","0.12","-0.08","-1.01","-0.42","-1.89","-0.87","-1.56","-0.68","-0.02","0.27","-0.95","0.08","-0.17","-0.76","-0.27","-0.54","0.05","0.66","0.73","0.69","1.14","0.97",,"0.46","-0.19","0.11",,"0.59","-0.03","-0.36",,"0.12","-0.79","2.3",,"0.45","0.96","0.45",,"0.45","0.94","0.79",,"0.92","0.75","0.3",,"-1.559"
BasicAverageShares,,"79,074,630","79,049,450","78,924,380","78,929,561","78,593,724","78,429,721","78,743,083","78,664,183","78,399,314","78,332,671","78,299,472","78,212,837","78,111,551","78,086,357","77,783,879","77,730,458","78,045,360","77,784,534","77,632,784","77,554,815","77,412,634","77,351,593","77,331,347","76,761,504","76,449,841","76,124,133","76,112,325","76,092,517","71,232,392","69,775,827","69,684,621","69,604,669","69,622,884","69,635,865","69,626,650","69,571,855","62,831,155","57,746,000","57,746,000","55,028,000","51,685,000",,"41,828,000","39,886,000","36,875,000",,"35,337,000","35,359,000","35,351,000",,"32,232,000","32,232,000","32,232,000",,"19,166,000","19,166,000","19,166,000",,"16,366,000","16,366,000","16,366,000",,"16,187,000","13,066,000","12,950,000",,"25,277,015"
DilutedAverageShares,,"79,074,630","79,049,450","78,971,518","78,929,561","78,593,724","78,429,721","78,743,083","78,678,970","78,399,314","78,332,671","78,299,472","78,212,837","78,175,007","78,218,831","77,783,879","77,730,458","78,045,360","77,784,534","77,632,784","77,714,112","77,412,634","77,351,593","77,331,347","76,761,504","76,449,841","76,124,133","76,112,325","76,092,517","71,275,452","69,775,827","69,850,685","69,604,669","69,622,884","69,635,865","69,626,650","69,769,536","63,017,869","57,898,000","57,826,000","55,074,000","51,736,000",,"41,837,000","39,886,000","36,895,000",,"35,352,000","35,359,000","35,351,000",,"32,232,000","32,232,000","32,232,000",,"19,166,000","19,166,000","19,166,000",,"16,369,000","16,368,000","16,367,000",,"16,187,000","13,066,000","12,950,000",,"25,277,015"
