name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
TotalRevenue,"1,860,886,000","452,988,000","472,133,000","471,194,000","464,571,000","454,718,000","473,477,000","468,266,000","472,641,000","491,101,000","497,809,000","508,522,000","490,294,000","484,064,000","482,193,000","462,728,000","449,929,000","440,916,000","440,576,000","442,845,000","436,393,000","445,684,000","464,134,000","474,935,000","463,331,000","447,385,000","447,835,000","459,957,000","459,295,000","426,000,000","423,477,000","408,474,000","410,694,000","404,222,000","431,103,000","421,466,000","433,981,000","425,724,000","436,861,000","444,853,000","442,866,000","435,305,000","439,693,000","435,043,000","432,803,000","428,074,000","432,200,000","427,150,000","419,382,000","414,947,000","427,098,000","426,018,000","412,693,000","404,154,000","401,759,000","411,885,000","399,616,000","388,360,000","385,232,000","379,920,000","362,770,000","350,915,000","349,587,000","339,267,000","326,220,000","316,014,000","317,197,000","304,367,000","295,827,000","285,930,000","287,645,000","292,456,000","289,379,000","278,778,000","268,860,000","263,431,000","254,142,000","250,304,000","248,357,000","245,769,000","243,304,000","241,186,000","246,496,000","248,188,000","245,725,000","240,382,000","229,801,000","45,183,000","20,369,000","23,461,000","42,800,000","81,900,000","79,700,000","79,600,000","21,300,000","18,700,000","16,800,000","13,900,000","136,300,000","127,100,000","107,000,000","91,800,000","86,600,000","75,200,000","67,500,000","63,300,000","62,300,000","56,700,000","47,900,000","34,600,000","39,000,000","28,800,000","27,300,000","25,600,000","25,800,000","25,300,000","24,900,000","24,400,000","25,700,000","24,200,000","22,300,000","18,100,000","17,300,000","16,900,000","17,100,000","16,500,000","15,500,000","14,400,000","13,900,000","11,700,000","11,700,000","9,900,000","8,100,000","7,100,000","8,300,000","6,200,000","5,400,000","4,800,000","4,500,000","4,300,000","4,100,000","4,000,000","4,100,000","4,000,000","3,100,000","2,700,000"
	OperatingRevenue,"1,860,886,000","452,988,000","472,133,000","471,194,000","464,571,000","454,718,000","473,477,000","468,266,000","472,641,000","491,101,000","497,809,000","508,522,000","490,294,000","484,064,000","482,193,000","462,728,000","449,929,000","440,916,000","440,576,000","442,845,000","436,393,000","445,684,000","464,134,000","474,935,000","463,331,000","447,385,000","447,835,000","459,957,000","459,295,000","426,000,000","423,477,000","408,474,000","410,694,000","404,222,000","431,103,000","421,466,000","433,981,000","425,724,000","436,861,000","444,853,000","442,866,000","435,305,000","439,693,000","435,043,000","432,803,000","428,074,000","432,200,000","427,150,000","419,382,000","414,947,000","427,098,000","426,018,000","412,693,000","404,154,000","401,759,000","411,885,000","399,616,000","388,360,000","385,232,000","379,920,000","362,770,000","350,915,000","349,587,000","339,267,000","326,220,000","316,014,000","317,197,000","304,367,000","295,827,000","285,930,000","287,645,000","292,456,000","289,379,000","278,778,000","268,860,000","263,431,000","254,142,000","250,304,000","248,357,000","245,769,000","243,304,000","241,186,000","246,496,000","248,188,000","245,725,000","240,382,000","229,801,000","45,183,000","20,369,000","23,461,000","42,800,000","81,900,000","79,700,000","79,600,000","21,300,000","18,700,000","16,800,000","13,900,000","136,300,000","127,100,000","107,000,000","91,800,000","86,600,000","75,200,000","67,500,000","63,300,000","62,300,000","56,700,000","47,900,000","34,600,000","39,000,000","28,800,000","27,300,000","25,600,000","25,800,000","25,300,000","24,900,000","24,400,000","25,700,000","24,200,000","22,300,000","18,100,000","17,300,000","16,900,000","17,100,000","16,500,000","15,500,000","14,400,000","13,900,000","11,700,000","11,700,000","9,900,000","8,100,000","7,100,000","8,300,000","6,200,000","5,400,000","4,800,000","4,500,000","4,300,000","4,100,000","4,000,000","4,100,000","4,000,000","3,100,000","2,700,000"
CostOfRevenue,"1,348,810,000","344,629,000","332,919,000","338,192,000","333,070,000","332,884,000","343,207,000","347,927,000","352,927,000","362,315,000","362,523,000","368,735,000","345,679,000","345,832,000","341,801,000","333,759,000","320,539,000","319,151,000","309,472,000","316,865,000","307,897,000","315,303,000","318,873,000","326,349,000","316,446,000","313,918,000","310,931,000","326,500,000","318,035,000","300,662,000","298,433,000","282,712,000","287,610,000","287,380,000","316,639,000","301,489,000","314,277,000","307,530,000","305,728,000","314,338,000","316,584,000","315,534,000","305,582,000","304,664,000","297,049,000","296,105,000","295,711,000","292,160,000","294,023,000","297,419,000","295,151,000","299,441,000","289,283,000","284,797,000","273,782,000","292,599,000","283,201,000","277,294,000","274,735,000","274,946,000","259,239,000","249,130,000","249,924,000","249,121,000","238,814,000","236,034,000","234,440,000","226,006,000","228,569,000","220,582,000","214,644,000","223,076,000","220,368,000",,"199,856,000","199,654,000","190,294,000",,"189,677,000","189,057,000","188,118,000","188,922,000",,,,,,,,,,,,,,,,,"87,300,000","99,900,000","78,900,000","63,900,000","61,800,000","54,900,000","49,300,000","47,200,000","48,800,000","42,700,000","36,200,000","25,200,000","28,600,000","22,400,000","21,600,000","20,200,000","20,600,000","19,900,000","19,400,000","19,200,000","19,900,000","18,400,000","16,600,000","14,100,000","14,200,000","13,500,000","13,700,000","13,200,000","12,800,000","11,600,000","11,300,000","9,200,000","8,900,000","7,200,000",,,,,,,,,,,,,,
GrossProfit,"512,076,000","108,359,000","139,214,000","133,002,000","131,501,000","121,834,000","130,270,000","120,339,000","119,714,000","128,786,000","135,286,000","139,787,000","144,615,000","138,232,000","140,392,000","128,969,000","129,390,000","121,765,000","131,104,000","125,980,000","128,496,000","130,381,000","145,261,000","148,586,000","146,885,000","133,467,000","136,904,000","133,457,000","141,260,000","125,338,000","125,044,000","125,762,000","123,084,000","116,842,000","114,464,000","119,977,000","119,704,000","118,194,000","131,133,000","130,515,000","126,282,000","119,771,000","134,111,000","130,379,000","135,754,000","131,969,000","136,489,000","134,990,000","125,359,000","117,528,000","131,947,000","126,577,000","123,410,000","119,357,000","127,977,000","119,286,000","116,415,000","111,066,000","110,497,000","104,974,000","103,531,000","101,785,000","99,663,000","90,146,000","87,406,000","79,980,000","82,757,000","78,361,000","67,258,000","65,348,000","73,001,000","69,380,000","69,011,000",,"69,004,000","63,777,000","63,848,000",,"58,680,000","56,712,000","55,186,000","52,264,000",,,,,,,,,,,,,,,,,"49,000,000","27,200,000","28,100,000","27,900,000","24,800,000","20,300,000","18,200,000","16,100,000","13,500,000","14,000,000","11,700,000","9,400,000","10,400,000","6,400,000","5,700,000","5,400,000","5,200,000","5,400,000","5,500,000","5,200,000","5,800,000","5,800,000","5,700,000","4,000,000","3,100,000","3,400,000","3,400,000","3,300,000","2,700,000","2,800,000","2,600,000","2,500,000","2,800,000","2,700,000",,,,,,,,,,,,,,
OperatingExpense,"271,395,000","63,129,000","72,363,000","68,591,000","67,312,000","62,242,000","63,456,000","73,748,000","68,764,000","69,231,000","69,035,000","68,692,000","68,955,000","64,968,000","69,658,000","64,550,000","66,098,000","63,060,000","65,841,000","64,810,000","63,217,000","61,083,000","64,902,000","70,623,000","69,709,000","68,539,000","70,365,000","68,021,000","61,507,000","55,557,000","55,355,000","55,912,000","55,311,000","53,776,000","52,917,000","51,721,000","53,457,000","58,862,000","50,617,000","50,627,000","51,397,000","50,227,000","53,039,000","49,644,000","48,973,000","48,502,000","49,397,000","49,801,000","47,032,000","43,812,000","47,197,000","47,236,000","48,488,000","44,415,000","43,743,000","44,430,000","41,979,000","40,965,000","42,718,000","38,436,000","37,745,000","35,588,000","34,982,000","33,917,000","32,287,000","30,080,000","32,326,000","29,667,000","28,390,000","26,738,000","27,284,000","26,336,000","25,238,000","236,323,000","24,932,000","13,976,000","23,046,000","207,957,000","26,798,000","21,541,000","21,276,000","19,649,000","200,803,000","217,898,000","211,128,000","212,395,000","145,458,000","75,589,000","57,851,000","19,467,000","21,400,000","22,200,000","12,200,000","10,800,000","5,300,000","5,300,000","5,200,000","4,500,000","26,300,000","7,300,000","8,100,000","7,500,000","7,900,000","6,000,000","5,700,000","5,200,000","3,700,000","6,400,000","6,100,000","4,200,000","5,100,000","3,700,000","3,500,000","3,200,000","3,200,000","3,400,000","3,300,000","3,200,000","4,000,000","3,800,000","3,800,000","2,700,000","4,200,000","2,400,000","2,400,000","2,500,000","2,300,000","2,400,000","2,300,000","2,000,000","1,800,000","1,800,000",,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"137,341,000","31,101,000","38,412,000","34,600,000","33,228,000","29,530,000","27,031,000","35,883,000","30,145,000","31,279,000","32,231,000","32,038,000","33,364,000","29,445,000","29,271,000","25,085,000","27,538,000","24,971,000","28,276,000","28,303,000","26,417,000","24,826,000","25,484,000","27,699,000","27,364,000","26,480,000","27,166,000","26,791,000","23,107,000","26,872,000","26,843,000","27,635,000","26,559,000","25,392,000","23,428,000","23,570,000","25,360,000","31,232,000","21,985,000","22,015,000","23,095,000","21,840,000","24,991,000","23,007,000","21,782,000","21,447,000","22,061,000","23,606,000","19,867,000","18,614,000","21,522,000","21,704,000","23,540,000","19,771,000","20,086,000","20,866,000","19,803,000","19,553,000","19,902,000","18,362,000","18,817,000","17,318,000","16,876,000","16,379,000","15,961,000","14,377,000","16,576,000","14,352,000","13,587,000","12,538,000","12,836,000","12,328,000","12,053,000","223,453,000","11,101,000","9,819,000","10,010,000","195,044,000","13,245,000","8,127,000","8,344,000","7,191,000",,,,,,,,,,,,,,,,,,"4,300,000","4,100,000","3,600,000","3,600,000","3,500,000","3,400,000","2,900,000","1,700,000","4,800,000","4,500,000","2,900,000","3,600,000","2,400,000","2,200,000","1,900,000","1,800,000","2,100,000","2,000,000","2,000,000","2,100,000","2,000,000","1,800,000","1,700,000","2,900,000","1,500,000","1,500,000","1,600,000","1,500,000","1,600,000","1,500,000","1,400,000","1,200,000","1,300,000",,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"137,341,000","31,101,000","38,412,000","34,600,000","33,228,000","29,530,000","27,031,000","35,883,000","30,145,000","31,279,000","32,231,000","32,038,000","33,364,000","29,445,000","29,271,000","25,085,000","27,538,000","24,971,000","28,276,000","28,303,000","26,417,000","24,826,000","25,484,000","27,699,000","27,364,000","26,480,000","27,166,000","26,791,000","23,107,000","26,872,000","26,843,000","27,635,000","26,559,000","25,392,000","23,428,000","23,570,000","25,360,000","31,232,000","21,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"137,341,000","31,101,000","38,412,000","34,600,000","33,228,000","29,530,000","27,031,000","35,883,000","30,145,000","31,279,000","32,231,000","32,038,000","33,364,000","29,445,000","29,271,000","25,085,000","27,538,000","24,971,000","28,276,000","28,303,000","26,417,000","24,826,000","25,484,000","27,699,000","27,364,000","26,480,000","27,166,000","26,791,000","23,107,000","26,872,000","26,843,000","27,635,000","26,559,000","25,392,000","23,428,000","23,570,000","25,360,000","31,232,000","21,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"134,054,000","32,028,000","33,951,000","33,991,000","34,084,000","32,712,000","36,425,000","37,865,000","38,619,000","37,952,000","36,804,000","36,654,000","35,591,000","35,523,000","40,387,000","39,465,000","38,560,000","38,089,000","37,565,000","36,507,000","36,800,000","36,257,000","39,418,000","42,924,000","42,345,000","42,059,000","43,199,000","41,230,000","38,400,000","28,685,000","28,512,000","28,277,000","28,752,000","28,384,000","29,489,000","28,151,000","28,097,000","27,630,000","28,632,000","28,612,000","28,302,000","28,387,000","28,048,000","26,637,000","27,191,000","27,055,000","27,336,000","26,195,000","27,165,000","25,198,000","25,675,000","25,532,000","24,948,000","24,644,000","23,657,000","23,564,000","22,176,000","21,412,000","21,242,000","20,074,000","18,928,000","18,270,000","18,106,000","17,538,000","16,326,000","15,703,000","15,750,000","15,315,000","14,803,000","14,200,000","14,448,000","14,008,000","13,185,000","12,870,000","13,831,000","13,157,000","13,036,000","12,913,000","13,553,000","13,414,000","12,932,000","12,458,000",,,,,,,,,,,,,,,,,"3,200,000","3,000,000","4,000,000","3,900,000","4,300,000","2,500,000","2,300,000","2,300,000","2,000,000","1,600,000","1,600,000","1,300,000","1,500,000","1,300,000","1,300,000","1,300,000","1,400,000","1,300,000","1,300,000","1,200,000","1,900,000","1,800,000","2,000,000","1,000,000","1,300,000","900,000","900,000","900,000","800,000","800,000","800,000","600,000","600,000","500,000",,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"134,054,000","32,028,000","33,951,000","33,991,000","34,084,000","32,712,000","36,425,000","37,865,000","38,619,000","37,952,000","36,804,000","36,654,000","35,591,000","35,523,000","40,387,000","39,465,000","38,560,000","38,089,000","37,565,000","36,507,000","36,800,000","36,257,000","39,418,000","42,924,000","42,345,000","42,059,000","43,199,000","41,230,000","38,400,000","28,685,000","28,512,000","28,277,000","28,752,000","28,384,000","29,489,000","28,151,000","28,097,000","27,630,000","28,632,000","28,612,000","28,302,000","28,387,000","28,048,000","26,637,000","27,191,000","27,055,000","27,336,000","26,195,000","27,165,000","25,198,000","25,675,000","25,532,000","24,948,000","24,644,000","23,657,000","23,564,000","22,176,000","21,412,000","21,242,000","20,074,000","18,928,000","18,270,000","18,106,000","17,538,000","16,326,000","15,703,000","15,750,000","15,315,000","14,803,000","14,200,000","14,448,000","14,008,000","13,185,000","12,870,000","13,831,000","13,157,000","13,036,000","12,913,000","13,553,000","13,414,000","12,932,000","12,458,000",,,,,,,,,,,,,,,,,"3,200,000","3,000,000","4,000,000","3,900,000","4,300,000","2,500,000","2,300,000","2,300,000","2,000,000","1,600,000","1,600,000","1,300,000","1,500,000","1,300,000","1,300,000","1,300,000","1,400,000","1,300,000","1,300,000","1,200,000","1,900,000","1,800,000","2,000,000","1,000,000","1,300,000","900,000","900,000","900,000","800,000","800,000","800,000","600,000","600,000","500,000",,,,,,,,,,,,,,
