name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"703,000,000","193,100,000","116,000,000","136,700,000","257,200,000","179,800,000","125,800,000","116,400,000","97,600,000","272,200,000","95,700,000","185,000,000","88,800,000","159,400,000","212,400,000","207,300,000","170,300,000","271,100,000","214,200,000","201,900,000","298,700,000","545,300,000","333,800,000","245,400,000","354,400,000","172,400,000","117,000,000","293,000,000","263,200,000","219,300,000","290,900,000","-78,500,000","425,000,000","126,000,000","390,400,000","176,400,000","284,400,000","-8,900,000","154,829,000","173,241,000","212,064,000","102,266,000","243,605,000","185,164,000","318,307,000","239,650,000","371,035,000","131,411,000","221,343,000","88,546,000","259,605,000","223,946,000","148,681,000","163,865,000","215,111,000","204,624,000","200,542,000","254,902,000","236,643,000","193,240,000","203,996,000","152,644,000","234,228,000","164,914,000","273,460,000","83,002,000","197,510,000","144,924,000","166,120,000","134,389,000","142,451,000","105,220,000","119,012,000","72,765,000","62,945,000","42,937,000","60,270,000","12,402,000","6,276,000","-43,717,000","27,867,000","11,984,000","-15,371,000","79,959,000","99,733,000","128,438,000","128,577,000","58,360,000","60,913,000","21,233,000","12,600,000","10,700,000","-1,100,000","-1,700,000"
	CashFlowFromContinuingOperatingActivities,"703,000,000","193,100,000","116,000,000","136,700,000","257,200,000","179,800,000","125,800,000","116,400,000","97,600,000","272,200,000","95,700,000","185,000,000","88,800,000","159,400,000","212,400,000","207,300,000","170,300,000","271,100,000","214,200,000","201,900,000","298,700,000","545,300,000","333,800,000","245,400,000","354,400,000","172,400,000","117,000,000","293,000,000","263,200,000","219,300,000","290,900,000","-78,500,000","425,000,000","126,000,000","390,400,000","176,400,000","284,400,000","-8,900,000","154,829,000","173,241,000","212,064,000","102,266,000","243,605,000","185,164,000","318,307,000","239,650,000","371,035,000","131,411,000","221,343,000","88,546,000","259,605,000","223,946,000","148,681,000","163,865,000","215,111,000","204,624,000","200,542,000","254,902,000","236,643,000","193,240,000","203,996,000","152,644,000","234,228,000","164,914,000","273,460,000","83,002,000","197,510,000","144,924,000","166,120,000","134,389,000","142,451,000","105,220,000","119,012,000","72,765,000","62,945,000","42,937,000","60,270,000","12,402,000","6,276,000","-43,717,000","27,867,000","11,984,000","-15,371,000","79,959,000","99,733,000","128,438,000","128,577,000","58,360,000","60,913,000","21,233,000","12,600,000","10,700,000","-1,100,000","-1,700,000"
		NetIncomeFromContinuingOperations,"339,500,000","55,700,000","132,900,000","88,900,000","62,000,000","-31,100,000","30,800,000","145,400,000","61,200,000","20,400,000","168,400,000","99,300,000","46,200,000","31,100,000","192,200,000","223,800,000","116,500,000","34,400,000","-148,100,000","165,700,000","179,800,000","108,800,000","188,900,000","172,400,000","140,000,000","91,400,000","197,800,000","197,700,000","158,000,000","80,200,000","-769,600,000","103,600,000","221,100,000","110,600,000","151,800,000","99,100,000","97,900,000","91,000,000","95,697,000","16,814,000","57,719,000","16,270,000","96,163,000","83,671,000","115,518,000","129,660,000","190,083,000","134,337,000","130,343,000","164,610,000","21,133,000","83,786,000","14,769,000","-4,460,000","132,476,000","148,508,000","120,410,000","110,355,000","122,904,000","85,099,000","86,180,000","66,647,000","70,982,000","58,274,000","-1,206,456,000","75,763,000","105,530,000","84,053,000","89,011,000","75,435,000","66,001,000","48,759,000","-12,554,000","33,540,000","14,733,000","7,205,000","13,578,000","3,683,000","8,452,000","-88,330,000","6,231,000","-46,003,000","-5,126,000","-29,726,000","-37,131,000","58,566,000","62,157,000","58,071,000","19,617,000","8,071,000","3,100,000","-1,600,000","-3,800,000","-6,700,000"
		OperatingGainsLosses,,,"0","0","0","60,600,000",,,,,"0",,,,,,,,"-7,800,000","-4,900,000","-800,000","-1,000,000","1,900,000","-200,000","-3,600,000","5,400,000","0","-6,000,000","200,000","-600,000","-22,600,000","3,000,000","-800,000","-165,400,000","-2,100,000","-4,000,000","-1,500,000","-2,300,000","-18,890,000","-7,023,000","-14,787,000","14,000,000","-656,000",,,,"-5,421,000","0",,,"2,251,000","0","1,625,000","1,686,000","13,333,000","0",,,"0","0",,,,,,"23,065,000","65,465,000","33,160,000","37,585,000","28,910,000","66,309,000","2,939,000",,,"29,627,000","-9,220,000","-9,275,000","-4,352,000","1,700,000","40,475,000","0","30,600,000","37,471,000","11,000,000",,,"96,261,000","0",,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","400,000","0","-200,000","1,100,000","0","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,"-7,800,000","-4,900,000","-800,000","-1,000,000","1,900,000","-200,000","-3,600,000","5,400,000","0","-6,000,000","-200,000","-600,000","-2,800,000","1,900,000","-800,000","-166,200,000","-3,500,000","-4,000,000","-1,500,000","-2,300,000","-18,890,000","-7,023,000","-14,787,000","14,000,000","-656,000",,,,"-5,421,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","1,625,000","1,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"233,300,000","56,300,000","58,100,000","58,400,000","60,500,000","60,400,000","54,400,000","52,000,000","52,000,000","54,000,000","54,800,000","53,800,000","53,000,000","48,700,000","51,300,000","48,300,000","55,200,000","55,700,000","55,900,000","57,600,000","56,300,000","55,800,000","54,800,000","53,300,000","51,600,000","47,000,000","45,000,000","42,500,000","41,500,000","47,500,000","44,200,000","46,300,000","47,500,000","48,100,000","54,800,000","41,400,000","42,100,000","51,600,000","49,145,000","48,028,000","46,431,000","43,396,000","44,052,000","43,337,000","41,891,000","40,758,000","42,922,000","39,618,000","37,479,000","35,269,000","36,570,000","36,448,000","37,819,000","37,536,000","32,851,000","38,859,000","40,375,000","55,389,000","49,916,000","48,056,000","48,934,000","46,260,000","44,416,000","44,082,000","43,164,000","41,828,000","24,257,000","43,295,000","37,290,000","34,062,000","40,416,000","43,989,000","48,067,000","13,202,000","10,689,000","17,688,000","20,496,000","21,167,000","8,393,000","25,370,000","4,884,000","24,400,000","32,385,000","35,730,000","26,929,000","52,634,000","21,761,000","5,383,000","6,117,000","4,740,000","6,400,000","1,400,000","300,000","2,100,000"
			DepreciationAndAmortization,"233,300,000","56,300,000","58,100,000","58,400,000","60,500,000","60,400,000","54,400,000","52,000,000","52,000,000","54,000,000","54,800,000","53,800,000","53,000,000","48,700,000","51,300,000","48,300,000","55,200,000","55,700,000","55,900,000","57,600,000","56,300,000","55,800,000","54,800,000","53,300,000","51,600,000","47,000,000","45,000,000","42,500,000","41,500,000","47,500,000","44,200,000","46,300,000","47,500,000","48,100,000","54,800,000","41,400,000","42,100,000","51,600,000","49,145,000","48,028,000","46,431,000","43,396,000","44,052,000","43,337,000","41,891,000","40,758,000","42,922,000","39,618,000","37,479,000","35,269,000","36,570,000","36,448,000","37,819,000","37,536,000","32,851,000","38,859,000","40,375,000","55,389,000","49,916,000","48,056,000","48,934,000","46,260,000","44,416,000","44,082,000","43,164,000","41,828,000","24,257,000","43,295,000","37,290,000","34,062,000","40,416,000","43,989,000","48,067,000","13,202,000","10,689,000","17,688,000","20,496,000","21,167,000","8,393,000","25,370,000","4,884,000","24,400,000","32,385,000","35,730,000","26,929,000","52,634,000","21,761,000","5,383,000","6,117,000","4,740,000","6,400,000","1,400,000","300,000","2,100,000"
				Depreciation,"233,300,000","56,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,543,000","12,883,000","11,735,000","11,530,000","10,601,000","10,109,000","8,603,000","8,244,000","11,093,000","11,794,000","12,867,000","12,651,000","10,458,000","10,290,000","8,171,000",,"6,813,000","4,850,000","5,106,000","3,934,000","2,159,000","2,851,000","2,031,000",,,,
