name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
TotalRevenue,"187,435,000","56,915,000","45,949,000","49,377,000","35,179,000","28,669,000","25,276,000","20,531,000","9,338,000","47,830,000","62,858,000","59,604,000","64,101,000","55,124,000","57,337,000","56,686,000","47,155,000","36,018,000","25,204,000","18,478,000","13,389,000","10,324,000","7,289,000","4,748,000","2,976,000","3,144,000"
	OperatingRevenue,"187,435,000","56,915,000","45,949,000","49,377,000","35,179,000","28,669,000","25,276,000","20,531,000","9,338,000","47,830,000","62,858,000","59,604,000","64,101,000","55,124,000","57,337,000","56,686,000","47,155,000","36,018,000","25,204,000","18,478,000","13,389,000","10,324,000","7,289,000","4,748,000","2,976,000","3,144,000"
CostOfRevenue,"161,370,000","44,600,000","39,565,000","45,302,000","31,887,000","25,899,000","23,973,000","21,241,000","13,831,000","33,587,000","28,097,000","31,630,000","31,703,000","23,037,000","24,991,000","21,971,000","18,048,000","14,314,000","9,018,000","6,316,000","4,599,000","3,588,000","2,918,000","2,846,000","2,404,000","1,971,000"
GrossProfit,"26,065,000","12,315,000","6,384,000","4,075,000","3,292,000","2,770,000","1,303,000","-710,000","-4,493,000","14,243,000","34,761,000","27,974,000","32,398,000","32,087,000","32,346,000","34,715,000","29,107,000","21,704,000","16,186,000","12,162,000","8,790,000","6,736,000","4,371,000","1,902,000","572,000","1,173,000"
OperatingExpense,"16,950,000","4,902,000","4,655,000","2,070,000","5,324,000","4,859,000","4,722,000","5,696,000","6,241,000","5,756,000","4,675,000","5,181,000","5,075,000","4,360,000","4,171,000","3,925,000","4,311,000","6,178,000","5,302,000","4,080,000","7,208,000","1,885,000","1,323,000","1,178,000","1,357,000","1,299,000"
	SellingGeneralAndAdministration,"19,869,000","5,211,000","4,938,000","4,760,000","4,964,000","4,606,000","4,269,000","3,840,000","3,967,000","5,299,000","4,619,000","4,933,000","5,006,000","4,028,000","4,096,000","3,869,000","4,292,000","4,501,000","4,946,000","4,118,000","3,336,000","1,885,000","1,323,000","1,178,000","1,357,000","1,299,000"
		GeneralAndAdministrativeExpense,"16,831,000",,,,,,,"3,840,000","3,967,000","5,299,000","4,619,000","4,933,000","5,006,000","4,028,000","4,096,000","3,869,000","4,292,000","4,501,000","4,946,000","4,118,000","3,336,000","1,885,000","1,323,000","1,178,000","1,357,000","1,299,000"
			SalariesAndWages,,,,,,,,,,,,,"3,235,000","2,342,000","2,411,000","2,182,000","3,169,000","2,621,000","3,522,000","2,942,000","1,736,000","1,008,000","1,069,000","635,000","610,000","747,000"
			OtherGandA,"16,831,000",,,,,,,"3,840,000","3,967,000","5,299,000","4,619,000","4,933,000","1,771,000","1,686,000","1,685,000","1,687,000","1,123,000","1,880,000","1,424,000","1,176,000","1,600,000","877,000","254,000","543,000","747,000","552,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,"152,000",,,,"119,000",,,,,,,,,,,,
