name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995
			ChangeInOtherCurrentAssets,"-5,499,000","6,040,000","-2,189,000","-40,769,000","31,419,000","6,738,000","13,754,000","-65,769,000","15,883,000","5,963,000","450,000","-13,896,000","9,054,000","7,557,000","2,691,000","-25,467,000","5,697,000","4,515,000","29,484,000","-3,551,000","3,180,000","17,820,000","7,604,000","26,316,000","-8,972,000","4,993,000","-15,051,000","2,637,000","-10,615,000","25,325,000","7,331,000","-19,542,000","-6,334,000","29,636,000","2,508,000","-4,504,000","-4,980,000","23,039,000","1,292,000","-5,176,000","249,000","-84,202,000","34,752,000","21,331,000","12,379,000","21,099,000","-41,837,000","102,423,000","-73,118,000","55,966,000","-33,098,000","10,325,000","-5,836,000","-18,471,000","24,293,000","-37,047,000","-85,877,000","115,601,000","-29,487,000","1,485,000","-184,021,000","200,478,000","-27,894,000","-26,339,000","-58,961,000","95,274,000","17,110,000","109,323,000","-111,012,000","-59,146,000","183,409,000","-26,589,000","-56,974,000","-26,473,000","109,981,000","-103,397,000","-234,753,000","213,818,000","81,703,000","-5,115,000","50,233,000","-35,584,000","68,827,000","4,150,000","-174,121,000","94,156,000","-939,000","25,112,000","47,005,000","15,872,000","1,940,000","-12,653,000","6,100,000","33,500,000","9,000,000","-12,700,000","-22,900,000","17,200,000","-1,300,000","-8,400,000","-3,000,000","14,700,000","-10,700,000","-8,400,000","-9,800,000","6,300,000","14,500,000","-25,100,000"
			ChangeInOtherCurrentLiabilities,"-19,638,000","-34,582,000","58,418,000","-15,201,000","-28,273,000","30,991,000","9,002,000","10,216,000","-5,031,000","-1,303,000","1,398,000","22,649,000","757,000","6,001,000","8,718,000","765,000","14,423,000","-6,587,000","5,388,000","-9,747,000","10,665,000","-3,012,000","15,000","11,680,000","7,354,000","-2,099,000","4,401,000","-8,519,000","13,646,000","3,724,000","16,844,000","9,341,000","8,363,000","-7,463,000","9,534,000","-11,217,000","3,717,000","5,757,000","2,782,000","102,249,000","7,003,000","-9,696,000","-72,625,000","38,160,000","61,576,000","-21,422,000","-56,495,000",,,,,,,,"-26,865,000","-96,944,000","5,129,000","13,413,000","96,217,000","-54,487,000","32,352,000","-211,391,000","120,285,000","15,220,000","-30,363,000","-13,200,000","62,974,000","-48,424,000","-60,071,000","121,898,000","26,681,000","-89,122,000","-67,461,000","138,787,000","-18,353,000","-4,972,000","11,233,000",,,"17,935,000","-36,861,000",,,,,"-92,930,000","92,860,000",,,"12,071,000","-1,982,000","33,286,000","-10,900,000","-30,300,000","41,100,000","14,400,000","-15,500,000","-39,000,000","29,800,000","21,300,000","-12,500,000","-36,100,000","41,200,000","9,500,000","-46,200,000","41,900,000","5,000,000","15,300,000"
			ChangeInOtherWorkingCapital,"155,414,000","94,732,000","83,428,000","22,463,000","-46,179,000","-4,218,000","46,026,000","9,697,000","-33,645,000","-29,002,000","60,774,000","-36,175,000","31,424,000","-39,150,000","8,226,000","25,798,000","-22,990,000","9,196,000","-10,917,000","39,958,000","-44,869,000","51,955,000","-20,075,000","-6,985,000","-67,486,000","33,271,000","-22,765,000","6,997,000","-21,647,000","-44,643,000","77,018,000","12,436,000","-44,986,000","48,677,000","-4,795,000","-31,707,000","15,331,000","-19,072,000","24,655,000",,,,"10,583,000",,,"19,353,000","6,505,000",,,,,"179,157,000","-2,028,000","-115,316,000","-10,866,000","-6,944,000","99,764,000","-98,035,000","40,717,000","-1,037,000","25,879,000","2,706,000","10,669,000","8,243,000","-11,930,000","-20,729,000","36,909,000",,,,,,,,,,,"29,405,000","7,910,000",,,"31,982,000","2,769,000","8,386,000","-47,366,000","22,806,000","15,223,000","-10,563,000","-23,616,000","24,835,000","3,063,000","-9,172,000","-18,200,000","19,300,000","4,500,000","3,700,000","-5,400,000","7,200,000","-11,400,000","4,400,000","-3,800,000","1,600,000","-6,600,000","-4,000,000","-5,400,000","13,000,000","4,000,000","2,000,000"
InvestingCashFlow,"-673,451,000","-132,778,000","-164,054,000","-192,247,000","-184,372,000","-136,745,000","-108,753,000","-103,059,000","-139,836,000","-256,955,000","-494,175,000","-177,587,000","-147,536,000","136,206,000","-93,682,000","-118,893,000","-85,376,000","-91,904,000","-76,926,000","-147,402,000","-87,393,000","-69,325,000","-86,541,000","-107,858,000","-83,913,000","-76,034,000","-95,385,000","-92,783,000","-68,733,000","-68,007,000","-92,206,000","-88,773,000","-83,606,000","-56,173,000","-54,043,000","-61,094,000","-42,325,000","-41,058,000","-49,156,000","-58,882,000","-46,981,000","-41,864,000","-69,390,000","-77,223,000","-38,806,000","-29,715,000","-29,333,000","-40,695,000","-24,145,000","-20,823,000","-15,740,000","-28,595,000","-26,732,000","-29,336,000","-36,614,000","-29,211,000","-35,857,000","-20,973,000","-17,900,000","-24,517,000","-14,397,000","-67,283,000","-12,523,000","-25,980,000","-9,785,000","-10,242,000","-25,039,000","-12,437,000","-23,189,000","-13,052,000","21,496,000","-23,149,000","-19,531,000","-18,693,000","-25,086,000","-21,335,000","-15,356,000","-9,036,000","-10,802,000","7,734,000","-9,025,000","-10,232,000","-11,294,000","-10,123,000","-17,004,000","-12,182,000","-8,334,000","-15,867,000","-12,352,000","-11,982,000","-15,512,000","-8,027,000","-12,300,000","-12,900,000","-12,100,000","-14,200,000","-16,500,000","-16,300,000","5,000,000","-15,000,000","-3,400,000","-5,700,000","-12,300,000","-19,900,000","-15,200,000","-4,100,000","75,000,000","-13,100,000"
	CashFlowFromContinuingInvestingActivities,"-673,451,000","-132,778,000","-164,054,000","-192,247,000","-184,372,000","-136,745,000","-108,753,000","-103,059,000","-139,836,000","-256,955,000","-494,175,000","-177,587,000","-147,536,000","136,206,000","-93,682,000","-118,893,000","-85,376,000","-91,904,000","-76,926,000","-147,402,000","-87,393,000","-69,325,000","-86,541,000","-107,858,000","-83,913,000","-76,034,000","-95,385,000","-92,783,000","-68,733,000","-68,007,000","-92,206,000","-88,773,000","-83,606,000","-56,173,000","-54,043,000","-61,094,000","-42,325,000","-41,058,000","-49,156,000","-58,882,000","-46,981,000","-41,864,000","-69,390,000","-77,223,000","-38,806,000","-29,715,000","-29,333,000","-40,695,000","-24,145,000","-20,823,000","-15,740,000","-28,595,000","-26,732,000","-29,336,000","-36,614,000","-29,211,000","-35,857,000","-20,973,000","-17,900,000","-24,517,000","-14,397,000","-67,283,000","-12,523,000","-25,980,000","-9,785,000","-10,242,000","-25,039,000","-12,437,000","-23,189,000","-13,052,000","21,496,000","-23,149,000","-19,531,000","-18,693,000","-25,086,000","-21,335,000","-15,356,000","-9,036,000","-10,802,000","7,734,000","-9,025,000","-10,232,000","-11,294,000","-10,123,000","-17,004,000","-12,182,000","-8,334,000","-15,867,000","-12,352,000","-11,982,000","-15,512,000","-8,027,000","-12,300,000","-12,900,000","-12,100,000","-14,200,000","-16,500,000","-16,300,000","5,000,000","-15,000,000","-3,400,000","-5,700,000","-12,300,000","-19,900,000","-15,200,000","-4,100,000","75,000,000","-13,100,000"
		CapitalExpenditureReported,"-680,033,000","-137,012,000","-164,298,000","-194,697,000","-184,026,000","-136,007,000","-109,880,000","-96,962,000","-129,353,000","-96,129,000","-123,496,000","-167,152,000","-139,286,000","-99,735,000","-91,881,000","-116,118,000","-100,047,000","-96,002,000","-65,777,000","-87,857,000","-74,288,000","-77,864,000","-85,640,000","-105,367,000","-81,541,000","-73,242,000","-94,046,000","-92,549,000","-68,967,000","-66,268,000","-92,093,000","-87,469,000","-84,352,000","-55,970,000","-60,318,000","-61,612,000","-44,032,000","-41,099,000","-49,465,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,"-86,816,000","-99,246,000","-122,497,000","-86,578,000","-115,560,000","-159,169,000","-124,208,000","-90,997,000","-83,485,000","-111,158,000","-90,456,000","-75,662,000","-53,025,000","0","0","9,443,000","0","0","0","-58,989,000","-87,471,000","-83,585,000","-61,187,000","-57,568,000","-89,459,000","-81,847,000","-76,576,000","-50,180,000","-55,194,000","-56,197,000","-37,169,000","-28,052,000","-48,189,000","-46,276,000","-43,102,000","-37,530,000","-67,095,000","-79,316,000","-34,365,000","-27,644,000","-27,837,000","-40,022,000","-22,325,000","-17,488,000","-10,343,000","-23,970,000","-13,483,000","-19,690,000","-18,352,000","-15,311,000","-28,162,000","-16,279,000","-13,694,000","-23,714,000","-13,448,000","-12,047,000","-12,523,000","-26,524,000","-5,742,000","2,258,000","-25,039,000","-19,582,000","-10,474,000","-13,889,000","16,033,000","-26,887,000","-17,448,000","-17,038,000","-17,286,000","-19,343,000","-15,404,000","-7,718,000","-10,802,000","8,904,000","-7,334,000","-8,321,000","-11,351,000","-15,411,000","-7,729,000","-10,963,000","-7,911,000","-14,512,000","-11,135,000","-10,888,000","-13,777,000","-6,365,000","-10,600,000","-11,900,000","-11,100,000","-14,800,000","-9,600,000","-10,000,000","5,500,000","-13,900,000","-2,200,000","-3,500,000","-11,300,000","-18,100,000","-14,000,000","-2,500,000","77,100,000","-11,200,000"
			PurchaseOfPPE,,,,,,,"-86,816,000","-99,246,000","-122,497,000","-86,578,000","-115,560,000","-159,169,000","-124,208,000","-90,997,000","-83,485,000","-111,158,000","-90,456,000","-75,662,000","-53,025,000","-78,715,000","-66,125,000","-70,485,000","-78,181,000","-97,643,000","-80,279,000","-59,737,000","-87,471,000","-83,585,000","-61,187,000","-57,568,000","-89,459,000","-81,847,000","-76,576,000","-50,180,000","-55,194,000","-56,197,000","-37,169,000","-28,052,000","-48,189,000","-46,276,000","-43,102,000","-37,530,000","-67,095,000","-79,316,000","-34,365,000","-27,644,000","-27,837,000","-40,022,000","-22,325,000","-17,488,000","-10,343,000","-23,970,000","-13,483,000","-19,690,000","-18,352,000","-15,311,000","-28,162,000","-16,279,000","-13,694,000","-23,714,000","-13,448,000","-12,047,000","-14,315,000","-26,740,000","-6,267,000","-748,000","-25,039,000","-21,386,000","-11,074,000","-13,844,000","-14,596,000","-26,887,000","-17,448,000","-17,038,000","-17,286,000","-19,343,000","-14,358,000","-8,497,000","-11,069,000","-11,918,000","-10,634,000","-9,335,000","-11,351,000","-20,603,000","-8,079,000","-11,504,000","-11,531,000","-14,512,000","-11,410,000","-10,888,000","-14,333,000","-13,372,000","-12,500,000","-11,900,000","-11,100,000","-14,800,000","-9,600,000","-10,400,000","-9,700,000","-13,900,000","-11,300,000","-10,500,000","-11,300,000","-18,100,000","-14,000,000","-8,900,000","-15,100,000","-11,200,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,"0","0","9,443,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,792,000","216,000","525,000",,,"1,804,000","600,000","-45,000","30,629,000",,,,,,,"779,000","267,000","20,822,000","3,300,000",,,"5,192,000","350,000","541,000","3,620,000","0","275,000","0","556,000","7,007,000",,,,"0","0","400,000","15,200,000","0","9,100,000",,,"0","0","6,400,000","92,200,000",
		NetBusinessPurchaseAndSale,,,"0","0","-208,000","-196,000","-286,000","-6,593,000","-10,762,000","-5,794,000","-3,196,000","-11,390,000","-8,569,000","200,922,000","-2,420,000","-3,420,000","10,319,000","5,424,000","-17,202,000","-58,634,000","-13,559,000","-5,902,000","-4,636,000","-2,487,000","-2,741,000","-3,102,000","-2,846,000","-3,467,000","-1,049,000","-717,000","-547,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"0","0","-208,000","-196,000","-286,000","-6,593,000","-10,762,000","-5,794,000","-3,196,000","-11,390,000","-8,569,000","-4,823,000","-2,420,000","-3,420,000","-8,198,000","-3,975,000","-17,202,000","-58,634,000","-13,559,000","-5,902,000","-4,636,000","-2,487,000","-2,741,000","-3,102,000","-2,846,000","-3,467,000","-1,049,000","-717,000","-547,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,"0","0",,,"0","0",,,"0","18,517,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,,,,,,,,,"-1,846,000","-1,313,000","-1,501,000","-417,000","-345,000","-171,000","-430,000","-397,000","-272,000","-797,000","-119,000","-29,000","-50,000","-11,000","-543,000","-159,000","-272,000","-205,000","-510,000","-234,000","-144,000","-154,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,,,,,,,,,,,,,,,,,,"-1,846,000","-1,313,000","-1,501,000","-417,000","-345,000","-171,000","-430,000","-397,000","-272,000","-797,000","-119,000","-29,000","-50,000","-11,000","-543,000","-159,000","-272,000","-205,000","-510,000","-234,000","-144,000","-154,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,"0","0",,,"0","0","34,484,000","0","43,000","-7,000","-2,000","6,573,000","20,000","-35,000","4,758,000","3,218,000","-10,000","-18,000",,,"3,001,000","0","-1,459,000","-25,000","-12,000","15,000","0","85,000","56,000","482,000","-5,000","5,000",,,,,"0","0","0","0","0","0","0","-4,300,000","-2,500,000","-12,818,000","-7,525,000","-21,000,000",,,,,,,,,,,,,"-7,372,000",,,,,,,,"0",,,,,,,,,"-2,356,000",,,,"0",,,,,,,"2,000,000","-6,300,000",,,"0","-600,000","-500,000","-300,000","-900,000","-600,000","-600,000","-800,000","-800,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,"43,000","-7,000","-2,000","-43,000",,,,"0","0","0",,,"-15,000","0","-1,459,000","-25,000",,,,,,,,,,,,,"0","0","0","0","0","0","0","-4,300,000","-2,500,000","-12,818,000","-7,525,000","-21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,356,000",,,,"0",,,,,,,"2,000,000","-6,300,000",,,"0","-600,000","-500,000","-300,000","-900,000","-600,000","-600,000","-800,000","-800,000"
			SaleOfInvestment,,,,,,,,"0","0",,,"0","0","34,484,000","0","0","0","0","6,616,000","20,000","-35,000","4,758,000","3,218,000","-10,000","-18,000",,,"3,016,000","0","0","0","-12,000","15,000","0","85,000","56,000","482,000","-5,000","5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,392,000",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendsReceivedCFI,"2,790,000","234,000","244,000","2,450,000","-138,000","-542,000","1,413,000","496,000","279,000","489,000","643,000","955,000","319,000","535,000","619,000","602,000","1,200,000","522,000","793,000","570,000","906,000","585,000","688,000","436,000","784,000",,,"351,000","1,312,000","487,000","470,000","-194,000","880,000","69,000","395,000","972,000","1,459,000","190,000","458,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,"-23,064,000","0","0","-155,521,000","-368,126,000","-7,983,000","-15,078,000","-8,738,000","-8,396,000","-4,960,000","-9,591,000","-20,340,000","-12,752,000","-9,142,000","-8,163,000","-7,379,000","-7,459,000","-7,724,000","-1,262,000","-15,809,000","2,304,000","-8,964,000","-7,780,000","-8,700,000","-2,634,000","0","10,000","0","6,000,000","-5,415,000","-6,863,000","-13,047,000","-1,276,000","-1,670,000","-3,879,000","-4,334,000","-2,295,000","2,093,000","-4,441,000","-2,071,000","-1,496,000","-673,000","-1,820,000","-3,335,000","-1,097,000","-2,125,000","-431,000","-2,121,000","2,738,000","-13,900,000","-7,695,000","-4,694,000","-4,206,000","-803,000","-53,449,000",,,"544,000","-4,043,000",,,"14,517,000","-13,017,000","837,000","5,463,000","3,738,000","-2,083,000","-1,655,000","-7,800,000","-1,992,000","-998,000",,,"-1,170,000","-1,691,000","-1,911,000","57,000","2,654,000","-6,919,000","-941,000","-423,000","-1,605,000","-1,217,000","-844,000","-1,735,000","-1,662,000","-1,700,000","-1,000,000","-1,000,000","-1,400,000","-600,000","-1,100,000","-500,000","-1,100,000","-600,000","-1,700,000","-700,000","-900,000","-600,000","-1,000,000","-1,300,000","-1,100,000"
FinancingCashFlow,"264,561,000","-222,434,000","197,971,000","143,122,000","145,902,000","-153,637,000","-17,604,000","146,539,000","153,053,000","44,951,000","551,361,000","131,402,000","96,656,000","-337,192,000","204,736,000","113,552,000","1,432,000","-243,879,000","102,940,000","62,519,000","5,525,000","-102,683,000","141,934,000","4,565,000","195,066,000","-77,809,000","131,356,000","19,371,000","-17,685,000","-126,040,000","60,940,000","107,279,000","84,353,000","-396,581,000","129,940,000","73,348,000","21,431,000","-109,552,000","92,872,000","65,165,000","90,948,000","-140,229,000","147,221,000","969,000","-22,983,000","-213,425,000","166,912,000","-33,486,000","48,733,000","-130,571,000","42,069,000","71,202,000","15,643,000","-296,160,000","56,911,000","57,872,000","75,882,000","-147,825,000","23,130,000","62,132,000","92,990,000","-163,955,000","5,296,000","93,918,000","63,499,000","-259,882,000","176,487,000","-29,552,000","87,572,000","-224,244,000","6,377,000","163,163,000","70,386,000","-204,161,000","109,277,000","59,937,000","34,850,000","-165,415,000","35,578,000","-29,949,000","3,327,000","-41,037,000","37,949,000","32,405,000","61,997,000","-105,985,000","91,551,000","3,938,000","-15,213,000","-92,060,000","32,388,000","8,742,000","-33,300,000","-61,700,000","14,000,000","8,200,000","20,800,000","-24,900,000","13,900,000","5,700,000","-25,200,000","-30,200,000","13,600,000","14,900,000","400,000","-38,400,000","-60,800,000","27,900,000"
	CashFlowFromContinuingFinancingActivities,"264,561,000","-222,434,000","197,971,000","143,122,000","145,902,000","-153,637,000","-17,604,000","146,539,000","153,053,000","44,951,000","551,361,000","131,402,000","96,656,000","-337,192,000","204,736,000","113,552,000","1,432,000","-243,879,000","102,940,000","62,519,000","5,525,000","-102,683,000","141,934,000","4,565,000","195,066,000","-77,809,000","131,356,000","19,371,000","-17,685,000","-126,040,000","60,940,000","107,279,000","84,353,000","-396,581,000","129,940,000","73,348,000","21,431,000","-109,552,000","92,872,000","65,165,000","90,948,000","-140,229,000","147,221,000","969,000","-22,983,000","-213,425,000","166,912,000","-33,486,000","48,733,000","-130,571,000","42,069,000","71,202,000","15,643,000","-296,160,000","56,911,000","57,872,000","75,882,000","-147,825,000","23,130,000","62,132,000","92,990,000","-163,955,000","5,296,000","93,918,000","63,499,000","-259,882,000","176,487,000","-29,552,000","87,572,000","-224,244,000","6,377,000","163,163,000","70,386,000","-204,161,000","109,277,000","59,937,000","34,850,000","-165,415,000","35,578,000","-29,949,000","3,327,000","-41,037,000","37,949,000","32,405,000","61,997,000","-105,985,000","91,551,000","3,938,000","-15,213,000","-92,060,000","32,388,000","8,742,000","-33,300,000","-61,700,000","14,000,000","8,200,000","20,800,000","-24,900,000","13,900,000","5,700,000","-25,200,000","-30,200,000","13,600,000","14,900,000","400,000","-38,400,000","-60,800,000","27,900,000"
		NetIssuancePaymentsOfDebt,"402,821,000","-193,962,000","229,440,000","193,456,000","173,887,000","-131,648,000","15,921,000","173,899,000","177,283,000","69,953,000","365,406,000","154,613,000","86,204,000","-333,082,000","224,922,000","134,619,000","2,829,000","-225,956,000","113,330,000","81,101,000","23,706,000","-85,644,000","169,771,000","21,586,000","215,132,000","-61,631,000","149,081,000","36,538,000","1,283,000","-110,983,000","58,689,000","122,878,000","97,353,000","-378,841,000","144,000,000","65,555,000","56,825,000","-108,749,000","120,292,000","76,631,000","107,215,000","-127,473,000","162,574,000","-94,801,000","-11,371,000","-189,970,000","171,952,000","-13,841,000","59,196,000","-103,958,000","60,979,000","99,566,000","37,334,000","-282,171,000","56,377,000","66,712,000","84,333,000","-141,499,000","31,610,000","78,041,000","99,207,000","-159,775,000","4,125,000","125,949,000","64,458,000","-260,721,000","188,438,000","-20,475,000","95,711,000","-193,650,000","4,744,000","166,430,000","75,892,000","-198,923,000","109,836,000","65,479,000","40,857,000","-164,375,000","41,422,000","-22,518,000","-69,187,000","44,655,000","43,761,000","40,148,000","68,300,000","-101,143,000","97,500,000","7,202,000","-2,638,000","-79,582,000","40,600,000","19,943,000","-25,600,000","-53,100,000","39,100,000","14,800,000","27,300,000","-14,600,000","22,300,000","14,200,000","-13,400,000","-22,600,000","21,600,000","-59,800,000","88,300,000","-43,000,000","-48,500,000","26,800,000"
			NetLongTermDebtIssuance,"259,111,000","141,778,000","118,790,000","-7,544,000","6,087,000","-5,798,000","6,921,000","464,561,000","90,744,000","-5,911,000","137,247,000","228,463,000","32,804,000","-7,282,000","5,172,000","39,769,000","96,629,000","-3,656,000","6,130,000","78,501,000","-1,794,000","-38,944,000","6,871,000","144,511,000","123,007,000","-3,131,000","4,431,000","-29,812,000","147,283,000","-2,787,000","105,493,000","-3,622,000","-13,947,000","61,559,000","6,000,000","-3,145,000","48,025,000","-2,449,000","5,692,000","96,831,000","-1,485,000","-2,173,000","5,324,000","-104,401,000","-1,771,000","3,555,000","-21,573,000","2,859,000","-6,404,000","-1,858,000","3,579,000","4,766,000","-1,266,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"276,149,000","150,000,000","120,600,000","0","5,549,000","0","12,124,000","260,000,000","92,927,000","0","354,000,000","432,100,000","35,800,000","0","9,895,000","71,538,000","225,000,000","0","7,820,000","132,901,000","0","0","9,587,000","150,000,000","125,000,000","0","7,107,000","0","150,000,000","0","107,216,000","0","0","125,000,000","7,576,000","0","50,000,000","0","7,076,000","100,000,000","0","0","6,522,000","0","0",,,,,"0","4,925,000","6,268,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-17,038,000","-8,222,000","-1,810,000","-7,544,000","538,000","-5,798,000","-5,203,000","204,561,000","-2,183,000","-5,911,000","-216,753,000","-203,637,000","-2,996,000","-7,282,000","-4,723,000","-31,769,000","-128,371,000","-3,656,000","-1,690,000","-54,400,000","-1,794,000","-38,944,000","-2,716,000","-5,489,000","-1,993,000","-3,131,000","-2,676,000","-29,812,000","-2,717,000","-2,787,000","-1,723,000","-3,622,000","-13,947,000","-63,441,000","-1,576,000","-3,145,000","-1,975,000","-2,449,000","-1,384,000","-3,169,000","-1,485,000","-2,173,000","-1,198,000","-104,401,000","-1,771,000","-2,346,000","-21,573,000","-2,066,000","-1,479,000","-1,858,000","-1,346,000","-1,502,000","-1,266,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"143,710,000","-335,740,000","110,650,000","201,000,000","167,800,000","-125,850,000","9,000,000","-290,662,000","86,539,000","75,864,000","228,159,000","-73,850,000","53,400,000","-325,800,000","219,750,000","94,850,000","-93,800,000","-222,300,000","107,200,000","2,600,000","25,500,000","-46,700,000","162,900,000","-122,925,000","92,125,000","-58,500,000","144,650,000","66,350,000","-146,000,000","-108,196,000","-46,804,000","126,500,000","111,300,000","-440,400,000","138,000,000","68,700,000","8,800,000","-106,300,000","114,600,000","-20,200,000","108,700,000","-125,300,000","157,250,000",,"-9,600,000","-193,525,000","193,525,000","-16,700,000","65,600,000","-102,100,000","57,400,000","94,800,000","38,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"110,650,000","201,000,000",,,"9,000,000",,,"75,864,000","228,159,000",,,,"219,750,000",,,,"107,200,000",,"25,500,000","-46,700,000","162,900,000","-122,925,000","92,125,000","-58,500,000","144,650,000",,,,"0","0","0","-138,000,000","138,000,000","68,700,000","8,800,000","-106,300,000","114,600,000",,,,"157,250,000",,,,"193,525,000","-16,700,000",,,"57,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-339,400,000",,,,,,,,,"0","-212,900,000",,,,,,,,"0",,,,,"0","0","0","0","66,350,000","-146,000,000","-108,196,000","-46,804,000","126,500,000","111,300,000","-302,400,000","0","0","0","0","0",,,,,,,,,,,,,"94,800,000","38,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-12,131,000","3,716,000","3,805,000","-23,632,000","3,980,000","3,629,000","3,911,000","3,582,000","5,731,000","5,195,000","216,472,000","3,518,000","36,529,000","22,348,000","11,713,000","3,564,000","22,683,000","6,030,000","26,536,000","3,690,000","4,071,000","5,115,000","-1,739,000","3,837,000","3,953,000","4,413,000","2,799,000","2,096,000","249,000","3,937,000","20,428,000","2,077,000","4,404,000","-187,000","3,557,000","24,341,000","-18,719,000","-227,000","5,838,000","3,198,000","-496,000","2,833,000","-469,000","226,000","3,210,000","-2,939,000","3,014,000","-1,508,000","-3,297,000","-12,473,000","-5,885,000","-9,799,000","-8,098,000","-1,402,000","5,070,000","10,442,000","3,157,000","4,754,000","-5,879,000","-4,456,000","3,971,000","5,000,000","4,976,000","-24,057,000","4,437,000","10,758,000","-6,675,000","267,000","1,194,000","-21,123,000","5,745,000","5,706,000","3,444,000","3,666,000","3,942,000","2,873,000","2,382,000","2,035,000","2,228,000","648,000","-17,000","2,938,000","2,025,000","187,000","1,501,000","2,920,000","1,646,000","4,326,000","-5,010,000","-4,829,000","-747,000","-3,673,000","-200,000","-1,100,000","-17,800,000","800,000","600,000","-2,900,000","-1,300,000","-1,300,000","-4,600,000","-400,000","-900,000","100,000","800,000","11,500,000","-5,600,000","1,300,000"
