name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
NetNonOperatingInterestIncomeExpense,"-40,566,000","-11,293,000","-11,817,000","-8,313,000","-9,143,000","-16,234,000","-10,723,000","-10,776,000","-11,535,000","-14,380,000","-13,691,000","-13,409,000","-13,717,000","-13,401,000","-13,354,000","-13,273,000","-12,194,000","-8,480,000","-4,945,000","-5,670,000","-5,367,000","-5,242,000","-5,336,000","-6,105,000","-6,250,000","-7,207,000","-6,984,000","-7,115,000","-6,690,000","-6,553,000","-6,681,000","-6,777,000","-6,859,000","-6,454,000","-6,998,000","-6,918,000","-6,916,000","-7,192,000","-6,756,000","-7,294,000","-7,325,000","-6,782,000","-6,756,000","-6,963,000","-7,730,000","-9,061,000","-9,147,000","-9,121,000","-8,205,000","-7,315,000","-7,846,000","-7,987,000","-8,506,000","-8,117,000",,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"40,566,000","11,293,000","11,817,000","8,313,000","9,143,000","16,234,000","10,723,000","10,776,000","11,535,000","14,380,000","13,691,000","13,409,000","13,717,000","13,401,000","13,354,000","13,273,000","12,194,000","8,480,000","4,945,000","5,670,000","5,367,000","5,242,000","5,336,000","6,105,000","6,250,000","7,207,000","6,984,000","7,115,000","6,690,000","6,553,000","6,681,000","6,777,000","6,859,000","6,454,000","6,998,000","6,918,000","6,916,000","7,192,000","6,756,000","7,294,000","7,325,000","6,782,000","6,756,000","6,963,000","7,730,000","9,061,000","9,147,000","9,121,000","8,205,000","7,315,000","7,846,000","7,987,000","8,506,000","8,117,000",,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"10,929,000","-154,000","8,095,000","1,688,000","1,298,000","2,585,000","5,524,000","8,922,000","-417,000","762,000","528,000","355,000","9,805,000","-150,000","98,000","94,000","94,000","94,000","820,000","0",,"6,700,000","13,396,000","13,957,000","-135,000","372,000","-221,000","-263,000","-29,000","-358,000","-12,000","-193,000","40,000","-160,000","-54,000","-17,000","-128,000","-110,000","36,000","-1,767,000","-49,000","62,000","-91,000","-333,000","134,000","1,736,000","1,242,000","781,000","1,238,000","572,000","7,304,000","-1,755,000","-1,393,000","-6,082,000","-216,000","-65,000","-190,000","-130,000","-231,000","-7,000","225,000","383,000","-337,000","29,000","-4,795,000","-81,000","-128,000","295,000","-224,000","-129,000",,"12,000"
	GainOnSaleOfSecurity,"3,935,000","984,000","984,000","984,000","984,000","984,000","1,057,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"7,140,000","0","7,140,000","0","0","1,287,000","1,320,000","8,684,000","0","525,000","3,284,000","38,000","9,760,000",,"0","0",,"0","0","0","0","6,700,000","13,396,000","13,940,000",,,,"0","0",,,,,,"-50,000",,,,"36,000","-1,767,000","-49,000","62,000","-91,000","-333,000","134,000","1,736,000","1,242,000","781,000","1,238,000","572,000","7,304,000","-1,755,000","-1,393,000","-6,082,000","-216,000","-65,000","-190,000","-130,000","-231,000","-7,000","225,000","383,000","-337,000","29,000","-4,795,000","-81,000","-128,000","295,000","-224,000","-129,000",,"12,000"
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"183,000",,"0",,"0",,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333,000",,,,"-964,000",,"-572,000",,"1,755,000",,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"7,140,000","0","7,140,000","0","0","1,287,000","1,320,000","8,684,000","0","525,000","3,284,000","38,000","9,760,000",,"0","0",,"0","0","0","0","6,700,000","13,396,000","13,940,000",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-146,000","-1,138,000","-29,000","704,000","314,000","314,000","196,000","238,000","-417,000","237,000","-2,756,000","317,000","45,000","-150,000","98,000","94,000","94,000","94,000","820,000",,,,"0","17,000","-135,000","372,000","-221,000","-263,000","-29,000","-358,000","-12,000","-193,000","40,000","-160,000","-54,000","-17,000","-128,000","-110,000","-22,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"491,001,000","180,731,000","98,474,000","63,430,000","148,366,000","83,606,000","19,843,000","70,918,000","10,133,000","-5,813,000","-14,216,000","-6,799,000","8,651,000","-9,244,000","-20,441,000","-17,184,000","-7,616,000","-14,966,000","-755,000","5,809,000","3,914,000","617,000","10,877,000","16,530,000","-3,688,000","-6,514,000","-3,645,000","1,100,000","151,000","-9,029,000","-7,264,000","-929,000","2,909,000","-8,277,000","-10,756,000","-3,842,000","-22,598,000","-12,436,000","-11,309,000","2,991,000","-3,509,000","-10,814,000","-9,429,000","-6,114,000","-9,623,000","-12,440,000","-20,108,000","-15,630,000","-3,371,000","-14,723,000","-11,597,000","-13,343,000","659,000","-32,618,000","-38,043,000","-4,340,000","11,530,000","-17,284,000","-55,190,000","1,519,000","8,984,000","-336,000","-10,441,000","4,057,000","16,201,000","16,364,000","23,484,000","23,197,000","12,296,000","14,187,000","-8,606,000","17,431,000"
TaxProvision,"123,319,000","47,322,000","24,857,000","16,232,000","34,908,000","21,746,000","-15,000","15,802,000","3,438,000","-5,026,000","-4,021,000","244,000","2,350,000","-2,525,000","-4,269,000","-7,288,000","942,000","-1,539,000","-54,241,000","123,000","676,000","33,000","512,000","1,522,000","-544,000","-369,000","2,417,000","539,000","-2,719,000","-84,000","377,000","-69,000","-327,000","331,000","-8,299,000","-636,000","-292,000","213,000","61,000","-77,000","197,000","205,000","823,000","94,000","158,000","-114,000","137,000","-778,000","36,000","16,000","-23,622,000","120,000","31,000","28,035,000","-12,926,000","-1,746,000","4,931,000","-6,693,000","-21,110,000","629,000","3,550,000","-147,000","-4,576,000","1,765,000","6,590,000","6,569,000","8,946,000","9,301,000","4,545,000","5,769,000","-2,803,000","6,861,000"
NetIncomeCommonStockholders,"367,682,000","133,409,000","73,617,000","47,198,000","113,458,000","61,860,000","19,858,000","55,116,000","6,695,000","-787,000","-10,195,000","-7,043,000","6,301,000","-6,719,000","-16,172,000","-9,896,000","-8,558,000","-13,427,000","53,486,000","5,686,000","3,238,000","584,000","10,365,000","15,008,000","-3,144,000","-6,145,000","-6,062,000","561,000","2,870,000","-8,945,000","-7,641,000","-860,000","3,236,000","-8,608,000","-2,457,000","-3,206,000","-22,306,000","-12,649,000","-11,370,000","3,068,000","-3,706,000","-11,019,000","-10,252,000","-6,208,000","-9,781,000","-12,326,000","-20,245,000","-14,852,000","-3,407,000","-14,739,000","12,025,000","-13,463,000","628,000","-60,653,000","-25,117,000","-2,594,000","6,599,000","-10,591,000","-34,080,000","890,000","5,434,000","-189,000","-5,865,000","2,292,000","9,611,000","9,795,000","14,538,000","13,896,000","7,751,000","8,418,000","-7,058,000","9,246,000"
	NetIncome,"367,682,000","133,409,000","73,617,000","47,198,000","113,458,000","61,860,000","19,858,000","55,116,000","6,695,000","-787,000","-10,195,000","-7,043,000","6,301,000","-6,719,000","-16,172,000","-9,896,000","-8,558,000","-13,427,000","53,486,000","5,686,000","3,238,000","584,000","10,365,000","15,008,000","-3,144,000","-6,145,000","-6,062,000","561,000","2,870,000","-8,945,000","-7,641,000","-860,000","3,236,000","-8,608,000","-2,457,000","-3,206,000","-22,306,000","-12,649,000","-11,370,000","3,068,000","-3,706,000","-11,019,000","-10,252,000","-6,208,000","-9,781,000","-12,326,000","-20,245,000","-14,852,000","-3,407,000","-14,739,000","12,025,000","-13,463,000","628,000","-60,653,000","-25,117,000","-2,594,000","6,599,000","-10,591,000","-34,080,000","890,000","5,434,000","-189,000","-5,865,000","2,292,000","9,611,000","9,795,000","14,538,000","13,896,000","7,751,000","8,418,000","-5,803,000","10,570,000"
		NetIncomeIncludingNoncontrollingInterests,"367,682,000","133,409,000","73,617,000","47,198,000","113,458,000","61,860,000","19,858,000","55,116,000","6,695,000","-787,000","-10,195,000","-7,043,000","6,301,000","-6,719,000","-16,172,000","-9,896,000","-8,558,000","-13,427,000","53,486,000","5,686,000","3,238,000","584,000","10,365,000","15,008,000","-3,144,000","-6,145,000","-6,062,000","561,000","2,870,000","-8,945,000","-7,641,000","-860,000","3,236,000","-8,608,000","-2,457,000","-3,206,000","-22,306,000","-12,649,000","-11,370,000","3,068,000","-3,706,000","-11,019,000","-10,252,000","-6,208,000","-9,781,000","-12,326,000","-20,245,000","-14,852,000","-3,407,000","-14,739,000","12,025,000","-13,463,000","628,000","-60,653,000","-25,117,000","-2,594,000","6,599,000","-10,591,000","-34,080,000","890,000","5,434,000","-189,000","-5,865,000","2,292,000","9,611,000","9,795,000","14,538,000","13,896,000","7,751,000","8,418,000","-5,803,000","10,570,000"
			NetIncomeContinuousOperations,"367,682,000","133,409,000","73,617,000","47,198,000","113,458,000","61,860,000","19,858,000","55,116,000","6,695,000","-787,000","-10,195,000","-7,043,000","6,301,000","-6,719,000","-16,172,000","-9,896,000","-8,558,000","-13,427,000","53,486,000","5,686,000","3,238,000","584,000","10,365,000","15,008,000","-3,144,000","-6,145,000","-6,062,000","561,000","2,870,000","-8,945,000","-7,641,000","-860,000","3,236,000","-8,608,000","-2,457,000","-3,206,000","-22,306,000","-12,649,000","-11,370,000","3,068,000","-3,706,000","-11,019,000","-10,252,000","-6,208,000","-9,781,000","-12,326,000","-20,245,000","-14,852,000","-3,407,000","-14,739,000","12,025,000","-13,463,000","628,000","-60,653,000","-25,117,000","-2,594,000","6,599,000","-10,591,000","-34,080,000","890,000","5,434,000","-189,000","-5,865,000","2,292,000","9,611,000","9,795,000","14,538,000","13,896,000","7,751,000","8,418,000","-5,803,000","10,570,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,255,000","1,324,000"
DilutedNIAvailtoComStockholders,"367,682,000","133,409,000","73,617,000","47,198,000","113,458,000","61,860,000","19,858,000","55,116,000","6,695,000","-787,000","-10,195,000","-7,043,000","6,301,000","-6,719,000","-16,172,000","-9,896,000","-8,558,000","-13,427,000","53,486,000","5,686,000","3,238,000","584,000","10,365,000","15,008,000","-3,144,000","-6,145,000","-6,062,000","561,000","2,870,000","-8,945,000","-7,641,000","-860,000","3,236,000","-8,608,000","-2,457,000","-3,206,000","-22,306,000","-12,649,000","-11,370,000","3,068,000","-3,706,000","-11,019,000","-10,252,000","-6,208,000","-9,781,000","-12,326,000","-20,245,000","-14,852,000","-3,407,000","-14,739,000","12,025,000","-13,463,000","628,000","-60,653,000","-25,117,000","-2,594,000","6,599,000","-10,591,000","-34,080,000","890,000","5,434,000","-189,000","-5,865,000","2,292,000","9,611,000","9,795,000","14,538,000","13,896,000","7,751,000","8,418,000","-7,058,000","9,246,000"
BasicEPS,,"13.72","7.57","4.85","11.88","6.53","2.1","5.83","0.71","-0.08","-1.09","-0.75","0.67","-0.72","-1.74","-1.07","-0.93","-1.47",,"0.63","0.36","0.07","1.16","1.69","-0.35","-0.7",,"0.1","0.3","-1","-0.9","-0.1","0.4","-1","-0.3","-0.4","-2.7","-1.9","-1.9","0.5","-0.6","-1.8",,"-1.2","-3.1","-3.538",,"-4.245","-0.973","-4.245",,"-3.892","0.177","-17.247",,"-0.708","1.857","-3.007",,"0.265","1.592","-0.088",,"0.619","2.742","2.83",,"4.069","2.3","2.476",,"4.511"
DilutedEPS,,"13.19","7.3","4.74","11.61","6.28","2.04","5.72","0.71","-0.08","-1.09","-0.75","0.67","-0.72","-1.74","-1.07","-0.93","-1.47",,"0.62","0.35","0.06","1.14","1.68","-0.35","-0.7",,"0.1","0.3","-1","-0.9","-0.1","0.4","-1","-0.3","-0.4","-2.7","-1.9","-1.9","0.5","-0.6","-1.8",,"-1.2","-3.1","-3.538",,"-4.245","-0.973","-4.245",,"-3.892","0.177","-17.247",,"-0.737","1.857","-3.007",,"0.265","1.592","-0.088",,"0.619","2.742","2.83",,"4.069","2.211","2.476",,"4.245"
BasicAverageShares,,"9,720,000","9,725,231","9,721,000","9,549,000","9,466,000","9,456,190","9,453,859","9,395,000","9,837,500","9,353,211","9,390,667","9,351,000","9,337,000","9,294,253","9,274,000","9,215,000","9,137,000",,"9,079,000","9,055,000","8,966,000","8,935,345","8,900,000","8,895,000","8,876,400",,"8,769,000","8,739,900","8,716,500","8,654,500","8,639,900","8,587,400","8,518,700","8,481,800","8,459,600","8,416,700","6,671,400","6,011,800","6,009,900","6,009,800","5,998,700",,"5,118,300","3,106,300","3,488,332",,"3,472,616","3,470,921","3,458,257",,"3,499,073","3,682,009","3,514,337",,"3,521,912","3,513,884","3,496,812",,"3,488,332","3,487,767","3,482,340",,"3,466,737","3,465,267","3,439,037",,"3,414,389","3,412,919","3,409,414",,"2,046,440"
DilutedAverageShares,,"10,113,000","10,084,932","9,953,000","9,775,000","9,858,000","9,734,314","9,635,664","9,402,000","9,837,500","9,353,211","9,390,667","9,359,000","9,337,000","9,294,253","9,274,000","9,215,000","9,137,000",,"9,243,000","9,190,000","9,098,000","9,092,105","8,930,000","8,895,000","8,876,400",,"8,807,300","8,786,200","8,716,500","8,654,500","8,639,900","8,587,400","8,518,700","8,481,800","8,459,600","8,416,700","6,671,400","6,011,800","6,009,900","6,009,800","5,998,700",,"5,118,300","3,106,300","3,488,332",,"3,472,616","3,470,921","3,458,257",,"3,499,073","3,693,089","3,514,337",,"3,521,912","3,540,228","3,496,812",,"3,499,412","3,504,387","3,482,340",,"3,480,305","3,481,209","3,472,503",,"3,447,630","3,445,707","3,443,672",,"2,182,115"
TotalOperatingIncomeAsReported,"531,713,000","193,162,000","110,320,000","71,039,000","157,195,000","99,526,000","30,370,000","81,456,000","22,085,000","8,330,000","2,231,000","6,293,000","22,323,000","4,307,000","-7,185,000","-4,005,000","4,484,000","-6,580,000","3,370,000","11,479,000","9,281,000","5,859,000","16,213,000","22,618,000","2,697,000","321,000","3,560,000","8,478,000","6,870,000","-2,118,000","-571,000","6,041,000","9,728,000","-1,663,000","-3,704,000","3,093,000","-15,554,000","-5,134,000","-4,531,000","10,269,000","3,865,000","-4,094,000","-2,582,000","1,182,000","-1,759,000","-5,115,000","-12,203,000","-7,290,000","3,596,000","-7,980,000","-4,803,000","-3,601,000","10,558,000","-18,419,000","-26,810,000","4,516,000","21,105,000","-7,800,000","-45,055,000","12,878,000","20,557,000","9,887,000","555,000","16,074,000","33,258,000","27,462,000","34,717,000","34,118,000","23,176,000","23,650,000","5,251,000","23,185,000"
TotalExpenses,"4,033,376,000","1,110,127,000","870,758,000","900,787,000","1,151,702,000","928,214,000","840,377,000","798,291,000","676,691,000","654,265,000","614,507,000","672,410,000","693,885,000","634,394,000","679,820,000","863,781,000","888,468,000","444,067,000","430,238,000","467,839,000","464,720,000","429,449,000","418,840,000","467,371,000","506,314,000","474,005,000","424,590,000","509,353,000","508,786,000","457,067,000","454,681,000","543,804,000","521,766,000","445,607,000","489,979,000","554,859,000","620,146,000","508,287,000","444,829,000","486,541,000","513,161,000","457,802,000","393,700,000","471,716,000","502,569,000","395,719,000","380,100,000","471,980,000","537,185,000","439,030,000","370,911,000","452,964,000","412,968,000","425,530,000","528,324,000","722,240,000","813,564,000","724,560,000","823,973,000","1,003,010,000","1,061,433,000","947,227,000","939,694,000","1,187,504,000","1,345,692,000","1,349,144,000","1,294,542,000","1,420,099,000","1,463,800,000","1,327,969,000","1,202,376,000","798,546,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"367,682,000","133,409,000","73,617,000","47,198,000","113,458,000","61,860,000","19,858,000","55,116,000","6,695,000","-787,000","-10,195,000","-7,043,000","6,301,000","-6,719,000","-16,172,000","-9,896,000","-8,558,000","-13,427,000","53,486,000","5,686,000","3,238,000","584,000","10,365,000","15,008,000","-3,144,000","-6,145,000","-6,062,000","561,000","2,870,000","-8,945,000","-7,641,000","-860,000","3,236,000","-8,608,000","-2,457,000","-3,206,000","-22,306,000","-12,649,000","-11,370,000","3,068,000","-3,706,000","-11,019,000","-10,252,000","-6,208,000","-9,781,000","-12,326,000","-20,245,000","-14,852,000","-3,407,000","-14,739,000","12,025,000","-13,463,000","628,000","-60,653,000","-25,117,000","-2,594,000","6,599,000","-10,591,000","-34,080,000","890,000","5,434,000","-189,000","-5,865,000","2,292,000","9,611,000","9,795,000","14,538,000","13,896,000","7,751,000","8,418,000","-5,803,000","10,570,000"
