name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,12/31/2011
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,"2,071,000",,,,"3,209,000",,,,"3,304,000",,,,"1,455,000",,,,"834,000","684,000","581,000",,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,"0",,,,"340,000",,,,"11,000",,,,"38,000","0","0","28,450","41,308",,"78,000","151,000"
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,"47,000",,,,"1,091,000",,,,"506,000","534,000","488,000","481,000","496,000",,,
		PrepaidAssets,"24,354,000","25,286,000","21,405,000","25,375,000","26,353,000","27,022,000","25,282,000","26,242,000","30,287,000","25,924,000","23,891,000","24,312,000","19,819,000","20,571,000","17,745,000","19,893,000","20,809,000","14,818,000","14,278,000","15,025,000","16,348,000","6,145,000","14,622,000","20,781,000","18,086,000","9,947,000","6,830,000","8,637,000","8,392,121","3,547,000","6,282,505","7,617,610","4,796,328","1,277,000","383,000","596,000","1,063,000","970,000","2,105,979","347,000","359,000"
		RestrictedCash,"11,153,000","9,700,000","8,636,000","8,057,000","7,433,000","7,503,000","6,180,000","6,159,000","5,011,000","4,725,000",,,,,,,,,,,,,,"45,000,000",,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"785,000","0"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,"-1,000","1,000",,,,,"17",,,,"-444","213","-182",,,"77,572","78,844","200,618"
	TotalNonCurrentAssets,"26,004,000","24,731,000","26,739,000","30,119,000","32,548,000","34,748,000","30,261,000","30,842,000","34,190,000","33,571,000","33,010,000","33,780,000","35,457,000","26,742,000","28,035,000","27,174,000","29,973,000","36,040,000","38,911,000","37,185,000","33,034,000","31,388,000","17,686,000","18,907,000","18,428,000","14,065,000","14,209,000","12,900,000","11,258,215","8,320,343","6,932,043","4,120,483","2,992,651","2,753,747","537,611","404,792","403,559","400,378","414,682","437,014","566,235"
		NetPPE,"10,821,000","9,496,000","11,313,000","14,432,000","16,648,000","18,653,000","14,953,000","15,327,000","17,286,000","18,448,000","15,457,000","17,720,000","7,464,000","10,411,000","11,322,000","12,453,000","14,074,000","16,184,000","18,141,000","17,659,000","14,518,000","11,295,000","11,865,000","12,530,000","11,770,000","10,047,000","10,207,000","9,383,000","7,531,251","5,851,000","5,131,360","2,163,449","1,910,442","1,672,000","191,000","136,000","134,852","148,838","157,009","175,991","311,366"
			GrossPPE,"30,974,000","29,320,000","30,720,000","33,072,000","34,407,000","35,530,000","30,906,000","30,516,000","31,671,000","32,153,000","28,245,000","29,632,000","18,474,000","22,357,000","22,272,000","22,291,000","23,105,000","24,970,000","25,574,000","23,689,000","19,456,000","15,812,000",,,,"12,408,000",,,,"6,530,000",,,,"1,965,000","934,000","852,000","821,852","812,838","799,009","1,810,991","1,819,366"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"9,981,000","9,961,000","9,965,000","10,000,000","9,977,000","9,966,000","8,834,000","8,709,000","8,488,000","8,418,000","8,317,000","8,297,000","8,068,000","7,893,000","7,878,000","7,862,000","8,383,000","10,305,000","10,294,000","9,912,000","9,216,000","9,144,000",,,,"5,590,000",,,,"3,209,000",,,,"809,000","678,000","674,000","643,852","634,838","621,009","1,632,991","1,641,000"
				OtherProperties,"7,762,000","6,119,000","7,514,000","9,822,000","11,161,000","12,327,000","10,055,000","11,065,000","12,440,000","13,246,000","9,484,000","10,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"366"
				Leases,"13,231,000","13,240,000","13,241,000","13,250,000","13,269,000","13,237,000","12,017,000","10,742,000","10,743,000","10,489,000","10,444,000","10,429,000","10,406,000","14,464,000","14,394,000","14,429,000","14,722,000","14,665,000","15,280,000","13,777,000","10,240,000","6,668,000",,,,"6,818,000",,,,"3,321,000",,,,"1,156,000","256,000","178,000","178,000","178,000","178,000","178,000","178,000"
			AccumulatedDepreciation,"-20,153,000","-19,824,000","-19,407,000","-18,640,000","-17,759,000","-16,877,000","-15,953,000","-15,189,000","-14,385,000","-13,705,000","-12,788,000","-11,912,000","-11,010,000","-11,946,000","-10,950,000","-9,838,000","-9,031,000","-8,786,000","-7,433,000","-6,030,000","-4,938,000","-4,517,000",,,,"-2,361,000",,,,"-679,000",,,,"-293,000","-743,000","-716,000","-687,000","-664,000","-642,000","-1,635,000","-1,508,000"
		NonCurrentPrepaidAssets,"6,926,000","6,616,000","6,646,000","6,683,000","6,908,000","7,068,000","6,949,000","6,856,000","6,644,000","6,661,000","8,205,000","8,374,000","8,340,000","9,223,000","9,238,000","8,908,000","7,961,000","16,376,000","16,873,000","16,844,000","16,400,000","17,814,000","5,821,000","6,377,000","6,658,000","4,018,000","4,002,000","3,517,000","3,726,964","2,469,343","1,800,683","1,957,034","1,082,209","1,081,747","346,611","268,792","268,707","251,540",,,
		OtherNonCurrentAssets,"8,257,000","8,619,000","8,780,000","9,004,000","8,992,000","9,027,000","8,359,000","8,659,000","10,260,000","8,462,000","9,348,000","7,686,000","19,653,000","7,108,000","7,475,000","5,813,000","7,938,000","3,480,000","3,897,000","2,682,000","2,116,000","2,279,000","5,821,000","6,377,000","6,658,000","4,018,000","4,002,000","3,517,000","3,726,964","2,469,343","1,800,683","1,957,034","1,082,209","1,081,747","346,611","268,792","268,707","251,540","257,673","261,023","254,869"
TotalLiabilitiesNetMinorityInterest,"875,118,000","710,985,000","679,104,000","726,419,000","720,109,000","747,342,000","721,639,000","716,290,000","697,100,000","703,330,000","671,359,000","677,766,000","493,259,000","490,037,000","461,144,000","458,338,000","446,093,000","467,961,000","448,759,000","446,041,000","427,782,000","424,321,000","397,324,000","107,500,000","105,042,000","53,609,000","38,864,000","30,914,000","25,724,574","23,258,410","24,958,671","20,828,616","295,637,940","67,912,480","67,928,873","47,597,048","45,395,735","46,266,732","22,932,135","21,948,190","22,030,107"
	CurrentLiabilities,"151,036,000","166,817,000","143,853,000","145,281,000","146,233,000","179,076,000","163,124,000","163,536,000","149,968,000","162,005,000","139,974,000","125,234,000","108,341,000","114,205,000","88,417,000","88,703,000","79,446,000","104,034,000","87,589,000","87,571,000","72,680,000","78,512,000","54,527,000","102,155,000","99,252,000","47,373,000","32,183,000","23,788,000","18,152,678","15,241,109","16,495,966","11,920,505","287,124,424","8,881,427","7,511,070","7,164,465","9,633,407","12,964,054","6,046,533","5,603,927","4,032,067"
		PayablesAndAccruedExpenses,"126,920,000","130,312,000","108,270,000","110,402,000","114,366,000","135,732,000","124,914,000","130,223,000","122,441,000","123,027,000","91,179,000","81,810,000","68,942,000","73,921,000","55,092,000","60,307,000","55,266,000","75,134,000","58,034,000","59,389,000","48,225,000","53,531,000","50,592,000","42,693,000","42,470,000","34,177,000","30,401,000","22,006,000","16,371,058","9,474,000","14,714,346","10,138,885","8,763,999","5,102,000","4,121,000","2,795,000","2,709,749","2,410,773","3,378,473","3,031,583","776,198"
			Payables,"10,386,000","18,132,000","14,908,000","15,092,000","12,583,000","24,594,000","15,468,000","28,025,000","14,977,000","18,975,000","19,485,000","19,649,000","18,580,000","11,765,000","6,922,000","9,351,000","13,545,000","6,965,000","10,053,000","13,206,000","7,279,000","6,722,000","46,854,000","42,693,000","42,470,000","4,170,000","30,401,000","22,006,000","16,371,058","3,129,000","14,714,346","10,138,885","8,763,999","3,196,000","1,384,000","826,000","1,341,000","1,180,000","1,048,000","1,101,000","604,000"
				AccountsPayable,"10,386,000","18,132,000","14,908,000","15,092,000","12,583,000","24,594,000","15,468,000","28,025,000","14,977,000","18,975,000","19,485,000","19,649,000","18,580,000","11,765,000","6,922,000","9,351,000","13,545,000","6,965,000","10,053,000","13,206,000","7,279,000","6,722,000","46,854,000","42,693,000","42,470,000","4,170,000","30,401,000","22,006,000","16,371,058","3,129,000","14,714,346","10,138,885","8,763,999","3,196,000","1,384,000","826,000","1,341,000","1,180,000","1,048,000","1,101,000","604,000"
			CurrentAccruedExpenses,"116,534,000","112,180,000","93,362,000","95,310,000","101,783,000","111,138,000","109,446,000","102,198,000","107,464,000","104,052,000","71,694,000","62,161,000","50,362,000","62,156,000","48,170,000","50,956,000","41,721,000","68,169,000","47,981,000","46,183,000","40,946,000","46,809,000","3,738,000",,,"30,007,000",,,,"6,345,000",,,,"1,906,000","2,737,000","1,969,000","1,368,749","1,230,773","2,330,473","1,930,583","172,198"
				InterestPayable,"3,976,000","8,601,000","3,894,000","8,037,000","5,450,000","8,037,000","5,450,000","8,037,000","5,450,000","8,037,000","5,463,000","8,050,000","3,738,000","7,475,000","3,737,000","7,475,000","3,737,000","7,475,000","3,737,000","7,475,000","3,738,000","7,267,000","3,738,000",,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"12,832,000","24,511,000","23,135,000","20,407,000","15,629,000","27,154,000","25,991,000","21,721,000","14,135,000","26,483,000","19,343,000","15,291,000","11,521,000","20,335,000","17,652,000","15,236,000","11,600,000","27,118,000","18,720,000","15,153,000","11,888,000","19,287,000",,,,"11,414,000",,,,"3,985,000",,,,"2,158,000","959,000","877,000","516,000","1,335,000","712,000","546,000","728,000"
		CurrentDebtAndCapitalLeaseObligation,"1,650,000","3,042,000","4,676,000","6,127,000","7,348,000","7,248,000","6,133,000","6,104,000","6,596,000","6,456,000","6,215,000","6,561,000","6,701,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,762"
			CurrentCapitalLeaseObligation,"1,650,000","3,042,000","4,676,000","6,127,000","7,348,000","7,248,000","6,133,000","6,104,000","6,596,000","6,456,000","6,215,000","6,561,000","6,701,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","81,762"
		CurrentDeferredLiabilities,,,,,,,,,,"0","1,216,000","1,622,000","2,717,000","1,621,000","1,622,000","1,622,000","1,622,000","1,782,000","1,782,000","6,836,000","6,019,000","5,694,000","3,935,000","4,462,000","1,782,000","1,782,000","1,782,000","1,782,000","1,781,620","1,781,620","1,781,620","1,781,620","1,621,620","1,621,622","1,621,622","1,621,622","1,621,622","1,621,622","1,621,622","1,739,408","2,446,107"
			CurrentDeferredRevenue,,,,,,,,,,"0","1,216,000","1,622,000","2,717,000","1,621,000","1,622,000","1,622,000","1,622,000","1,782,000","1,782,000","6,836,000","6,019,000","5,694,000","3,935,000","4,462,000","1,782,000","1,782,000","1,782,000","1,782,000","1,781,620","1,781,620","1,781,620","1,781,620","1,621,620","1,621,622","1,621,622","1,621,622","1,621,622","1,621,622","1,621,622","1,739,408","2,446,107"
		OtherCurrentLiabilities,"9,634,000","8,952,000","7,772,000","8,345,000","8,890,000","8,942,000","6,086,000","5,488,000","6,796,000","6,039,000","22,021,000","19,950,000","18,460,000","18,328,000","14,051,000","11,538,000","10,958,000",,"9,053,000","6,193,000","6,548,000",,,"55,000,000","55,000,000",,,,,"489",,,"276,738,805","-195","809,448","1,870,843","4,786,036","7,596,659","334,438","286,936",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"724,082,000","544,168,000","535,251,000","581,138,000","573,876,000","568,266,000","558,515,000","552,754,000","547,132,000","541,325,000","531,385,000","552,532,000","384,918,000","375,832,000","372,727,000","369,635,000","366,647,000","363,927,000","361,170,000","358,470,000","355,102,000","345,809,000","342,797,000","5,345,000","5,790,000","6,236,000","6,681,000","7,126,000","7,571,896","8,017,301","8,462,705","8,908,111","8,513,516","59,031,053","60,417,803","40,432,583","35,762,328","33,302,678","16,885,602","16,344,263","17,998,040"
		LongTermDebtAndCapitalLeaseObligation,"724,082,000","544,168,000","535,251,000","581,138,000","573,876,000","568,266,000","558,515,000","552,754,000","547,132,000","532,078,000","525,339,000","552,521,000","375,351,000","371,250,000","367,233,000","363,300,000","359,449,000","355,677,000","351,984,000","348,367,000","344,825,000","341,356,000","337,898,000",,,,,,,,,,,,,,,,,"0","0"
			LongTermDebt,"716,885,000","539,782,000","530,408,000","575,815,000","568,114,000","560,582,000","553,216,000","546,013,000","538,968,000","532,078,000","525,339,000","545,009,000","375,351,000","371,250,000","367,233,000","363,300,000","359,449,000","355,677,000","351,984,000","348,367,000","344,825,000","341,356,000","337,898,000",,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"7,197,000","4,386,000","4,843,000","5,323,000","5,762,000","7,684,000","5,299,000","6,741,000","8,164,000",,,"7,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0"
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","0","0","405,000","811,000","1,216,000","1,622,000","2,027,000","2,672,000","3,118,000","3,563,000","4,009,000","4,453,000","4,899,000","5,345,000","5,790,000","6,236,000","6,681,000","7,126,000","7,571,896","8,017,301","8,462,705","8,908,111","8,513,516","8,918,916","9,324,324","9,729,731","10,135,138","10,540,543","10,945,948","11,351,353","12,162,163"
			NonCurrentDeferredRevenue,,,,,,,,,,"0","0","0","405,000","811,000","1,216,000","1,622,000","2,027,000","2,672,000","3,118,000","3,563,000","4,009,000","4,453,000","4,899,000","5,345,000","5,790,000","6,236,000","6,681,000","7,126,000","7,571,896","8,017,301","8,462,705","8,908,111","8,513,516","8,918,916","9,324,324","9,729,731","10,135,138","10,540,543","10,945,948","11,351,353","12,162,163"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","50,112,137","51,093,479","30,702,852","25,627,190","22,762,135","5,939,654","4,992,910","5,835,877"
		OtherNonCurrentLiabilities,,,,,,,,,,"9,247,000","6,046,000","11,000","9,162,000","3,771,000","4,278,000","4,713,000","5,171,000","5,578,000","6,068,000","6,540,000","6,268,000",,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"-371,761,000","-183,962,000","-156,030,000","-203,195,000","-199,998,000","-166,853,000","-130,287,000","-78,796,000","-34,719,000","51,556,000","130,735,000","175,203,000","-55,001,000","19,130,000","95,809,000","146,576,000","-52,275,000","16,386,000","111,667,000","169,704,000","240,238,000","314,932,000","414,943,000","416,674,000","488,333,000","602,149,000","677,883,000","722,942,000","395,918,140","230,890,523","261,062,120","289,940,151","-153,743,833","82,406,100","90,962,416","116,271,909","60,800,370","65,911,865","15,637,484","19,996,901","-2,559,778"
	StockholdersEquity,"-371,761,000","-183,962,000","-156,030,000","-203,195,000","-199,998,000","-166,853,000","-130,287,000","-78,796,000","-34,719,000","51,556,000","130,735,000","175,203,000","-55,001,000","19,130,000","95,809,000","146,576,000","-52,275,000","16,386,000","111,667,000","169,704,000","240,238,000","314,932,000","414,943,000","416,674,000","488,333,000","602,149,000","677,883,000","722,942,000","395,918,140","230,890,523","261,062,120","289,940,151","-153,743,833","82,406,100","90,962,416","116,271,909","60,800,370","65,911,865","15,637,484","19,996,901","-2,559,778"
		CapitalStock,"30,000","30,000","30,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","30,000","30,000","30,000","29,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","24,000","24,000","24,000","22,707","21,415","21,324","21,179","19,567","19,390","19,301","19,040","16,633","16,527","46,108","10,734","31,108"
			PreferredStock,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,"0","42,778","0","27,778"
			CommonStock,"30,000","30,000","30,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","30,000","30,000","30,000","29,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","24,000","24,000","24,000","22,707","21,415","21,324","21,179","19,567","19,390","19,301","19,040","16,633","16,527","3,330","10,734","3,330"
		AdditionalPaidInCapital,"2,007,684,000","2,308,653,000","2,300,396,000","2,249,497,000","2,241,273,000","2,233,937,000","2,217,625,000","2,202,026,000","2,185,501,000","2,176,133,000","2,157,080,000","2,116,481,000","1,815,193,000","1,800,144,000","1,788,205,000","1,774,955,000","1,499,476,000","1,486,690,000","1,470,545,000","1,456,878,000","1,441,501,000","1,426,168,000","1,406,260,000","1,317,412,000","1,311,739,000","1,300,008,000","1,286,740,000","1,280,187,000","904,714,141","700,354,657","695,621,511","688,486,472","289,834,694","268,302,617","264,519,497","258,232,575","189,422,716","184,100,139","103,084,323","102,292,126","72,133,893"
		RetainedEarnings,"-2,375,988,000","-2,489,772,000","-2,453,492,000","-2,449,860,000","-2,438,766,000","-2,398,346,000","-2,346,199,000","-2,279,730,000","-2,216,449,000","-2,123,466,000","-2,025,308,000","-1,940,475,000","-1,869,055,000","-1,778,785,000","-1,690,780,000","-1,626,326,000","-1,551,133,000","-1,469,543,000","-1,358,271,000","-1,285,670,000","-1,199,106,000","-1,108,460,000","-988,418,000","-899,603,000","-822,305,000","-695,630,000","-607,377,000","-556,481,000","-508,587,835","-469,201,714","-434,377,637","-398,534,363","-443,641,578","-185,975,760","-173,607,488","-141,870,415","-128,393,498","-118,183,350","-87,492,947","-82,305,959","-74,540,279"
		GainsLossesNotAffectingRetainedEarnings,"-3,487,000","-2,873,000","-2,964,000","-2,865,000","-2,538,000","-2,477,000","-1,746,000","-1,125,000","-3,804,000","-1,144,000","-1,070,000","-836,000","-1,169,000","-2,259,000","-1,646,000","-2,082,000","-643,000","-786,000","-632,000","-1,529,000","-2,182,000","-2,801,000","-2,924,000","-1,160,000","-1,126,000","-2,253,000","-1,504,000","-788,000","-230,873","-283,835","-203,078","-33,137","43,484","59,853","31,106","-109,291","-245,481","-21,451","0","0","-184,500"
TotalCapitalization,"345,124,000","355,820,000","374,378,000","372,620,000","368,116,000","393,729,000","422,929,000","467,217,000","504,249,000","583,634,000","656,074,000","720,212,000","320,350,000","390,380,000","463,042,000","509,876,000","307,174,000","372,063,000","463,651,000","518,071,000","585,063,000","656,288,000","752,841,000","416,674,000","488,333,000","602,149,000","677,883,000","722,942,000","395,918,140","230,890,523","261,062,120","289,940,151","-153,743,833","82,406,100","90,962,416","116,271,909","60,800,370","65,911,865","15,637,484","19,996,901","-2,559,778"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,778",,"27,778"
CommonStockEquity,"-371,761,000","-183,962,000","-156,030,000","-203,195,000","-199,998,000","-166,853,000","-130,287,000","-78,796,000","-34,719,000","51,556,000","130,735,000","175,203,000","-55,001,000","19,130,000","95,809,000","146,576,000","-52,275,000","16,386,000","111,667,000","169,704,000","240,238,000","314,932,000","414,943,000","416,674,000","488,333,000","602,149,000","677,883,000","722,942,000","395,918,140","230,890,523","261,062,120","289,940,151","-153,743,833","82,406,100","90,962,416","116,271,909","60,800,370","65,911,865","15,594,706","19,996,901","-2,587,556"
CapitalLeaseObligations,"8,847,000","7,428,000","9,519,000","11,450,000","13,110,000","14,932,000","11,432,000","12,845,000","14,760,000","6,456,000","6,215,000","14,073,000","6,701,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","81,762"
NetTangibleAssets,"-371,761,000","-183,962,000","-156,030,000","-203,195,000","-199,998,000","-166,853,000","-130,287,000","-78,796,000","-34,719,000","51,556,000","130,735,000","175,203,000","-55,001,000","19,130,000","95,809,000","146,576,000","-52,275,000","16,386,000","111,667,000","169,704,000","240,238,000","314,932,000","414,943,000","416,674,000","488,333,000","602,149,000","677,883,000","722,942,000","395,918,140","230,890,523","261,062,120","289,940,151","-153,743,833","82,406,100","90,962,416","116,271,909","60,800,370","65,911,865","15,637,484","19,996,901","-2,559,778"
WorkingCapital,"326,317,000","335,475,000","352,482,000","347,824,000","341,330,000","366,665,000","397,967,000","443,116,000","478,223,000","559,310,000","629,110,000","693,955,000","294,460,000","368,220,000","440,501,000","489,037,000","284,399,000","344,273,000","433,926,000","490,989,000","562,306,000","629,353,000","740,054,000","403,112,000","475,695,000","594,320,000","670,355,000","717,168,000","392,231,821","230,586,725","262,592,782","294,727,779","-148,222,968","138,683,111","150,842,935","156,299,490","96,159,139","98,814,165","32,108,404","35,904,150","14,872,027"
InvestedCapital,"345,124,000","355,820,000","374,378,000","372,620,000","368,116,000","393,729,000","422,929,000","467,217,000","504,249,000","583,634,000","656,074,000","720,212,000","320,350,000","390,380,000","463,042,000","509,876,000","307,174,000","372,063,000","463,651,000","518,071,000","585,063,000","656,288,000","752,841,000","416,674,000","488,333,000","602,149,000","677,883,000","722,942,000","395,918,140","230,890,523","261,062,120","289,940,151","-153,743,833","82,406,100","90,962,416","116,271,909","60,800,370","65,911,865","15,594,706","19,996,901","-2,587,556"
TangibleBookValue,"-371,761,000","-183,962,000","-156,030,000","-203,195,000","-199,998,000","-166,853,000","-130,287,000","-78,796,000","-34,719,000","51,556,000","130,735,000","175,203,000","-55,001,000","19,130,000","95,809,000","146,576,000","-52,275,000","16,386,000","111,667,000","169,704,000","240,238,000","314,932,000","414,943,000","416,674,000","488,333,000","602,149,000","677,883,000","722,942,000","395,918,140","230,890,523","261,062,120","289,940,151","-153,743,833","82,406,100","90,962,416","116,271,909","60,800,370","65,911,865","15,594,706","19,996,901","-2,587,556"
TotalDebt,"725,732,000","547,210,000","539,927,000","587,265,000","581,224,000","575,514,000","564,648,000","558,858,000","553,728,000","538,534,000","531,554,000","559,082,000","382,052,000","371,250,000","367,233,000","363,300,000","359,449,000","355,677,000","351,984,000","348,367,000","344,825,000","341,356,000","337,898,000",,,,,,,,,,,,,,,"0","0","0","81,762"
NetDebt,"668,565,000","455,073,000","462,079,000","430,195,000","475,168,000","502,431,000","507,905,000","495,235,000","497,560,000","462,023,000","461,962,000","451,508,000","320,627,000","328,002,000","307,851,000","285,580,000","310,578,000","285,664,000","231,740,000","286,336,000","277,875,000","297,681,000","232,682,000",,,,,,,,,,,,,,,,,,
ShareIssued,"29,708,846","29,572,953","29,546,974","33,201,181","33,154,107","33,015,614","32,992,436","32,980,804","32,937,431","32,853,066","32,733,447","32,696,384","29,777,078","29,693,876","29,654,468","29,564,684","25,331,808","25,172,678","25,102,079","25,099,921","25,012,174","24,819,918","24,790,952","24,675,929","24,594,025","24,391,430","24,255,192","24,149,241","22,706,973","21,415,243","21,323,549","21,178,730","19,566,640","19,389,610","19,300,957","19,039,655","16,633,964","16,526,885","15,733,483","15,733,483","15,733,483"
