name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
	OtherunderPreferredStockDividend,,"346,000","179,000",,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"126,247,000","29,796,000","35,198,000","31,989,000","29,264,000","29,184,000","28,776,000","31,351,000","28,590,000","-35,164,000","24,789,000","23,617,000","17,381,000","24,705,000","19,372,000","20,821,000","23,483,000","23,280,000","17,034,000","17,339,000","14,081,000","10,364,000","11,406,000","10,012,000","8,866,000","857,000"
BasicEPS,,"0.47","0.59","0.57","0.53","0.52","0.52","0.56","0.52","-0.61","0.43","0.41","0.3","0.43","0.34","0.37","0.44","0.44","0.32","0.32","0.3","0.2",,"0.192","0.17","0.016"
DilutedEPS,,"0.46","0.59","0.57","0.52","0.52","0.52","0.56","0.52","-0.61","0.43","0.41","0.3","0.43","0.34","0.37","0.44","0.44","0.32","0.32","0.3","0.2",,"0.192","0.17","0.016"
BasicAverageShares,,"63,086,452","59,364,672","55,637,480","55,632,322","55,619,428","55,619,428","55,491,405","55,491,937","57,346,726","57,486,583","57,420,140","57,412,522","57,387,386","58,178,944","55,903,126","53,064,585","53,337,915","53,685,440","53,696,967","46,632,975","51,924,338",,"52,174,338","52,174,338","52,174,338"
DilutedAverageShares,,"69,402,626","59,453,264","56,011,243","55,907,086","55,731,061","55,669,230","55,632,170","55,504,077","57,346,726","57,595,424","57,549,066","57,507,219","57,477,234","58,253,821","55,921,655","53,069,866","53,378,467","53,688,027","53,697,041","46,633,248","51,924,338",,"52,174,338","52,174,338","52,174,338"
NetIncomeFromContinuingAndDiscontinuedOperation,"142,559,000","35,468,000","40,343,000","35,671,000","31,077,000","30,092,000","28,858,000","31,186,000","28,925,000","-34,572,000","24,513,000","23,855,000","17,349,000","24,248,000","21,428,000","20,972,000","23,953,000","23,391,000","17,097,000","17,432,000","14,156,000","10,377,000","11,410,000","10,016,000","8,870,000","861,000"
NormalizedIncome,"139,941,681.261","32,839,000","40,343,000","35,671,000","31,077,000","30,092,000","28,858,000","31,186,000","28,925,000","-34,572,000","24,513,000","23,855,000","17,349,000","24,248,000","21,428,000","20,972,000","23,953,000","23,391,000","17,097,000","17,432,000","14,156,000","10,377,000","11,410,000","10,016,000","8,870,000","861,000"
InterestIncome,"288,414,000","73,230,000","72,715,000","75,320,000","67,149,000","64,766,000","63,201,000","67,689,000","67,219,000","71,079,000","72,417,000","74,223,000","62,944,000","64,751,000","59,623,000","51,895,000","40,363,000","31,694,000","28,385,000","24,408,000","17,446,000","12,906,000","11,775,000","7,896,000","6,719,000","6,269,000"
InterestExpense,"119,515,000","32,459,000","30,266,000","29,832,000","26,958,000","27,383,000","28,835,000","28,832,000","30,563,000","39,082,000","41,333,000","45,596,000","37,089,000","34,842,000","32,192,000","23,337,000","18,798,000","10,690,000","8,632,000","5,414,000","3,225,000","3,953,000","3,456,000","1,627,000","1,199,000","1,150,000"
NetInterestIncome,"168,899,000","40,771,000","42,449,000","45,488,000","40,191,000","37,383,000","34,366,000","38,857,000","36,656,000","31,997,000","31,084,000","28,627,000","25,855,000","29,909,000","27,431,000","28,558,000","21,565,000","21,004,000","19,753,000","18,994,000","14,221,000","8,953,000","8,319,000","6,269,000","5,520,000","5,119,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"142,559,000","35,468,000","40,343,000","35,671,000","31,077,000","30,092,000","28,858,000","31,186,000","28,925,000","-34,572,000","24,513,000","23,855,000","17,349,000","24,248,000","21,428,000","20,972,000","23,953,000","23,391,000","17,097,000","17,432,000","14,156,000","10,377,000","11,410,000","10,016,000","8,870,000","861,000"
TotalUnusualItemsExcludingGoodwill,"2,629,000","2,629,000",,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"2,629,000","2,629,000",,,,,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.004","0","0.01","0.003","0.003","0.002","0.005","0.003","0.003","0.27","0.009","0.003","0.016","0","0.27","0.004","0.27","0.007","0.04","0.007","0.01","0.011","0.012","0.007","0.008","0.059"
TaxEffectOfUnusualItems,"11,681.261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
