name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"879,980,000","213,259,000","258,535,000","187,633,000","220,553,000","177,566,000","163,562,000","125,853,000","103,962,000","99,476,000","71,681,000","70,061,000","44,714,000","33,294,000","21,033,000","2,069,000","29,907,000","21,899,000","37,924,000","17,096,000","15,932,000","18,960,000","17,454,000","13,651,000","8,709,000","7,345,000","7,551,000","6,324,000","8,685,000","18,537,000","24,019,000","10,972,000","7,295,000","8,275,000","10,847,000","8,991,000","8,687,000","18,642,000","8,495,000","16,759,000","20,884,000","20,587,000","20,455,000","20,791,000","20,614,000","20,897,000","21,192,000","27,668,000","26,617,000","24,564,000","26,626,000","24,249,000","24,601,000","25,057,000","24,404,000","25,734,000","23,833,000","22,192,000","18,232,000","16,315,000","9,133,000","7,217,000","6,981,000","8,211,000","6,021,000","5,717,000","1,552,000","1,413,000","1,108,000","1,643,000","2,646,000","1,367,000","131,000","134,000","44,000","44,000",,
	OperatingRevenue,"879,980,000","213,259,000","258,535,000","187,633,000","220,553,000","177,566,000","163,562,000","125,853,000","103,962,000","99,476,000","71,681,000","70,061,000","44,714,000","33,294,000","21,033,000","2,069,000","29,907,000","21,899,000","37,924,000","17,096,000","15,932,000","18,960,000","17,454,000","13,651,000","8,709,000","7,345,000","7,551,000","6,324,000","8,685,000","18,537,000","24,019,000","10,972,000","7,295,000","8,275,000","10,847,000","8,991,000","8,687,000","18,642,000","8,495,000","16,759,000","20,884,000","20,587,000","20,455,000","20,791,000","20,614,000","20,897,000","21,192,000","27,668,000","26,617,000","24,564,000","26,626,000","24,249,000","24,601,000","25,057,000","24,404,000","25,734,000","23,833,000","22,192,000","18,232,000","16,315,000","9,133,000","7,217,000","6,981,000","8,211,000","6,021,000","5,717,000","1,552,000","1,413,000","1,108,000","1,643,000","2,646,000","1,367,000","131,000","134,000","44,000","44,000",,
CostOfRevenue,"144,709,000","35,627,000","37,664,000","32,663,000","38,755,000","31,062,000","23,024,000","21,797,000","19,929,000","13,302,000","12,176,000","5,213,000","4,326,000","3,347,000","1,665,000","137,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"735,271,000","177,632,000","220,871,000","154,970,000","181,798,000","146,504,000","140,538,000","104,056,000","84,033,000","86,174,000","59,505,000","64,848,000","40,388,000","29,947,000","19,368,000","1,932,000",,,,,,,,,,,,,,,,,,,,,,,,"16,759,000","20,884,000","20,587,000","20,455,000","20,791,000","20,614,000","20,897,000","21,192,000","27,668,000","26,617,000","24,564,000","26,626,000","24,249,000","24,601,000","25,057,000",,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"1,404,401,000","324,364,000","415,432,000","336,647,000","327,958,000","332,758,000","334,760,000","329,255,000","282,892,000","296,332,000","357,578,000","281,147,000","276,659,000","218,735,000","239,724,000","256,490,000","222,261,000","169,304,000","185,227,000","142,896,000","136,406,000","125,471,000","132,887,000","120,327,000","101,159,000","117,373,000","100,063,000","84,654,000","81,629,000","70,759,000","69,731,000","56,171,000","56,190,000","52,683,000","40,439,000","41,225,000","29,999,000","28,446,000","30,954,000","34,906,000","32,951,000","31,480,000","34,041,000","33,229,000","33,732,000","36,573,000","33,602,000","36,396,000","38,243,000","35,870,000","34,695,000","33,899,000","47,013,000","33,037,000","32,217,000","28,968,000","36,664,000","26,149,000","21,124,000","67,653,000","24,086,000","31,211,000","16,972,000","16,815,000","17,130,000","15,514,000","16,469,000","12,083,000","12,312,000","8,324,000","8,177,000","7,793,000","7,106,000","13,466,000",,,"1,784,000","1,266,000"
	SellingGeneralAndAdministration,"628,251,000","154,471,000","186,382,000","142,075,000","145,323,000","146,859,000","166,291,000","167,472,000","127,896,000","126,761,000","156,277,000","120,351,000","112,769,000","89,608,000","108,688,000","116,545,000","84,679,000","72,447,000","67,455,000","47,644,000","45,779,000","38,487,000","27,876,000","22,391,000","17,987,000","21,100,000","17,228,000","16,036,000","14,622,000","12,724,000","14,185,000","9,898,000","11,518,000","8,925,000","8,333,000","6,768,000","5,784,000","6,267,000","9,276,000","12,812,000","11,228,000","10,406,000","10,672,000","8,955,000","8,429,000","10,224,000","7,522,000","8,928,000","10,107,000","11,170,000","13,120,000","10,680,000","8,398,000","7,716,000","7,274,000","6,863,000","7,106,000","5,872,000","5,540,000","8,035,000","5,273,000","4,540,000","4,629,000","3,982,000","4,438,000","3,584,000","3,707,000","4,088,000","3,122,000","2,952,000","2,999,000","2,962,000","2,947,000","3,031,000",,,,
		GeneralAndAdministrativeExpense,"628,251,000","154,471,000","186,382,000","142,075,000","145,323,000","146,859,000","166,291,000","167,472,000","127,896,000","126,761,000","156,277,000","120,351,000","112,769,000","89,608,000","108,688,000","116,545,000","84,679,000","72,447,000","67,455,000","47,644,000","45,779,000","38,487,000","27,876,000","22,391,000","17,987,000","21,100,000","17,228,000","16,036,000","14,622,000","12,724,000","14,185,000","9,898,000","11,518,000","8,925,000","8,333,000","6,768,000","5,784,000","6,267,000","10,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"312,111,000","77,959,000","87,766,000","73,025,000","73,361,000","87,387,000","70,923,000","77,093,000","66,106,000","65,358,000","71,976,000","60,263,000","55,913,000","46,030,000","43,558,000","71,138,000","36,865,000","33,058,000","32,242,000","25,251,000","23,472,000","20,271,000","16,822,000","12,368,000","10,834,000","13,525,000","10,259,000","8,696,000","6,616,000","5,847,000","8,386,000","4,801,000","7,088,000","4,092,000","4,085,000","3,809,000","2,897,000","2,645,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"316,140,000","76,512,000","98,616,000","69,050,000","71,962,000","59,472,000","95,368,000","90,379,000","61,790,000","61,403,000","84,301,000","60,088,000","56,856,000","43,578,000","65,130,000","45,407,000","47,814,000","39,389,000","35,213,000","22,393,000","22,307,000","18,216,000","11,054,000","10,023,000","7,153,000","7,575,000","6,969,000","7,340,000","8,006,000","6,877,000","5,799,000","5,097,000","4,430,000","4,833,000","4,248,000","2,959,000","2,887,000","3,622,000","10,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"776,150,000","169,893,000","229,050,000","194,572,000","182,635,000","185,899,000","168,469,000","161,783,000","154,996,000","169,571,000","201,301,000","160,796,000","163,890,000","129,127,000","131,036,000","139,945,000","137,582,000","96,857,000","117,772,000","95,252,000","90,627,000","86,984,000","105,011,000","97,936,000","83,172,000","96,273,000","82,835,000","68,618,000","67,007,000","58,035,000","55,546,000","46,273,000","44,672,000","43,758,000","32,106,000","34,457,000","24,215,000","22,179,000","21,678,000","22,094,000","21,723,000","21,074,000","23,369,000","24,274,000","25,303,000","26,349,000","26,080,000","27,468,000","28,136,000","24,700,000","21,575,000","23,219,000","38,615,000","25,321,000","24,943,000","22,105,000","29,558,000","20,277,000","15,584,000","59,618,000","18,813,000","26,671,000","12,343,000","12,833,000","12,692,000","11,930,000","12,762,000","7,995,000","9,190,000","5,372,000","5,178,000","4,831,000","4,159,000","10,435,000",,,"1,784,000","1,266,000"
OperatingIncome,"-669,130,000","-146,732,000","-194,561,000","-181,677,000","-146,160,000","-186,254,000","-194,222,000","-225,199,000","-198,859,000","-210,158,000","-298,073,000","-216,299,000","-236,271,000","-188,788,000","-220,356,000","-254,558,000","-192,354,000","-147,405,000","-147,303,000","-125,800,000","-120,474,000","-106,511,000","-115,433,000","-106,676,000","-92,450,000","-110,028,000","-92,512,000","-78,330,000","-72,944,000","-52,222,000","-45,712,000","-45,199,000","-48,895,000","-44,408,000","-29,592,000","-32,234,000","-21,312,000","-9,804,000","-22,459,000","-18,147,000","-12,067,000","-10,893,000","-13,586,000","-12,438,000","-13,118,000","-15,676,000","-12,410,000","-8,728,000","-11,626,000","-11,306,000","-8,069,000","-9,650,000","-22,412,000","-7,980,000","-7,813,000","-3,234,000","-12,831,000","-3,957,000","-2,892,000","-51,338,000","-14,953,000","-23,994,000","-9,991,000","-8,604,000","-11,109,000","-9,797,000","-14,917,000","-10,670,000","-11,204,000","-6,681,000","-5,531,000","-6,426,000","-6,975,000","-13,332,000","-20,580,000","44,000","-1,784,000","-1,266,000"
NetNonOperatingInterestIncomeExpense,"-150,727,000","-41,350,000","-36,321,000","-40,049,000","-33,007,000","-32,065,000","-27,425,000","-26,659,000","-24,083,000","5,480,000","7,253,000","9,889,000","8,781,000","7,525,000","10,571,000","6,796,000","6,101,000","5,794,000","4,235,000","3,296,000","2,577,000","2,128,000","2,199,000","2,204,000","2,092,000","1,813,000","1,616,000","1,610,000","1,619,000","1,014,000","780,000","753,000","693,000","333,000","285,000","290,000","270,000","224,000","222,000","261,000","271,000","223,000","236,000","265,000","322,000","382,000","472,000","602,000","641,000","590,000","843,000","1,036,000","1,458,000","2,048,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"2,141,000","1,012,000","495,000","225,000","409,000","450,000","1,092,000","2,072,000","3,165,000","5,480,000","7,253,000","9,889,000","8,781,000","7,525,000","10,571,000","6,796,000","6,101,000","5,794,000","4,235,000","3,296,000","2,577,000","2,128,000","2,199,000","2,204,000","2,092,000","1,813,000","1,616,000","1,610,000","1,619,000","1,014,000","780,000","753,000","693,000","333,000","285,000","290,000","270,000","224,000","222,000","261,000","271,000","223,000","236,000","265,000","322,000","382,000","472,000","602,000","641,000","590,000","843,000","1,036,000","1,458,000","2,048,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"152,868,000","42,362,000","36,816,000","40,274,000","33,416,000","32,515,000","28,517,000","28,731,000","27,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
