name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"1,174,350,000","304,887,000","284,864,000","267,298,000","317,301,000","234,416,000","227,277,000","176,472,000","172,537,000","269,599,000","339,059,000","361,814,000","394,854,000","378,750,000","357,380,000","423,172,000","427,433,000","369,313,000","360,566,000","345,023,000","290,465,000","244,797,000","182,373,000","137,748,000","116,994,000","122,510,000","136,112,000","155,408,000","147,511,000","203,958,000","249,589,000","241,256,000","205,801,000","180,095,000","149,474,000","144,372,000","129,828,000","122,311,000","118,846,000","115,885,000","104,599,000","102,591,000","83,631,000","73,453,000","74,080,000","64,432,000","59,471,000","66,036,000","64,135,000","55,311,000"
	OperatingRevenue,"1,174,350,000","304,887,000","284,864,000","267,298,000","317,301,000","234,416,000","227,277,000","176,472,000","172,537,000","269,599,000","339,059,000","361,814,000","394,854,000","378,750,000","357,380,000","423,172,000","427,433,000","369,313,000","360,566,000","345,023,000","290,465,000","244,797,000","182,373,000","137,748,000","116,994,000","122,510,000","136,112,000","155,408,000","147,511,000","203,958,000","249,589,000","241,256,000","205,801,000","180,095,000","149,474,000","144,372,000","129,828,000","122,311,000","118,846,000","115,885,000","104,599,000","102,591,000","83,631,000","73,453,000","74,080,000","64,432,000","59,471,000","66,036,000","64,135,000","55,311,000"
CostOfRevenue,"844,863,000","226,869,000","217,591,000","207,448,000","192,955,000","176,989,000","141,418,000","107,592,000","124,743,000","201,317,000","257,962,000","283,633,000","294,160,000","297,538,000","287,038,000","322,336,000","292,845,000","260,910,000","254,706,000","227,923,000","197,411,000","187,475,000","148,411,000","119,426,000","102,707,000","106,751,000","116,614,000","122,599,000","117,200,000","138,653,000","157,700,000","149,697,000","132,417,000","126,770,000","102,875,000","90,983,000","80,297,000","74,412,000","70,988,000","69,706,000","58,920,000","56,921,000","50,051,000","45,241,000","42,629,000","43,275,000","38,993,000","41,215,000","40,087,000","37,699,000"
GrossProfit,"329,487,000","78,018,000","67,273,000","59,850,000","124,346,000","57,427,000","85,859,000","68,880,000","47,794,000","68,282,000","81,097,000","78,181,000","100,694,000","81,212,000","70,342,000","100,836,000","134,588,000","108,403,000","105,860,000","117,100,000","93,054,000","57,322,000","33,962,000","18,322,000","14,287,000","15,759,000","19,498,000","32,809,000","30,311,000","65,305,000","91,889,000","91,559,000","73,384,000","53,325,000","46,599,000","53,389,000","49,531,000","47,899,000","47,858,000","46,179,000","45,679,000","45,670,000","33,580,000","28,212,000","31,451,000","21,157,000","20,478,000","24,821,000","24,048,000","17,612,000"
OperatingExpense,"291,046,000","77,859,000","73,576,000","70,937,000","68,674,000","67,572,000","67,741,000","67,285,000","76,212,000","68,501,000","80,144,000","87,334,000","83,558,000","79,256,000","78,695,000","75,130,000","78,795,000","63,183,000","56,972,000","54,275,000","49,638,000","43,940,000","40,361,000","35,647,000","29,794,000","30,059,000","32,060,000","28,717,000","20,270,000","40,204,000","48,323,000","31,025,000","29,608,000","25,034,000","24,554,000","21,952,000","18,989,000","20,682,000","18,721,000","16,103,000","15,692,000","15,882,000","20,532,000","10,823,000","11,517,000","10,725,000","11,334,000","9,745,000","10,484,000","9,405,000"
	SellingGeneralAndAdministration,"133,514,000","40,110,000","34,939,000","30,956,000","27,509,000","26,224,000","27,777,000","27,216,000","39,126,000","30,052,000","37,325,000","40,208,000","38,659,000","34,656,000","32,168,000","37,980,000","42,232,000","34,591,000","29,637,000","29,602,000","26,012,000","22,341,000","19,167,000","18,472,000","14,585,000","15,503,000","15,682,000","13,559,000","6,575,000","26,961,000","35,659,000","18,600,000","19,267,000","15,445,000","14,456,000","12,800,000","10,099,000","12,404,000","11,542,000","10,135,000","9,718,000","9,904,000","15,169,000","5,528,000","6,265,000","5,636,000","6,294,000","4,973,000","5,711,000","4,685,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,"42,232,000","34,591,000","29,637,000","29,602,000","26,012,000","22,341,000","19,167,000","18,472,000","14,585,000","15,503,000","15,682,000","13,559,000","6,575,000","26,961,000","35,659,000","18,600,000","19,267,000","15,445,000","14,456,000","12,800,000","10,099,000","12,404,000",,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,"42,232,000","34,591,000","29,637,000","29,602,000","26,012,000","22,341,000","19,167,000","18,472,000","14,585,000","15,503,000","15,682,000","13,559,000","6,575,000","26,961,000","35,659,000","18,600,000","19,267,000","15,445,000","14,456,000","12,800,000","10,099,000","12,404,000",,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"157,532,000","37,749,000","38,637,000","39,981,000","41,165,000","41,348,000","39,964,000","40,069,000","37,086,000","38,449,000","42,819,000","47,126,000","44,899,000","44,600,000","46,527,000","37,150,000","36,563,000","28,592,000","27,335,000","24,673,000","23,626,000","21,599,000","21,194,000","17,175,000","15,209,000","14,556,000","16,378,000","15,158,000","13,695,000","13,243,000","12,664,000","12,425,000","10,341,000","9,589,000","10,098,000","9,152,000","8,890,000","8,278,000","7,179,000","5,968,000","5,974,000","5,978,000","5,363,000","5,295,000","5,252,000","5,089,000","5,040,000","4,772,000","4,773,000","4,720,000"
OperatingIncome,"38,441,000","159,000","-6,303,000","-11,087,000","55,672,000","-10,145,000","18,118,000","1,595,000","-28,418,000","-219,000","953,000","-9,153,000","17,136,000","1,956,000","-8,353,000","25,706,000","55,793,000","45,220,000","48,888,000","62,825,000","43,416,000","13,382,000","-6,399,000","-17,325,000","-15,507,000","-14,300,000","-12,562,000","4,092,000","10,041,000","25,101,000","43,566,000","60,534,000","43,776,000","28,291,000","22,045,000","31,437,000","30,542,000","27,217,000","29,137,000","30,076,000","29,987,000","29,788,000","13,048,000","17,389,000","19,934,000","10,432,000","9,144,000","15,076,000","13,564,000","8,207,000"
NetNonOperatingInterestIncomeExpense,"-70,619,000","-17,173,000","-17,732,000","-17,796,000","-17,918,000","-17,711,000","-16,155,000","-19,274,000","-22,179,000","-22,277,000","-22,996,000","-24,733,000","-23,765,000","-23,978,000","-21,281,000","-21,999,000","-20,214,000","-7,070,000","-7,244,000","-8,347,000","-8,105,000","-7,646,000","-7,998,000","-6,684,000","-6,647,000","-6,643,000","-6,835,000","-6,684,000","-6,249,000","-6,836,000","-5,431,000","-4,950,000","-4,013,000","-3,808,000","-4,086,000","-4,144,000","-3,535,000","-3,576,000","-3,244,000","-3,326,000","-3,428,000","-3,797,000","-3,902,000","-3,832,000","-5,224,000","-5,449,000","-5,326,000","-5,090,000","-5,844,000","-6,774,000"
	InterestExpenseNonOperating,"70,619,000","17,173,000","17,732,000","17,796,000","17,918,000","17,711,000","16,155,000","19,274,000","22,179,000","22,277,000","22,996,000","24,733,000","23,765,000","23,978,000","21,281,000","21,999,000","20,214,000","7,070,000","7,244,000","8,347,000","8,105,000","7,646,000","7,998,000","6,684,000","6,647,000","6,643,000","6,835,000","6,684,000","6,249,000","6,836,000","5,431,000","4,950,000","4,013,000","3,808,000","4,086,000","4,144,000","3,535,000","3,576,000","3,244,000","3,326,000","3,428,000","3,797,000","3,902,000","3,832,000","5,224,000","5,449,000","5,326,000","5,090,000","5,844,000","6,774,000"
OtherIncomeExpense,"4,908,000","1,531,000","994,000","2,569,000","-186,000","2,567,000","6,114,000","-631,000","-5,626,000","-86,195,000","-363,274,000","3,150,000","15,074,000","722,000","-264,379,000","1,062,000","-15,103,000","665,000","1,525,000","1,502,000","1,258,000","-4,928,000","867,000","493,000","608,000","1,790,000","-90,000","309,000","-181,000","11,000","379,000","120,000","221,000","38,000","152,000","-220,000","63,000","122,000","3,931,000","348,000","179,000","154,000","528,000","197,000","-5,880,000","174,000","105,000","359,000","-9,883,000","183,000"
	SpecialIncomeCharges,"-164,000","0","-153,000","-11,000","0","-38,000","-2,644,000","-222,000","-3,956,000","-103,866,000","-363,717,000","-130,000","0",,"-265,715,000","0","-16,184,000",,,,,,,,,,,,,,"0","0",,,"0","-480,000",,,"-681,000","348,000","179,000","154,000","528,000","197,000","-5,880,000","174,000","105,000","359,000","-9,883,000","183,000"
		ImpairmentOfCapitalAssets,"164,000","0","153,000","11,000","0","38,000","-4,193,000","222,000","3,956,000","103,866,000","363,717,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,"130,000","0",,,"0","16,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","480,000",,,,,,,,,,,,,,
