name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"1,274,218,000","1,408,795,000","1,413,055,000","1,407,121,000","1,159,130,000"
	CurrentAssets,"461,899,000","610,211,000","656,383,000","653,040,000","408,115,000"
		CashCashEquivalentsAndShortTermInvestments,"314,055,000","489,530,000","488,467,000","460,915,000","285,337,000"
			CashAndCashEquivalents,"314,055,000","489,530,000","488,467,000","460,915,000","285,337,000"
		Receivables,"53,978,000","36,124,000","54,034,000","52,193,000","35,250,000"
			AccountsReceivable,"53,978,000","36,124,000","54,034,000","52,193,000","35,250,000"
				GrossAccountsReceivable,,"37,524,000","56,155,000",,
				AllowanceForDoubtfulAccountsReceivable,,"-1,400,000","-2,121,000",,
		Inventory,"17,899,000","11,773,000","17,122,000","21,712,000","7,462,000"
		PrepaidAssets,"8,391,000","9,573,000","5,428,000","6,399,000","2,309,000"
		RestrictedCash,"280,000","280,000",,,
		OtherCurrentAssets,"67,296,000","62,931,000","91,332,000","111,821,000","77,757,000"
	TotalNonCurrentAssets,"812,319,000","798,584,000","756,672,000","754,081,000","751,015,000"
		NetPPE,"11,222,000","1,082,000","664,000","245,000","0"
			GrossPPE,"11,222,000","1,132,000",,,
				MachineryFurnitureEquipment,,"568,000",,,
				OtherProperties,"11,222,000",,,,
				ConstructionInProgress,,"564,000",,,
			AccumulatedDepreciation,,"-50,000",,,
		GoodwillAndOtherIntangibleAssets,"798,148,000","796,715,000","755,429,000","753,448,000","750,351,000"
			Goodwill,"718,204,000","718,204,000","683,327,000","683,327,000","683,327,000"
			OtherIntangibleAssets,"79,944,000","78,511,000","72,102,000","70,121,000","67,024,000"
		OtherNonCurrentAssets,"2,949,000","787,000","579,000","388,000","664,000"
TotalLiabilitiesNetMinorityInterest,"842,150,000","983,462,000","1,716,197,000","1,707,364,000","1,430,911,000"
	CurrentLiabilities,"539,983,000","497,496,000","573,312,000","575,634,000","331,271,000"
		PayablesAndAccruedExpenses,"480,158,000","433,837,000","516,211,000","530,436,000","300,310,000"
			Payables,"241,883,000","200,533,000","258,832,000","267,851,000","79,682,000"
				AccountsPayable,"236,295,000","191,201,000","206,250,000","237,747,000","62,769,000"
				TotalTaxPayable,"5,588,000","9,332,000","52,582,000","30,104,000","16,913,000"
			CurrentAccruedExpenses,"238,275,000","233,304,000","257,379,000","262,585,000","220,628,000"
		CurrentDebtAndCapitalLeaseObligation,"2,750,000",,"6,412,000","6,412,000","6,412,000"
			CurrentDebt,"2,750,000",,"6,412,000","6,412,000","6,412,000"
				OtherCurrentBorrowings,"2,750,000",,"6,412,000","6,412,000","6,412,000"
		CurrentDeferredLiabilities,"28,233,000","25,139,000","20,523,000","16,617,000","5,956,000"
			CurrentDeferredRevenue,"28,233,000","25,139,000","20,523,000","16,617,000","5,956,000"
		OtherCurrentLiabilities,"28,842,000","38,520,000","30,166,000","22,169,000","18,593,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"302,167,000","485,966,000","1,142,885,000","1,131,730,000","1,099,640,000"
		LongTermDebtAndCapitalLeaseObligation,"274,783,000","460,132,000","897,855,000","889,375,000","870,903,000"
			LongTermDebt,"266,396,000","460,132,000","897,855,000","889,375,000","870,903,000"
			LongTermCapitalLeaseObligation,"8,387,000",,,,
		PreferredSecuritiesOutsideStockEquity,,,"244,428,000","241,870,000","228,227,000"
		OtherNonCurrentLiabilities,"27,384,000","25,834,000","602,000","485,000","510,000"
TotalEquityGrossMinorityInterest,"432,068,000","425,333,000","-303,142,000","-300,243,000","-271,781,000"
	StockholdersEquity,"-875,224,000","-860,683,000","-303,142,000","-300,243,000","-271,781,000"
		CapitalStock,"20,000","20,000","0","0","0"
			CommonStock,"20,000","20,000","0","0","0"
		AdditionalPaidInCapital,"166,291,000","182,091,000","742,986,000","744,347,000","755,716,000"
		RetainedEarnings,"-1,041,535,000","-1,042,794,000","-1,046,128,000","-1,044,281,000","-1,026,675,000"
		GainsLossesNotAffectingRetainedEarnings,,"0","0","-309,000","-822,000"
	MinorityInterest,"1,307,292,000","1,286,016,000",,,
TotalCapitalization,"-608,828,000","-400,551,000","594,713,000","589,132,000","599,122,000"
CommonStockEquity,"-875,224,000","-860,683,000","-303,142,000","-300,243,000","-271,781,000"
CapitalLeaseObligations,"8,387,000",,,,
NetTangibleAssets,"-1,673,372,000","-1,657,398,000","-1,058,571,000","-1,053,691,000","-1,022,132,000"
WorkingCapital,"-78,084,000","112,715,000","83,071,000","77,406,000","76,844,000"
InvestedCapital,"-606,078,000","-400,551,000","601,125,000","595,544,000","605,534,000"
TangibleBookValue,"-1,673,372,000","-1,657,398,000","-1,058,571,000","-1,053,691,000","-1,022,132,000"
TotalDebt,"277,533,000","460,132,000","904,267,000","895,787,000","877,315,000"
NetDebt,,,"415,800,000","434,872,000","591,978,000"
ShareIssued,"79,166,943","79,091,871","76,948,433","76,948,433","76,948,433"
OrdinarySharesNumber,"79,166,943","79,091,871","76,948,433","76,948,433","76,948,433"
