name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"1,923,124,000","371,940,000","442,327,000","712,828,000","396,029,000","411,416,000","186,363,000","490,834,000","585,069,000","420,306,000","514,727,000","570,263,000","496,587,000","428,000,000","376,316,000","1,204,976,000","24,972,000","177,714,000","-853,735,000","584,165,000","471,468,000","436,502,000","524,684,000","671,930,000","478,474,000","499,964,000","82,434,000","486,035,000","373,741,000","481,815,000","231,456,000","507,354,000","402,867,000","493,796,000","486,571,000","407,944,000","295,881,000","473,143,000","365,224,000","475,602,000","311,587,000","8,816,000","81,939,000","201,752,000","313,929,000","372,766,000","249,816,000","309,868,000","308,076,000","225,703,000","227,988,000","252,793,000","368,384,000","139,953,000","227,312,000","143,081,000","182,689,000","96,336,000","180,284,000","105,651,000","229,111,000","-266,611,000","26,808,000","167,119,000","170,421,000","42,726,000","88,448,000","75,828,000","88,474,000","188,454,000","-15,068,000","24,089,000","251,884,000","256,162,000","110,896,000","241,900,000","75,841,000","144,935,000","145,547,000","119,871,000","126,245,000","220,982,000","-93,722,000","255,140,000","-16,957,000","232,277,000","161,955,000","149,224,000","153,098,000","114,106,000","4,100,000","181,700,000","118,500,000","309,900,000","115,800,000","170,400,000","104,100,000","298,400,000","88,000,000","136,700,000","105,300,000","47,200,000","146,800,000","164,800,000","203,100,000","300,800,000","166,800,000","293,500,000","161,200,000","261,800,000","246,800,000","274,000,000","139,500,000","260,600,000"
	CashFlowFromContinuingOperatingActivities,"1,923,124,000","371,940,000","442,327,000","712,828,000","396,029,000","411,416,000","186,363,000","490,834,000","585,069,000","420,306,000","514,727,000","570,263,000","496,587,000","428,000,000","376,316,000","1,204,976,000","24,972,000","177,714,000","-853,735,000","584,165,000","471,468,000","436,502,000","524,684,000","671,930,000","478,474,000","499,964,000","82,434,000","486,035,000","373,741,000","481,815,000","231,456,000","507,354,000","402,867,000","493,796,000","486,571,000","407,944,000","295,881,000","473,143,000","365,224,000","475,602,000","311,587,000","8,816,000","81,939,000","201,752,000","313,929,000","372,766,000","249,816,000","309,868,000","308,076,000","225,703,000","227,988,000","252,793,000","368,384,000","139,953,000","227,312,000","143,081,000","182,689,000","96,336,000","182,338,000","105,651,000","229,111,000","-266,611,000","529,461,000","167,119,000","170,421,000","42,726,000","88,448,000","75,828,000","88,474,000","188,454,000","-15,068,000","24,089,000","251,884,000","256,162,000","110,896,000","241,900,000","75,841,000","144,935,000","145,547,000","119,871,000","126,245,000","220,982,000","-93,722,000","255,140,000","-16,957,000","232,277,000","161,955,000","149,224,000","153,098,000","114,106,000","4,100,000","181,700,000","118,500,000","309,900,000","115,800,000","170,400,000","104,100,000","298,400,000","88,000,000","136,700,000","105,300,000","47,200,000","146,800,000","164,800,000","203,100,000","300,800,000","166,800,000","293,500,000","161,200,000","261,800,000","246,800,000","274,000,000","139,500,000","260,600,000"
		NetIncomeFromContinuingOperations,"1,305,349,000","445,326,000","308,578,000","285,046,000","266,399,000","368,023,000","273,803,000","348,140,000","254,110,000","336,633,000","251,917,000","320,764,000","33,333,000","310,558,000","233,187,000","642,261,000","-106,355,000","271,426,000","-381,490,000","262,250,000","232,628,000","261,338,000","231,059,000","267,200,000","205,529,000","246,033,000","183,685,000","237,799,000","209,387,000","255,133,000","223,489,000","236,493,000","129,247,000","237,836,000","179,276,000","211,381,000","173,064,000","229,968,000","176,595,000","209,508,000","46,219,000","100,755,000","114,779,000","91,431,000",,,"131,223,000","101,936,000","73,347,000","87,601,000","86,107,000","66,178,000","84,243,000","99,064,000","71,898,000","72,689,000","57,848,000","58,393,000","72,712,000","50,124,000","48,553,000","75,094,000","346,993,000","111,449,000","22,242,000","-10,106,000","-13,573,000","-94,492,000","-27,704,000","-117,719,000","-11,464,000","40,507,000","24,272,000","68,832,000","-8,510,000","45,369,000","28,258,000","61,594,000","57,425,000","49,965,000","30,246,000","20,032,000","51,088,000","35,635,000","49,169,000","137,299,000","55,698,000","68,295,000","16,119,000","79,345,000","-10,400,000","36,800,000","6,200,000","24,400,000","-133,900,000","11,100,000","13,100,000","-10,600,000","-29,800,000","-44,500,000","-56,500,000","25,400,000","-67,900,000","9,700,000","19,900,000","73,900,000","72,600,000","98,100,000","50,700,000","100,400,000","75,500,000","76,000,000","71,900,000","106,500,000"
		OperatingGainsLosses,"-52,994,000","-40,642,000","-3,811,000","-4,491,000","-4,050,000","-2,341,000","3,735,000","3,712,000","3,488,000","1,953,000","3,493,000","5,280,000","4,799,000","8,428,000","306,000","24,977,000","-17,820,000","-1,965,000","-26,400,000","5,649,000","5,414,000","5,828,000","8,285,000","8,968,000","11,076,000","11,583,000","24,215,000","23,370,000","21,937,000","26,495,000","24,760,000","26,738,000","22,563,000","24,995,000","48,895,000","49,132,000","44,569,000","53,102,000","284,999,000","-9,998,000","-10,274,000","-56,642,000","-1,987,000","-88,238,000","3,893,000","28,231,000","16,519,000","-28,820,000","2,198,000","23,331,000",,"-2,855,000","6,349,000","6,703,000","66,752,000","-55,039,000",,,,"-58,868,000",,,,,"-46,418,000","-167,881,000","37,143,000","18,054,000","231,470,000","-41,648,000","-106,123,000","-15,660,000","-17,814,000","-18,226,000","486,624,000","12,123,000","-42,153,000","11,276,000","211,745,000","-69,048,000","24,789,000","48,783,000","-59,276,000","36,246,000","64,419,000","-786,139,000","-108,407,000","-19,741,000","59,786,000","-32,883,000","-334,700,000","7,100,000","-11,000,000","45,300,000","34,400,000","110,500,000","10,000,000","69,200,000","-71,600,000","20,000,000","1,100,000","1,000,000","-90,700,000","33,000,000","37,600,000","166,000,000","-150,000,000","45,500,000","-45,800,000","63,500,000","-52,800,000","58,800,000","-45,500,000","-10,700,000"
			PensionAndEmployeeBenefitExpense,"-52,994,000","-40,642,000","-3,811,000","-4,491,000","-4,050,000","-2,341,000","3,735,000","3,712,000","3,488,000","1,953,000","3,493,000","5,280,000","4,799,000","8,428,000","306,000","24,977,000","-17,820,000","-1,965,000","-26,400,000","5,649,000","5,414,000","5,828,000","8,285,000","8,968,000","11,076,000","11,583,000","24,215,000","23,370,000","21,937,000","26,495,000","24,760,000","26,738,000","22,563,000","24,995,000","48,895,000","49,132,000","44,569,000","53,102,000","295,454,000","-9,998,000","-10,274,000","-56,642,000","-1,987,000","-88,238,000","3,893,000","28,231,000","16,519,000","-28,820,000","2,198,000","23,331,000",,"-2,855,000","6,349,000","6,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,482,534,000","526,278,000","353,916,000","322,081,000","280,259,000","378,717,000","307,193,000","301,967,000","263,912,000","285,987,000","240,266,000","296,454,000","258,029,000","285,909,000","285,771,000","651,592,000","-114,867,000","249,460,000","-297,144,000","194,466,000","189,881,000","186,805,000","183,685,000","181,289,000","176,506,000","173,986,000","170,467,000","167,884,000","163,668,000","163,837,000","158,433,000","153,210,000","152,207,000","150,807,000","147,142,000","149,105,000","159,553,000","154,977,000","149,212,000","144,474,000","144,485,000","80,839,000","79,408,000","75,196,000","39,230,000","108,358,000","116,737,000","121,296,000","87,968,000","70,329,000","71,914,000","87,616,000","64,729,000","98,674,000","-27,360,000","190,281,000","125,867,000","176,196,000","154,727,000","129,178,000","104,577,000","130,243,000","84,146,000","115,926,000","145,868,000","118,030,000","196,789,000","175,733,000","153,943,000","127,975,000","136,039,000","119,004,000","135,946,000","137,052,000","-189,199,000","140,123,000","101,223,000","152,241,000","-171,798,000","165,043,000","71,729,000","140,672,000","129,509,000","138,067,000","135,989,000","780,485,000","155,443,000","129,141,000","113,773,000","117,580,000",,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"1,482,534,000","526,278,000","353,916,000","322,081,000","280,259,000","378,717,000","307,193,000","301,967,000","263,912,000","285,987,000","240,266,000","296,454,000","258,029,000","285,909,000","285,771,000","651,592,000","-114,867,000","249,460,000","-297,144,000","194,466,000","189,881,000","186,805,000","183,685,000","181,289,000","176,506,000","173,986,000","170,467,000","167,884,000","163,668,000","163,837,000","158,433,000","153,210,000","152,207,000","150,807,000","147,142,000","149,105,000","159,553,000","154,977,000","149,212,000","144,474,000","144,485,000","80,839,000","79,408,000","75,196,000","39,230,000","108,358,000","116,737,000","121,296,000","87,968,000","70,329,000","71,914,000","87,616,000","64,729,000","98,674,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Depreciation,"1,121,634,000","289,330,000","280,811,000","276,845,000","274,648,000","270,704,000","260,201,000","244,452,000","240,516,000","236,211,000","228,646,000","222,600,000","219,084,000","214,948,000","207,853,000","477,484,000","-69,673,000","204,266,000","-297,144,000","194,466,000","189,881,000","186,805,000","183,685,000","181,289,000","176,506,000","173,986,000","170,467,000","167,884,000","163,668,000","163,837,000","158,433,000","153,210,000","152,207,000","150,807,000","147,142,000","149,105,000","159,553,000","154,977,000","149,212,000","144,474,000","144,485,000","80,839,000","79,408,000","75,196,000","73,637,000","73,951,000","72,052,000","70,954,000","79,075,000","78,656,000","77,793,000","77,074,000","77,768,000","76,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"360,900,000","236,948,000","73,105,000","45,236,000","5,611,000","108,013,000","46,992,000","57,515,000","23,396,000","49,776,000","11,620,000","73,854,000","38,945,000","70,961,000","77,918,000","92,711,000","36,203,000","45,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,407,000","44,685,000","50,342,000","8,893,000","-8,327,000","-5,879,000","10,542,000","-13,039,000","21,691,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"360,900,000","236,948,000","73,105,000","45,236,000","5,611,000","108,013,000","46,992,000","57,515,000","23,396,000","49,776,000","11,620,000","73,854,000","38,945,000","70,961,000","77,918,000","92,711,000","36,203,000","45,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,407,000","44,685,000","50,342,000","8,893,000","-8,327,000","-5,879,000","10,542,000","-13,039,000","21,691,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
