name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
MarketCap,"2,876,960,527","3,013,094,306","4,411,097,128","5,774,356,531","7,438,782,630","5,639,323,530","4,307,931,063","2,123,761,388","1,722,225,501","740,891,750","1,212,158,926","1,488,822,754","1,723,138,572","2,042,085,454","1,927,887,753"
EnterpriseValue,"2,787,821,527","2,912,690,306","4,299,160,128","5,632,265,531","7,301,632,630","5,504,626,530","4,189,703,063","2,017,081,388","1,633,923,501","649,701,750","1,100,757,926","1,406,331,754","1,650,842,572","1,936,867,454","1,949,730,753"
ForwardPeRatio,,,"178.571",,,,,,,,"357.143","222.222",,,
PsRatio,"5.362","5.878","9.106","12.675","17.526","14.223","12.088","6.024","5.115","2.357","4.127","5.363","6.524","3.953","7.829"
PbRatio,"11.538","11.61","16.656","18.716","24.349","18.841","15.299","7.862","6.656","2.856","4.616","5.779","7.297","8.381",
EnterprisesValueRevenueRatio,"5.255","20.608","31.414","43.954","58.798","48.448","39.469","20.849","18.667","7.809","14.005","17.85","22.232","28.101","28.953"
EnterprisesValueEBITDARatio,"-48.533","-139.872","-232.878","-1,091.101","-561.88","-1,566.484","869.774","1,897.537","-224.378","-99.877","-1,550.363","-1,676.2","-4,743.8","-686.346","-543.403"
